artist_name,artist_id,artist_popularity,artist_genres
Frankie Valli & The Four Seasons,6mcrZQmgzFGRWf7C0SObou,65,"['adult standards', 'bubblegum pop', 'doo-wop', 'northern soul', 'rock-and-roll']"
Frankie Valli,3CDKmzJu6uwEGnPLLZffpD,64,"['adult standards', 'bubblegum pop', 'disco', 'mellow gold', 'soft rock']"
Frankie Yankovic And His Yanks,0kOm0JSAMVFP3wlgy7X9z8,28,['polka']
daniel.mp3,5OE8eZn0x45cNNc8GCpvmC,56,[]
Franklin,4bU685oayr3KvaP4qdoYdu,46,[]
Michael Francis,4znpeZQkiPbcXtHlRbfTqF,53,[]
Frankie Valli & The Four Seasons,6mcrZQmgzFGRWf7C0SObou,65,"['adult standards', 'bubblegum pop', 'doo-wop', 'northern soul', 'rock-and-roll']"
Frankie Valli,3CDKmzJu6uwEGnPLLZffpD,64,"['adult standards', 'bubblegum pop', 'disco', 'mellow gold', 'soft rock']"
Franky Villani,29JCRfv9Nox4co1GozSPDb,22,[]
Frankie Valli & The Four Seasons,6mcrZQmgzFGRWf7C0SObou,65,"['adult standards', 'bubblegum pop', 'doo-wop', 'northern soul', 'rock-and-roll']"
Frankie Valli,3CDKmzJu6uwEGnPLLZffpD,64,"['adult standards', 'bubblegum pop', 'disco', 'mellow gold', 'soft rock']"
Frankie Ruiz,4dLvccxeQIM5u80Ri0u9OV,69,"['salsa', 'salsa puertorriquena', 'tropical']"
Frankmusik,1Eqmku5RGosz51zTCZFgDi,33,"['electropop', 'metropopolis', 'neo-synthpop']"
FRANK PART 2 MULLA,2b9k7Bc7VWo5wBabP21Edf,24,[]
Frank Maus,09bF7mWih2c6flCeXh7SN5,39,[]
Franklin,4bU685oayr3KvaP4qdoYdu,46,[]
Franklin Dam,6lWfCJxyX6jAQVQbhLLOPY,46,[]
Franklin,3ydGdF2G3WL6Qs3K3zUa3H,13,[]
"Fear, and Loathing in Las Vegas",5iZSZ19Lnt6iQTDITRF7Mn,54,"['j-metal', 'j-poprock', 'j-rock', 'japanese metalcore', 'japanese post-hardcore', 'japanese screamo', 'trancecore']"
Fearless Motivation,1FhamVtJlNqaekPnwxQpbk,57,"['hard motivation', 'motivation']"
Dreamy Thoughts,2FMzNPlvUdrEiJOWaRwSNL,45,[]
G-DRAGON,30b9WulBM8sFuBo17nNq9c,62,"['k-pop', 'k-rap']"
G. Dep,7x7pxJtOTFkTSStKmrRyRp,38,['nyc rap']
G Tha Don,0KbVDFqKm1CPHwN0U0HrrW,28,[]
GSoul,4oEXworvhegyK83rZwVyWL,55,"['chill r&b', 'k-pop', 'korean r&b']"
G-Space,1yxgjoiYczfFDnh4YYp4t1,37,['experimental bass']
Tha J-SQUAD,1GaBxa6meZLiIEHjCIzEzb,40,[]
GSoul,4oEXworvhegyK83rZwVyWL,55,"['chill r&b', 'k-pop', 'korean r&b']"
Tha J-SQUAD,1GaBxa6meZLiIEHjCIzEzb,40,[]
G-Stack,4CS0gt0b4Fjiou5yymaKqk,28,['bay area hip hop']
Jason Gray,4i2mkyKkRrc0OvPrWqb4BE,50,"['anthem worship', 'ccm', 'christian alternative rock', 'christian music', 'christian pop', 'worship']"
Greyson Chance,0Qnx1MPnHYt3jJCYrRFVwX,59,"['alt z', 'dance pop', 'electropop', 'pop', 'post-teen pop', 'viral pop']"
Grayson Villanueva,0wSCwQI0t7XUj0zdGO25PZ,60,[]
G Unit Capo,2LQfALkWe6zV8U0K7VCACd,14,[]
Young Buck of G-Unit,60lRdJQTcIcEvEI56Mwvwb,10,[]
G+UNENBERG,5ArLnDL8SBzEEcVkGbDIPW,38,[]
Funky,4B4YYJ0BAYBK86yxqQV7mu,66,"['latin christian', 'latin worship', 'rap cristiano', 'reggaeton cristiano']"
Funky Green Dogs,3sta4kc4vmWb0bOnQb6R8c,31,"['tribal house', 'vocal house']"
