artist_name,artist_id,artist_popularity,artist_genres
David Bisbal,5gOJTI4TusSENizxhcG7jB,73,"['latin arena pop', 'latin pop', 'spanish pop', 'spanish pop rock']"
Davis,1UMFvfUUhddeehpyd7D8dw,35,[]
David Davidson,7aKDD7HslHdPuVECyvMqcI,37,[]
Mademoiselle K,5O2FUMAWxdTikjoCBAXrNI,43,"['chanson', 'french indie pop', 'french pop', 'french rock', 'nouvelle chanson francaise', 'rock independant francais']"
mademoiselle lou,4CJClbpfpLi7UET4Nq1r3N,50,[]
Mademoiselle Luna,5FkM4LE4c2SUBJypuw0r9M,28,[]
Rispos,6tAy1aucnqNTO9tJFNUTSo,25,[]
Respira,6u9COHFMoQroLZ3tfh9s7e,14,[]
Restrepo,14RzA3zYlvR9gRp25NcDON,19,[]
Madison Beer,2kRfqPViCqYdSGhYSM9R0Q,74,"['alt z', 'dance pop', 'pop', 'post-teen pop']"
Madison Ryann Ward,6eAUAR4N9NOpirukqdIzVI,59,['pop soul']
Madison Cunningham,3h9TfIgwhovQELlP2jj4xL,56,"['indie folk', 'indie pop', 'pop folk']"
Madina Lake,43QrUqvhiL71U9A9gJtAfA,36,"['chicago punk', 'neon pop punk', 'pop punk', 'screamo']"
Madina B,2aVN3dNcAWfCcz85Gx9nYf,19,[]
Madina B,3qYBNIrhRUzhMuZCkLDQd0,15,[]
Red Leather,2qltFRTCjw1j67Da9FR8F1,53,[]
The Mad Lads,4x2osw7xi8s1Jy04R6rTrn,33,"['classic soul', 'memphis soul', 'rhythm and blues', 'soul', 'souldies', 'southern soul']"
Max Leonard,5UXiN3pIEW9zZQXQY3vwew,38,['modern indie pop']
Original Broadway Cast Of Matilda The Musical,2bbZvcOMQ8GWGG4JgilmjS,38,[]
Original Broadway Cast of Matilda The Musical,0DS77jdfOuDwD2KupNI714,35,[]
LisaMadeIt,5ViVYkn32Af29Mqim9TPj6,31,[]
Mad Clown,0dX6tgZKWpamoFHFuXFhwd,53,['k-rap']
Matt Block,31EDi81KvwkmTqd0H4VxpP,35,[]
M.A.D.S.K.I.L.L.,4V4pbqlhBvtGKI8W0dCRGF,24,[]
Mad Lion,3xpJzqE3evjd4GzQ9pcHNr,37,"['hardcore hip hop', 'reggae fusion']"
MAD Lions,1pgjOMD7q1ZyLMOAvAkhJB,22,[]
MaddLove,4QpqvIrGso2Rd8bjoZRyya,3,[]
Madlib,5LhTec3c7dcqBvpLRWbMcf,71,"['abstract hip hop', 'alternative hip hop', 'hip hop', 'psychedelic hip hop']"
Madvillain,2aoFQUeHD1U7pL098lRsDU,68,"['abstract hip hop', 'alternative hip hop', 'hip hop', 'psychedelic hip hop', 'rap']"
Mad Lion,3xpJzqE3evjd4GzQ9pcHNr,37,"['hardcore hip hop', 'reggae fusion']"
Madness,2saFHt0b00pHJ6fnU7ZhGk,19,[]
M.A.D.E.S,3GrokOnyG1LloekRSuNPPM,32,['synthwave']
Madnes_One,5ZAzZcybUSn3eviCe5ukLf,22,[]
Madras Music Factory,0MKbc7b30kwpDvugbdEOrD,44,[]
Madraas,6S7DGPFJ3T0qSHiT09Vodc,25,['organic house']
Madras Chorale Group,1GC0Sd86XMhMkhUT83p566,21,[]
