artist_name,artist_id,artist_popularity,artist_genres
fadewtf,72DLLZbXqjq55h6TWNt3oa,46,[]
Faded Paper Figures,28CxmkDncu1V04LYxfx0eV,35,"['indietronica', 'la indie', 'metropopolis', 'shimmer pop']"
fadewtf,5wqVMrD8IKmLFUWAj8Wf6M,38,[]
Faderhead,4tLIGM52ee6vMMdBtDZFi7,37,"['aggrotech', 'dark electro', 'dark wave', 'ebm', 'electro-industrial', 'futurepop', 'industrial metal', 'industrial pop', 'neue deutsche harte']"
Pathfinder,4teMSBnvZUn588FGFbu3qE,37,['polish metal']
FaderX,2LlrfyQDYOQrRgySUicv1Y,31,['future house']
Faded Paper Figures,28CxmkDncu1V04LYxfx0eV,35,"['indietronica', 'la indie', 'metropopolis', 'shimmer pop']"
fadewtf,72DLLZbXqjq55h6TWNt3oa,46,[]
fadewtf,5wqVMrD8IKmLFUWAj8Wf6M,38,[]
Laffey,7LWdcPFBFcRaamGjIJbPV7,64,['lo-fi beats']
Faydee,5v7efr4mqt3RQxkT0Mmh5g,57,['desi pop']
RedOne,6O9WquDfQTxGRZqZUXVEQx,61,['moroccan pop']
Bryce Vine,1ShZZUjkbXCjhwrb18BA8I,67,"['electropop', 'pop', 'pop rap']"
Bruce,7uLE8EGJa7mY8HPxBEmayq,33,[]
Bryce Savage,3BKu8LEdOvfIVWXZlmJAGI,62,[]
Fahrenheit,12JKvbMl7cQqmtumTZTT3g,36,['mainland chinese pop']
Fahrenheit,7CzMBLyQY9hku8V1V2Mg7y,31,['thai rock']
Fahrenheit 5G,044bZnVFbLjV27AzQSCZhY,17,[]
Fading Language,2WXPH8Xqw9VN7H8UZZA888,24,[]
Fading Shade,2CsdgavzEy5H70Yykvv85W,10,[]
Fading Echoes,2R4E964Ey3kUbBekjupKC8,8,[]
BeTaf Beats,5qDpS8QhKjNRZ6aRrcpY1Z,54,[]
FAF Neexhie,0VdabA3AzFkMPt7EXFekJH,15,[]
FAF PA'VE,0BQxuqSzN4aaWF7NMxPKf4,6,[]
Fareoh,1nVIHTQpQ8WroXnbc9TbD5,41,"['gaming edm', 'progressive electro house']"
Fairhazel,0U5fdV8QHxk7Qc82vXWoHn,25,[]
Faragher Brothers,4zUTx3tB4IQyx7CorqZBHK,23,['yacht rock']
Fahrenheit,12JKvbMl7cQqmtumTZTT3g,36,['mainland chinese pop']
Fahrenheit,7CzMBLyQY9hku8V1V2Mg7y,31,['thai rock']
Fahrenheit 5G,044bZnVFbLjV27AzQSCZhY,17,[]
Fahrenheit 5G,044bZnVFbLjV27AzQSCZhY,17,[]
Fahrenheit,12JKvbMl7cQqmtumTZTT3g,36,['mainland chinese pop']
PHARAØH,5SHDLpahWqSLc0qhuGpS3f,58,['covertronica']
Ferrante & Teicher,17rSwcIT9qu1OybU1lReJB,37,"['adult standards', 'easy listening', 'exotica', 'lounge']"
Fahrenheit,7CzMBLyQY9hku8V1V2Mg7y,31,['thai rock']
Fahrenheit 5G,044bZnVFbLjV27AzQSCZhY,17,[]
Fahrenheit 420,2QP6ajV0BWEG18Hbl9qpqE,2,[]
Fanfarenzug Niederburg,5tLHH8GkbonNb2CQ9IiUSJ,9,[]
Fanfarenzug der Poppele-Zunft,4759pQOkBPksNZ3HGfq5SN,12,[]
The Electric Peanut Butter Company,4z5HOZPvtfUiCnrxTJWUhx,38,['funk']
Electronic Waves,76njKl9PZjeFGyXq6FXsKT,35,[]
Electric Owls,7e2NBuegJPZ3MbT9w6tGeq,18,['asheville indie']
Nana,4SKNswhY5jCsMg80hoBrhG,37,[]
Nana,40mGQmqwScWdeqW08ff7vu,45,[]
Nina Nesbitt,7AzjETXRUKNRSJHMW9GIqd,64,"['alt z', 'dance pop', 'electropop', 'indie poptimism', 'neo-singer-songwriter', 'pop', 'post-teen pop', 'uk pop']"
OHHYUK,68TCVp5t1Dxi2TvNuYoYK0,54,['korean pop']
UH-OH,5wG28pd0JmQ4nq25eCBg1c,26,[]
"Oh, Hush!",7cpjCdauAvnZuOys36bntk,46,[]
The Electric Indigo,09pHDi6945dowOzoEviLuE,1,[]
Electric Impulse,0h7meaiavjY59mkIYc1vfs,32,[]
Electric Umbrella,3CQEvYasV0N5WrCOZjB6d6,4,[]
Electric Youth,45YbCFM0an4hsEXMdQ4k3b,49,"['filter house', 'popwave', 'synthwave']"
The Electric Swing Circus,3MUnAJMKx97SfTZYNB2iXY,45,"['electro swing', 'nu jazz']"
The Electric Peanut Butter Company,4z5HOZPvtfUiCnrxTJWUhx,38,['funk']
DJ Wizard,2S1GntfP92SLbiPaiQsy8P,62,[]
Wizzard,7823Dim2TzjiQQ9wRQxyi9,48,"['classic uk pop', 'glam rock']"
Electric Mary,5L1rOWU3saDGam8QkWPDqO,44,"['deep melodic hard rock', 'modern blues rock', 'modern hard rock', 'nwocr']"
Valentín Elizalde,3CAhiUHkUYT1mFtVHM9SHA,71,"['banda', 'musica mexicana', 'musica sonorense', 'norteno', 'nueva musica mexicana', 'ranchera']"
VALENTINE,1oSgUcr4PGbytOf7G7Y4DZ,33,['future bass']
Valentine,4K3iYJtLjJcsfUlODo4bzS,35,['lo-fi chill']
Radical Face,5EM6xJN2QNk0cL7EEm9HR9,60,"['indie folk', 'jacksonville indie', 'stomp and holler']"
Electric Rivers,4ATjV5COMvZp7XfnELm7nV,40,[]
Electric Guest,7sgWBYtJpblXpJl2lU5WVs,58,"['alternative dance', 'indie rock', 'indietronica', 'la indie', 'modern rock', 'shimmer pop', 'vapor soul']"
Electric Youth,45YbCFM0an4hsEXMdQ4k3b,49,"['filter house', 'popwave', 'synthwave']"
Touch,1skNkbLy2F276af1nrwJ6t,32,[]
Electric Tongues,3v4GWWd6G2qUB77S4njHS8,23,[]
Electricality,3WiLG8IMyo00LP5Yqb8yUG,48,['rain']
ElectroFlo,4eBXokYEBRbyAl4ogaMui1,44,[]
Electric Six,4xNadaO5ZZLVJdqDIVVIua,50,"['alternative rock', 'dance-punk', 'garage rock']"
Champion,5EANPOkNEOEOI4dDXXIxMK,39,"['dancefloor dnb', 'german dnb']"
Champions United,32NIVWG3t3YaJWXWW0CE2b,31,[]
Eastern Conference Champions,4e6kpKNakWxCXZCkYss7Oe,8,['philly indie']
Lil Jon & The East Side Boyz,3ciRvbBIVz9fBoPbtSYq4x,65,"['atl hip hop', 'atlanta bass', 'crunk', 'dirty south rap', 'gangster rap', 'hip hop', 'old school atlanta hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
Tha Eastsidaz,51FyBBOW464toW099BsW8z,50,"['g funk', 'gangster rap', 'hip hop', 'hyphy', 'rap', 'west coast rap', 'west coast trap']"
Eastside Boyz,79Pqjevn76nsm1KiEgWuyS,43,[]
Lil Jon & The East Side Boyz,3ciRvbBIVz9fBoPbtSYq4x,65,"['atl hip hop', 'atlanta bass', 'crunk', 'dirty south rap', 'gangster rap', 'hip hop', 'old school atlanta hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
Eastside Boyz,79Pqjevn76nsm1KiEgWuyS,43,[]
Tha Eastsidaz,51FyBBOW464toW099BsW8z,50,"['g funk', 'gangster rap', 'hip hop', 'hyphy', 'rap', 'west coast rap', 'west coast trap']"
Eastmountainsouth,4H7QVpyCHkaUeEOpCPzZQk,37,"['acoustic pop', 'lilith']"
Lil Jon & The East Side Boyz,3ciRvbBIVz9fBoPbtSYq4x,65,"['atl hip hop', 'atlanta bass', 'crunk', 'dirty south rap', 'gangster rap', 'hip hop', 'old school atlanta hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
Southside,23DYJsw4uSCguIqiTIDtcN,59,['atl hip hop']
Easton Corbin,070kGpqtESdDsLb3gdMIyx,61,"['contemporary country', 'country', 'country road', 'modern country rock']"
Corbin,3K40SMapVhc8PxyYFofHff,57,"['emo rap', 'underground hip hop']"
Easton,7D5S8dldpjXQmdWCDnBtOL,34,[]
Easton Corbin,070kGpqtESdDsLb3gdMIyx,61,"['contemporary country', 'country', 'country road', 'modern country rock']"
Easton,7D5S8dldpjXQmdWCDnBtOL,34,[]
Easton,6iDg6AKlmdFXFaGxtrU1PE,25,[]
Easton,7D5S8dldpjXQmdWCDnBtOL,34,[]
Easton,6iDg6AKlmdFXFaGxtrU1PE,25,[]
Easton Chambers,026qzzmfC7pDGdnuZgYz8p,27,[]
Easton Corbin,070kGpqtESdDsLb3gdMIyx,61,"['contemporary country', 'country', 'country road', 'modern country rock']"
Eastwood Slim,7EdqifwvpJ5iTjy6FSfc1A,31,[]
Steve Edwards,2SwhNukah1MYpLR594PnuC,66,[]
Eazy Mac,1qHkWv9sHlhqmNdPbMU5tN,53,"['alberta hip hop', 'canadian hip hop']"
Easy Star All-Stars,5FWTu1MZdB5fjKif2rZldJ,48,"['dub', 'reggae', 'reggae cover', 'roots reggae']"
Easy Mccoy,0V4YVmGQb4essIbj8VMGPS,45,['bossbeat']
Easy Chill,2a2RLYP9cY8p84Z4Ufpkpf,36,[]
