artist_name,artist_id,artist_popularity,artist_genres
SXMPRA,14uo609t1MvRGZcskySt9R,71,['drift phonk']
L'Orchestra Cinematique,4m1i53DaEliWzSkSFwqv5W,52,[]
Sycamore,6KZYgN0YEKhOAXw8s6XKlj,11,[]
Sybil,2FidvWNmxLHhuR50zuJ6mU,2,[]
Sy Oliver's Orchestra,3gXg2za1fqp8wAPZr4jSeY,31,[]
Sy Oliver & His Orchestra,0Y0kqoEdmURT48Od9DA8WC,34,[]
Sy Oliver Choir,3HLchmChF8PSU9I5w9sQnH,28,[]
Síbaris,5xQ5x5SPbehR38a92VvtYB,1,['spanish synthpop']
Sykomori,6mURhfwb2vKHmYD9aICMMC,38,"['acoustic guitar cover', 'classify']"
Aamourocean,45XImXCRH7XiKTOINsqTd1,23,['hypertrance']
Sycamore,6KZYgN0YEKhOAXw8s6XKlj,11,[]
Sybrid,5YTrXbbdYLvIyyxFMViL5e,33,['epicore']
Sinbadd,4QDIfNV7xJ6yIuJpPPQZUp,28,[]
Sinebreak,48LPQpMU3AOZ1JJrJGAfVA,28,[]
Duke Deuce,24zj84GShUIcBQYq6VpOYW,57,"['memphis hip hop', 'southern hip hop', 'trap', 'viral rap']"
Duke Dumont,61lyPtntblHJvA7FMMhi7E,67,"['dance pop', 'destroy techno', 'edm', 'electro house', 'house', 'pop dance', 'progressive house', 'tropical house', 'uk dance']"
Duñe,7bupzBUhDSqBIAkoianGjC,53,"['indie soul', 'new french touch']"
SYML,6AyATGg7mDgBlZ4N5uNog0,74,['pop']
SMITHMANE,5WOke44Ea57bHmJ3X0qluG,66,[]
SYCAMOUR,5oo5QQ0oov6jdUk9CECwB7,40,['post-screamo']
SMITH,4XOIQF9cT5At4H0qcjhVL7,45,[]
smith.,1tsHUHMDK952zIrjWY7uiB,38,['downtempo bass']
Conner Smith,0y2FPygoi6LVc75pxCgsMk,61,['contemporary country']
Sydney Rose,5vx4pDmiFDyKMhuOIgpiRv,52,['gen z singer-songwriter']
Sydney Renae,1WCkk0zp3ukPnap26Ffe34,44,['pop r&b']
Sydney James Harcourt,2fHcpUAFhqmfloo2HkBN3e,48,[]
Sydney Chaplin,0PeH2gYCqfYtQgehAMKsru,10,['vintage broadway']
Sidney Chopin,1bxajqVPVL8V1o0gc3pcxm,18,[]
Sydney Symphony Orchestra,6urvbTw4Mi2tGEEyBVXgMo,33,['orchestra']
Sydney Symphony Orchestra,2jRs9PeD13Adl2CC9kH7mX,12,[]
London Symphony Orchestra,5yxyJsFanEAuwSM5kOuZKc,75,"['british orchestra', 'classical performance', 'orchestra']"
YUNGBLUD,6Ad91Jof8Niiw0lGLLi3NW,73,"['british indie rock', 'modern rock', 'rock']"
Youngbloodz,2OqENqJFXPORP4BUGnu2Qq,51,"['atl hip hop', 'crunk', 'dirty south rap', 'gangster rap', 'old school atlanta hip hop', 'pop rap', 'rap', 'southern hip hop']"
Youngblood Hawke,6VXZCpbkwm0W0aPjQR1t4K,47,"['indie poptimism', 'la indie', 'modern alternative rock', 'modern rock', 'shimmer pop']"
Sydän Laulaa,1WY41X5TameVlnHGMHWiw4,16,[]
"Sydän, sydän",4UJGLgUspBcDD5mzOOXt4l,23,"['finnish alternative rock', 'finnish indie', 'suomi rock']"
Sydänmaa,7uuXoPddM6VR5s3Bz5scId,14,[]
Sody,01y8iBZYk8aeNfPsuTVrAt,58,"['alt z', 'uk pop']"
SOPHIE,5a2w2tgpLwv26BYJf2qYwu,54,"['art pop', 'deconstructed club', 'electropop', 'escape room', 'hyperpop', 'pop', 'proto-hyperpop', 'transpop']"
Sophie Cates,4xjJOu0MWVWuaDVZOy0Dx2,43,"['alt z', 'bedroom pop', 'indie pop']"
Sugar Ray,4uN3DsfENc7dp0OLO0FEIb,61,"['alternative metal', 'alternative rock', 'funk metal', 'neo mellow', 'pop rock', 'rock']"
Suga T,4cX9ggFy3pBFNyJOoVQCHF,56,['g funk']
SUGA,0ebNdVaOfp6N0oZ1guIxM8,69,['k-pop']
Thomas Sykes,5YMczOrhIIwKHbOVV6VpNf,48,[]
Sykes,2JmhEj7PPMlCxACWXxqSGA,18,[]
Alkis Siokis,4B7RMdxD9keX7PCQIpOs5O,32,[]
Sickick,3NR7hAacOhmcztWvD7vJfS,70,['bass trap']
SyKo,08ZqXO40nMrhBoGma4kls2,60,['glitchcore']
SypSki,3XOHHfvBYKCMo1h0DFY27z,40,[]
SHEISA,6VQ16ALjrbpX923Nif5wW8,45,[]
Mekado,0jp7T6MSlWPwJvNs5tz2lB,17,[]
Mercedes Saucedo,0yjgNTs2D4HvCzatEr0Qz0,10,[]
Syko,4C6omGunjhbCxlGIAx0OYN,44,[]
Saiko,1ux1cA3N0QiscFolXpfbni,52,['lo-fi jazzhop']
SYEKO,1ViOji0PrdPWPz9Del25Nw,34,[]
Syl Johnson,6XItHNeKXecnFpkJHOn5JL,47,"['chicago soul', 'classic soul', 'funk', 'memphis soul', 'soul', 'southern soul']"
Jenn Johnson,0cuW2lF0YWb9VUyHOnvnsO,64,"['ccm', 'deep ccm', 'world worship']"
C Paul Johnson,1IMQj6EtlmfuEDQI1Mh7HK,50,[]
Sylk E. Fine,3Ne68hg8d4U29OOcw3RQgp,25,[]
Dyl,1dfpwerOGBId6qD7LVwpoB,49,[]
Syke,6kXRDOhy73hpUJuIzLLwvm,42,[]
Sylvain Chauveau,0IfkFoyLbsgahVvNfPnV2y,49,"['ambient', 'compositional ambient', 'drone', 'neo-classical', 'pop ambient']"
Sylvan Esso,39vA9YljbnOApXKniLWBZv,60,"['electropop', 'etherpop', 'indie pop', 'indie rock']"
Thibault Cauvin,6d81rjlV6r9u8qPMAjavRV,46,['classical guitar']
Sylosis,2RiGIRDi4GoJpDbjDnPVJl,49,"['melodic death metal', 'melodic metalcore', 'metalcore']"
SAINTLYSILAS,3mSlu84cqRwV3leRTieIdC,47,[]
SØLYS,2yxcToDb2FZV2tPnEt3cUl,35,[]
Sylk E. Fine,3Ne68hg8d4U29OOcw3RQgp,25,[]
Sylk E Fine,55zOC71bFfhiewhoRgNh8P,2,[]
Sylk-E Fyne,4plCycrGfJFq58U4S5LMKP,4,[]
The Coasters,3QZKZBEmr54lAVI5XvmjnM,52,"['adult standards', 'doo-wop', 'rhythm and blues', 'rock-and-roll', 'rockabilly', 'soul']"
Ash Costello,0PlJKkYgy1TSV15E2cHefn,53,[]
Sylvain Chauveau,0IfkFoyLbsgahVvNfPnV2y,49,"['ambient', 'compositional ambient', 'drone', 'neo-classical', 'pop ambient']"
SYLVAN,0YW0NeTpJooHEyh69AGoUk,36,['acoustic cover']
Sylvan Echoes,1txSfgQFrZ3eCZQ5TM3kmH,10,[]
Sylvain Sylvain,7cScrZuqmnuGfX0gfkLlQB,15,"['glam rock', 'power pop', 'pub rock']"
Sylvan Esso,39vA9YljbnOApXKniLWBZv,60,"['electropop', 'etherpop', 'indie pop', 'indie rock']"
Sullivan King,1CXuuw8HJhyN80HlNzvL1e,60,"['dubstep', 'edm', 'electro house', 'melodic dubstep']"
Sylvani,581sgZmsCXipWY3qVM4CPS,35,[]
Sylvan Riley,5gjHc1ZN85jbDWD5KBh2Va,37,[]
Sylvaine,5C9ocrDvsfSz8qcxG70QEe,35,"['autonomous black metal', 'gaian doom', 'post-black metal', 'voidgaze']"
Sylvan Potter,518Vo5g5C5V56nXlJuKq8z,47,['instrumental lullaby']
Sylvan LaCue,0JuDxOwz1e3Wx05t8e3AT3,41,"['indie hip hop', 'miami hip hop', 'underground hip hop']"
Sylvan Riley,5gjHc1ZN85jbDWD5KBh2Va,37,[]
Sylvia McNair,63aSj4hbN7Q4nw74Y0xNF6,32,"['classical soprano', 'opera']"
JUSCOVA,2cJUrSCzr8SfuP3P6N1O1X,31,[]
Yunoxa,6MhJcn9MBxExE1lpgemC0w,7,[]
Jung Coasta,46yZevnLvjEOxNLMZ4DpsQ,2,[]
Stellar,5yw4tA8D5uG7tT3NaDvq10,67,['social media pop']
Silvestre Dangond,3OcvS8PzSGYMBvLdzY6g3e,68,"['colombian pop', 'musica popular colombiana', 'tropical', 'vallenato', 'vallenato moderno']"
Stileto,2iwUUr9Udu8z6L2ZJcYr6i,60,['alt z']
Sylvia55,7n0XsjprPG9eHSU8ExKM3r,4,[]
Sylvia Silva,59LWkS9WZb0AUWVlohKZxF,17,[]
Sylvia,3vr1829ePLZhjcjDdOxreP,8,[]
Robinson,5naiOQNzbBkyPDOwReNQ51,9,[]
Sylvia Tosun,0DhprLDFQGaundr4WVi9P1,36,['vocal trance']
Silvestre Dangond,3OcvS8PzSGYMBvLdzY6g3e,68,"['colombian pop', 'musica popular colombiana', 'tropical', 'vallenato', 'vallenato moderno']"
Sylvester,5TGTpu4g8siFOIctZuQO7y,52,"['disco', 'hi-nrg', 'post-disco']"
