artist_name,artist_id,artist_popularity,artist_genres
Arnold Schoenberg,5U827e4jbYz6EjtN0fIDt9,48,"['austro-german modernism', 'avant-garde', 'classical', 'early modern classical', 'post-romantic era', 'serialism']"
Claude-Michel Schönberg,2pBGypSuOaXHXGWpeXe3Lk,26,[]
Claude-Michel Schönberg,2OqTX6uyzll0y3ydeccZGR,38,"['broadway', 'show tunes']"
Cat Music Jukebox,3rMjDScj1wZuL91Yj0NIlT,50,['pet calming']
Catbamboo,2hpFNyTHjshWpZ01B3WB0E,34,"['baton rouge indie', 'instrumental math rock', 'progressive post-hardcore']"
Cat Music Hour,0kY5kDzeQCnXZtw2lOYgWI,31,['pet calming']
Casual Chill,2NDHujf9zYxhdC7RxXt4Jq,32,[]
Casual Fan,1ivH8IH6j1U7lCgkuYxoUa,25,[]
CASUAL,2z28pJU1CDDelSqq2gFNgg,30,[]
CASS,1pcufq5QrAZE0kBRQS65DM,47,"['christian pop', 'nz christian']"
Caius,4IQxLwHL2e8JRPQ1kbMuwi,42,"['danish electropop', 'new french touch']"
Cas,2AhmAvYd9YEcmhhpsIKNfk,30,[]
Catfish and the Bottlemen,2xaAOVImG2O6lURwqperlD,65,"['modern alternative rock', 'modern rock', 'rock', 'stomp pop', 'welsh rock']"
Catas,5LL0y7lH7nboYRCcuexnkB,50,[]
Cat Music Dreams,47U20M8lyC5AJLNJg3laOD,52,['pet calming']
New Boyz,1ZKqrja0WvbSssYNFO3lzs,54,"['dance pop', 'pop rap', 'southern hip hop']"
New Boyz & Rock Mafia,4MiTNnnkM2qPpZjnClUcGa,26,[]
Newsies Original Broadway Cast,6yTc5YHDriVSWYq8vPA4Xi,48,"['broadway', 'show tunes']"
Statues of Cats,3G7CLG5nJV69eMgtcBJRty,27,[]
Staves,1Hi5hJX48nhRz2VTY1oluM,13,[]
Stevens,6LwTOPmCcIeIDgogJ9yIjk,9,[]
Catbamboo,2hpFNyTHjshWpZ01B3WB0E,34,"['baton rouge indie', 'instrumental math rock', 'progressive post-hardcore']"
Cataxumba,32nrpohRLadfkQdJoGM8rn,16,[]
The Catacombs,4xDRor7W1DuI5mk0lvE9w1,4,[]
The CathARTic System,5tfcmR378hCgPe9ccZeWOk,17,[]
Cataclysm,7tILgYemWqQgh0A05jGFAC,4,[]
Cat's Eyes,6DdzNsmghFtH7toJKhQfF6,29,['chamber psych']
Cat's Eyes,2UGnpZqput3u3nM8xlFtRI,2,[]
Carlos Vivas,0eMu1rFNyNp0OkaEq5GdAd,16,[]
Scorpions,27T030eWyCQRmDyuvr1kxY,75,"['album rock', 'german hard rock', 'german metal', 'german rock', 'hard rock', 'metal', 'rock']"
The Scorpions,0nV4gg0Bp7hJOYCFFMVNzb,35,"['arab groove', 'sudanese pop']"
Moonlight Scorpio,4MmceHDNzXjWNr42IFpuJc,48,['high vibe']
VELLØN,2PEhrnVwCz5xeFTvs9GsIo,46,[]
VeLi,6pWSEZgeeNs96ORcKfd02t,38,[]
Velveteen,0NCcyfuAKMRzMcRTBMi7sV,40,[]
Corbett,0Dx1plzjqMuXdlUGYPW5pn,22,[]
Corbyn,4dzlLY12YtMCipFLHPBoAV,37,[]
Corbyn Kites,34UIB06qLyeydh6gDerduT,29,[]
Claudine Longet,7kQFwkR1mTWfGdtZfcvrZP,33,[]
Guillaume Léglise,6Pty0ZgKMmvtZseNN44rcv,19,[]
Leggoh,3QOXHCj0WrJNsTcR2FucQ0,15,['vogue']
Longué Longué,1UtNV2kQj4pl0XXmIDlKpg,24,"['azontobeats', 'makossa']"
Lonug,3Zd8HGsTgQPPzec6imNhGK,9,[]
