artist_name,artist_id,artist_popularity,artist_genres
Jasper,42tsiNwD1xyyE4Hws2RvrC,44,[]
Jasper World Premiere Company,3lTJmnDLU98pPsn2dsfGDL,13,[]
Jasper,4HMILmQnB8j3CKHTHDrhUc,6,[]
Jason Upton,1vaOLxWPpsv5LVsSHBy9tF,47,"['anthem worship', 'ccm', 'christian music', 'deep ccm', 'world worship', 'worship']"
Jason Isbell and the 400 Unit,3Lg3FGwBxOGuefqekQzRUf,58,"['alternative country', 'deep new americana', 'folk', 'new americana', 'roots rock', 'singer-songwriter', 'stomp and holler']"
The Uptown Players,1S2Mr3FmzAs8p9Wl0xHEe2,40,[]
Jasper,42tsiNwD1xyyE4Hws2RvrC,44,[]
Rainy Jasper,4rlJtMEpxuem6xZ9DPycFD,65,[]
Jasper Randall,4SRa1GAIUaHyIewJTmBs03,44,[]
Jasper Dolphin,50L4k6UGxXZ1h5CzoK9Gqk,37,[]
Dolphin Smiling,17T6Ttg0XIL8GRj0rRGioB,37,['otacore']
XTheDolphin,6ECghpNCN8TBjFLlictZSq,30,[]
Jasper,42tsiNwD1xyyE4Hws2RvrC,44,[]
Jasper,4HMILmQnB8j3CKHTHDrhUc,6,[]
587.Jasper,2L17hhqN8kMX3SEQk5iI5C,17,[]
Jason Michael Carroll,6vgqbvuLEUcrg7SB1kRTYE,44,"['contemporary country', 'country', 'country pop', 'country road', 'modern country rock']"
Jason Tonioli,1rnvO0098VACV7bmTr2dIv,37,"['instrumental worship', 'lds']"
Jason Michael Snow,32oXmsd7TLzVccshoWY0mm,46,['show tunes']
Burna Boy,3wcj11K77LjEY1PkEazffa,82,"['afro dancehall', 'dancehall', 'nigerian hip hop', 'nigerian pop']"
The Jackal,1y9ZO2VHxefGL1QLuDknbt,41,[]
The Jacka,1Z3HvW1V35gdsbhY20SMoU,47,"['cali rap', 'hyphy', 'oakland hip hop', 'west coast trap']"
Broken Hearts Are Blue,521KxroOhYnGCyT85b6rkv,7,"['emo punk', 'indie emo', 'midwest emo']"
Jake Daniels,3AYZMgvmzNKc3cGmJUSITh,62,['alt z']
Jacob David,2ClAWj3iKUlyddnvR6faUP,62,"['background piano', 'neo-classical']"
Jack Dawson,2UrCf8LmvXFfXAR0HtGkSx,39,[]
Mannequin,20CapFawsYPxYjVtuS2BNB,22,['coldwave']
Mannequin,3btewOJD9jMKKrn5IV7nFj,14,[]
Mannequin,0ncOCqtA5Tr9gzMp9q9j3T,8,[]
Jackie Chain,48rquCIMq99q3pANq81Dzn,37,['alabama rap']
Jackie Chan,0wVKXWiOMLfqmFCdCPR7Ar,37,['c-pop']
Jackie Child,49j7cHDaqkF4vMiQ8QINxL,23,"['lds', 'new age piano']"
Jakkyboí,4zxMVHfIt3uZ5e5PTgl0ax,41,['emo rap']
Jackie's Boy,5IWhRKmW8IDdeJfrx4Kl0E,27,[]
Jackie Boyz,5BkVKJbUxYQfbdVHEZOQq7,19,[]
Jack Ü,1HxJeLhIuegM3KgvPn8sTa,62,"['dance pop', 'edm', 'electro house', 'pop dance']"
Jackie-O,5Lp9q7iqiHxmSVqhEqFNIc,35,[]
Jack Off Jill,5ybsLFsFrRFXgdklfMryWD,46,"['nu metal', 'riot grrrl', 'steampunk']"
Jackie Venson,2HlgRiOR33BVVE9hdEftxg,40,['austin singer-songwriter']
Jackie Brenston,5pEcgMFu5zKwK5NDdpEIIj,19,"['jump blues', 'memphis blues', 'rock-and-roll']"
Jackie B.,2ghLaLlcV6HntpEsGYUeSi,19,[]
Jackie Wilson,4VnomLtKTm9Ahe1tZfmZju,61,"['adult standards', 'chicago soul', 'classic soul', 'quiet storm', 'rhythm and blues', 'rock-and-roll', 'rockabilly', 'soul']"
