artist_name,artist_id,artist_popularity,artist_genres
Days Of Jupiter,6tS7AajwAlXIU2OKwaXCaM,36,"['gymcore', 'hard alternative']"
Days to Days,5MiUBGl75EISyepC5epepD,25,[]
Days of August,0yWSMZXHERES9DFEqgwYGf,32,[]
Days N Daze,3wRGr9z5I5xmmVc21fIvC6,48,"['acoustic punk', 'anti-folk', 'folk punk', 'texas punk']"
Daz,5MQIo1YqabUyOjWBzRqPSA,45,[]
Huey Daze,5WWaSxxDu0B6pDpeZJke3Y,49,['lo-fi beats']
Dayseeker,5FjQVp1Lb0kltmwIuu5kfj,62,['metalcore']
Day$okee,6aLKPuO7rSHfgRhDkYzfJF,52,['aesthetic rap']
The Daysleepers,1geEJC0mAf9bjfmYCffS9F,29,"['american shoegaze', 'buffalo ny indie', 'dream pop', 'dreamgaze', 'dreamo', 'grungegaze', 'indie shoegaze', 'nu gaze', 'shoegaze']"
GRAVECHILL,1EnZjgGD81emhSdq6adEKt,62,['drift phonk']
Grace VanderWaal,3YdT8QvV4QvY4DfVJhxdcZ,58,['post-teen pop']
SAYGRACE,6y5amJcTjeDgLXIjtQLMst,60,"['dance pop', 'pop', 'post-teen pop', 'r&b']"
Daylight Dies,1Q5tzg3ZO6RcuafA9msCCm,32,"['doom metal', 'finnish metal', 'funeral doom', 'gothic metal', 'north carolina metal']"
DayLight Season,2XoHBolEOe7h9lmJtMIKQW,6,[]
Dayseeker,5FjQVp1Lb0kltmwIuu5kfj,62,['metalcore']
Days N Daze,3wRGr9z5I5xmmVc21fIvC6,48,"['acoustic punk', 'anti-folk', 'folk punk', 'texas punk']"
Daye,60osBGZW2H9FtEecIfybMt,37,[]
dazy,38PzLQE4GW8o7A18oGhi0x,73,[]
Dazey and the Scouts,3J8YGHzxEZzHRYVxGmQCvJ,50,"['boston indie', 'indie pop', 'queercore']"
Huey Daze,5WWaSxxDu0B6pDpeZJke3Y,49,['lo-fi beats']
Daytona,0gkZeXrqJnlwYSlev6hBj3,25,[]
Daytona Meth,6nH7wWcAcn1gokAVjDf7X3,23,[]
Daytona Beach 2000,0aUlSYQ4hlJFZHqLd0gEZn,20,[]
Sams Sampling,0l3BC2nHquksROX70Y9c8S,48,[]
Alex Sampson,70LuGDrcHRTN0dQJoLN7rf,48,['social media pop']
