artist_name,artist_id,artist_popularity,artist_genres
Karmella,57qOfuVOix0AQCIzgJ1xfk,23,[]
Karmella's Game,0TOWuCUVZ8cdIy7RKgYuyh,1,[]
Kiosk,6zaxOFn6mPKaYkNhQnVhK6,1,[]
Kid 20,1QENnp3d0bjgRracWZGLKf,3,[]
Kid202,3q4cbzV83vgX3uHp3KzJat,1,[]
Kid 20,2mK3tDq9sBVfYYedNUnNiw,1,[]
Neptune,5hmJ3DqZwkYDk0qGHsO14N,47,['social media pop']
Kid Dynamite,2PPmnWW92uj9Fjh3qkyd2d,30,"['emo', 'melodic hardcore', 'orgcore', 'pennsylvania hardcore', 'skate punk']"
DIAMANTE,6jMXENspOIBHOTQNQDTxsW,53,"['pixie', 'slayer']"
K-P,6HG8PRBnEwUQS6sUX5kaDA,43,[]
Kid Kapichi,2iwVdN0Geaw5Sn2Abeh9fB,46,"['british alternative rock', 'modern alternative rock', 'modern rock']"
16 Cupid,6e7ALVrLkz8JodZQIWEmiv,41,[]
KIRA,11T32AM3Tp0oYZ3PEWHGLZ,50,"['otacore', 'pixel']"
Kiiara,4u5smJBskI6Adzv08PuiUP,63,"['alt z', 'dance pop', 'electropop', 'indie poptimism', 'pop']"
Spiritbox,4MzJMcHQBl9SIYSjwWn8QW,62,['canadian metalcore']
Kiprich,1K6FlvOftq7555uvKY0m5v,35,"['dancehall', 'jamaican dancehall', 'old school dancehall', 'riddim']"
Philipp Kirkorov,3ANNnVJ7NCdIZV6P2YzvlI,47,['russian pop']
Kipik,4670UYktkwOecZQwN9QUnq,28,[]
Kiiara,4u5smJBskI6Adzv08PuiUP,63,"['alt z', 'dance pop', 'electropop', 'indie poptimism', 'pop']"
KIRA,11T32AM3Tp0oYZ3PEWHGLZ,50,"['otacore', 'pixel']"
Kierra Sheard,4x3CdMQ3YjnPn4Evhyni5y,53,"['gospel', 'gospel r&b']"
KIRA,11T32AM3Tp0oYZ3PEWHGLZ,50,"['otacore', 'pixel']"
Kira Revenge,0VNWTnya0BrzfPchDucbWG,35,[]
Kira,5FNcbjpgzlwiZSzfBIX7CL,34,[]
KIRBY,5lcDGoJUr5WY5bCFAfYbCU,58,"['alternative r&b', 'chill r&b', 'high vibe', 'indie r&b', 'indie soul', 'indie triste']"
Kirby Kaple,54P5WwDNRFfSzPEZ7p6Io1,46,[]
Kirby: Planet Robobot Soundteam,1A18wbiWMOgvDp64vTZ5vj,39,[]
KIRBY,5lcDGoJUr5WY5bCFAfYbCU,58,"['alternative r&b', 'chill r&b', 'high vibe', 'indie r&b', 'indie soul', 'indie triste']"
Kirby Kaple,54P5WwDNRFfSzPEZ7p6Io1,46,[]
Kirby: Planet Robobot Soundteam,1A18wbiWMOgvDp64vTZ5vj,39,[]
Kiri T,1gpUtHqrKRAEy8w7ojs8l5,46,['chinese electropop']
Karri,6EYGGkM2JDpX5CjHpGkiME,50,[]
Kirikoukiri,0tJb2ycZAlLRcP5G9T1wPZ,39,[]
KiRiKo,67eRDhsLJiLnQhl552n2KS,21,[]
Kirikoukiri,0tJb2ycZAlLRcP5G9T1wPZ,39,[]
Kiriko,2wPtESyduyvS5MJEBvF0CT,26,"['anime score', 'doujin']"
Kiri Te Kanawa,3fcsflK8xu26XH4OYTcm5T,47,"['classical soprano', 'opera', 'operatic pop']"
KANA-BOON,3PWp9R5HvbQgxI5KBx5kVd,62,"['anime', 'j-pop', 'j-poprock', 'j-rock']"
Kanaya,1VrRQ4h5tjhsWoC2Q2ygPw,43,['pixel']
