artist_name,artist_id,artist_popularity,artist_genres
Chucho Valdés,27mRThsZ9K1BYmz0rioxwp,42,"['jazz cubano', 'jazz piano', 'latin jazz', 'musica tradicional cubana']"
Chucho,0gDqh6nvSk3l7eZ4UVL3GG,32,"['spanish indie pop', 'spanish noise pop']"
Chucho Avellanet,4fr6dA1fcSVYHEptBDaWzN,33,"['bolero', 'puerto rican pop']"
Chucky73,38epWdyauFwdRkldqUMfWE,61,"['dominican pop', 'trap dominicano', 'trap latino', 'urbano latino']"
Chuckie,4x7gxsrTH3gThvSKZPPwaQ,45,"['dutch house', 'edm', 'electro house', 'melbourne bounce', 'pop dance', 'progressive electro house']"
Chuckie,3nHopzYkbX13vU0LXil7dw,27,[]
Chuck Reeves,6fo3C2tljkPn2dcjOCALpp,42,[]
Chuck,3nymLh0T0yPM7HtNXzMJeO,43,[]
Chuck Wicks,696fbyLHSMBSYjDrDU5yiK,40,"['contemporary country', 'country', 'country pop', 'country road', 'modern country rock']"
Chuck Wicks,696fbyLHSMBSYjDrDU5yiK,40,"['contemporary country', 'country', 'country pop', 'country road', 'modern country rock']"
Chuck,3nymLh0T0yPM7HtNXzMJeO,43,[]
Chuck Reeves,6fo3C2tljkPn2dcjOCALpp,42,[]
Chuck Ragan,6iU0naWn1UgiTReoiXqPXI,43,"['acoustic punk', 'folk punk']"
Chuck Reeves,6fo3C2tljkPn2dcjOCALpp,42,[]
Chuck Prophet,3vidJsiALgVC5ZuweJgeDT,42,"['alternative country', 'alternative roots rock', 'country rock', 'deep new americana', 'folk', 'heartland rock', 'new americana', 'power pop', 'pub rock', 'roots rock', 'singer-songwriter']"
sssense,5qczx2wVTzIGeoRrGKPjMK,38,[]
Senses,2soiLmeGhmq9uQ9fqZm3KA,40,"['glitchcore', 'hyperpop']"
Sense,3yaZAm6FOMbQr8DeeHMPPA,32,[]
Common Rider,69T2QHCVGz2Y4hbkkVqbqi,37,"['modern ska punk', 'punk', 'ska', 'ska punk', 'skate punk']"
Rid3r,3r68EZb2bCEOoe1R5BmDPp,29,['trap triste']
