artist_name,artist_id,artist_popularity,artist_genres
Scott MacIntyre,3zMmfPXv5UUdgE91Mmeb0H,17,['idol']
Mactoinetoine,4xcdmzmSLeJtE5y9kKAWZt,30,[]
Rick MacIntyre,2rdSwQgtZi1wm7URXLqvm3,3,[]
James McCawley,2a1s63oSnZEVny55iHFs5P,56,[]
CallumMcGaw,1LHYr0wEZh3pmi8i6J7blX,43,[]
caunc,3n1BpCguIqTgSU3GxPhZBh,42,"['underground hip hop', 'vapor trap']"
MacKenzie Porter,6nXco5Q3cJJ0ZutnBOsSpq,60,"['alberta country', 'canadian contemporary country', 'canadian country', 'contemporary country', 'country pop']"
kenzie,5pWUVnrc1y0FpWZ6VCy0Hg,60,['social media pop']
Kenshi Yonezu,1snhtMLeb2DYoMOcVbb8iB,76,"['anime', 'j-pop']"
Matt Schuster,4HNYqvVDimiWSfGfSyGJGD,63,['contemporary country']
James Matthéus,5fv48FX13ObHcPLxuxguyy,58,[]
Scott Matthew,18Xy9oGF9CxiU9luAp3Dzu,33,[]
"Sergio Vega ""El Shaka""",5YNi3BopLa4XtYRtzML80L,66,"['banda', 'musica mexicana', 'musica sonorense', 'nueva musica mexicana', 'ranchera']"
Sergio Vargas,4EzD52bDFGZTEeEucKHtDs,55,"['dominican pop', 'merengue', 'musica popular colombiana', 'tropical']"
Sergio Vargas Jr,7MKZ8KajWA6JxrxhyaH0qs,24,[]
Sergio Mendes & Brasil '66,6hCsqVHnBo1BVQWuIjRMkL,55,['lounge']
Sérgio Mendes,65c5si0ePAwkOCn4M35Ho7,62,"['bossa nova', 'brazilian jazz', 'samba']"
Sergio Mendivil Y Sus Huellas,1cluCVkhK1mU0NFVfrXEi8,39,[]
Serhat Durmus,1R2iRWvuwwokMKGHirNGTD,61,"['arab trap', 'bass trap', 'turkish trap', 'viral rap']"
Setareha,5gV1FzhRvG4WhQXku1tUav,53,[]
Serhat PARS,6hVrEVSmeWst8lCGiPh5L6,22,[]
Edgardo Nuñez,0mA4dkNGiN4fqTBi2SLlAv,77,"['corrido', 'corridos tumbados', 'musica mexicana', 'nueva musica mexicana', 'sad sierreno']"
Wendigo,7a5mwTaPoFW9HiKAr0fnOK,56,[]
Ardigo Menes,3pSRJvRpZNqgVW89jaW9yZ,47,[]
Esteban Gabriel,6RPeBghYnSwGV6FOw7huuN,63,"['corrido', 'corridos tumbados', 'musica mexicana', 'nueva musica mexicana', 'sad sierreno', 'sierreno']"
Esteve,5vxQVYuckN4XHIB46zPvXy,58,[]
Estevie,3k9GPiGAtIAOfnfzzy3XQp,42,[]
Scott & 610,0DAP2QGBa1m5KwYGzBz2U2,23,[]
Scott,09rM9AwAP6u9CKn1PvZUER,8,[]
Scott Victor Gutierrez,21ksIfBzrDwBsqqBK2DUEy,8,[]
Scott Storch,4hadtPX6kKntrnA87Zdy01,47,[]
Scott Stevens,18gxQcIuISU8gKxgElH7OU,38,['country pop']
Scott Sorenson,2WEnEhykuEchFvocXqNLJm,47,[]
Sheek Louch,14ejEUaU0wE2iAenbbv9b8,43,['hardcore hip hop']
Sheath,0IlAtf4VeHUzQYRM8GMWXw,53,['indian lo-fi']
Sephe,6xBfkx9eLqhTWN8Czcpj3G,52,[]
Shehyee,5GdspZ491zr64zzwVJJjJZ,44,"['pinoy hip hop', 'tagalog rap']"
Terror Reid,5No9X0ZejwFDnD1dVllwQA,58,"['dark trap', 'underground hip hop']"
Sheer Terror,2AFPWhrVDLjiVNMpbou4jU,28,"['crossover thrash', 'hardcore', 'nyhc', 'straight edge']"
Terror Squad,2BvzbqWWwLN11XGBYgDZzx,54,"['bronx hip hop', 'hardcore hip hop', 'hip hop']"
Sandro Cavazza,5JYo7gm2dkyLLlWHjxS7Dy,68,"['swedish pop', 'tropical house']"
Sheila Chandra,7eYoqLpLD211aYrxb64AzN,37,"['world', 'world fusion']"
