artist_name,artist_id,artist_popularity,artist_genres
Splender,13C1r67pHZXIokdommj2dF,33,"['grunge pop', 'pop rock']"
Splendora,2o7vW5WBH2maMhwSvxk1Hf,23,[]
Splendid,2OogZdzhF6Z9rSC6jUg8nU,12,[]
Spliffjit,19cwDz4aZjFLjNTdqwYU10,30,[]
SpliffHappy,5K8DPehdUSrqBsICbIxDOR,28,[]
Spliff Starr,3xa21BSAfiPMn6IREtiOcy,36,[]
Spliff Starr,3xa21BSAfiPMn6IREtiOcy,36,[]
Spliffjit,19cwDz4aZjFLjNTdqwYU10,30,[]
SpliffHappy,5K8DPehdUSrqBsICbIxDOR,28,[]
Splendid,2OogZdzhF6Z9rSC6jUg8nU,12,[]
Splendid Rider,4mG68ii5NufmKSW5H9dMDW,10,[]
Splendid Face,3Fu5BBoL7eW7BFL9fQll2Y,9,[]
Devosion,4kXseA3kceqTdQzOh1PHAd,33,[]
Decisive Koala,4WWpuWvJQum5ylWMjvDPHT,35,['chillsynth']
La Decisión,2TvBoABWCULuAWqqXhZ55n,28,['norteno-sax']
Splendora,2o7vW5WBH2maMhwSvxk1Hf,23,[]
Splender,13C1r67pHZXIokdommj2dF,33,"['grunge pop', 'pop rock']"
Splendor Reminiscences,6M9ZNLD8pRghPCGGj14mZA,19,[]
Splintera,3q9dKcdLMohBoDzgpalayd,19,[]
Splinters.,7d9DV6xt5SZR7632oUrtvu,7,[]
Splinta,5bnlvsReNkcArKY3IHcC4Z,26,['hardstyle']
Stepdad,2ot2iyWGOnT9afKQxy9iNd,31,['metropopolis']
Stepdad Advice,4TY8jicevphIGLUSH0dgkz,9,[]
Stephen Dawes,3jTU1IOqkO7Mz4zdbXPose,65,[]
Stephan Crump,4nJDD9jIfsXuY93Kvx7bgT,24,[]
The Crumpster,2XYcbH0jzzoqc1UgJ1hWHC,24,[]
Stephen Cristopher,1sjlLIDugmRzIHiRe9hXak,7,[]
Stephan Moccio,25s9H1JQmTu3iuFzpXWUIg,62,"['background piano', 'compositional ambient', 'neo-classical']"
Stephen Marley,0CIwCGmQMqHqiblnZlFia1,63,"['lovers rock', 'modern reggae', 'reggae', 'roots reggae']"
Stephen McWhirter,1DIpWfeb5YTJmmvSy5TSL3,38,['pop worship']
Vincent LaCroix,2zzehgDpGAUFcQ1llYOJDL,25,[]
Pete LaCroix,02oVnpIPcBnM3aLWynbqpo,25,[]
the kid lacroix,3ueBO2tqYBGiNycPzi9OIe,20,[]
Stephan Eicher,29My6ypNwcVp0mjpy3sX2E,50,"['chanson', 'french pop', 'french rock', 'swiss rock']"
Stephan,7sn7uRU8m3QOoakCo3HFJX,17,[]
Stephan Schwartz,1UKkC7BmRxbHeMlheCmh8F,63,[]
Stephan Moccio,25s9H1JQmTu3iuFzpXWUIg,62,"['background piano', 'compositional ambient', 'neo-classical']"
Stefano Montanari,4F0wl1l8bennfUYUMhrovM,38,[]
Stephan Micus,2il0YNVHfuMhPsacyGiGzj,33,"['arab folk', 'ecm-style jazz']"
Stephen Rennicks,1qwshnqmsxCWhZAnBIISeL,50,['soundtrack']
Scott Redmond,34MOUjKckIlnFA01P0Vxeo,54,[]
Stephen Rezza,6nuBHeYv1iePWdnkXhLBaH,30,[]
Oscar Kowalski,7Gnfc999GpLqlXO2t3je04,58,[]
Stefan Lee Krantz,0LS68XHxdEjBfP07NunVAz,48,[]
Stephen Kovacevich,3Tsq7oTvga9K2osAf6vArw,41,"['american classical piano', 'classical performance', 'classical piano']"
Stephen Stills,4WlSvDKaq1PA2Nr7cCIPxX,53,"['blues rock', 'classic rock', 'country rock', 'folk', 'folk rock', 'mellow gold', 'psychedelic rock', 'roots rock', 'singer-songwriter', 'soft rock']"
Steven Dookie,6rLqxfVk0nnbaIgAbuQRHa,54,[]
Stephan Schleiner,4n81jR4WxyQ2dXPIechUht,37,['classify']
Stephanie Schulte,0lFLwxM5lPGtJVmCkjYTQ3,47,[]
Stephanie Kurtzuba,68rbYnBonmErL89XWPfe1C,31,[]
Stéphanie Detry,6FYx1YRZZW8H18ibhdfNqz,39,[]
Stephanie Mills,0PcIlEZa7rreM7729ot05g,50,"['contemporary r&b', 'disco', 'funk', 'neo soul', 'post-disco', 'quiet storm', 'soul', 'urban contemporary']"
Stephanie Middleton,2Uz5ooYuumPgHwe1HVjFtT,47,['background piano']
Stephanie Styles,7oCfzwYRixUuB58UhfaZgm,35,[]
