artist_name,artist_id,artist_popularity,artist_genres
新日本フィルワールドドリームオーケストラ,3dGpSt7QHSpwp9FBObQ224,44,[]
Focus & Work,2TOripE27hynVXGqO1ilyl,46,[]
Feerix,3pCsoptVyteSgucFwAXpUM,51,['drift phonk']
SUND,5eVtjA0Sb7rPBwzQI2jWKL,36,[]
Sinbadd,4QDIfNV7xJ6yIuJpPPQZUp,28,[]
The Sundays,4nlqDmbzFzbNITaqjJv7D7,54,"['alternative pop', 'alternative rock', 'dream pop', 'lilith', 'new wave pop', 'pop rock', 'shoegaze', 'singer-songwriter']"
Thee Sacred Souls,0oK5D6uPhGu4Jk2dbZfodU,61,"['latinx alternative', 'souldies']"
The Dwarf Cast,0jU1GFJFpeW29LAqraN7n5,52,['middle earth']
Drear,6JQO8Zdt8h646pmrCPX38Y,33,['dark trap']
That Fellow,4dubqwObr8eqNULORbhysb,19,[]
Therefore,3yr77QE81UMCroiglFfGS0,1,[]
Theresa Andersson,5jKJR6tGtn5xrkgOWeZzuO,14,"['gotlandsk musik', 'new orleans indie', 'swedish singer-songwriter']"
Gotharoo,2HAhra1YtinE3FIIuYEDHQ,37,[]
Tha Gho$t,56eJZQENA3nbVOoJ5704Jl,26,[]
IAMTHESHOTGUN,6BDIZItF2LCOI5c1QkNLQ1,19,[]
Soaky Siren,1XWxrP7USdeZ3LKlXxdhpC,45,['bahamian pop']
Shokk,4M8mza6R01rQKdEANjic9O,43,['meme rap']
Skofka,0Aj4ZvDgwd9DSs7E2nrox0,57,['ukrainian pop']
BETASTIC,7C90d0DwIaXnXHKJ4zRbe4,51,['covertronica']
Thermal Element,0LMmofBm4IQU1xB5K85kCu,37,[]
Thermostatic,2fZi9haAj5vDtFy4J4bioD,26,"['bitpop', 'futurepop', 'neo-synthpop']"
Thermo,1QbzQdZKxsacsjONUm0Gua,3,[]
Thermo,3z9q4kupd9N3turRluUY3v,8,[]
TheOrionSound,27uVGOchIxfvo1qReeE2Yu,21,[]
THERON,69pi53eeJ4gtHisuKEh4qQ,3,[]
Katerina Therianos,6x3fpGmC2kRA4GUJLXnuT9,7,[]
Nightly,3qDMrpZHtZEtVl5i1l7hP3,55,"['electropop', 'indie poptimism', 'pop']"
Late Night Tones,52wkMMF7s4aXTW4WYKvKmC,50,[]
Night Songs,5A7cqWlLotBQtfFFNriTtF,38,[]
The Sensational Skydrunk Heartbeat Orchestra,6oMa0C6mDz0XXEf6K1vIv7,8,[]
Tomppabeats,0Q2Tc5yZFJpumLMc7Yz4e4,60,"['chillhop', 'japanese chillhop', 'lo-fi beats', 'lo-fi chill']"
squirl beats,5BIcyam0jBjVRL1ZssBqDO,62,[]
Sensi Trails,3rzryV7aMecOofYb0Py3Hl,42,['east coast reggae']
Senses,2soiLmeGhmq9uQ9fqZm3KA,40,"['glitchcore', 'hyperpop']"
Anthony Vincent,5f18KeztDInZIN7cRyRdp6,42,['metal cover']
The Serendipity Singers,60mbIWU4hFqNwuTFE1jPku,20,['american folk revival']
Syndrome,0aoTIxQJvGyH2vLza8yOe5,49,"['lo-fi product', 'trap beats']"
Syntropy,15uMPKXIhc1TJIxf0rdZoU,44,['binaural']
The Servant,679k99IJomQUuRMbhiohrY,35,['british alternative rock']
Servant,5b2hIXEvUn6dLCZ5LWgfUn,8,[]
The Survivors,4pGBpr4VaTY5AdiAaZe8K8,19,[]
The Shadows Of Knight,0NRN3tnDVDspHMCfyu2ZwT,32,"['classic garage rock', 'freakbeat', 'protopunk', 'psychedelic rock']"
The Shadows,03hfAxVdAWj7kxDnSG0fLD,54,"['adult standards', 'british invasion', 'merseybeat', 'rock-and-roll', 'rockabilly']"
Shadows of The Sun,1uGs9pU0lTihcsu35ejvSS,21,[]
The Shadows,03hfAxVdAWj7kxDnSG0fLD,54,"['adult standards', 'british invasion', 'merseybeat', 'rock-and-roll', 'rockabilly']"
The Shadowboxers,3gq3IRuBKSmyBbGXwfagj4,40,[]
The Shadow Mountain Symphony,4YLMkJaoIMy481Gf4n5UdX,31,[]
The Shadows,03hfAxVdAWj7kxDnSG0fLD,54,"['adult standards', 'british invasion', 'merseybeat', 'rock-and-roll', 'rockabilly']"
The Shadowboxers,3gq3IRuBKSmyBbGXwfagj4,40,[]
The Shadows Of Knight,0NRN3tnDVDspHMCfyu2ZwT,32,"['classic garage rock', 'freakbeat', 'protopunk', 'psychedelic rock']"
The Shadowboxers,3gq3IRuBKSmyBbGXwfagj4,40,[]
shYbeast,3J2VNcCwzeJXNFu40evXPE,39,[]
Shady Boy,0yalpTB9D3Glo2gOk5kA5j,24,[]
The Shaggs,5ixdD9E7P9r51AOcSInQbl,32,['outsider']
The Shacks,6vqxTQz5ZOfRSQZWfes7mR,44,[]
The Shakes,4HWsb7vqTrlSNux1SCXbxu,32,[]
The Shaggs,5ixdD9E7P9r51AOcSInQbl,32,['outsider']
The Shacks,6vqxTQz5ZOfRSQZWfes7mR,44,[]
The Shangri-Las,1WvziZcLLYLoMMdmQx7qcN,44,"['brill building pop', 'classic girl group']"
Shake Music,43zBdqvEZLPat4qQHuPPP2,50,[]
The Shacks,6vqxTQz5ZOfRSQZWfes7mR,44,[]
The Shakes,4HWsb7vqTrlSNux1SCXbxu,32,[]
The Shacks,6vqxTQz5ZOfRSQZWfes7mR,44,[]
Sham Rock,3btIWfhXaf5db1gpLbXuB3,34,[]
The Shangri-Las,1WvziZcLLYLoMMdmQx7qcN,44,"['brill building pop', 'classic girl group']"
Shakey Graves,1fZpYWNWdL5Z3wrDtISFUH,63,"['austin americana', 'austindie', 'deep new americana', 'indie folk', 'new americana', 'stomp and holler']"
The Shaky Hands,1rTxCX0gbH7ULTkSmCYqmx,5,['stomp pop']
Shady Gendy,7theWETX3Dtvm23jQVDtHp,36,[]
Shaker,6L2J0lrqalkp9BEEDj1elG,53,['trap soul']
The Shacks,6vqxTQz5ZOfRSQZWfes7mR,44,[]
The Shakes,4HWsb7vqTrlSNux1SCXbxu,32,[]
Shaman,35P36DZtjEMEP2KOO9759M,53,"['ocean', 'water']"
Shaman's Harvest,3pigXV2QUatr3szcb3MacR,52,"['alternative metal', 'nu metal', 'post-grunge']"
The Shaman,4FHdruU9wXO0hA11RfrYbG,32,[]
The Shanghai Restoration Project,0EP5EpsiMP8oLYy7sPHwf9,34,"['ambeat', 'vintage chinese pop']"
張哲瀚,1DMI6oQrrt8rVMVN83jXA7,64,[]
SHANGHAI NOISE FACTORY,3QLR2Hfe9Cfg3c0TbQWdnX,27,[]
shapeofbeatz,4FsGtMHS0hniDPi7GjMvj5,27,[]
The Shape,59d2r1zrGiolvmcZJO4nr1,5,['new england metal']
