artist_name,artist_id,artist_popularity,artist_genres
Nofeels,3Qn4P4XWpnaL8MfK237Mjl,48,[]
Nostalgix,6CarTAUaWnQb6bp7yjP0Zz,43,"['bass house', 'electro house']"
Nefera DeNile,2o6KbudxjXuzKhLphgbSe2,37,[]
NOT,1V5yIxSCCn4uYM15q4giYd,19,[]
NOTD,5jAMCwdNHWr7JThxtMuEyy,68,"['alt z', 'dance pop', 'edm', 'electropop', 'pop', 'pop dance', 'pop edm', 'post-teen pop', 'tropical house']"
Notti Osama,3DejtFRgf60eQon0rZnqhv,60,['new york drill']
NOTSOBAD,2aLLYZ0sdqweMEPFUyYIXJ,55,"['covertronica', 'lithuanian edm']"
!Dav1d,1T0dilXQ364ci4Sl22Kn9n,44,[]
Not Knowing,1MXZdl1dNSOQie1ZUAfPDT,34,[]
Chorus - The Hunchback Of Notre Dame,5oHSxqr1uDloCbJJPNBd6T,44,[]
Notre Dame,6Q1Ps2F5LkdxLAM6S7KPpt,47,"['afro house', 'ethnotronica', 'organic house']"
The Hunchback of Notre Dame Choir,5WiIl5G8vdnkR60aEtaWo5,38,[]
Nostromo Pilots,3ACcQDxCihz0icxDGDTFSQ,26,[]
Nostrum Grocers,2JHVYm50g7XEH4NyH0oKEI,24,['experimental hip hop']
Nostre,0YPx2M7Ty3rAYJnCzzRB5t,21,[]
NOT,1V5yIxSCCn4uYM15q4giYd,19,[]
Not_invited,23v1LQUdlfleRVADaBZoIR,4,[]
Not a Scientist,2zwvprJmeOV4benb8kZoFl,4,[]
Un!dentified,4vPqYPVLwUrooOL3Pylp8Q,35,[]
Redefined,7xN5TloUu8nvkXNLMCG3mP,29,[]
Restricted,7mx6iGwPF157vXwYcl1DQ3,65,[]
La Adictiva,49EE6lVLgU8sp7dFgPshgM,76,"['banda', 'musica mexicana', 'nueva musica mexicana', 'ranchera']"
The Adicts,5f5B8Zd0xuvmcDin3oK76F,42,"['hardcore punk', 'oi', 'punk', 'uk82']"
Addict.,33FWu1JTA73HpPE2tBiwNX,47,"['lo-fi chill', 'sad lo-fi', 'sad rap']"
Not Knowing,1MXZdl1dNSOQie1ZUAfPDT,34,[]
Not Enough Space,4juvzVAyR0hOSQ7YfVMijK,11,[]
NotEnvy,2FG8ej88kwm05ia80G5xgD,31,[]
FORGOTTENAGE,75eUSWg8Tt9PZLiFWjascC,60,['drift phonk']
The Forgotten,7lXEr5KUTTaln112daJv5t,40,['dark clubbing']
noturgf,32ENZVmItiETXMCYfM1bbS,55,[]
Not Knowing,1MXZdl1dNSOQie1ZUAfPDT,34,[]
NotEvenTanner,2FS6z8pQbDMXrscqKiw983,43,[]
NotEnvy,2FG8ej88kwm05ia80G5xgD,31,[]
Restless Road,5XLWHp9tjK7PWm7SMcvo2q,60,"['contemporary country', 'country', 'country pop']"
Celeste,49HlOY4gkHqsYG9GCuhkcc,64,['british soul']
