artist_name,artist_id,artist_popularity,artist_genres
HÉRA,1jepWZrmsd3b4bHghpNCVW,22,[]
Herva Nelli,7BItgPNP3t2W98zUweDLma,3,['italian soprano']
Hetalia,5eQGoVSiVVTrKejjwVU9hu,46,[]
HXELLPLAYA,139o7LrZwdg6500us8tVNH,51,[]
Hikigaya,63GzPMMBv1KJ9EgO8c9LXK,49,['drift phonk']
Neal Hefti & his Orchestra and Chorus,65y3KN9OLgjpVvJikVBHqZ,33,['theme']
Neal Hefti,3IjVHk8Mo8GBMKyHnwmth8,31,"['classic soundtrack', 'space age pop']"
Ferdinand Hérold,67Ah6SrUvcNVhXrUxebYUx,33,"['early romantic era', 'french opera', 'french romanticism']"
Hevi,4vv1FFVqxnHyQFLmWxjizb,59,['lo-fi beats']
Heaven,0lXQcxJDOIav5WobpkW7aJ,47,[]
heavn,3nOmqhdVTODRutSb5Y8kYz,40,"['glitchcore', 'hyperpop']"
Roel Dieltiens,6WKKEjvbccpj0xEHHpAL2Q,31,['classical cello']
Dorel,2apptOdNLv2GNsOUx0LGI7,25,[]
DOELD,7MZJVO3zHqPPeRMja10kSR,24,[]
Heith,5vU14I6K6uuqrxsP1jyoCy,20,"['deconstructed club', 'new isolationism']"
Heit.1,0PAp2oCIHKwsRexBX9CIdd,20,[]
William Hewitt,2wt6CVVHYcZsultijOBpSV,14,[]
Hewhocorrupts,5WddmUOj7ZRixhggDiqGpf,6,"['american grindcore', 'chicago hardcore', 'powerviolence']"
Corrupt (UK),0cUPXn0AOgVrI413vJgBAJ,44,"['bass house', 'deep groove house', 'electro house']"
Thievery Corporation,25KNo5GDS6ZpLkjasaecA3,64,"['downtempo', 'electronica', 'livetronica', 'nu jazz', 'trip hop']"
Hevi,4vv1FFVqxnHyQFLmWxjizb,59,['lo-fi beats']
Hieva,3vLNmRETMGAOugcWZ8AhFI,26,[]
Hevi Levi,1sqhrNYrsYbBizEgVdYhQn,30,"['israeli hip hop', 'israeli trap']"
Hevisaurus,04wwRPFGcvENSA7EIQBJwC,40,"['comic metal', 'musiikkia lapsille']"
Hibiscus Melody,3luei7tsHSTncgGYLkBmQf,30,[]
