artist_name,artist_id,artist_popularity,artist_genres
Epic Oceans,4EBcFw30R4ttOo58qOuIVS,44,[]
Fantastic Negrito,5QXLMdpKeByOo5ypH9gT13,48,"['bay area indie', 'funk', 'modern blues', 'modern blues rock']"
The Fantastic Oceans,1075FIcB47U7gUBxPM0sVT,28,[]
the fashion show,4Md3b5KGgpGgENBBcTrCgg,29,[]
The Fashion Bruises,4tVp1atvT34nU3pjRIn8ro,34,[]
The Fashion,2lIG28CFVw10XaKWHy6Mtc,21,['danish rock']
Farmor,6PSXPlcJRWbnLFb5XZRK63,32,[]
The Flashers Brothers,4Rstv7qHepQdvEweZH2Egp,35,[]
The Fendermen,2hOXOavOPsbPgls3ebJLFp,23,[]
Fatman Scoop,15GGbJKqC6w0VYyAJtjej6,62,['nyc rap']
Fart Man,4gR74hM0I8WbQKZ8iZiJgj,33,[]
ThatsFAM,5XtEUwbNF1C65b0KIAJnu4,48,[]
FLOATY,4xEphGI8N1gBDOdyeHiC3u,17,[]
F1lthy,3sGijTJ1o2VRHbuBuCxMbo,14,[]
falsty,7LsOM2eADM2OhlJS9CZs6r,12,[]
Fatman Scoop,15GGbJKqC6w0VYyAJtjej6,62,['nyc rap']
Fatoumata Diawara,4G5ZJny3HvX6Il7eHVfnNC,57,"['afropop', 'desert blues', 'malian blues', 'mande pop', 'wassoulou', 'world']"
The FaNaTiX,3pZyDeGMNPAWHdFe2K4ud1,47,[]
The Fendermen,2hOXOavOPsbPgls3ebJLFp,23,[]
The Federal Empire,4PjHNisXpQqSDXOJBFRK8p,46,"['bossbeat', 'indie poptimism', 'modern alternative rock']"
The De-Fenders,4GT9IHaY2aIWFsTTmBH3Ok,13,['instrumental surf']
The Fevers,17FmMM7nHu9J8Yu7c19dTq,49,"['brega saudade', 'jovem guarda']"
The Fevers,3EvE49MwcQGlZLFTSNn01s,2,[]
The Forever,4XnzCuKkN5a6fAX8dqVIqb,2,[]
The Fearless Flyers,1JyLSGXC3aWzjY6ZdxvIXh,55,"['instrumental funk', 'modern funk']"
Feelrs,4X7vq1h01rHVKw0jdn6At6,34,[]
Feelers,5QfCoEbmfpFr7pti9MVaGo,20,[]
The Felice Brothers,4Ajgo7nAsTzjSFymIfBjZ1,43,"['alternative country', 'anti-folk', 'chamber pop', 'deep new americana', 'folk', 'indie folk', 'modern folk rock', 'new americana', 'roots rock', 'singer-songwriter', 'stomp and holler']"
The Flexican,5Z3k52rtOTnOnvFHoKNHEN,50,['moombahton']
The Felony Bros.,7syt2NGdd5WqYz47FKmKDt,9,[]
Feelrs,4X7vq1h01rHVKw0jdn6At6,34,[]
Feelers,5QfCoEbmfpFr7pti9MVaGo,20,[]
the feelers,5Wp28Tq1Ml2kj1kUF5CN0n,38,"['christchurch indie', 'kiwi rock']"
The Feeling,4AksvCnkZaQoTu1nJr62Db,46,"['dance pop', 'english indie rock', 'europop', 'neo mellow']"
Feelrs,4X7vq1h01rHVKw0jdn6At6,34,[]
feelith.,23JZkdnZR2pUnSc7e9bFGs,32,[]
The Fevers,17FmMM7nHu9J8Yu7c19dTq,49,"['brega saudade', 'jovem guarda']"
The Fevers,3EvE49MwcQGlZLFTSNn01s,2,[]
The Fiery Furnaces,03G0pJHLHj7FRuCV5OYzpv,30,"['brooklyn indie', 'indie rock']"
Jordi Forniés,2XpDoARX6IQRx9w19lO62x,50,[]
Fireflight,5v6wlK6GCKVovWMbPqSHNy,47,"['christian alternative rock', 'christian music', 'christian rock', 'pixie', 'pop emo']"
Hulvey,3zSrc5vUlUxyDdS0KrxFJO,63,"['christian hip hop', 'christian trap']"
TheHxliday,2e3LzbZx1VP4wBNFCaxZVD,49,[]
Los Humildes,6SvtFKeZVpC4VTq5HQf7zm,51,"['grupera', 'gruperas inmortales', 'musica mexicana', 'norteno', 'ranchera']"
The FifthGuys,0Jk0TeNXrhhwOMmR2nNyZR,59,"['covertronica', 'traprun']"
The Fight,14PN5qYIw9vbAyUdBijhVy,13,"['long island punk', 'nyhc']"
The Fifth Avenue Band,1ENca2drFzSCaGUgIaEWyt,18,[]
The FifthGuys,0Jk0TeNXrhhwOMmR2nNyZR,59,"['covertronica', 'traprun']"
Dreams For Two,5KXdwqIvJf4lofmV84wIQe,44,['lo-fi beats']
Ftlframe,6ueZc2xAm12Ib0e90Bx7P0,35,['chill breakcore']
The Fightin' Texas Aggie Band,3nagdPkuPUT0xXWuTOqm20,21,"['college marching band', 'marching band']"
Drifting Cowboys,6LF21o9Yfj4a16Rw38Vxml,58,[]
Bando Gz,7yFeIyZWWftVpx9huDIxvh,52,['bronx drill']
The Steeldrivers,3bLSAQPeix7Xm2e5Gtn48R,64,"['bluegrass', 'neo-traditional bluegrass', 'new americana', 'progressive bluegrass']"
The Frequency Shifters,7MbxdnkfBJ2STy1K8VzbzJ,55,['white noise']
The Fearless Flyers,1JyLSGXC3aWzjY6ZdxvIXh,55,"['instrumental funk', 'modern funk']"
20Fingers,2QCA9L94SJ8pElADfeZEjM,3,[]
20 Finger,7B09wZfHH82v1zd7r6D2z6,2,[]
The Fixx,53RkHTcl0SJZjpzqogkBf4,48,"['album rock', 'art rock', 'classic rock', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'rock', 'soft rock']"
Finleigh,1KcMYDu3nBxDYlcYwrsEAA,49,[]
Finley Quaye,1pf3joSSGlPRxmUoWSsh1W,48,"['british soul', 'electronica']"
The Fearless Flyers,1JyLSGXC3aWzjY6ZdxvIXh,55,"['instrumental funk', 'modern funk']"
The Fireballs,6Rboxwjnvu3wLcwzhlnaSO,33,['surf music']
The Field Tapes,4LeF3SUf7hytyGQJoLJbym,51,"['ambient guitar', 'neo-classical']"
The Firebirds,0nhl9XQYR0RLk6PWCvGd75,38,"['rock-and-roll', 'rockabilly']"
4biddenknowledge,2qz6a42erIvThkmWsO96UE,34,"['high vibe', 'spiritual hip hop']"
Fr33Bandit,2R936aaHdj7jhxjhg1Z83I,29,[]
The Barbarians,35CbcTQSprsyapTfdPxEIf,20,"['classic garage rock', 'freakbeat', 'protopunk']"
Bavarian State Orchestra,3ZXZN86zspTIIkwbzlkDwf,54,"['classical performance', 'german orchestra', 'orchestra']"
The Bravery,2bcrMsFlF632EQ6VZERWFu,56,"['alternative dance', 'alternative rock', 'dance-punk', 'indie rock', 'modern rock', 'new rave', 'rock']"
The Five Americans,4B7Kwlv6J5QpJ44vB6STUF,23,"['bubblegum pop', 'classic garage rock', 'freakbeat']"
Five AM,5yOIBW9Rxj73pJrqhW0fpS,30,['punk cover']
The Five Stairsteps,3Inrg8cs8oc4q8oPES4a6S,50,"['chicago soul', 'classic soul', 'motown', 'soul', 'souldies']"
Fitness,7oC7e6ijd7nv4gVBDetGQM,25,[]
Fitts of The Kickdrums,0evqTrTbLj8WIVFrZLA05j,29,[]
The Fitness,2MFjcWDUIMgiC78GDA6LHp,14,['canadian house']
Fifth Harmony,1l8Fu6IkuTP0U5QetQJ5Xt,71,"['dance pop', 'girl group', 'pop', 'post-teen pop', 'talent show']"
Foster The People,7gP3bB2nilZXLfPHJhMdvc,73,"['indietronica', 'modern rock', 'rock']"
The Fisherman’s Friends,0cyEKEh8fQkksmpwLBlZV4,48,"['cornish folk', 'shanty']"
The Five Blobs,7fYVwwluTOElgXLIpv9liK,19,[]
The Five Blazes,7AbWVkzNcnsmu3HfOroEu5,5,['vocal harmony group']
Alabama Shakes,16GcWuvvybAoaHr0NqT8Eh,63,"['alabama indie', 'modern blues rock', 'rock']"
The Blind Boys Of Alabama,5TVL4FXEntBYZb3ujyt6fH,41,['gospel singers']
The Five Blind Boys Of Mississippi,0pnIEMwEhFuFLAu3garlQt,25,"['contemporary gospel', 'gospel singers']"
Five K,2P4QfwR1p1SFs4G8HacPRF,37,[]
The Five Keys,2tqnmCENgz312npfr5POLe,28,"['doo-wop', 'rhythm and blues', 'vocal harmony group']"
The Five Hundred,7Cn1ymMw18oAuzmovUqcQC,26,"['metalcore', 'rock of gibraltar', 'technical groove metal']"
Deftones,6Ghvu1VvMGScGpOUJBAHNH,80,"['alternative metal', 'nu metal', 'rap metal', 'rock', 'sacramento indie']"
Tones And I,2NjfBq1NflQcKSeiDooVjY,73,"['australian pop', 'pop']"
8D Tunes,5fOzKeaM5PmZ2BcKKAtFeq,64,['8d']
The Five Stairsteps,3Inrg8cs8oc4q8oPES4a6S,50,"['chicago soul', 'classic soul', 'motown', 'soul', 'souldies']"
The Five Satins,2YP02JRa1JLejrg3XTssJS,45,"['doo-wop', 'rhythm and blues']"
The Five Stars,125Y99mFGIzopOMWwhL7n7,37,"['pacific islands pop', 'samoan pop']"
People & Songs,0DLoqaxhfWU5litFyzLqn8,46,"['anthem worship', 'ccm', 'world worship']"
The People's Liberation Army Orchestra,668sNh0WBX29Lzwt5l47vB,24,[]
The PeoplePeople,3NDMDBi628WQTlw2eJmBj9,39,[]
The Fearless Flyers,1JyLSGXC3aWzjY6ZdxvIXh,55,"['instrumental funk', 'modern funk']"
The Flying Stars Of Brooklyn NY,1Q33Sd9px79c7lWMbQXwxm,44,[]
The 15th Floor,1PYDPIfSdLd9ana66eUiNH,23,[]
The Flamingos,6iygtKnPG7TRvDaTYcLOd6,51,"['doo-wop', 'rhythm and blues']"
The Frames,6lyku6lhbB3tLc3Dghs5CM,39,"['irish indie rock', 'irish rock', 'melancholia']"
Flaminguez,6N1OYOloCfLQRL1NQeHF4x,30,[]
The Fixx,53RkHTcl0SJZjpzqogkBf4,48,"['album rock', 'art rock', 'classic rock', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'rock', 'soft rock']"
The 5th Dimension,1UUYAQ9LiRsZF0ZukQNWXM,55,"['adult standards', 'bubblegum pop', 'folk rock', 'mellow gold', 'singer-songwriter', 'soft rock', 'sunshine pop']"
f(x),3wRA5UYoo08BBKJnzyKkpF,55,"['k-pop', 'k-pop girl group']"
The Flaming Lips,16eRpMNXSQ15wuJoeqguaB,57,"['alternative rock', 'art rock', 'indie rock', 'modern rock', 'noise pop', 'okc indie', 'rock']"
The Flaming Tsunamis,7krOuWZLCCZ2h1nEAOA7W1,12,"['modern ska punk', 'ska', 'ska punk']"
Sunami,1pBeRGeBHNPLy95LswDViS,48,['california hardcore']
The Flaming Lips,16eRpMNXSQ15wuJoeqguaB,57,"['alternative rock', 'art rock', 'indie rock', 'modern rock', 'noise pop', 'okc indie', 'rock']"
The Flamingos,6iygtKnPG7TRvDaTYcLOd6,51,"['doo-wop', 'rhythm and blues']"
The Flying Lizards,2L9iHIK8h5HvZe6VXb0aOI,34,"['post-punk', 'zolo']"
The Flaming Lips,16eRpMNXSQ15wuJoeqguaB,57,"['alternative rock', 'art rock', 'indie rock', 'modern rock', 'noise pop', 'okc indie', 'rock']"
Flying Lotus,29XOeO6KIWxGthejQqn793,59,"['afrofuturism', 'alternative hip hop', 'electronica', 'escape room', 'experimental hip hop', 'glitch', 'glitch hop', 'hip hop', 'intelligent dance music', 'jazztronica', 'psychedelic hip hop', 'wonky']"
Floating Lights,6E3cU2m1CXkoGwYsPlTeuw,35,"['atmosphere', 'background music', 'focus', 'relaxative']"
Flatland Cavalry,4SfGzWmeoNPKIOmiyc7Pav,64,['texas country']
The Flatliners,6bx5jeXP6LSRVY29adUFdB,47,"['canadian punk', 'melodic hardcore', 'modern ska punk', 'orgcore', 'punk', 'ska', 'ska punk', 'skate punk']"
The Flamingos,6iygtKnPG7TRvDaTYcLOd6,51,"['doo-wop', 'rhythm and blues']"
The Platters,6KWcxMWVNVIYbdOQyJtsSy,62,"['adult standards', 'doo-wop', 'lounge', 'rock-and-roll', 'rockabilly']"
Flatsound,4ze1UwMqtSlhTgnyk8LrW3,54,"['bedroom pop', 'indie pop', 'lo-fi emo', 'lo-fi indie']"
The Fearless Flyers,1JyLSGXC3aWzjY6ZdxvIXh,55,"['instrumental funk', 'modern funk']"
The Reklaws,37lYaYPWOHjKXBD33S6LNv,53,"['canadian contemporary country', 'canadian country', 'contemporary country']"
The Sleep Crew,2cwhQMikUipIptLocoKOMn,53,[]
The Treblemakers,1T81IFRFywCJW0SNWMv3T1,53,"['a cappella', 'college a cappella', 'hollywood']"
The Flatliners,6bx5jeXP6LSRVY29adUFdB,47,"['canadian punk', 'melodic hardcore', 'modern ska punk', 'orgcore', 'punk', 'ska', 'ska punk', 'skate punk']"
The Flamingos,6iygtKnPG7TRvDaTYcLOd6,51,"['doo-wop', 'rhythm and blues']"
The Floaters,6GpuL6WNTOVhmMl6lZbiKS,43,"['classic soul', 'quiet storm']"
The Flashbulb,6mMCSCuTbGU6kNr4303LwH,45,"['breakcore', 'drill and bass', 'intelligent dance music']"
Grupo Flash,7z8b1bQhJLtJYr3xd9jTsK,47,"['grupera', 'gruperas inmortales', 'musica coahuilense', 'tex-mex']"
Flash Finger,1g12jDGjGI1zHbjTOyw6QT,40,[]
The Fearless Flyers,1JyLSGXC3aWzjY6ZdxvIXh,55,"['instrumental funk', 'modern funk']"
The Fratellis,3M4ThdJR28z9eSMcQHAZ5G,63,"['alternative rock', 'garage rock', 'modern rock', 'rock', 'scottish rock']"
The Fleetwoods,673J686eeEXMYJorgQ70lX,47,"['adult standards', 'doo-wop', 'rock-and-roll', 'vocal harmony group']"
The Flirtations,3Hra0KQr00Pe9oqmQdVtvp,39,"['northern soul', 'rhythm and blues']"
The Flirts,3tjF6wLt90r7qSWukrn401,46,"['hi-nrg', 'italian disco']"
The Fearless Flyers,1JyLSGXC3aWzjY6ZdxvIXh,55,"['instrumental funk', 'modern funk']"
The Fleetwoods,673J686eeEXMYJorgQ70lX,47,"['adult standards', 'doo-wop', 'rock-and-roll', 'vocal harmony group']"
Fleetwood252,3qASYKnYTClmocshrmcZys,27,[]
Fleetwire,5lE2w9hwVKhFX5TCvf0HcN,26,[]
The Flipside,3mY04DjYiRz57V8FeLyuJ1,31,[]
The Flirtations,3Hra0KQr00Pe9oqmQdVtvp,39,"['northern soul', 'rhythm and blues']"
The Flies,38AhaiuKa7MXFfprk4O4B4,7,['freakbeat']
The Floaters,6GpuL6WNTOVhmMl6lZbiKS,43,"['classic soul', 'quiet storm']"
花兒樂隊,1ipRvm81MI5PnM6mmBppmy,25,['chinese punk']
FLORES,1V5oIK13RsNmrZ0YJP4PE1,14,[]
The Flirts,3tjF6wLt90r7qSWukrn401,46,"['hi-nrg', 'italian disco']"
The Flight,633wBWQrbgm4Tugw7MmsgA,49,['video game music']
The Floaters,6GpuL6WNTOVhmMl6lZbiKS,43,"['classic soul', 'quiet storm']"
The Flowerpot Men,7eooHIWLlY55UkHWjZ7mfm,19,[]
The Flower Pots,66H6EJ1iVuZV8ipFoW6hhx,18,['calming instrumental']
Flowerpot Press,5A28G205YbtqBCPKVkVzSQ,10,[]
The Floating Mind,6RQp0xCGTdNkcTUhHvrtd8,46,[]
floating memories,0ReEwGlIYjES723kN7IBIN,32,[]
The Floating Men,3YRF03yQwJbe5nH7FH5cRu,14,[]
