artist_name,artist_id,artist_popularity,artist_genres
Alabaster Co.,4g0d1qT8tKu3VcjBHr3FQ2,45,"['christian lo-fi', 'instrumental worship']"
Alabaster Box,5QeMeXEjenaQZAqWn9uAAK,8,[]
Alabaster,5greVazi01SfZpw9UMpJVr,5,['j-core']
Alain Chabat,2az7X29Jk5Epmx81Yv1PnZ,21,[]
El Chaval de la Bachata,4RnIr0AAau1SBJMbjJ9poC,56,"['bachata', 'bachata dominicana', 'dominican pop']"
Khaled,28ztjHIXceRRntmTUfnmUX,62,"['classic arab pop', 'moroccan pop', 'rai']"
Chasinbens,75LtmmoqY9BqTg5N4ruouF,41,[]
The BashTones,2HgRlGRHh6gjEvF6RCaTlo,31,['souldies']
Bashy,2pkcEiIg9zyj8C7Zq5TumZ,37,['grime']
1Huntxr,2HQTplk1FBI562SZfiAAH4,52,[]
Hunter Hayes,7H6dkUChT5EoOQtUVMg4cN,62,"['contemporary country', 'country', 'country road', 'modern country rock', 'neo mellow', 'pop', 'post-teen pop']"
Alfonzo Hunter,1JWpzwcWgItQFHLRJ1fRKr,35,"['contemporary r&b', 'new jack swing', 'r&b', 'urban contemporary']"
Alfred Apaka,305BBGDsHFzvO1oAdDqJmf,24,['hawaiian']
Alfred Apaka Hawaii's Golden Baritone,4sHPIJA2HinhSI6TgRrV7P,2,[]
Alfredo Olivas,5xYNmNkaWRqu3e5F4UXME8,81,"['banda', 'musica mexicana', 'nueva musica mexicana', 'sad sierreno']"
Alfred Brendel,5vBh0nve44zwwVF5KWtCwA,54,"['austrian classical piano', 'classical', 'classical performance', 'classical piano']"
alfrer,7ejT7524EZRzF3ZaEtBLYS,36,[]
Alfred Defoe,3c337u0m093g9DmVqoEDdz,6,[]
Alfred Donde Sea,5xQwCSwdMivrnHXLzNSrd8,7,[]
Alfred Dove,2Nb3Hl9BswiDqSXSqINEYV,5,[]
Casper Magico,1fux65HMCBvfJHqlBc4Nno,71,"['latin hip hop', 'reggaeton', 'reggaeton flow', 'trap latino', 'urbano latino']"
Ricardo Casero,3rcgK3xH16FjmqnxP8KHdB,36,['classical trombone']
Los Cazadores Del Cerro,49hvO5gCq6aWo8a4x147iQ,45,['norteno-sax']
ALTÉGO,2f1gRV8q7Wua3x7dkoWrbS,59,[]
Algia records,6r0X9tsQkWDpWslLR7bSu3,46,[]
The Algorithm,14u4KXVp0iXQil79EpxXGc,41,"['cyberpunk', 'djent', 'electronic djent', 'future rock', 'instrumental djent', 'instrumental rock']"
Al Hazan,7qwaiCaE4p70SnI5XB9E8j,19,[]
Talbiyat Al Hajj,4Fai3BF3eivWmBiMsb8Iw0,12,[]
Al-Ghazali,574Sftrqpo7OKHWPXprSMx,34,['indonesian city pop']
Pase Rock,7DziQHfQYLS6Iv018KLOVo,46,['ambeat']
Raso089,0Yyy6i3eSGumy24iGb1DxJ,38,[]
Raayo,4Ym6djRvUPOa6y9hfliClq,38,['japanese vgm']
ALHANNA,5aNFL1S9lERddINs94hkIQ,26,[]
"Alhama, Los",6Gg623dfCM6CrYGBt0twPX,33,[]
The Alabama Spirituals,1IM1JfccPChY6P4EAEwZCz,16,['contemporary gospel']
Jervis Campbell,31Bh5G3Q9JzwqPpHDLIQtW,58,"['anthem worship', 'ccm', 'christian pop', 'indiecoustica']"
Campbell,5udgXJYWwK7cchnPSKqEkK,55,[]
DOUBLECAMP,6IvIbSOsPLkPS4N1MO4Fdy,54,['modern indie pop']
Lambert,6pSQcy8935ABNiK2qOpOlK,53,"['compositional ambient', 'neo-classical']"
Lambert凌,61u8FEElPIrXoGWzVldLnC,45,"['chinese hip hop', 'chinese viral pop']"
Mary Lambert,2q3Geq0vekUD7uXP3ZyIij,32,[]
TaTa,43s6uFZrdusv7ggmDSpO41,63,['new york drill']
Ali Tabatabaee,2GzDtAvFxH5TXQdU49DfBJ,37,[]
TABAL,3xGCm4ewXGKJFwrrwummsJ,54,['lo-fi beats']
Aliah Sheffield,6qQANHDxlpq5OEz47UBzMJ,27,[]
Sheffield,4CDXbURs9NxZWRLVZ2HHto,32,['indiecoustica']
NORMA SHEFFIELD,2kkOx1QBkqQ64qxX7KLwne,14,[]
Aliados De La Sierra,3rJ1WVZ5oP99Mm9Fs6HOj4,34,"['duranguense', 'musica mexicana']"
Los Alegres de la Sierra,4Yfe8uXcl5PYwknQ4OMZIP,59,"['chilena', 'classic sierreno', 'musica mexicana', 'ranchera', 'sierreno']"
Sierra Ferrell,3oVcF3VdpMuvMvLLyHPT4t,61,[]
A.L.I.S.O.N,3gi5McAv9c0qTjJ5jSmbL0,50,['chillsynth']
Aliados De La Sierra,3rJ1WVZ5oP99Mm9Fs6HOj4,34,"['duranguense', 'musica mexicana']"
Alian,3Og8rWPMDAvH4eoBCJQbve,19,['arabesk']
Alias,07jJQhIBd8ZqVUdgiwPqdQ,41,[]
Alias,4fnsjU6L1NvRMdgEs0lY11,27,"['abstract hip hop', 'maine hip hop']"
The Alias,78WijkLKBV4F1vRUZepBSp,27,[]
Alice Cooper,3EhbVgyfGd7HkpsagwL9GS,66,"['album rock', 'blues rock', 'classic rock', 'detroit rock', 'glam metal', 'glam rock', 'hard rock', 'metal', 'protopunk', 'rock']"
Cooper Alan,0AtQAehoytV7j1r4O16dRb,57,[]
Alice Coltrane,0oKYiTD5CdNbrofRvM1dIr,48,"['afrofuturism', 'avant-garde jazz', 'experimental', 'free jazz', 'jazz harp', 'spiritual jazz']"
Alexis Venegas,3JiStihkFwbEuL4nGuHWlM,17,['nueva trova chilena']
Alex Venegas,6Y4gXsTJ7StgAxzN2G3xay,2,[]
Alexisonfire,53RsXctnNmj9oKXvcbvzI2,57,"['canadian post-hardcore', 'canadian rock', 'metalcore', 'post-hardcore', 'screamo']"
Alexis Ffrench,58R31AvN8JMHM7xkNpVLjX,65,"['compositional ambient', 'neo-classical']"
Alexis La Bestia,0DGnuyY5NGB6vLsXTjq3wX,57,[]
Alfonso Herrera,0veZkZPeWoJQ9gt6VAXlkN,76,[]
ENRA,1jDbZQQs4VNtiC4AerpIg4,54,['lo-fi beats']
Alfons,5f5mH9BDkeyXmDbzevu38d,62,['melbourne bounce international']
Blackway,1QvK8bFc2WREH4LDlJcJbi,56,['nyc rap']
blackwinterwells,4tF39UYlbBLqTo5JK3qX1u,50,"['glitchcore', 'hyperpop']"
Jewelle Blackman,4TBsKdA7190eaHM5E2HQI9,49,"['broadway', 'hollywood', 'show tunes']"
Alfonso Herrera,0veZkZPeWoJQ9gt6VAXlkN,76,[]
Esperanza Spalding,5bepW5vcdRzheNc0F8lHJ5,49,"['electric bass', 'indie jazz', 'jazz', 'jazz fusion', 'jazz pop', 'neo soul']"
Hermanos Espinoza,1V0BgbhknuuZIMxKO0M9FV,47,['tex-mex']
Alfred Hertel,24Be15ZAw4J0l7oHNieI7F,9,[]
