artists_spotify_idxs,album_spotify_idx,duration,explicit,track_spotify_idx,track_name,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo
['7xZfAvnNaJjXv8PzTVVRVt'],09R97R9xICJXL4Eg6JO8u8,143,False,2JPUJdkVRPszJZbpxWhe9L,Opus One,0.531,0.627,-7.812,0.0336,0.363,0.012,0.227,0.935,93.0
['7xZfAvnNaJjXv8PzTVVRVt'],09R97R9xICJXL4Eg6JO8u8,117,False,0PSSbhYUtr69eqa7FpMtgQ,(I've Got a Gal In) Kalamazoo,0.636,0.457,-6.887,0.0287,0.756,0.532,0.175,0.869,72.0
['7xZfAvnNaJjXv8PzTVVRVt'],09R97R9xICJXL4Eg6JO8u8,267,False,6UN8TegaFiycf6Q0H7xpiX,Moonlight Serenade,0.207,0.235,-8.5,0.0302,0.569,0.378,0.12,0.144,183.0
['7xZfAvnNaJjXv8PzTVVRVt'],09R97R9xICJXL4Eg6JO8u8,194,False,1N0fHSvmYxEDrCcGhSzbWJ,Song of India,0.42,0.367,-8.625,0.0308,0.402,0.173,0.0916,0.517,172.0
['7xZfAvnNaJjXv8PzTVVRVt'],09R97R9xICJXL4Eg6JO8u8,180,False,2ZQqF1WrZ3nU7cukPcDyj8,Little Brown Jug,0.435,0.508,-7.626,0.0391,0.409,1.54e-06,0.309,0.737,181.0
['7xZfAvnNaJjXv8PzTVVRVt'],09R97R9xICJXL4Eg6JO8u8,160,False,2prSPexeYDddojO1KtdwTH,One O'clock Jump,0.398,0.625,-8.151,0.0422,0.287,2.2e-05,0.173,0.846,193.0
['7xZfAvnNaJjXv8PzTVVRVt'],09R97R9xICJXL4Eg6JO8u8,171,False,1vieNLud7K7WIrdB0Wq6TS,Don't Get Around Much Anymore,0.686,0.473,-7.462,0.0327,0.401,3.7e-05,0.0439,0.75,126.0
['7xZfAvnNaJjXv8PzTVVRVt'],09R97R9xICJXL4Eg6JO8u8,245,False,4i2kYgSKBRemB8uaB57RZz,Big Noise from Winnetka,0.383,0.553,-8.208,0.0344,0.0841,0.0421,0.148,0.562,198.0
['7xZfAvnNaJjXv8PzTVVRVt'],09R97R9xICJXL4Eg6JO8u8,201,False,52pGYDB39rHhBxt583pD0C,Chattanooga Choo Choo,0.628,0.676,-5.391,0.0244,0.189,0.0282,0.344,0.935,92.0
['7xZfAvnNaJjXv8PzTVVRVt'],09R97R9xICJXL4Eg6JO8u8,111,False,55ltrZB9qqJ4gaXKCw3hqb,Pink Panther Theme,0.634,0.319,-8.946,0.0333,0.536,0.158,0.0646,0.376,62.0
['7zMX8eYQIBl7dpVXNt0ooU'],0A4AAnXGXd2GjjA3jqaFiy,212,False,3ZPJpWjtACavkWzNd6MbpX,Seven Kinds Of Sin,0.437,0.934,-5.027,0.0399,1.69e-05,0.0,0.43,0.771,147.0
['7zMX8eYQIBl7dpVXNt0ooU'],0A4AAnXGXd2GjjA3jqaFiy,301,False,3e899Nkm3UBWh0yYOfgEDB,"Cruel Game - From ""Paradise City""",0.355,0.934,-4.62,0.174,0.000121,0.000146,0.432,0.364,131.0
['7zMX8eYQIBl7dpVXNt0ooU'],0A4AAnXGXd2GjjA3jqaFiy,170,False,2K1dTYtWEkE8ouzBqjWwgU,"Nothing Lasts Forever - From ""Paradise City""",0.538,0.908,-3.953,0.0753,0.000596,2.44e-05,0.194,0.761,180.0
['7zMX8eYQIBl7dpVXNt0ooU'],0A4AAnXGXd2GjjA3jqaFiy,196,False,6X5tlo8ahO4qfe3j0HIopa,"Lost In Control - From ""Paradise City""",0.326,0.899,-6.074,0.0728,0.0014,0.0004,0.201,0.224,128.0
['7zMX8eYQIBl7dpVXNt0ooU'],0A4AAnXGXd2GjjA3jqaFiy,229,False,0ISfObSmSeQyq81cFUSs9n,Cat's In The Cradle,0.438,0.764,-5.881,0.029,0.0691,0.000101,0.308,0.437,78.0
['7zMX8eYQIBl7dpVXNt0ooU'],0A4AAnXGXd2GjjA3jqaFiy,251,False,2DvN4TRjxLkfOTvILqLdAM,"Rookie - From ""Paradise City""",0.385,0.925,-7.48,0.0663,0.000134,0.219,0.332,0.554,196.0
['7zMX8eYQIBl7dpVXNt0ooU'],0A4AAnXGXd2GjjA3jqaFiy,238,False,66rMeTtxoABlGjpR3kRWPY,"Curtain Call - From ""Paradise City""",0.642,0.873,-4.646,0.0677,0.00848,3.47e-05,0.147,0.36,145.0
['7zMX8eYQIBl7dpVXNt0ooU'],0A4AAnXGXd2GjjA3jqaFiy,200,False,4BNA6a9hUGea2LjdhuGzj1,"Disarm - From ""Paradise City""",0.533,0.641,-6.258,0.028,0.227,0.0,0.0974,0.339,129.0
['7xGGqA85UIWX1GoTVM4itC'],0Bu3AVcmSWpD4SVcqdVIDt,243,False,4WYMg2jgBX2pzThR9GD1U3,This Is Our Night,0.812,0.564,-8.928,0.0582,0.0487,8.29e-06,0.148,0.894,115.0
['7xGGqA85UIWX1GoTVM4itC'],0Bu3AVcmSWpD4SVcqdVIDt,255,False,2dB0ZG7kQDgeQNGQk2Wdxa,Slippery People,0.838,0.758,-9.429,0.0656,0.243,0.00192,0.15,0.933,108.0
['7xGGqA85UIWX1GoTVM4itC'],0Bu3AVcmSWpD4SVcqdVIDt,223,False,4RAPaKoiWnN9H4s00KBrxL,Bridges Instead of Walls,0.752,0.612,-9.468,0.047,0.224,0.00015,0.101,0.803,93.0
['7xGGqA85UIWX1GoTVM4itC'],0Bu3AVcmSWpD4SVcqdVIDt,200,False,1FIZLrJuKHSLxWUcNafc5M,The Turning Point,0.901,0.636,-9.225,0.134,0.322,0.0,0.31,0.794,106.0
['7xGGqA85UIWX1GoTVM4itC'],0Bu3AVcmSWpD4SVcqdVIDt,329,False,1CUvVIGgvREEmNeHkeFSXM,Right Decision,0.769,0.712,-10.255,0.0338,0.108,0.00797,0.0373,0.967,125.0
['7xGGqA85UIWX1GoTVM4itC'],0Bu3AVcmSWpD4SVcqdVIDt,258,False,3DzZUXJafnEE5uxygQGjx6,H-A-T-E (Don't Live Here Anymore),0.702,0.675,-10.791,0.0638,0.232,3.58e-06,0.343,0.896,155.0
['7xGGqA85UIWX1GoTVM4itC'],0Bu3AVcmSWpD4SVcqdVIDt,229,False,6IcjwtFJKZKPDsT73oCFP9,On My Own Again,0.671,0.596,-10.315,0.0273,0.216,0.0,0.696,0.65,94.0
['7xGGqA85UIWX1GoTVM4itC'],0Bu3AVcmSWpD4SVcqdVIDt,209,False,67eY8qtos3TIPuPiI1DVaj,That's What Friends Are For,0.864,0.659,-9.63,0.0541,0.189,0.000906,0.166,0.931,142.0
['7xGGqA85UIWX1GoTVM4itC'],0Bu3AVcmSWpD4SVcqdVIDt,390,False,6jm6ihfKWvV8BE4VsdtG2Q,Slippery People - Club Version,0.892,0.725,-10.0,0.088,0.236,0.0459,0.0575,0.874,108.0
['7xGGqA85UIWX1GoTVM4itC'],0Bu3AVcmSWpD4SVcqdVIDt,286,False,6nQ8RrJQEAStZARWP9TWJ9,Slippery People - Instrumental,0.861,0.559,-13.608,0.0701,0.146,0.706,0.0552,0.945,108.0
['7xGGqA85UIWX1GoTVM4itC'],0Bu3AVcmSWpD4SVcqdVIDt,237,False,2fd88h4abB4rRw2JFtEQr2,Slippery People - Single Version,0.852,0.725,-10.289,0.0748,0.206,0.000807,0.0897,0.923,108.0
['7xGGqA85UIWX1GoTVM4itC'],0Bu3AVcmSWpD4SVcqdVIDt,240,False,5IBubT3SHBRBOMgzJGzbhx,H-A-T-E (Don't Live Here Anymore) - Single Version,0.731,0.637,-11.549,0.0627,0.281,5.42e-05,0.441,0.954,155.0
['7xGGqA85UIWX1GoTVM4itC'],0Bu3AVcmSWpD4SVcqdVIDt,275,False,7LoggEmYWlvAuiUv6sVuAN,Can You Hang,0.791,0.834,-9.229,0.0736,0.457,0.00132,0.115,0.965,162.0
['7xGGqA85UIWX1GoTVM4itC'],0DkzL2vbWM8cJsfxzSzmCI,178,False,7GKyT7sNWXi9794msGyoSb,It Rained Children,0.538,0.43,-7.602,0.0428,0.954,0.0,0.171,0.651,86.0
['7xGGqA85UIWX1GoTVM4itC'],0DkzL2vbWM8cJsfxzSzmCI,171,False,0wNJi8aaxmkfRY4k55nu26,I Just Can't Keep It To Myself,0.392,0.238,-7.079,0.0265,0.963,0.0,0.277,0.316,135.0
['7xGGqA85UIWX1GoTVM4itC'],0DkzL2vbWM8cJsfxzSzmCI,148,False,1hrzR0Sk2q4Y6nogmqlZ8D,Each Day,0.474,0.476,-9.737,0.251,0.907,0.0,0.103,0.563,82.0
['7xGGqA85UIWX1GoTVM4itC'],0DkzL2vbWM8cJsfxzSzmCI,158,False,0WoppxoXhqJRwNGYPYyK6q,God's Wonderful Love,0.338,0.257,-9.992,0.0361,0.987,3.05e-05,0.183,0.146,131.0
['7xGGqA85UIWX1GoTVM4itC'],0DkzL2vbWM8cJsfxzSzmCI,168,False,2BllIpLVwrtdI1v9axObCX,If I Could Hear My Mother Pray,0.426,0.292,-9.936,0.0431,0.99,0.0,0.217,0.343,103.0
['7xGGqA85UIWX1GoTVM4itC'],0DkzL2vbWM8cJsfxzSzmCI,189,False,2BlVLuMcWRxkx9yi5aJvgs,I've Got A New Home,0.416,0.178,-11.629,0.0483,0.978,0.0,0.103,0.334,79.0
['7xGGqA85UIWX1GoTVM4itC'],0DkzL2vbWM8cJsfxzSzmCI,177,False,6ZNz2aaMwy8yaQzlnT9507,Uncloudy Day,0.509,0.308,-12.477,0.0824,0.988,4.31e-05,0.117,0.176,186.0
['7xGGqA85UIWX1GoTVM4itC'],0DkzL2vbWM8cJsfxzSzmCI,156,False,7zuq8OVk1CBko7HlYMTuOf,Come On Up In Glory,0.604,0.339,-10.141,0.0876,0.969,0.0,0.117,0.445,140.0
['7xGGqA85UIWX1GoTVM4itC'],0DkzL2vbWM8cJsfxzSzmCI,145,False,5txkQ2UWiGaHnXhw3nvzO5,I Know I Got Religion,0.613,0.418,-8.724,0.0312,0.982,3.62e-06,0.147,0.421,115.0
['7xGGqA85UIWX1GoTVM4itC'],0DkzL2vbWM8cJsfxzSzmCI,159,False,3mJG6Jxc12FRcnJNaHOter,Swing Down Chariot,0.529,0.531,-9.344,0.0494,0.953,0.00282,0.184,0.618,104.0
['7xGGqA85UIWX1GoTVM4itC'],0DkzL2vbWM8cJsfxzSzmCI,172,False,2XMLKIMFiEHpHQGPiQSCOV,I Had A Dream,0.493,0.506,-9.216,0.0786,0.94,0.0,0.109,0.772,103.0
['7xGGqA85UIWX1GoTVM4itC'],0DkzL2vbWM8cJsfxzSzmCI,161,False,00mJfCvE6aAHzf79os1XUA,Help Me Jesus,0.462,0.688,-8.141,0.287,0.938,0.0,0.144,0.719,201.0
['7xGGqA85UIWX1GoTVM4itC'],0DkzL2vbWM8cJsfxzSzmCI,154,False,1O0C9LkpE8fgzmj9yiq27N,Low Is The Way,0.555,0.382,-11.617,0.326,0.979,2.13e-05,0.127,0.295,194.0
['7xGGqA85UIWX1GoTVM4itC'],0DkzL2vbWM8cJsfxzSzmCI,127,False,7fokl7LFdXyGppgaACphjr,This May Be The Last Time - Alternate Take,0.506,0.284,-12.709,0.0781,0.969,0.0,0.212,0.293,80.0
['7xGGqA85UIWX1GoTVM4itC'],0DkzL2vbWM8cJsfxzSzmCI,132,False,1JJHDx3ngm9sTcxSTvve2I,So Soon,0.281,0.298,-10.065,0.0409,0.961,0.0,0.168,0.221,82.0
['7xGGqA85UIWX1GoTVM4itC'],0DkzL2vbWM8cJsfxzSzmCI,132,False,58WkaPkjZtXqekguO1MEKd,I'm So Glad,0.635,0.835,-10.356,0.092,0.918,0.0146,0.478,0.865,124.0
['7xGGqA85UIWX1GoTVM4itC'],0DkzL2vbWM8cJsfxzSzmCI,165,False,4wvboKXW9UMcUTmdDyeNgQ,Pray On,0.405,0.479,-8.315,0.102,0.93,9.52e-05,0.158,0.515,170.0
['7xGGqA85UIWX1GoTVM4itC'],0DkzL2vbWM8cJsfxzSzmCI,157,False,0ipY55uoZVDjSWxj5H9PY9,Good News,0.617,0.551,-10.201,0.111,0.952,0.00102,0.296,0.65,90.0
['7xGGqA85UIWX1GoTVM4itC'],0DkzL2vbWM8cJsfxzSzmCI,154,False,3NA7Kl9eFCdlwNfTiiJFZm,Downward Road,0.584,0.415,-8.714,0.0356,0.964,3.42e-06,0.21,0.623,86.0
['7xGGqA85UIWX1GoTVM4itC'],0DkzL2vbWM8cJsfxzSzmCI,144,False,6zpyLk4uhJALczCzvMOdzP,Don't Drive Me Away,0.445,0.28,-10.825,0.0714,0.969,2.37e-05,0.139,0.202,101.0
['7xGGqA85UIWX1GoTVM4itC'],0DkzL2vbWM8cJsfxzSzmCI,167,False,2z1wQ1qjB5sZcsjeKnt6Zh,Will The Circle Be Unbroken,0.619,0.111,-14.671,0.0343,0.954,0.0,0.11,0.521,73.0
['7xGGqA85UIWX1GoTVM4itC'],0DkzL2vbWM8cJsfxzSzmCI,143,False,1JgIjylYjI4oeRlmFsyEWE,Don't Knock,0.652,0.519,-8.353,0.0432,0.886,0.0,0.108,0.91,86.0
['7xGGqA85UIWX1GoTVM4itC'],0DkzL2vbWM8cJsfxzSzmCI,970,False,7yv3YXbbuzmTAhu8BPuG1f,Medley: Too Close / I’m On My Way Home / I’m Coming Home / He’s Alright - Live,0.39,0.397,-11.467,0.0859,0.982,1.43e-06,0.366,0.48,91.0
['7xGGqA85UIWX1GoTVM4itC'],0DkzL2vbWM8cJsfxzSzmCI,177,False,2iiJIzfUpQjromeyTsS5aj,Swing Low,0.399,0.094,-16.249,0.0344,0.99,0.00637,0.109,0.162,86.0
['7xGGqA85UIWX1GoTVM4itC'],0DkzL2vbWM8cJsfxzSzmCI,197,False,6HNliF4oCjE1LWC45d8VZn,Calling Me,0.557,0.514,-9.771,0.0933,0.98,0.0,0.203,0.596,81.0
['7xGGqA85UIWX1GoTVM4itC'],0DkzL2vbWM8cJsfxzSzmCI,213,False,1cfhHUEHQUzK24hDLn5oSs,Stand By Me,0.323,0.13,-13.833,0.0394,0.993,0.0593,0.106,0.103,88.0
['7xGGqA85UIWX1GoTVM4itC'],0DkzL2vbWM8cJsfxzSzmCI,147,False,6DIT5szU3taNL2brpNnf8I,Hammer And Nails,0.541,0.653,-10.333,0.116,0.694,0.0,0.749,0.921,80.0
