artists_idxs,duration,explicit,track_idx,track_name,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo
"['7zkEyvgDJYnVeTTsFaReKe', '4NqS7DbPFYwZmniGHCPMpm', '2vgMXbvbpzLc0CuugRYpL3', '4lrOh2SR7H3guHky2lAYOk', '0K4qycWYB7fwNMvrtS9lID', '79Xztd6s33dW9S4V0f4NsQ', '0TNR9PuUgbrCPci3tolmNT']",102834,False,5rAj8vcnkwzbMxfNgCEQSI,In the Parking Lot Watching the Rain Fall,0.193,0.963,-18.075,0.162,0.038,0.875,0.753,0.0183,117.0
"['7zkEyvgDJYnVeTTsFaReKe', '4NqS7DbPFYwZmniGHCPMpm', '2vgMXbvbpzLc0CuugRYpL3', '4lrOh2SR7H3guHky2lAYOk', '0K4qycWYB7fwNMvrtS9lID', '79Xztd6s33dW9S4V0f4NsQ', '0TNR9PuUgbrCPci3tolmNT']",87873,False,3sNVsqBaFLMT8lIktHxjj8,Rain in the Early Morning,,,,,,,,,
"['7zkEyvgDJYnVeTTsFaReKe', '4NqS7DbPFYwZmniGHCPMpm', '2vgMXbvbpzLc0CuugRYpL3', '4lrOh2SR7H3guHky2lAYOk', '0K4qycWYB7fwNMvrtS9lID', '79Xztd6s33dW9S4V0f4NsQ', '0TNR9PuUgbrCPci3tolmNT']",88747,False,6CS0oeMCfbAkfl66O85TuF,Raining in the Forest,0.379,0.99,-20.969,0.764,0.8,0.42,0.927,0.0243,112.0
"['7zkEyvgDJYnVeTTsFaReKe', '4NqS7DbPFYwZmniGHCPMpm', '2vgMXbvbpzLc0CuugRYpL3', '4lrOh2SR7H3guHky2lAYOk', '0K4qycWYB7fwNMvrtS9lID', '79Xztd6s33dW9S4V0f4NsQ', '0TNR9PuUgbrCPci3tolmNT']",48299,False,7vxs6YtjZ5zpOA3bzrEC5i,Soft Rain in the Trees,0.274,0.447,-21.215,0.0963,1.88e-05,0.858,0.323,0.132,70.0
"['7zkEyvgDJYnVeTTsFaReKe', '4NqS7DbPFYwZmniGHCPMpm', '2vgMXbvbpzLc0CuugRYpL3', '4lrOh2SR7H3guHky2lAYOk', '0K4qycWYB7fwNMvrtS9lID', '79Xztd6s33dW9S4V0f4NsQ', '0TNR9PuUgbrCPci3tolmNT']",114209,False,4u0dLiaDrqUclSQYBfpIE5,Taking a Drive in the Rain,0.118,0.097,-24.777,0.0546,0.204,0.92,0.114,0.0981,84.0
"['7zkEyvgDJYnVeTTsFaReKe', '4NqS7DbPFYwZmniGHCPMpm', '2vgMXbvbpzLc0CuugRYpL3', '4lrOh2SR7H3guHky2lAYOk', '0K4qycWYB7fwNMvrtS9lID', '79Xztd6s33dW9S4V0f4NsQ', '0TNR9PuUgbrCPci3tolmNT']",89230,False,1Fr9mkBephktYwR4fwzBSH,The Gentlest Thunderstorm,0.139,0.653,-23.888,0.0606,0.769,0.992,0.175,0.0148,88.0
"['7zkEyvgDJYnVeTTsFaReKe', '4NqS7DbPFYwZmniGHCPMpm', '2vgMXbvbpzLc0CuugRYpL3', '4lrOh2SR7H3guHky2lAYOk', '0K4qycWYB7fwNMvrtS9lID', '79Xztd6s33dW9S4V0f4NsQ', '0TNR9PuUgbrCPci3tolmNT']",97410,False,3yag3CCeqLi2ROnFSSdYLe,The Heavy Wind Blows,0.2,0.509,-16.999,0.0568,0.668,0.959,0.324,0.0262,67.0
"['7zkEyvgDJYnVeTTsFaReKe', '4NqS7DbPFYwZmniGHCPMpm', '2vgMXbvbpzLc0CuugRYpL3', '4lrOh2SR7H3guHky2lAYOk', '0K4qycWYB7fwNMvrtS9lID', '79Xztd6s33dW9S4V0f4NsQ', '0TNR9PuUgbrCPci3tolmNT']",78403,False,6bk4PS6F9J7igApS52B7Ao,The Rain Dances on a Plastic Roof,0.238,0.966,-22.563,0.0714,0.207,0.963,0.398,0.0182,76.0
"['7zkEyvgDJYnVeTTsFaReKe', '4NqS7DbPFYwZmniGHCPMpm', '2vgMXbvbpzLc0CuugRYpL3', '4lrOh2SR7H3guHky2lAYOk', '0K4qycWYB7fwNMvrtS9lID', '79Xztd6s33dW9S4V0f4NsQ', '0TNR9PuUgbrCPci3tolmNT']",71279,False,3HVAmi7aw7ZANWF84OIu1J,The Rain Dances on a Tarp,0.452,0.878,-13.712,0.304,0.00201,3.02e-06,0.767,0.324,120.0
"['7zkEyvgDJYnVeTTsFaReKe', '4NqS7DbPFYwZmniGHCPMpm', '2vgMXbvbpzLc0CuugRYpL3', '4lrOh2SR7H3guHky2lAYOk', '0K4qycWYB7fwNMvrtS9lID', '79Xztd6s33dW9S4V0f4NsQ', '0TNR9PuUgbrCPci3tolmNT']",71107,False,16YgnT52NEMRLxcAqjDSdl,The Rain Dances on a Tin Roof,0.304,0.999,-22.224,0.101,0.443,0.908,0.979,1e-05,115.0
"['7zkEyvgDJYnVeTTsFaReKe', '4NqS7DbPFYwZmniGHCPMpm', '2vgMXbvbpzLc0CuugRYpL3', '4lrOh2SR7H3guHky2lAYOk', '0K4qycWYB7fwNMvrtS9lID', '79Xztd6s33dW9S4V0f4NsQ', '0TNR9PuUgbrCPci3tolmNT']",77068,False,4laVCRd8wLzDLdu8fyazKM,The Rain Dances on the Car Hood,0.51,0.723,-19.117,0.0852,0.66,0.956,0.258,0.228,133.0
"['7zkEyvgDJYnVeTTsFaReKe', '4NqS7DbPFYwZmniGHCPMpm', '2vgMXbvbpzLc0CuugRYpL3', '4lrOh2SR7H3guHky2lAYOk', '0K4qycWYB7fwNMvrtS9lID', '79Xztd6s33dW9S4V0f4NsQ', '0TNR9PuUgbrCPci3tolmNT']",78125,False,1xwp5MZcUgi7RAzukpA3Tw,The Rain Falls on the Tree,0.187,0.989,-24.02,0.0426,0.826,0.995,0.977,0.0161,76.0
"['7zkEyvgDJYnVeTTsFaReKe', '4NqS7DbPFYwZmniGHCPMpm', '2vgMXbvbpzLc0CuugRYpL3', '4lrOh2SR7H3guHky2lAYOk', '0K4qycWYB7fwNMvrtS9lID', '79Xztd6s33dW9S4V0f4NsQ', '0TNR9PuUgbrCPci3tolmNT']",93451,False,3NfE9oEgNb4MdhHVve6ExW,The Sky Opens Wide,,,,,,,,,
"['7zkEyvgDJYnVeTTsFaReKe', '4NqS7DbPFYwZmniGHCPMpm', '2vgMXbvbpzLc0CuugRYpL3', '4lrOh2SR7H3guHky2lAYOk', '0K4qycWYB7fwNMvrtS9lID', '79Xztd6s33dW9S4V0f4NsQ', '0TNR9PuUgbrCPci3tolmNT']",95518,False,5Vy4FBmkHIed1pr4VEq4No,The Storm in the Trees,0.128,0.998,-11.381,0.179,0.327,0.977,0.861,0.0184,67.0
"['7zkEyvgDJYnVeTTsFaReKe', '4NqS7DbPFYwZmniGHCPMpm', '2vgMXbvbpzLc0CuugRYpL3', '4lrOh2SR7H3guHky2lAYOk', '0K4qycWYB7fwNMvrtS9lID', '79Xztd6s33dW9S4V0f4NsQ', '0TNR9PuUgbrCPci3tolmNT']",144856,False,4KxLMMoeZLydbKhKlMfe6H,The Summer's Dry Thunderstorm,0.189,0.0373,-36.592,0.0804,0.267,0.894,0.233,0.0396,167.0
"['7zkEyvgDJYnVeTTsFaReKe', '4NqS7DbPFYwZmniGHCPMpm', '2vgMXbvbpzLc0CuugRYpL3', '4lrOh2SR7H3guHky2lAYOk', '0K4qycWYB7fwNMvrtS9lID', '79Xztd6s33dW9S4V0f4NsQ', '0TNR9PuUgbrCPci3tolmNT']",77121,False,6nyxBlWRbVEiDuEktadsYQ,The Thunder Claps,0.159,0.538,-16.528,0.053,0.00019,0.429,0.356,0.0218,73.0
"['7zkEyvgDJYnVeTTsFaReKe', '4NqS7DbPFYwZmniGHCPMpm', '2vgMXbvbpzLc0CuugRYpL3', '4lrOh2SR7H3guHky2lAYOk', '0K4qycWYB7fwNMvrtS9lID', '79Xztd6s33dW9S4V0f4NsQ', '0TNR9PuUgbrCPci3tolmNT']",77121,False,5gheU7bpRyCBIkomIVNwhk,The Thunder Rolls as the Rain Pounds,,,,,,,,,
"['7zkEyvgDJYnVeTTsFaReKe', '4NqS7DbPFYwZmniGHCPMpm', '2vgMXbvbpzLc0CuugRYpL3', '4lrOh2SR7H3guHky2lAYOk', '0K4qycWYB7fwNMvrtS9lID', '79Xztd6s33dW9S4V0f4NsQ', '0TNR9PuUgbrCPci3tolmNT']",599746,False,5yuh5vJ64dQTTCsaL9NIV6,Watchin the Cars Drive By After the Rain,0.173,0.716,-28.999,0.0954,0.0717,0.829,0.377,0.0209,118.0
['3RYzOiW71M4mzU1QkugYTt'],122345,False,5fTNRLBoLKjqq5g8mO3Mep,"Access to Nature, Pt. 20",0.269,0.0599,-23.239,0.0513,0.912,0.479,0.112,0.0387,73.0
['4RbkjStdXi6qA8OziY2sPQ'],104134,False,7blYRGOYntveqJFqWpPyk1,Complexity,,,,,,,,,
['4RbkjStdXi6qA8OziY2sPQ'],124960,False,5NSiGr2IWCe5wsAsNKF3DL,Habitat,,,,,,,,,
['4RbkjStdXi6qA8OziY2sPQ'],93720,False,3nT6CVHsmlcKBCJ0YXEYYo,Farmers Daughter,0.0687,0.0205,-22.468,0.0595,0.539,0.846,0.817,0.0385,80.0
['2XVbrQz4APKq6tqZqGb2Gz'],111076,False,7fTZ1jQ8R0S40hxX4xZzrc,The Sound of the Waves,0.144,0.081,-22.716,0.0579,0.952,0.808,0.119,0.0394,179.0
['4RbkjStdXi6qA8OziY2sPQ'],31240,False,3HWrHSJjDiB4Skjl3QHVBT,Countryside,,,,,,,,,
['4RbkjStdXi6qA8OziY2sPQ'],138845,False,2lwjbVzmWpgh8Bhwx6qZq1,Coarse,0.0572,0.0331,-20.748,0.0491,0.233,0.72,0.293,0.0335,70.0
['4RbkjStdXi6qA8OziY2sPQ'],79836,False,1YIX6wuONvB5pwHY1z0Dl1,Untouched Environment,0.157,0.0646,-21.047,0.0394,0.217,0.693,0.277,0.0389,93.0
['4RbkjStdXi6qA8OziY2sPQ'],104134,False,2H1M6X2lmnFw8VAxdssc9m,Rural,0.136,0.138,-22.252,0.0554,0.538,0.769,0.36,0.0644,97.0
['4RbkjStdXi6qA8OziY2sPQ'],138845,False,5qTs7OwQ4OYkWI2tYCjSp9,Drops to the Sea,,,,,,,,,
['4RbkjStdXi6qA8OziY2sPQ'],55538,False,6gObrDKEpguljVST6tJjsf,New Sense of Wonder,0.17,0.0213,-21.292,0.0462,0.22,0.572,0.215,0.0393,89.0
['4RbkjStdXi6qA8OziY2sPQ'],124960,False,0NsgKxoSKQAPCHSQ0GO5ZF,Different Shapes,0.162,0.0423,-22.052,0.0667,0.662,0.807,0.272,0.0394,113.0
['4RbkjStdXi6qA8OziY2sPQ'],100662,False,2nDISPReXUhLzOzxjKxGRc,Windswept,,,,,,,,,
['4RbkjStdXi6qA8OziY2sPQ'],163143,False,3gczKBgTjW3zYlyievm9K2,Life Outside Nature,0.288,0.133,-27.706,0.0485,0.173,0.734,0.0988,0.0983,95.0
['4RbkjStdXi6qA8OziY2sPQ'],135374,False,3T3csYaLYcePogPmcELHr3,Birds Tweeting,0.149,0.0125,-21.266,0.0591,1.73e-06,0.798,0.149,0.164,95.0
['4RbkjStdXi6qA8OziY2sPQ'],177028,False,7rJhVVmxyw2A06RaP6UzL1,Patches of Grass,,,,,,,,,
['4RbkjStdXi6qA8OziY2sPQ'],114547,False,7GWVjEC3c8w7gjA8lMUt4D,Ground-breaking,0.148,0.045,-20.901,0.0455,0.26,0.744,0.345,0.0369,96.0
['4RbkjStdXi6qA8OziY2sPQ'],76365,False,0kWNRn117Z60jwPCHd3lkL,Fields and Cliffs,0.21,0.0216,-20.924,0.0447,0.29,0.695,0.352,0.0369,88.0
['4RbkjStdXi6qA8OziY2sPQ'],97191,False,2udzClh6jtlnG2YTZgrxF5,Into a Nature Creek,0.3,0.144,-27.869,0.0381,0.144,0.656,0.11,0.138,58.0
['4RbkjStdXi6qA8OziY2sPQ'],131903,False,56Q6i3mgFsZPZOYETg1qCD,Interrupting the Landscape,0.0788,0.0283,-20.863,0.0472,0.212,0.653,0.275,0.0388,84.0
['4RbkjStdXi6qA8OziY2sPQ'],194383,False,3qcfVIKx339DPpM2XTtvOl,Sentimental Nature Sounds,0.179,0.143,-27.692,0.0465,0.158,0.684,0.104,0.0813,91.0
['4RbkjStdXi6qA8OziY2sPQ'],166614,False,23VRB3otiRQEtxQSUesNOm,Gift of Nature,0.226,0.139,-27.792,0.0442,0.183,0.71,0.108,0.109,108.0
['7u1mqP3ykglpCB2c1p1p5I'],182493,False,3UO9wslDmL7VPvJMC4RusB,One Night Stand,0.332,0.566,-8.527,0.0312,0.468,4.52e-05,0.16,0.44,152.0
['7u1mqP3ykglpCB2c1p1p5I'],165026,False,28363Q9UoWSBKB2Zlp4HV4,Brown Eyes,0.521,0.436,-10.579,0.03,0.67,0.0129,0.13,0.347,119.0
['7u1mqP3ykglpCB2c1p1p5I'],184493,False,5bBgqwuEk5HlWTdCL7DCbf,Echo Valley 2-6809,0.548,0.534,-8.931,0.0283,0.652,0.0,0.0765,0.683,109.0
['7u1mqP3ykglpCB2c1p1p5I'],173040,False,3AT9lRBqLqUpf9nsnSBYyp,You Don't Have To Tell Me,0.418,0.391,-9.664,0.0313,0.696,2.15e-06,0.16,0.349,139.0
['7u1mqP3ykglpCB2c1p1p5I'],147426,False,7EuJDgduC8A3IGEnhlAOxx,Rainmaker,0.543,0.762,-7.672,0.0298,0.269,0.0,0.0747,0.643,109.0
['7u1mqP3ykglpCB2c1p1p5I'],210040,False,2BTmvPfOWy1qicZvdV0V2Q,I'm On My Way Back Home,0.462,0.761,-7.793,0.0338,0.586,0.0,0.117,0.72,131.0
['7u1mqP3ykglpCB2c1p1p5I'],191906,False,0KKOt7EldAjKW0olUf0oiq,Summer Days,0.548,0.754,-8.068,0.0355,0.0283,0.0,0.0673,0.65,141.0
['7u1mqP3ykglpCB2c1p1p5I'],153666,False,6fLZxfCmEnUTWSlCftIAma,I Would Have Loved You Anyway,0.547,0.791,-6.527,0.0253,0.34,0.0,0.299,0.784,108.0
['7u1mqP3ykglpCB2c1p1p5I'],195760,False,2Jj80n0X1MsZbSyNyUPdnb,Twenty-Four Hours A Day,0.576,0.599,-8.443,0.0273,0.758,0.0,0.12,0.66,121.0
['7u1mqP3ykglpCB2c1p1p5I'],161066,False,2lKFPBTIB5CbCNQn8hm3pi,I Woke Up in Love This Morning,0.561,0.757,-7.035,0.0304,0.273,0.0,0.104,0.718,137.0
['7u1mqP3ykglpCB2c1p1p5I'],174533,False,1U5rxUEimPX6H2qCVJCreV,Love Is All That I Ever Needed,0.462,0.518,-8.023,0.0262,0.317,0.0,0.106,0.595,91.0
"['7zkEyvgDJYnVeTTsFaReKe', '5RpjFr9J1YcyyrnHkdySco', '4Elkpn600xSUr0zuAI9KOW']",120000,False,7wNFR0SnsTWzgo7cB7tO0A,Rain mantra,0.203,0.999,-23.567,0.0604,0.688,0.972,0.965,1e-05,83.0
"['7zkEyvgDJYnVeTTsFaReKe', '5RpjFr9J1YcyyrnHkdySco', '4Elkpn600xSUr0zuAI9KOW']",115000,False,5WOPCe74GmL2TDOOIwcZdd,Rain Noise for the Mind,0.113,0.998,-26.188,0.0572,0.601,0.965,0.963,1e-05,79.0
"['7zkEyvgDJYnVeTTsFaReKe', '5RpjFr9J1YcyyrnHkdySco', '4Elkpn600xSUr0zuAI9KOW']",116000,False,13REfbxLqJIfStwsKw9C1a,Rain meditation,0.162,0.998,-25.933,0.07,0.702,0.937,0.942,1e-05,110.0
"['7zkEyvgDJYnVeTTsFaReKe', '5RpjFr9J1YcyyrnHkdySco', '4Elkpn600xSUr0zuAI9KOW']",110000,False,5LXtR4xEGeWbIl5wfVbNCR,Spring meditation,0.0622,0.998,-24.397,0.0689,0.702,0.958,0.971,1e-05,65.0
"['7zkEyvgDJYnVeTTsFaReKe', '5RpjFr9J1YcyyrnHkdySco', '4Elkpn600xSUr0zuAI9KOW']",120000,False,7FEbaF8cFpMwhIUZzLgnGe,Gentle rain,0.133,0.998,-26.271,0.06,0.64,0.957,0.972,1e-05,80.0
"['7zkEyvgDJYnVeTTsFaReKe', '5RpjFr9J1YcyyrnHkdySco', '4Elkpn600xSUr0zuAI9KOW']",118000,False,5T2GSY3HAWs7UPZwFrqsMa,Spring rain,0.168,0.997,-26.529,0.0672,0.678,0.967,0.965,1e-05,127.0
"['7zkEyvgDJYnVeTTsFaReKe', '5RpjFr9J1YcyyrnHkdySco', '4Elkpn600xSUr0zuAI9KOW']",116000,False,2dBDoOwJfnNnvBQXbiqvv4,Rain for a placid dream,0.177,0.998,-23.821,0.0583,0.755,0.925,0.967,1e-05,84.0
"['7zkEyvgDJYnVeTTsFaReKe', '5RpjFr9J1YcyyrnHkdySco', '4Elkpn600xSUr0zuAI9KOW']",117000,False,62Zd5FN3S1EHiRFklKi3Ae,Ambient rain noise,0.147,0.999,-24.495,0.061,0.661,0.953,0.968,1e-05,65.0
"['7zkEyvgDJYnVeTTsFaReKe', '5RpjFr9J1YcyyrnHkdySco', '4Elkpn600xSUr0zuAI9KOW']",117000,False,4MoMzA4jiEX9ymlBCEaXyL,Rain and introspection,0.0659,0.998,-25.133,0.0584,0.675,0.969,0.953,1e-05,71.0
"['7zkEyvgDJYnVeTTsFaReKe', '5RpjFr9J1YcyyrnHkdySco', '4Elkpn600xSUr0zuAI9KOW']",151000,False,3ozppwNEEqWXsY9leydhjR,Rain at bedtime,0.145,0.997,-26.287,0.0617,0.683,0.953,0.965,1e-05,81.0
['7oLi2IQ3ZGq4ZKL49bpHPE'],140101,False,4pQdVfyV4ciEs7plnuDrKV,Bailar - Remix Derro Feat. Elvis Crespo Tribute,0.674,0.929,-5.037,0.0343,0.0065,0.115,0.29,0.483,128.0
['7oLi2IQ3ZGq4ZKL49bpHPE'],205314,False,29801jaWWEpo2QSGcZ03RR,This One's for You - Remix David Guetta Feat Zara Larsson Tribute,0.383,0.818,-5.178,0.0338,0.000816,0.146,0.132,0.371,109.0
['7oLi2IQ3ZGq4ZKL49bpHPE'],236058,False,7qHfJDfaqNzbhLBFt7Q7LL,Can't Stop the Feeling - Remix Justin Timberlake Tribute,0.671,0.764,-7.087,0.0339,0.005,0.000302,0.139,0.528,113.0
['7oLi2IQ3ZGq4ZKL49bpHPE'],212225,False,1qNyQy26ZqPqh8633H4fpe,Talk - Remix DJ Snake Feat George Maple Tribute,0.782,0.55,-11.77,0.0595,0.0107,0.0114,0.155,0.358,121.0
['7oLi2IQ3ZGq4ZKL49bpHPE'],194958,False,1U0m2v68faOlJDZU35PPez,This Girl - Remix Kungs Vs Cookin on 3 Burners Tribute,0.724,0.875,-5.559,0.0291,0.00102,0.236,0.332,0.69,122.0
['7oLi2IQ3ZGq4ZKL49bpHPE'],259997,False,11Wl4QMzfgwRaiBQQVjEwA,Say It - Remix Flume Feat. Tove Lo Tribute,0.571,0.718,-7.226,0.0356,0.0828,8.74e-05,0.11,0.364,150.0
['7oLi2IQ3ZGq4ZKL49bpHPE'],187725,False,3eU4kY1tmToteBb43UDQ9l,Don't Be so Shy - Remix Imany Tribute,0.762,0.799,-6.669,0.0379,0.000643,0.0563,0.34,0.917,120.0
['7oLi2IQ3ZGq4ZKL49bpHPE'],196224,False,1kudMI2nvYaS4XNzMSIrC5,Sledgehammer - Remix Rihanna from Star Trek Beyond Tribute,0.563,0.915,-5.681,0.0336,0.00354,0.000685,0.816,0.434,131.0
['7oLi2IQ3ZGq4ZKL49bpHPE'],221464,False,77IXsuJFoMp1GSQMqgUZCU,"Give Me Your Love - Remix Sigala Feat John Newman, Nile Rodgers Tribute",0.752,0.882,-5.446,0.0582,0.00677,0.00321,0.355,0.799,125.0
['7oLi2IQ3ZGq4ZKL49bpHPE'],179331,False,5gZrzPCcfymquh8zqevAph,Escape from Love - Remix Eva Simons & Sidney Samson Tribute,0.56,0.811,-6.242,0.0316,0.0403,0.0196,0.241,0.408,110.0
['7wug9iQ1abMCrKk87LlJce'],295826,False,05gEFitoSfSEpDIe7HMdSt,Swampsnake - Remastered 2002,0.234,0.724,-7.194,0.0465,0.0185,0.000265,0.333,0.52,78.0
['7wug9iQ1abMCrKk87LlJce'],285866,False,0LfaK2WhvO1GBnwOJXByre,Gang Bang - Remastered 2002,0.412,0.752,-8.177,0.045,0.0336,0.0,0.185,0.697,109.0
['7wug9iQ1abMCrKk87LlJce'],431133,False,19sag83R6p8Fwl7NUevJu2,The Faith Healer - Remastered 2002,0.722,0.461,-10.55,0.0612,0.372,0.521,0.102,0.438,132.0
['7wug9iQ1abMCrKk87LlJce'],196066,False,0keM9tlkkO5EROwe1occ6t,Giddy Up A Ding Dong - Remastered 2002,0.312,0.815,-7.37,0.0436,0.00538,7.78e-06,0.203,0.807,88.0
['7wug9iQ1abMCrKk87LlJce'],243213,False,2U2F07xw69nHuWZx4k712Q,Next - Remastered 2002,0.569,0.357,-10.428,0.097,0.465,0.0,0.0571,0.575,110.0
['7wug9iQ1abMCrKk87LlJce'],264333,False,4qiub1CvpqNMJ1VMvpl8dO,Vambo Marble Eye - Remastered 2002,0.415,0.916,-7.932,0.122,0.226,1.1e-05,0.171,0.458,107.0
['7wug9iQ1abMCrKk87LlJce'],437026,False,1KDjUPtGQmnQrtvOu59tqu,The Last Of The Teenage Idols - Remastered 2002,0.265,0.762,-8.809,0.059,0.114,0.0,0.0776,0.53,97.0
"['7zkEyvgDJYnVeTTsFaReKe', '3LhW1K0Q3xRX4PzqLlEx0F', '6iXkYoGPVt29DWdlnDJfHi']",92133,False,2qGTQ5jlOquz6DnU9SFzdJ,"Rainy Days, Rain Sounds for Relaxing and Sleeping, Pt. 1",0.147,0.881,-32.607,0.0427,0.153,0.993,0.383,1e-05,99.0
"['7zkEyvgDJYnVeTTsFaReKe', '3LhW1K0Q3xRX4PzqLlEx0F', '6iXkYoGPVt29DWdlnDJfHi']",92133,False,6r4DsQ2q97OAuQFSv1HkW8,"Rainy Days, Rain Sounds for Relaxing and Sleeping, Pt. 2",0.0825,0.612,-36.303,0.0464,0.172,0.998,0.378,1e-05,85.0
