artists_idxs,duration,explicit,track_idx,track_name,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo
"['1iIxNEvPPmdFIIP0tdpw6G', '1LA36nTmVDvxNEZZiF95Hr']",196507,False,7A0UUImsFIbmyxoQokh9yO,Serenata Ami Madre,0.739,0.633,-3.974,0.0311,0.621,1.63e-05,0.0807,0.734,126.0
"['1iIxNEvPPmdFIIP0tdpw6G', '1LA36nTmVDvxNEZZiF95Hr']",165473,False,63ZAwUhH25LmJFCRTLbLsM,Gorrion Que Canta,0.389,0.58,-6.547,0.0378,0.425,3.02e-06,0.0894,0.737,181.0
"['1iIxNEvPPmdFIIP0tdpw6G', '1LA36nTmVDvxNEZZiF95Hr']",160196,False,1BFV10QkxC436ofJNTv6Qk,Vine A Cantarle A Mi Madre,0.775,0.738,-7.089,0.0535,0.298,0.000179,0.0493,0.532,123.0
"['1iIxNEvPPmdFIIP0tdpw6G', '1LA36nTmVDvxNEZZiF95Hr']",154946,False,0A8nPzenCLvVe7NUTnMrqz,Despedida Con Mariachi,0.671,0.567,-6.299,0.0397,0.144,0.0,0.141,0.535,97.0
"['6XjchNiRNqx9GLFGbILiM3', '1p3J6laThbGvAuz642q1O6', '02qM8e0kuLtDBx9BEQIg5e']",174800,False,5PWNO01ufcjAJgaHfCW9bz,Eget universum 1,0.757,0.597,-6.8,0.0347,0.138,0.00797,0.11,0.557,128.0
"['6XjchNiRNqx9GLFGbILiM3', '1p3J6laThbGvAuz642q1O6', '02qM8e0kuLtDBx9BEQIg5e']",141146,False,4qlY1cXn0M4ZuvmWNt3RRJ,Kom hit och dansa,0.812,0.569,-7.58,0.0315,0.374,0.0188,0.293,0.718,99.0
"['6XjchNiRNqx9GLFGbILiM3', '1p3J6laThbGvAuz642q1O6', '02qM8e0kuLtDBx9BEQIg5e']",168666,False,6hMNmyCZldYikYNJ8UnkpQ,Varför göra livet svårt?,0.724,0.522,-6.979,0.0336,0.44,0.0958,0.365,0.535,144.0
"['6XjchNiRNqx9GLFGbILiM3', '1p3J6laThbGvAuz642q1O6', '02qM8e0kuLtDBx9BEQIg5e']",218293,False,5AVZEoERxcdKnEHMkk1hbZ,Mitt i livet,0.279,0.535,-11.451,0.0684,0.659,0.772,0.141,0.354,188.0
"['02qM8e0kuLtDBx9BEQIg5e', '1p3J6laThbGvAuz642q1O6', '6XjchNiRNqx9GLFGbILiM3']",224720,False,51ScA8s3ZZyt4wfr3Lxt8k,Jag kan vänta,0.532,0.562,-9.704,0.0365,0.127,0.852,0.0766,0.507,174.0
"['02qM8e0kuLtDBx9BEQIg5e', '1p3J6laThbGvAuz642q1O6', '6XjchNiRNqx9GLFGbILiM3']",165826,False,5SWavD4vpyqL9JvmUQ4TdG,Jag står här,0.249,0.529,-10.88,0.0499,0.761,0.758,0.106,0.382,96.0
"['02qM8e0kuLtDBx9BEQIg5e', '1p3J6laThbGvAuz642q1O6', '6XjchNiRNqx9GLFGbILiM3']",206520,False,5xj5U4nwvF9RE1cu1CawcL,Eget universum 2,0.658,0.288,-10.77,0.027,0.754,0.0113,0.0906,0.285,104.0
['1oH2B8tcHn4Gpl2bmmyd4A'],266755,True,3bo5onvqyCg1FjVGwzrDUY,Los Grifos De La Santa,0.731,0.781,-3.261,0.325,0.017,0.0,0.0978,0.728,84.0
"['1oH2B8tcHn4Gpl2bmmyd4A', '7szcKFUddR2eohNDEr1l6r']",225901,True,4oytFwlWzwj7gWQ7HhCuxI,Love You All Night,0.455,0.488,-10.325,0.0408,0.0641,0.000295,0.0937,0.385,88.0
['1oH2B8tcHn4Gpl2bmmyd4A'],291927,True,3tCxvONcJVobauSwaNSKrL,Me Acompaña la Locura,0.792,0.574,-7.388,0.138,0.245,0.0,0.122,0.4,133.0
['1oH2B8tcHn4Gpl2bmmyd4A'],250433,True,3alIK8hjoNgWoeyJNmpmnX,Me Pase,0.765,0.744,-5.732,0.212,0.0504,0.0,0.113,0.884,90.0
['1oH2B8tcHn4Gpl2bmmyd4A'],163312,True,0rVtKOPZq3wivUVwry2Xia,Me Vale Madre,0.8,0.579,-7.485,0.358,0.0792,0.0,0.107,0.406,110.0
['1oH2B8tcHn4Gpl2bmmyd4A'],315379,True,6Z0BVhuTKiiwZ5jpZe2WgB,Mi Necesidad,0.837,0.501,-6.916,0.337,0.289,0.0,0.107,0.577,124.0
['1oH2B8tcHn4Gpl2bmmyd4A'],190333,True,6fUvI9lKWniwvioNewRWOr,Muerto En Vida,0.802,0.38,-10.212,0.0616,0.343,0.0,0.431,0.525,137.0
['1oH2B8tcHn4Gpl2bmmyd4A'],197422,True,1pLAI2TeFrlEf7UG29umE2,Muy Tarde,0.789,0.638,-3.592,0.351,0.301,0.0,0.201,0.59,98.0
['1oH2B8tcHn4Gpl2bmmyd4A'],320209,True,0ABS3ozKh7PahSVdBk3Czm,Nadie Me Quiere,0.823,0.666,-5.627,0.693,0.0467,0.0,0.393,0.496,150.0
['1oH2B8tcHn4Gpl2bmmyd4A'],164055,True,7wYirJ0EFT8UgwcrNCgQ1v,No Este Chingando,0.811,0.679,-7.089,0.0452,0.131,0.00228,0.0982,0.569,145.0
['1oH2B8tcHn4Gpl2bmmyd4A'],284311,True,1QjI5xSp3lVU3GslCnOYnX,Rasta a Lo Pelon,0.698,0.428,-5.072,0.458,0.0735,0.0,0.143,0.655,108.0
"['1oH2B8tcHn4Gpl2bmmyd4A', '0l1OSQn6GtjfEE1Cb8LE1t', '4Hzj6dfl1y5x5TzCSsvLB6', '6M7bd1arTLm5FJnNFYKzb6']",401015,True,2w0FsmMwAZsEc6F8a5egic,Santa Vida Pirata,0.795,0.663,-7.731,0.306,0.509,0.0,0.0812,0.707,80.0
['1kclvXVC4HRnMB8QtJRBDc'],271360,False,5fUH93iqm2wjlT0RQAAoqu,Chispita de oro,0.808,0.783,-3.993,0.0588,0.461,0.0,0.049,0.977,164.0
['1kclvXVC4HRnMB8QtJRBDc'],288365,False,57ZKp1OiCzgQKuGDz1UgVi,Irene,0.807,0.879,-4.812,0.0942,0.399,0.0,0.205,0.96,135.0
['1kclvXVC4HRnMB8QtJRBDc'],263836,False,4NQsQYuEEh7oVJo6M2DgBt,La compañerita,0.737,0.735,-3.419,0.0675,0.645,0.0,0.137,0.973,162.0
['1kclvXVC4HRnMB8QtJRBDc'],290455,False,4MGPboflfIzBKgRLMqkdZh,Hombre enamorado,0.883,0.83,-3.652,0.0802,0.656,0.0,0.28,0.976,106.0
['1kclvXVC4HRnMB8QtJRBDc'],252342,False,4BYjYk7cbgdnmaQznDBfWf,Niño inteligente,0.653,0.889,-3.977,0.239,0.283,0.0,0.0465,0.928,84.0
['1kclvXVC4HRnMB8QtJRBDc'],279405,False,3ckjNs39ocOrGTi4YYOSbJ,Palabra sagrada,0.805,0.769,-3.506,0.0488,0.654,0.0,0.092,0.968,152.0
['1kclvXVC4HRnMB8QtJRBDc'],277002,False,5ygAqq0J9JNVkD8kMfiQOI,La voz del pueblo,0.73,0.903,-3.32,0.0966,0.629,0.0,0.105,0.931,137.0
['1kclvXVC4HRnMB8QtJRBDc'],286798,False,6vV2gHGEBTKhjh5C65ukKU,Cuatro penas,0.829,0.879,-3.073,0.0756,0.633,0.0,0.0522,0.973,113.0
['1kclvXVC4HRnMB8QtJRBDc'],290429,False,3SqvzoSEIn16l22yqMnofY,Si el mar se volviera ron,0.827,0.917,-3.715,0.0611,0.411,0.0,0.0748,0.964,133.0
['1kclvXVC4HRnMB8QtJRBDc'],275017,False,4VHhsw2peukh6QQWAYLdT9,Angelito,0.838,0.857,-4.063,0.0752,0.196,5.99e-06,0.0868,0.965,103.0
['1kclvXVC4HRnMB8QtJRBDc'],268617,False,0n4hTNtv5sYeOrMSytSWOx,La llanerita,0.748,0.881,-3.578,0.0922,0.458,0.0,0.154,0.964,137.0
['1kclvXVC4HRnMB8QtJRBDc'],224496,False,018apjsni8U3AOWQNzedx7,La escuela del poder,0.846,0.733,-4.69,0.0578,0.654,0.0,0.0683,0.976,99.0
"['1xFn1xod58AGaSZjrxdiXA', '7a639C80zwLMF0NYMpMxzG']",204986,False,2l5WaVBU9OvIULWvNTYm8N,Intro Party Full Nasty,0.705,0.941,-1.997,0.0667,0.331,0.0,0.312,0.796,96.0
"['1xFn1xod58AGaSZjrxdiXA', '7a639C80zwLMF0NYMpMxzG']",196466,False,6TF7hjGArhrNELBECXocUG,El Tubazo,0.838,0.883,-0.961,0.0696,0.0699,2.35e-05,0.379,0.413,100.0
"['1xFn1xod58AGaSZjrxdiXA', '7a639C80zwLMF0NYMpMxzG']",247586,False,2k5kvGXGOwfJnQpWp5zzqc,El Blumer,0.768,0.916,-2.252,0.0599,0.282,5.65e-06,0.0622,0.83,95.0
"['1xFn1xod58AGaSZjrxdiXA', '7a639C80zwLMF0NYMpMxzG']",208680,False,4jVEcFzRACgZm5gpkhXigP,Besito Con Lengua,0.725,0.87,-3.247,0.0406,0.334,0.0,0.126,0.925,94.0
"['1xFn1xod58AGaSZjrxdiXA', '7a639C80zwLMF0NYMpMxzG']",256146,False,0GEz7dBvx4NzFi7YzMKeeb,Porque Tu Amor,0.816,0.661,-5.617,0.0351,0.136,0.0,0.107,0.928,116.0
"['1xFn1xod58AGaSZjrxdiXA', '7a639C80zwLMF0NYMpMxzG', '0d7jzRhjOifL8X9hxNvbEn']",235400,False,0u2snV6K1a46Hrv2UM4vW8,La Americana,0.791,0.894,-3.658,0.121,0.152,0.0,0.196,0.869,98.0
"['1xFn1xod58AGaSZjrxdiXA', '7a639C80zwLMF0NYMpMxzG', '3lM0mN5DJb7nXzShJtXXmJ']",228173,False,6g4puMGyoxL1ItY0hMEpwT,Animality,0.768,0.905,-2.554,0.0829,0.0768,3.28e-06,0.158,0.79,122.0
"['1xFn1xod58AGaSZjrxdiXA', '7a639C80zwLMF0NYMpMxzG']",245209,False,1wzS6b3fa3cMF97mvxyrMF,Linda,0.693,0.893,-3.254,0.0378,0.285,0.0,0.0982,0.641,96.0
"['1xFn1xod58AGaSZjrxdiXA', '7a639C80zwLMF0NYMpMxzG']",272186,False,37ZMIZDXg1x6ZpFjWyHK3t,Siempre Si,0.736,0.861,-3.356,0.0524,0.335,0.0,0.296,0.719,93.0
"['1xFn1xod58AGaSZjrxdiXA', '7a639C80zwLMF0NYMpMxzG']",217800,False,4Qs0SQ4DBlYV3lvn6ZA1Rt,Mas Tembleque,0.785,0.96,-1.205,0.0631,0.106,2.57e-06,0.105,0.817,108.0
"['1xFn1xod58AGaSZjrxdiXA', '7a639C80zwLMF0NYMpMxzG']",196800,False,7FgV6EILUlFhelXcyQ02NH,El Ferrari,0.79,0.95,-0.404,0.0574,0.0353,0.0,0.0508,0.746,100.0
"['1xFn1xod58AGaSZjrxdiXA', '7a639C80zwLMF0NYMpMxzG', '4pAK5E7dDpMCfZUirnhZag']",237480,False,6bxoc2AivxQVRygF05ZNX4,Mentiroso,0.734,0.933,-2.721,0.0421,0.0196,0.0,0.148,0.919,96.0
"['1xFn1xod58AGaSZjrxdiXA', '7a639C80zwLMF0NYMpMxzG', '6LbswrX5bJIVenWC4FpLzB']",244920,False,5GBREjb2BLwySuoCg3UO0K,El Bikini,0.807,0.955,-2.086,0.061,0.157,0.0,0.352,0.848,98.0
"['1xFn1xod58AGaSZjrxdiXA', '7a639C80zwLMF0NYMpMxzG']",208653,False,0vg4lDBPI2BRVpYEGyZZQS,Ahora Dame un Beso,0.627,0.974,-1.175,0.0348,0.358,4.94e-05,0.619,0.944,98.0
"['1xFn1xod58AGaSZjrxdiXA', '7a639C80zwLMF0NYMpMxzG']",164933,False,3xaJop7PCc6za6yrOybULM,Interesada,0.809,0.886,-3.55,0.104,0.0513,0.0621,0.351,0.963,95.0
"['1xFn1xod58AGaSZjrxdiXA', '7a639C80zwLMF0NYMpMxzG']",225200,False,1cYAPcg8BVM8FiNh89I9Rl,Upa Upa,0.602,0.856,-5.109,0.105,0.0312,0.0,0.0831,0.646,88.0
"['1xFn1xod58AGaSZjrxdiXA', '7a639C80zwLMF0NYMpMxzG']",266866,False,52kz6mFqr2OlCVgQXasbVQ,14 de Febrero,0.709,0.851,-2.716,0.0408,0.126,6.54e-06,0.105,0.76,125.0
['1j081CNX8swtqfQCXGUc4v'],179400,False,4scRCRF64WjzI0srOtHqXx,Bastidores (Ao Vivo),0.359,0.491,-9.242,0.0387,0.212,0.0,0.911,0.239,92.0
"['4SKChJZZUJd8fD4ZbkpL6l', '1j081CNX8swtqfQCXGUc4v']",264733,False,2fAohSfG80DSGtoJPE82kx,Codinome Beija-Flor (Ao Vivo),0.36,0.308,-10.711,0.0316,0.939,0.0,0.761,0.151,114.0
['1j081CNX8swtqfQCXGUc4v'],183093,False,3K31hxCrWX02IXTzPmk0hb,Nono Mandamento,0.389,0.289,-9.59,0.0408,0.864,0.0002,0.161,0.199,94.0
['1j081CNX8swtqfQCXGUc4v'],166666,False,3AKZCXrAEStA0HkMQ2eF7Q,Tudo Lembra Você,0.302,0.366,-8.077,0.0298,0.818,8.42e-05,0.421,0.279,133.0
['1j081CNX8swtqfQCXGUc4v'],224600,False,5X8c3kkJtXZtz8PCaii3Nh,Sorri (Smile) / Lembrança / Perfídia (Perfidia),0.525,0.386,-7.569,0.0375,0.758,0.0,0.0968,0.473,117.0
"['1j081CNX8swtqfQCXGUc4v', '40IZdheBXk68ywHh7DR8Tr']",200466,False,2adXxR3nEfDOLov8a5WV5i,Velho Arvoredo (Ao Vivo) (feat. Raphael Rabello),0.344,0.296,-14.848,0.0898,0.871,0.000181,0.675,0.247,68.0
['1j081CNX8swtqfQCXGUc4v'],156026,False,35eQ5FCXtBZMwT9Rf0kHqL,Ninguém É De Ninguém,0.429,0.428,-8.429,0.0326,0.506,0.000571,0.163,0.452,113.0
['1j081CNX8swtqfQCXGUc4v'],163493,False,4lkfFicofCjZ2xQ17rhOSe,Mulher,0.371,0.558,-8.657,0.0547,0.363,0.0,0.668,0.495,119.0
['1j081CNX8swtqfQCXGUc4v'],219426,False,6Sb14Al9fKyCzIvbNK7mUY,Deusa Da Minha Rua,0.291,0.19,-11.832,0.0405,0.876,7.9e-05,0.164,0.304,177.0
"['4SKChJZZUJd8fD4ZbkpL6l', '1j081CNX8swtqfQCXGUc4v']",162426,False,6fUdrPuzx8AVoj830cPoQM,Onde Anda Você,0.437,0.712,-9.58,0.0909,0.666,0.0,0.956,0.356,104.0
['1j081CNX8swtqfQCXGUc4v'],182426,False,4nb6ieVDv7dM1yX6EltQnD,Espera-Me No Céu (Espera-Me En El Cielo),0.454,0.322,-9.509,0.0287,0.699,0.0,0.261,0.363,107.0
['1j081CNX8swtqfQCXGUc4v'],167160,False,095sy3Rst1tai7MWlFTQYo,A Noiva (La Novia),0.403,0.214,-11.112,0.0343,0.908,0.0,0.107,0.307,90.0
['1j081CNX8swtqfQCXGUc4v'],194826,False,1Ri4u1nSCBokoDi7rYH1UU,Meu Sonho É Você,0.343,0.456,-6.689,0.0278,0.745,3.14e-06,0.338,0.281,96.0
['1j081CNX8swtqfQCXGUc4v'],231293,False,6mlO4FSrkMYRUKDNyR3Z6i,Luzes da Ribalta / Canção do Fim (Make Haste My Love) / Frenesi,0.625,0.375,-9.179,0.0333,0.843,0.0,0.108,0.584,109.0
['1j081CNX8swtqfQCXGUc4v'],184200,False,0Ck8HrZL13WVr05ZRq53pY,Palavra Que Faltou,0.438,0.328,-9.67,0.0294,0.505,0.0,0.397,0.387,109.0
['1j081CNX8swtqfQCXGUc4v'],158466,False,08BSOAdlSOxECDwtaQhdzC,A Pérola E O Rubi (The Ruby And The Pearl) (Ao Vivo),0.488,0.799,-10.394,0.112,0.527,3.2e-05,0.496,0.475,124.0
"['4SKChJZZUJd8fD4ZbkpL6l', '1j081CNX8swtqfQCXGUc4v']",213133,False,15CFgX2atsjzvSpplbTlMq,Começaria Tudo Outra Vez,0.361,0.606,-8.649,0.0496,0.258,1.95e-05,0.373,0.398,95.0
['1j081CNX8swtqfQCXGUc4v'],191493,False,1kHBeiyodpxSJ7mb8fTPdt,Exemplo,0.336,0.44,-7.271,0.0278,0.585,1.17e-06,0.576,0.368,91.0
['1j081CNX8swtqfQCXGUc4v'],199026,False,2rKE8TJKBZ3V5inZlpprCi,"Theme From New York, New York (Ao Vivo)",0.357,0.651,-10.758,0.0687,0.369,0.0,0.429,0.325,116.0
"['4SKChJZZUJd8fD4ZbkpL6l', '1j081CNX8swtqfQCXGUc4v']",118400,False,66Y3pVd9EECPUgRuyA0T0F,Começaria Tudo Outra Vez,0.374,0.528,-9.231,0.0437,0.523,0.0,0.878,0.344,100.0
['1oNSfCtInL4cMWKutAdeJK'],110026,False,5SSflz2A4V68mJJAC38oIM,Googoo,0.479,0.963,-3.414,0.0582,0.000384,2.26e-05,0.199,0.638,132.0
['1oNSfCtInL4cMWKutAdeJK'],145506,False,6VxvJsv2xF0OMK5E35IrC7,Anvers,0.46,0.921,-4.664,0.0498,0.0687,0.00257,0.192,0.632,155.0
['1oNSfCtInL4cMWKutAdeJK'],152226,False,6KAI1t2LTGSPA5msvXB5qE,The Middle,0.601,0.877,-4.995,0.0384,0.0382,7.98e-05,0.16,0.853,115.0
['1oNSfCtInL4cMWKutAdeJK'],136213,False,4jGnJbZ09tEdErqyCUIdyk,Post Exotic,0.393,0.922,-3.71,0.0567,0.000638,0.0621,0.366,0.493,133.0
['1oNSfCtInL4cMWKutAdeJK'],185506,False,2wxEmSWFXdNFKJXo6WiZRT,The Million,0.506,0.737,-6.717,0.034,0.00087,0.283,0.11,0.448,124.0
['1oNSfCtInL4cMWKutAdeJK'],152880,False,3bKVMVpGruZeForMekOs0H,French Kiss,0.448,0.914,-3.38,0.0593,0.00559,6.52e-06,0.209,0.63,81.0
['1oNSfCtInL4cMWKutAdeJK'],161520,False,36CwF2VmvjcSraP91GB3iq,Licky Licky Lick,0.654,0.772,-4.814,0.0342,0.00398,0.000439,0.0914,0.968,115.0
['1oNSfCtInL4cMWKutAdeJK'],149853,False,1csAju2QeGy1139IaNmfrD,Beach! Beach! Beach!,0.443,0.948,-5.197,0.0527,0.000568,0.112,0.158,0.636,146.0
['1oNSfCtInL4cMWKutAdeJK'],99840,False,3Dfszk2LeAMXf0d9hWNF6A,Buttercup,0.257,0.885,-2.162,0.0501,0.00109,0.00464,0.0671,0.399,168.0
['1oNSfCtInL4cMWKutAdeJK'],136106,False,07h2pUPd05ovw3Yj6Sb7lH,Drinking for Two,0.433,0.899,-5.569,0.0449,0.0154,0.0658,0.11,0.749,170.0
['1oNSfCtInL4cMWKutAdeJK'],164946,False,3KGOwlJmjZ3qzlx6dgsP9c,In Stereo,0.445,0.889,-5.093,0.0679,0.000691,0.00214,0.093,0.599,100.0
['1oNSfCtInL4cMWKutAdeJK'],187160,False,0qwMT9QazA1aakWnfPKvlp,True Romance,0.557,0.826,-6.22,0.0332,0.000325,1.81e-05,0.162,0.709,119.0
['1oNSfCtInL4cMWKutAdeJK'],183333,False,0LdmOiIDFrRH1xC7DVQkLO,Roses,0.449,0.808,-7.845,0.0362,0.00331,0.000438,0.116,0.533,126.0
"['2ANtgfhQkKpsW6EYSDqldz', '1p4YAX8Nh6LiW3uPd49oAR', '1iNPygduJOu0JnzasoDVLE']",803093,False,3uBZkpBzOgt7cG3ACYZwB7,"Symphony No. 1 in D Major ""Titan"": I. Langsam. Schleppend. Wie ein Naturlaut. Im anfang sehr gemächlich - 2019 Remastered Version",0.151,0.0448,-23.106,0.0376,0.663,0.683,0.0678,0.0388,94.0
"['2ANtgfhQkKpsW6EYSDqldz', '1p4YAX8Nh6LiW3uPd49oAR', '1iNPygduJOu0JnzasoDVLE']",410066,False,2tBAE5ATHEO59ImsGxNTGa,"Symphony No. 1 in D Major ""Titan"": II. Kräftig bewegt, doch nicht zu schnell - 2019 Remastered Version",0.251,0.169,-19.218,0.0458,0.766,0.813,0.135,0.235,178.0
"['2ANtgfhQkKpsW6EYSDqldz', '1p4YAX8Nh6LiW3uPd49oAR', '1iNPygduJOu0JnzasoDVLE']",684946,False,5K2HE5q1pQHEA3KGgAzIJj,"Symphony No. 1 in D Major ""Titan"": III. Feierlich und gemessen, ohne zu schleppen - 2019 Remastered Version",0.169,0.035,-30.56,0.0373,0.709,0.852,0.113,0.166,112.0
"['2ANtgfhQkKpsW6EYSDqldz', '1p4YAX8Nh6LiW3uPd49oAR', '1iNPygduJOu0JnzasoDVLE']",1225000,False,45rzqGFpDpDNRGhOElxJfS,"Symphony No. 1 in D Major ""Titan"": IV. Stürmisch bewegt - Energisch - 2019 Remastered Version",0.181,0.171,-17.093,0.0338,0.623,0.855,0.387,0.0466,93.0
"['2wOqMjp9TyABvtHdOSOTUS', '1p4YAX8Nh6LiW3uPd49oAR', '1iNPygduJOu0JnzasoDVLE']",425813,False,5ZtTvGGkmTrj8zFelKVO2e,"Symphony No. 1 in C Major, Op. 21: I. Adagio molto - Allegro con brio - Remastered",0.26,0.152,-19.043,0.0342,0.784,0.917,0.0804,0.17,99.0
"['2wOqMjp9TyABvtHdOSOTUS', '1p4YAX8Nh6LiW3uPd49oAR', '1iNPygduJOu0JnzasoDVLE']",396453,False,3DRJ89zhAHn3EYUCoIMwTL,"Symphony No. 1 in C Major, Op. 21: II. Andante cantabile con moto - Remastered",0.207,0.0582,-20.783,0.0392,0.914,0.16,0.0895,0.0592,87.0
"['2wOqMjp9TyABvtHdOSOTUS', '1p4YAX8Nh6LiW3uPd49oAR', '1iNPygduJOu0JnzasoDVLE']",227826,False,2aeCxa07h9ENDpNcOcHR2z,"Symphony No. 1 in C Major, Op. 21: III. Menuetto - Allegro molto e vivace - Remastered",0.372,0.166,-18.664,0.0759,0.818,0.763,0.0416,0.164,93.0
"['2wOqMjp9TyABvtHdOSOTUS', '1p4YAX8Nh6LiW3uPd49oAR', '1iNPygduJOu0JnzasoDVLE']",367493,False,2ZoxRCMTX2suF03ArWBBeR,"Symphony No. 1 in C Major, Op. 21: IV. Adagio - Allegro molto e vivace - Remastered",0.382,0.204,-19.358,0.0382,0.676,0.6,0.1,0.349,141.0
"['2wOqMjp9TyABvtHdOSOTUS', '1p4YAX8Nh6LiW3uPd49oAR', '1iNPygduJOu0JnzasoDVLE']",622360,False,3OQVHnWXRZu6ix5MS1DBGn,"Symphony No. 2 in D Major, Op. 36: I. Adagio molto - Allegro con brio - Remastered",0.239,0.176,-16.756,0.0328,0.705,0.852,0.0827,0.142,88.0
"['2wOqMjp9TyABvtHdOSOTUS', '1p4YAX8Nh6LiW3uPd49oAR', '1iNPygduJOu0JnzasoDVLE']",871840,False,4FUJ4dJYQMriY3KYsd8kT6,"Symphony No. 2 in D Major, Op. 36: II. Larghetto - Remastered",0.26,0.0301,-19.121,0.0391,0.928,0.685,0.178,0.0458,115.0
"['2wOqMjp9TyABvtHdOSOTUS', '1p4YAX8Nh6LiW3uPd49oAR', '1iNPygduJOu0JnzasoDVLE']",230933,False,5Z72DpSpDvfbcG0whGrsY9,"Symphony No. 2 in D Major, Op. 36: III. Scherzo. Allegro - Trio - Remastered",0.406,0.124,-21.721,0.0401,0.747,0.876,0.184,0.528,138.0
