artists_idxs,duration,explicit,track_idx,track_name,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo
['4F5TrtYYxsVM1PhbtISE5m'],255546,False,3wpuwYBqYJ26Oo6RnlKTBe,不再猶豫,0.676,0.627,-10.399,0.0353,0.207,0.0,0.157,0.858,134.0
['4F5TrtYYxsVM1PhbtISE5m'],238426,False,1KWRdhLKUy4sbAPKhMGRt7,係要聽ROCK'N ROLL,0.463,0.659,-12.019,0.0672,0.337,0.0,0.386,0.765,186.0
['0KNDum1rRsiMDtXw0JcTsH'],208200,False,77ZbxJwzqfVdQ4iPI54GVX,我早應該習慣 - 無綫電視劇「橫財三千萬」主題曲,0.676,0.725,-11.302,0.0441,0.404,0.0,0.131,0.73,136.0
['4F5TrtYYxsVM1PhbtISE5m'],255400,False,4Li5C81ryL0vw5NrgT9CK1,"誰伴我闖蕩 - 電影""Beyond日記""插曲",0.721,0.351,-14.528,0.0385,0.461,0.0,0.0673,0.359,134.0
['4F5TrtYYxsVM1PhbtISE5m'],213946,False,46dAHF93pCQxJnkY1hSxZf,"高溫派對 - 無線電視劇""Beyond放暑假""主題曲",0.525,0.845,-10.32,0.0475,0.42,0.0,0.288,0.725,75.0
['4F5TrtYYxsVM1PhbtISE5m'],227240,False,0k0ZOa1FhKZOM2ZAR38PIH,誰來主宰 - 無綫電視劇「笑傲在明天」主題曲,0.627,0.711,-11.511,0.0489,0.103,0.0,0.353,0.606,142.0
['4F5TrtYYxsVM1PhbtISE5m'],232466,False,76EMc5jLK8z4U1GUAZ0hM5,愛妳一切,0.629,0.415,-14.393,0.0321,0.552,0.0,0.0457,0.601,140.0
['4F5TrtYYxsVM1PhbtISE5m'],218493,False,0KzvM86lmkIAPT9BG8eKqF,完全的擁有 - 電影「BEYOND日記」插曲,0.59,0.39,-14.17,0.0344,0.626,8.34e-05,0.0612,0.307,146.0
['40Lbiq9N6jsxYezjnzCaKc'],162360,False,5PP3A7kcIYvbjWoacY4iRZ,Follow the Witch,0.779,0.744,-5.97,0.0436,0.0213,0.257,0.11,0.804,120.0
['40Lbiq9N6jsxYezjnzCaKc'],209120,False,7824HjZLzIs2eop1iLjgw5,Candy,0.654,0.643,-4.731,0.0357,0.0153,0.0067,0.225,0.883,130.0
['40Lbiq9N6jsxYezjnzCaKc'],178506,False,08EOjvtKYsQKderaold8UP,Bullies,0.514,0.829,-3.939,0.0342,0.00197,0.0124,0.218,0.823,93.0
['40Lbiq9N6jsxYezjnzCaKc'],194760,False,3wEtDm1Mg2MOZCmrX55Vxq,Jenny Lewis,0.656,0.726,-4.173,0.0427,0.00436,0.0362,0.216,0.907,92.0
['40Lbiq9N6jsxYezjnzCaKc'],241280,False,1qhNUbLC7O7Q8TYXpmCQfS,Liars,0.29,0.732,-5.029,0.0463,0.0594,0.00364,0.0999,0.169,163.0
['40Lbiq9N6jsxYezjnzCaKc'],189706,False,4MgL0IuWifQkklvS3PS4pQ,Walk Don't Run,0.493,0.983,-3.932,0.0463,0.00162,0.131,0.0965,0.8,165.0
['40Lbiq9N6jsxYezjnzCaKc'],190066,False,2bmZSSI59roAKA5pmzjKRz,Sometimes,0.166,0.881,-4.034,0.0814,0.00507,0.00189,0.159,0.394,202.0
['40Lbiq9N6jsxYezjnzCaKc'],213613,False,5TnTfggh95gbRBw9hWJ7Nh,Forty Years,0.583,0.487,-5.04,0.0274,0.0461,0.000262,0.102,0.21,74.0
['40Lbiq9N6jsxYezjnzCaKc'],239586,False,0U6IEe16vlXR9ktGanL8B7,Am I (The Only One?),0.71,0.747,-5.618,0.0446,0.252,0.000408,0.128,0.541,119.0
"['3n6RTmT1sgWeNNCfPyJMw3', '6Z99p0M73gzZSHQ1FlonCi', '2qFmZcrhfzbppEdD6wibAy', '2QIeyfxgZvdZNMHdGIjtIk', '2VdDGrsKkzCfR9AG6w5O92']",322624,True,3J4sSmJkRckEqKRjedvi7F,No Extras - Remix,0.717,0.592,-6.469,0.269,0.00312,0.0,0.316,0.414,160.0
"['3n6RTmT1sgWeNNCfPyJMw3', '6lOaHNmL3l3hKDGNf0egfs', '6X8WdFjrNhXATMDSs26aCc', '6xS5PpBWaVYraexEkEjjXv']",340451,True,7eVTjlSi0mJKfejJHJDBOm,MPH - Remix,0.589,0.632,-8.934,0.322,0.0154,1.48e-06,0.111,0.412,70.0
"['3n6RTmT1sgWeNNCfPyJMw3', '5rDXcEIODl8TgGTgrntnjX', '6JvU33PZ8MtZyeFTESr09O', '0FtsMKmZEq8fBWqdSOWtqp']",224175,True,1DXGnVjRqaosFgI1gLMv3l,Dope Boy - Remix,0.766,0.494,-9.705,0.311,0.14,0.0,0.213,0.434,100.0
"['3n6RTmT1sgWeNNCfPyJMw3', '3hcs9uc56yIGFCSy9leWe7', '1h6ob3DaPqHakcGmqbzLWa', '2JSwnwAT1BupAQkhqcRCUw', '3RSUNPqm005M3tBbKZkdfp']",325671,True,7skUTDh3B9v1EmVLXYNO1h,Big Dawg Status - Remix,0.523,0.504,-10.254,0.384,0.000349,0.0,0.103,0.324,98.0
"['3n6RTmT1sgWeNNCfPyJMw3', '4tYSBptyGeVyZsk8JC4JHZ', '3Fl1V19tmjt57oBdxXKAjJ']",316235,True,0T1F2dXJ2tNACxlh6sCHEG,Stick Up - Remix,0.835,0.308,-9.599,0.481,0.0079,4.24e-05,0.126,0.337,85.0
"['3n6RTmT1sgWeNNCfPyJMw3', '3Rx4PJ7SP6unkOk5elPUK7', '5jN3XJPSfOsyPjl5D8L5LE']",251586,True,6hgNm1ypiHTbkKG91EgJIq,Dead Fresh - Remix,0.756,0.677,-9.12,0.118,0.0148,0.0,0.0979,0.241,145.0
"['3n6RTmT1sgWeNNCfPyJMw3', '0FtsMKmZEq8fBWqdSOWtqp', '4AA474G2hRfrHyGrfyDseO']",208704,True,0585wWtZ1KAv4w0LKIoCd1,Not The Type - Remix,0.533,0.486,-9.494,0.0506,0.546,0.0,0.266,0.505,92.0
"['3n6RTmT1sgWeNNCfPyJMw3', '757aE44tKEUQEqRuT6GnEB', '2Xs5d841h62itOX9RuPjk2']",237053,True,4ajSe7sBLopMdMkzM0p74R,Pray 4 My Enemies - Remix,0.63,0.645,-6.199,0.247,0.372,0.0,0.262,0.776,82.0
['4B4YYJ0BAYBK86yxqQV7mu'],211172,False,2E32QoPYNwwQLpwlSCyIhX,Es Imposible,0.691,0.868,-4.076,0.0536,0.0206,0.0,0.226,0.811,115.0
"['4B4YYJ0BAYBK86yxqQV7mu', '0WI8OfWCRvK4nGHmKfFQmd']",240136,False,3lMZAnQgm5Sjr6KDR0uZNw,Eres Mi Bendicion (feat. Alex Zurdo),0.744,0.792,-4.816,0.0751,0.0962,0.0,0.101,0.744,96.0
['4B4YYJ0BAYBK86yxqQV7mu'],246394,False,12fLF0GKvDaykTJv3TIZC6,Fiel,0.64,0.878,-5.588,0.0399,0.00199,0.0,0.104,0.337,128.0
"['4B4YYJ0BAYBK86yxqQV7mu', '2zF0KCQEt1O4Z9fWVUVi4T']",321189,False,5LzWonvwmPjK9eMWNBl6AB,Mi Peor Error (feat. Marcela Gandara),0.638,0.73,-5.881,0.252,0.492,0.0,0.068,0.272,78.0
['4B4YYJ0BAYBK86yxqQV7mu'],238020,False,1cgA67HpHt86IsDlbAzsWt,Contigo,0.79,0.788,-5.87,0.0945,0.273,0.0,0.335,0.802,92.0
"['4B4YYJ0BAYBK86yxqQV7mu', '39PYJNgoQuBHjE6LEn3ZdE']",279624,False,7vTGHftk0BzEgLr6d7OuK0,Invencible (feat. Ingrid Rosario),0.642,0.751,-4.814,0.0432,0.0285,0.0,0.131,0.318,125.0
"['4B4YYJ0BAYBK86yxqQV7mu', '4lZXpKLxWjMDFeNmiU4H1h', '2U29Wo3uVE9gKvr8fg4gJU']",236054,False,0VhuUh48uJkpzM4IikyBz2,Entre Tus Brazos (feat. Daniel Calveti & Any Puello),0.766,0.822,-7.129,0.169,0.264,0.0,0.0874,0.496,140.0
['4B4YYJ0BAYBK86yxqQV7mu'],236538,False,5cMrV6MVhUdl2uX9EKLoVy,Como No Voy a Creer,0.722,0.63,-7.176,0.212,0.0139,0.0,0.0713,0.899,150.0
['4B4YYJ0BAYBK86yxqQV7mu'],256464,False,3sJ7NkecvtR9razQi5ZjQF,Se Nota En Tus Ojos,0.751,0.84,-4.674,0.108,0.0953,0.0,0.653,0.509,88.0
['4B4YYJ0BAYBK86yxqQV7mu'],202616,False,27e6K1nmDoUB6nAcsNIiud,No Te Enredes,0.603,0.696,-6.216,0.235,0.0488,0.0,0.0692,0.574,84.0
"['4B4YYJ0BAYBK86yxqQV7mu', '4A03xFVufDpEqOY9fQlFue']",236346,False,6IbBwWpu581kUM3zWuaIeQ,Cicatriz (feat. Musiko),0.623,0.778,-5.518,0.0626,0.0595,0.0,0.114,0.423,160.0
['4B4YYJ0BAYBK86yxqQV7mu'],220413,False,0fsQ1l6NVEFpmEP5FlUkML,Va a Caer La Lluvia,0.538,0.825,-5.425,0.144,0.054,0.0,0.313,0.647,120.0
['3n4ersmDo55xV4fPSCKpXb'],209426,False,3ENYT98Ydv8UIiCYPBId8H,Everyone,0.547,0.856,-6.428,0.061,1.5e-05,0.00488,0.109,0.488,92.0
['3n4ersmDo55xV4fPSCKpXb'],182773,False,0IkVFVkNp3XYhaT08oMkV8,Blow It Away,0.536,0.926,-6.586,0.0588,1.22e-05,0.12,0.111,0.506,96.0
['3n4ersmDo55xV4fPSCKpXb'],274733,False,6RQTAHdNGKnCmkB2uTeAy8,Giving In,0.397,0.963,-5.313,0.116,0.000185,0.0141,0.12,0.195,76.0
['3n4ersmDo55xV4fPSCKpXb'],215693,False,6xgq822j6lkSRSQs7PBU7V,Freaking Out,0.516,0.975,-5.144,0.0974,7.21e-05,0.41,0.372,0.277,115.0
['3n4ersmDo55xV4fPSCKpXb'],220066,False,6TQ80ustOrXpiz37IaPNwx,The Way You Like It,0.431,0.927,-4.52,0.176,0.000371,0.0,0.0714,0.817,164.0
['3n4ersmDo55xV4fPSCKpXb'],203973,False,4Fg7BYuMJ9miPQa2vI5Xgt,Close Friends,0.635,0.913,-5.278,0.0538,2.86e-05,0.0158,0.291,0.606,108.0
['3n4ersmDo55xV4fPSCKpXb'],180533,False,2Lf5dand5nR1alRIZX42kL,Do What You Want To Do,0.479,0.967,-5.972,0.116,8.62e-05,0.000405,0.414,0.331,102.0
['3n4ersmDo55xV4fPSCKpXb'],203600,False,7DGx6lQJ3qhPZhPqAdxHKi,Skin,0.473,0.971,-5.195,0.24,0.000541,2.81e-05,0.34,0.236,94.0
['3n4ersmDo55xV4fPSCKpXb'],209066,False,570bDBqdPOGPlCwhZ8gere,Pain Inside,0.474,0.968,-4.535,0.169,0.000904,0.0,0.0964,0.228,104.0
['3n4ersmDo55xV4fPSCKpXb'],212200,False,7AsYhARQgIK5Zwo8y6xTdN,Speculum,0.532,0.815,-5.623,0.0491,0.000161,0.00021,0.117,0.488,116.0
['3n4ersmDo55xV4fPSCKpXb'],206333,False,0QgFX98eNj7NhA8xz0gdKD,Drowning,0.586,0.934,-4.906,0.0919,3.66e-05,0.000511,0.1,0.475,112.0
['3n4ersmDo55xV4fPSCKpXb'],261279,False,1pRS9rKb80dT2sEUQf6rIO,Trust,0.464,0.954,-5.492,0.0931,6.92e-05,0.127,0.102,0.21,82.0
['3n6RTmT1sgWeNNCfPyJMw3'],206173,True,3lZF8xvZ7rbH4u6MCZNl8L,Get Ya Paper Right & Swag Up,0.529,0.55,-8.035,0.33,0.0304,0.0,0.242,0.42,170.0
"['3n6RTmT1sgWeNNCfPyJMw3', '6hdK7bLMvapm9bQMtZPYwy']",180093,True,2P2dt3XGMSMrJPvJppKGyl,Im In Love Wit the Money Ma (feat. Meanzo),0.755,0.58,-8.695,0.167,0.0177,0.0,0.0505,0.628,96.0
"['3n6RTmT1sgWeNNCfPyJMw3', '3m0C6rR5vqwFw9c44eM1Fr', '74nSA5FdDOuuLw7Rn5JnuP']",242866,True,52Nbmf9i0JUzTLR94C3WII,Neighborhood Supastar (feat. Stevie Joe & Lil Blood),0.653,0.678,-6.679,0.353,0.0116,0.0,0.21,0.576,168.0
"['3n6RTmT1sgWeNNCfPyJMw3', '0eCe8inBph0qa5NcSpoWyb']",282960,True,0H8k7vhw4HIV7vsMqosIKv,Still Mob'n (feat. Kaz Kyzah),0.674,0.649,-7.986,0.338,0.00248,0.0,0.368,0.49,78.0
['3n6RTmT1sgWeNNCfPyJMw3'],208373,True,4eYS1DeEwAMtFXiv35aqB3,I Need My Nigga Back,0.584,0.691,-7.436,0.113,0.000301,0.0,0.189,0.361,166.0
"['3n6RTmT1sgWeNNCfPyJMw3', '276kc3wR6o0EgYCSMiHBqz', '5OleTtJuJ3jcWlcpAh4mdQ']",239986,True,2tCmfaFiash2VkdJG6ZBmL,Different Game (feat. J Stalin & Lil Kev),0.747,0.55,-7.716,0.263,0.191,0.0,0.0888,0.697,88.0
"['3n6RTmT1sgWeNNCfPyJMw3', '5oIQNNNMsBPEU3DgCzWLkb']",229680,True,0kYUWl56oXpQAIp3oUNahQ,She's the One 4 Me (feat. Freddie B),0.741,0.545,-8.097,0.325,0.165,0.0,0.299,0.586,87.0
"['3n6RTmT1sgWeNNCfPyJMw3', '4OrD3uJx3HZAAbIthGL3OU', '4IFVaKBbEO8Qkurg6nmoc4']",276786,True,5SmYsJRZOvqxZ0SQP7hWPP,40 Glock User (feat. HD & Lil Rue),0.707,0.459,-7.203,0.0578,3.57e-05,0.0,0.127,0.137,80.0
['3n6RTmT1sgWeNNCfPyJMw3'],186253,True,5vXRZGl68ZYq67JgRa191u,Skit,0.616,0.477,-14.503,0.633,0.911,0.000387,0.424,0.288,104.0
['3n6RTmT1sgWeNNCfPyJMw3'],218226,True,2berqKOpMmWGNRWfxgNGjr,Ya Baby Mam,0.543,0.569,-6.654,0.117,7.49e-05,9.57e-05,0.15,0.364,77.0
['3n6RTmT1sgWeNNCfPyJMw3'],186893,True,3QqSxUe9XSIN7XzRzuoY6L,Pump'n,0.525,0.641,-7.699,0.353,0.000489,0.0,0.806,0.361,160.0
['3n6RTmT1sgWeNNCfPyJMw3'],191466,True,3PNNMf1vcgSAg6HdAAVIrg,Well Gone Deep Throat,0.802,0.559,-8.687,0.353,0.0136,0.0,0.115,0.642,98.0
"['3n6RTmT1sgWeNNCfPyJMw3', '74nSA5FdDOuuLw7Rn5JnuP', '4IFVaKBbEO8Qkurg6nmoc4', '0e3TXa6cyJQl5vE6DFHfjT', '4OrD3uJx3HZAAbIthGL3OU', '04BgHNk8kw3br34IURZc30', '276kc3wR6o0EgYCSMiHBqz', '3m0C6rR5vqwFw9c44eM1Fr', '1n8DVQlguNURoU0GMJp52J']",293240,True,2rItxmMYCzIJpzP8sCzVnt,"Extortion Music (feat. Lil Blood, Lil Rue, Shady Nate, HD, Jay Jonah, J Stalin, Stevie Joe, & Mayback)",0.462,0.611,-7.801,0.261,0.00255,0.0,0.36,0.186,88.0
"['3n6RTmT1sgWeNNCfPyJMw3', '0eCe8inBph0qa5NcSpoWyb', '1n8DVQlguNURoU0GMJp52J']",199453,True,0EnpvDRVkCBa61RWYHOk2c,Nock Em Down (feat. Kaz Kyzah & Mayback),0.417,0.545,-8.132,0.26,0.00597,0.0,0.0837,0.407,87.0
"['3n6RTmT1sgWeNNCfPyJMw3', '3m0C6rR5vqwFw9c44eM1Fr', '55TH3aMMK1u2VsR8DPGC6D', '5MfHhcNfErgXHto49UsIxE']",242720,True,4FfBvZ8ugkxNfz9HK8i53B,"House On the Hill (feat. Stevie Joe, Mistah F.A.B., & Jomonie)",0.448,0.569,-9.515,0.367,0.0246,0.0,0.415,0.545,129.0
"['3n6RTmT1sgWeNNCfPyJMw3', '6cuISnZCrrkXppkuJYVk3z']",184640,True,34ItZrfbXc45au9gueIApR,Serious (feat. Zena),0.586,0.667,-9.59,0.094,0.0163,0.0,0.0946,0.265,100.0
"['17hR0sYHpx7VYTMRfFUOmY', '4AcXapei4U7xnWecv9AEBd', '0Ku5VBNL7cfGXRhp2BxXEQ']",169466,False,1ZYiBU19brAnADHfIK66pL,"Le Tombeau de Couperin, M.68: 1. Prélude",0.138,0.0778,-23.385,0.0368,0.976,0.844,0.577,0.124,91.0
"['17hR0sYHpx7VYTMRfFUOmY', '4AcXapei4U7xnWecv9AEBd', '0Ku5VBNL7cfGXRhp2BxXEQ']",322866,False,1eMitUgxSp4XANCIbGH10l,"Le Tombeau de Couperin, M.68: 2. Forlane",0.361,0.0349,-29.91,0.0359,0.962,0.942,0.37,0.114,83.0
"['17hR0sYHpx7VYTMRfFUOmY', '4AcXapei4U7xnWecv9AEBd', '0Ku5VBNL7cfGXRhp2BxXEQ']",271800,False,23TOra8aXmB3psPKruQd7W,"Le Tombeau de Couperin, M.68: 3. Menuet",0.0941,0.037,-28.507,0.0383,0.952,0.87,0.21,0.0636,87.0
"['17hR0sYHpx7VYTMRfFUOmY', '4AcXapei4U7xnWecv9AEBd', '0Ku5VBNL7cfGXRhp2BxXEQ']",177826,False,40jexIhtgy1ccGaQfY5LbQ,"Le Tombeau de Couperin, M.68: 4. Rigaudon",0.373,0.117,-23.013,0.0372,0.946,0.825,0.281,0.321,136.0
"['459INk8vcC0ebEef82WjIK', '5X5cGjYEmKnuihYXEePQcs']",189506,False,6bgmS9pMFvHuE5WraLjuSC,"3 Gymnopédies: No. 1, Lent et douloureux",0.431,0.00576,-36.804,0.0514,0.996,0.94,0.0907,0.456,82.0
"['459INk8vcC0ebEef82WjIK', '5X5cGjYEmKnuihYXEePQcs']",153065,False,0wkpxlLRRwwf5e91F1rdPq,"3 Gymnopédies: No. 2, Lent et triste",0.48,0.0049,-34.958,0.0433,0.994,0.958,0.118,0.396,135.0
"['459INk8vcC0ebEef82WjIK', '5X5cGjYEmKnuihYXEePQcs']",160440,False,3VpyYO3SqQHHVrqa639Wkc,"3 Gymnopédies: No. 3, Lent et grave",0.447,0.00238,-37.616,0.0467,0.993,0.963,0.0973,0.43,134.0
"['1Uff91EOsvd99rtAupatMP', '4AcXapei4U7xnWecv9AEBd', '0Ku5VBNL7cfGXRhp2BxXEQ']",472154,False,2ABrGyHAVxuAlad0HwcTuC,"Nocturnes, L. 91: 1. Nuages",0.105,0.00557,-37.98,0.0426,0.908,0.893,0.0753,0.0303,79.0
"['1Uff91EOsvd99rtAupatMP', '4AcXapei4U7xnWecv9AEBd', '0Ku5VBNL7cfGXRhp2BxXEQ']",378800,False,4WyRZ2UtwsEiOukcg7gqEf,"Nocturnes, L. 91: 2. Fêtes",0.212,0.18,-21.594,0.0466,0.915,0.894,0.0698,0.0636,76.0
"['1Uff91EOsvd99rtAupatMP', '10Jt25mGGaPBaNtdSGbQGW', '4AcXapei4U7xnWecv9AEBd', '0Ku5VBNL7cfGXRhp2BxXEQ']",655000,False,5lwVBX7lGQ9cwOjzoSCpCl,"Nocturnes, L. 91: 3. Sirènes",0.094,0.04,-26.833,0.0387,0.962,0.956,0.0832,0.0316,88.0
"['17hR0sYHpx7VYTMRfFUOmY', '4AcXapei4U7xnWecv9AEBd', '0Ku5VBNL7cfGXRhp2BxXEQ']",730000,False,3AQ7dsuuX0fxuAMkGwi298,"La Valse, M.72",0.236,0.183,-18.259,0.0429,0.912,0.87,0.132,0.0982,109.0
['49weauk9NAWsBV2o3icbdM'],268995,False,5RsgxhoBmrnjBcBdcM6ydl,Soy Beltran (En Vivo),0.799,0.774,-6.994,0.108,0.285,0.000632,0.0874,0.498,105.0
['49weauk9NAWsBV2o3icbdM'],199821,False,1B9yX07obFmCINZ3KWmjEF,Ebrio De Amor (En Vivo),0.722,0.804,-6.814,0.0944,0.286,0.000104,0.11,0.627,100.0
['49weauk9NAWsBV2o3icbdM'],166000,False,6yRoNsK0G4uQ3BWumehHQt,El 24 De Guamuchil (En Vivo),0.63,0.636,-9.538,0.275,0.186,3.05e-05,0.0678,0.751,132.0
['49weauk9NAWsBV2o3icbdM'],202831,False,1ADwbCQeAiE2tYWErEIEiy,Mi Credo (En Vivo),0.697,0.846,-6.456,0.0484,0.161,4.15e-06,0.13,0.761,121.0
['49weauk9NAWsBV2o3icbdM'],172996,False,2kfY9KAlErI7uUqoM2gINt,La Sierra De Sinaloa (En Vivo),0.744,0.865,-5.823,0.134,0.213,0.0,0.124,0.607,115.0
['49weauk9NAWsBV2o3icbdM'],227391,False,6Dtb4Ve3ywAlI0giOKKlRN,La Lampara (En Vivo),0.592,0.668,-7.358,0.115,0.174,0.000303,0.0949,0.616,160.0
['49weauk9NAWsBV2o3icbdM'],163500,False,4PQnZw7kyXIYfYC6Lu3cVM,De Ciudad Al Rancho (En Vivo),0.647,0.683,-10.0,0.203,0.214,4.2e-06,0.132,0.81,133.0
['49weauk9NAWsBV2o3icbdM'],209033,False,0Q9TkcrpJ0e4HjvlPZeCp3,Se Ha Ido (En Vivo),0.681,0.59,-6.113,0.04,0.177,1.96e-06,0.0784,0.554,115.0
['49weauk9NAWsBV2o3icbdM'],134179,False,5kHTy3bTsB9krNuALFJo2G,El Manuelito (En Vivo),0.627,0.87,-5.877,0.168,0.206,3.58e-05,0.107,0.707,132.0
['49weauk9NAWsBV2o3icbdM'],213250,False,299oXHbXPdmHG4gbL86S9I,Caballo De Patas Blancas (En Vivo),0.773,0.624,-11.142,0.0857,0.0446,4.64e-05,0.372,0.92,109.0
['49weauk9NAWsBV2o3icbdM'],200342,False,4kfpf6ksccFNQ4OfXOJ16l,El Rayo De Sinaloa (En Vivo),0.773,0.835,-6.23,0.109,0.202,0.00041,0.0956,0.532,111.0
['49weauk9NAWsBV2o3icbdM'],173423,False,5x4jfzN7V1vS0UNji0rXag,La Muerte Y La Bolsita (En Vivo),0.66,0.859,-6.242,0.154,0.284,0.0,0.212,0.781,136.0
['49weauk9NAWsBV2o3icbdM'],195000,False,1HnYjl7Bonz1mtRNDA6lMj,Se Te Parte El Alma (En Vivo),0.496,0.554,-10.543,0.17,0.156,2.64e-05,0.0781,0.582,152.0
