artists_spotify_idxs,album_spotify_idx,duration,explicit,track_spotify_idx,track_name,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo
"['7xnIm2ZPKNza0WlSR9MRfg', '7rfR2Pmx3GNKyrjgMNCUEa', '2CDApyOON0pYv8fWwC9U7i']",01YV9IRGZ5YO7qMEO0EyeP,131,False,5PgbbyXtN9nrQmoxyXVkYz,Music For Reading,0.167,0.000605,-48.077,0.0428,0.995,0.914,0.101,0.0366,70.0
"['7xnIm2ZPKNza0WlSR9MRfg', '7rfR2Pmx3GNKyrjgMNCUEa', '2CDApyOON0pYv8fWwC9U7i']",01YV9IRGZ5YO7qMEO0EyeP,144,False,48EHIpwsbEu8mdnCtiHa8h,Music For Reading and Relaxation,0.185,0.000531,-46.765,0.0479,0.995,0.922,0.0793,0.0376,64.0
"['7xnIm2ZPKNza0WlSR9MRfg', '7rfR2Pmx3GNKyrjgMNCUEa', '2CDApyOON0pYv8fWwC9U7i']",01YV9IRGZ5YO7qMEO0EyeP,129,False,0r7LMlEuQr2Vyclnl711rA,Piano Music For Reading,0.163,0.000467,-47.026,0.0425,0.996,0.98,0.0782,0.0462,68.0
"['7xnIm2ZPKNza0WlSR9MRfg', '7rfR2Pmx3GNKyrjgMNCUEa', '2CDApyOON0pYv8fWwC9U7i']",01YV9IRGZ5YO7qMEO0EyeP,129,False,42PtqKTtRSuoAFGidoxywV,Calm Music For Reading,0.154,0.00073,-47.092,0.0489,0.995,0.953,0.108,0.0385,72.0
"['7xnIm2ZPKNza0WlSR9MRfg', '7rfR2Pmx3GNKyrjgMNCUEa', '2CDApyOON0pYv8fWwC9U7i']",01YV9IRGZ5YO7qMEO0EyeP,135,False,1lqZxw5JnWFfMBA3YAEA0e,Relaxing Music For Reading,0.0667,0.000573,-45.964,0.0446,0.996,0.964,0.0749,0.0379,73.0
"['7xnIm2ZPKNza0WlSR9MRfg', '7rfR2Pmx3GNKyrjgMNCUEa', '2CDApyOON0pYv8fWwC9U7i']",01YV9IRGZ5YO7qMEO0EyeP,139,False,1tKm8W5UUxIaWL5ebOrk3M,Study Music,0.131,0.000907,-46.838,0.0435,0.995,0.953,0.0928,0.0362,144.0
"['7xnIm2ZPKNza0WlSR9MRfg', '7rfR2Pmx3GNKyrjgMNCUEa', '2CDApyOON0pYv8fWwC9U7i']",01YV9IRGZ5YO7qMEO0EyeP,135,False,1tRXBYQabwLYJXvXzSRxJ7,Study Music For Reading,0.207,0.000521,-46.54,0.0416,0.996,0.966,0.0753,0.0389,70.0
"['7xnIm2ZPKNza0WlSR9MRfg', '7rfR2Pmx3GNKyrjgMNCUEa', '2CDApyOON0pYv8fWwC9U7i']",01YV9IRGZ5YO7qMEO0EyeP,131,False,1Cjmxbp85s2QwbDWRvprHa,Study Music for Focus and Concentration,0.192,0.000566,-47.945,0.0466,0.995,0.978,0.0797,0.0333,75.0
"['7xnIm2ZPKNza0WlSR9MRfg', '7rfR2Pmx3GNKyrjgMNCUEa', '2CDApyOON0pYv8fWwC9U7i']",01YV9IRGZ5YO7qMEO0EyeP,131,False,2kE9h7ucH0Tc5xLEGhNNNx,Calm Study Music,0.142,0.000292,-47.691,0.0453,0.995,0.967,0.0969,0.0368,71.0
"['7xnIm2ZPKNza0WlSR9MRfg', '7rfR2Pmx3GNKyrjgMNCUEa', '2CDApyOON0pYv8fWwC9U7i']",01YV9IRGZ5YO7qMEO0EyeP,139,False,6rWN24nzIh6hEbRXL6HZc6,Soothing Study Music,0.197,0.000866,-47.062,0.0416,0.994,0.983,0.0735,0.0361,67.0
"['7xnIm2ZPKNza0WlSR9MRfg', '7rfR2Pmx3GNKyrjgMNCUEa', '2CDApyOON0pYv8fWwC9U7i']",01YV9IRGZ5YO7qMEO0EyeP,135,False,7leRKgBAMDcVuQGv4CfXhT,Music For Studying,0.0756,0.000643,-47.469,0.0491,0.996,0.984,0.0783,0.0343,82.0
"['7xnIm2ZPKNza0WlSR9MRfg', '7rfR2Pmx3GNKyrjgMNCUEa', '2CDApyOON0pYv8fWwC9U7i']",01YV9IRGZ5YO7qMEO0EyeP,130,False,70VYiN9VIAC8n1Iq5Kep6C,Piano Music For Studying,0.135,0.000568,-47.563,0.0474,0.996,0.988,0.102,0.0435,71.0
"['7xnIm2ZPKNza0WlSR9MRfg', '7rfR2Pmx3GNKyrjgMNCUEa', '2CDApyOON0pYv8fWwC9U7i']",01YV9IRGZ5YO7qMEO0EyeP,133,False,61T4IGXVVN0s9FL78hlw4z,Background Music For Studying,0.0843,0.000574,-47.433,0.0481,0.995,0.987,0.0852,0.0349,71.0
"['7xnIm2ZPKNza0WlSR9MRfg', '7rfR2Pmx3GNKyrjgMNCUEa', '2CDApyOON0pYv8fWwC9U7i']",01YV9IRGZ5YO7qMEO0EyeP,136,False,7br5QAv2c6hBnhrdtXK8QK,Relaxing Music For Studying,0.129,0.000996,-46.629,0.0479,0.996,0.959,0.0548,0.0334,145.0
"['7xnIm2ZPKNza0WlSR9MRfg', '7rfR2Pmx3GNKyrjgMNCUEa', '2CDApyOON0pYv8fWwC9U7i']",01YV9IRGZ5YO7qMEO0EyeP,134,False,5g08I9tTiWGG4pEk2yMMxa,Soothing Music For Studying,0.184,0.000523,-46.993,0.0457,0.995,0.985,0.0784,0.037,73.0
"['7xnIm2ZPKNza0WlSR9MRfg', '7rfR2Pmx3GNKyrjgMNCUEa', '2CDApyOON0pYv8fWwC9U7i']",01YV9IRGZ5YO7qMEO0EyeP,128,False,7IVMQT15bwS5oZIa6Gj0PC,Relaxing Piano,0.21,0.000533,-47.579,0.0512,0.996,0.977,0.0723,0.0336,74.0
"['7xnIm2ZPKNza0WlSR9MRfg', '7rfR2Pmx3GNKyrjgMNCUEa', '2CDApyOON0pYv8fWwC9U7i']",01YV9IRGZ5YO7qMEO0EyeP,129,False,1ENhp2oljGQWBB6WQFVAkH,Calm Music,0.162,0.000598,-45.683,0.0468,0.996,0.939,0.0879,0.0329,74.0
"['7xnIm2ZPKNza0WlSR9MRfg', '7rfR2Pmx3GNKyrjgMNCUEa', '2CDApyOON0pYv8fWwC9U7i']",01YV9IRGZ5YO7qMEO0EyeP,136,False,5n6FwxGelt7SkCptphxJ2M,Soothing Piano,0.102,0.000709,-48.117,0.0438,0.995,0.948,0.0674,0.0347,70.0
"['7xnIm2ZPKNza0WlSR9MRfg', '7rfR2Pmx3GNKyrjgMNCUEa', '2CDApyOON0pYv8fWwC9U7i']",01YV9IRGZ5YO7qMEO0EyeP,134,False,2PohouqzAHlV2DvwqsXq9h,Background Piano,0.193,0.000485,-47.632,0.0449,0.995,0.958,0.0887,0.0615,73.0
"['7xnIm2ZPKNza0WlSR9MRfg', '7rfR2Pmx3GNKyrjgMNCUEa', '2CDApyOON0pYv8fWwC9U7i']",01YV9IRGZ5YO7qMEO0EyeP,135,False,3jtizeGdBI7G2C1SWb5CZb,Relaxing Music,0.115,0.000605,-47.927,0.0473,0.996,0.973,0.0763,0.0343,72.0
['7u6FSuqT3SWE2kO8rNVjfp'],01YaDbbHsf0jCK70ANskCz,138,False,4EXN9OINrzN6OVzvyIZxUO,Dixie,0.726,0.715,-7.299,0.0469,0.731,0.0,0.112,0.961,107.0
['7u6FSuqT3SWE2kO8rNVjfp'],01YaDbbHsf0jCK70ANskCz,187,False,2Mix1qB7ntIBcreSZ6OQC3,Stonewall Jackson's Way,0.743,0.467,-8.763,0.047,0.83,1.7e-06,0.571,0.951,98.0
['7u6FSuqT3SWE2kO8rNVjfp'],01YaDbbHsf0jCK70ANskCz,183,False,3Y5pCSiGsaOlWwtMlwyb7G,The Southern Wagon,0.697,0.699,-8.665,0.0784,0.345,0.0,0.28,0.862,116.0
['7u6FSuqT3SWE2kO8rNVjfp'],01YaDbbHsf0jCK70ANskCz,135,False,2n0iVMtqNj5p9Nv8elTFuQ,Flight of the Doodles,0.749,0.602,-8.246,0.0718,0.731,0.0,0.267,0.966,111.0
['7u6FSuqT3SWE2kO8rNVjfp'],01YaDbbHsf0jCK70ANskCz,255,False,4T8u0xpa19kqLW1LKv7SYx,Lorena,0.402,0.156,-13.465,0.0381,0.902,1.19e-05,0.138,0.266,117.0
['7u6FSuqT3SWE2kO8rNVjfp'],01YaDbbHsf0jCK70ANskCz,167,False,6GKZsOuXC4dw9joXw5CG9l,Riding a Raid,0.888,0.493,-9.25,0.0643,0.833,0.0,0.0887,0.963,114.0
['7u6FSuqT3SWE2kO8rNVjfp'],01YaDbbHsf0jCK70ANskCz,195,False,5AETCGJYJs9Y21QKvj4E4w,Goober Peas,0.793,0.415,-10.546,0.0534,0.505,0.0,0.141,0.805,109.0
['7u6FSuqT3SWE2kO8rNVjfp'],01YaDbbHsf0jCK70ANskCz,224,False,4XFTz5BOBN2mx2whsBL4Sb,The Rebel Soldier,0.363,0.0959,-15.019,0.0383,0.982,0.00116,0.157,0.147,116.0
['7u6FSuqT3SWE2kO8rNVjfp'],01YaDbbHsf0jCK70ANskCz,206,False,0D1X8OF5WcjMIaErojcUJi,The Valiant Conscript,0.859,0.675,-9.567,0.0494,0.675,0.0,0.103,0.975,107.0
['7u6FSuqT3SWE2kO8rNVjfp'],01YaDbbHsf0jCK70ANskCz,124,False,2fpR6VNIkwJV5ZtW6h42mc,I Can Whip the Scoundrel,0.832,0.658,-11.28,0.0775,0.347,0.0,0.119,0.931,114.0
['7u6FSuqT3SWE2kO8rNVjfp'],01YaDbbHsf0jCK70ANskCz,193,False,0Zkff2q0FpPKCsHcnQrGVQ,Maryland My Maryland,0.313,0.195,-11.649,0.0377,0.971,4.34e-05,0.552,0.512,73.0
['7u6FSuqT3SWE2kO8rNVjfp'],01YaDbbHsf0jCK70ANskCz,148,False,1Hl9pavRr8GBiml2V5qx3o,The Bonnie Blue Flag,0.839,0.632,-8.015,0.0666,0.498,0.0,0.0424,0.929,110.0
['7u6FSuqT3SWE2kO8rNVjfp'],03rdGtfdQje1Hh8Fnv9LbB,185,False,6yIwLN0brNiLRs4kmXvpvF,It Came Upon a Midnight Clear - Remastered,0.286,0.2,-8.067,0.0273,0.988,0.00161,0.0705,0.209,93.0
['7u6FSuqT3SWE2kO8rNVjfp'],03rdGtfdQje1Hh8Fnv9LbB,112,False,2zb8MGXBcnR2QQ5Q4XQ1H4,O Holy Night - Remastered,0.0,0.296,-6.642,0.0,0.991,0.0112,0.0981,0.0,0.0
['7u6FSuqT3SWE2kO8rNVjfp'],03rdGtfdQje1Hh8Fnv9LbB,162,False,11Cxz8e4QNSZ7pveRYgBJl,In the Garden - Remastered,0.436,0.247,-6.794,0.0409,0.963,0.0,0.194,0.355,124.0
['7u6FSuqT3SWE2kO8rNVjfp'],03rdGtfdQje1Hh8Fnv9LbB,145,False,10J18zmfJwv3LCo656aOYI,Rock of Ages - Remastered,0.373,0.166,-9.387,0.0291,0.974,0.0,0.139,0.379,104.0
['7u6FSuqT3SWE2kO8rNVjfp'],03rdGtfdQje1Hh8Fnv9LbB,164,False,4KqICLg5XmVSPAQ7SAvQEt,"Get on Board, Little Children - Remastered",0.688,0.844,-7.589,0.613,0.752,0.0,0.341,0.494,122.0
['7u6FSuqT3SWE2kO8rNVjfp'],03rdGtfdQje1Hh8Fnv9LbB,189,False,2DOgTmR5LeFOqO75AjBcg6,Stand by Me - Remastered,0.456,0.145,-8.556,0.0379,0.951,0.0,0.142,0.191,79.0
['7u6FSuqT3SWE2kO8rNVjfp'],03rdGtfdQje1Hh8Fnv9LbB,178,False,1PqRCMdvuJ2wa03xkqRNbl,Ivory Palaces - Remastered,0.255,0.248,-6.376,0.0311,0.983,3.33e-05,0.1,0.295,166.0
['7u6FSuqT3SWE2kO8rNVjfp'],03rdGtfdQje1Hh8Fnv9LbB,216,False,2OeQDQoVrxkkkLavlOcS6T,Where You There - Remastered,0.398,0.14,-10.194,0.049,0.97,0.0,0.106,0.258,169.0
['7u6FSuqT3SWE2kO8rNVjfp'],03rdGtfdQje1Hh8Fnv9LbB,130,False,1TUnPjGcobsHKMGeep4XMS,God Rest Ye Merry Gentlemen - Remastered,0.749,0.46,-6.1,0.0505,0.994,0.0,0.111,0.914,79.0
['7u6FSuqT3SWE2kO8rNVjfp'],03rdGtfdQje1Hh8Fnv9LbB,156,False,0WIJFyREm6JfjeteIrNzwk,Silent Night - Remastered,0.187,0.227,-9.115,0.032,0.991,0.126,0.28,0.118,93.0
['7u6FSuqT3SWE2kO8rNVjfp'],03rdGtfdQje1Hh8Fnv9LbB,112,False,5cmi4AYCSDEDqfGUDsPEZp,O Little Town of Bethlehem - Remastered,0.391,0.237,-9.482,0.0368,0.989,0.0,0.266,0.32,112.0
['7u6FSuqT3SWE2kO8rNVjfp'],03rdGtfdQje1Hh8Fnv9LbB,233,False,50fOKRp71835gNRBsYa6Q1,Some Children Will See Him - Remastered,0.318,0.205,-9.418,0.0349,0.991,0.000219,0.116,0.128,102.0
['7u6FSuqT3SWE2kO8rNVjfp'],03rdGtfdQje1Hh8Fnv9LbB,191,False,51jmGlzY1T9dMYsyp4nLyY,Peace in the Valley - Remastered,0.498,0.259,-7.318,0.0343,0.879,1.85e-06,0.11,0.244,135.0
['7u6FSuqT3SWE2kO8rNVjfp'],03rdGtfdQje1Hh8Fnv9LbB,188,False,3pMp1tmjxI4joDL3P7rZ9j,"Sleep, My Little Lord Jesus - Remastered",0.335,0.111,-10.94,0.0433,0.986,8.48e-05,0.1,0.242,99.0
['7u6FSuqT3SWE2kO8rNVjfp'],03rdGtfdQje1Hh8Fnv9LbB,118,False,77CboyrCgEDdaZq6itXNwX,Let the Lower Lights Be Burning - Remastered,0.571,0.286,-6.952,0.0368,0.968,0.0,0.122,0.437,113.0
['7u6FSuqT3SWE2kO8rNVjfp'],03rdGtfdQje1Hh8Fnv9LbB,154,False,6j1kd95vegqpqsWq1YIs4e,The Ninety and Nine - Remastered,0.403,0.203,-7.455,0.0411,0.97,0.0,0.0758,0.336,182.0
['7u6FSuqT3SWE2kO8rNVjfp'],03rdGtfdQje1Hh8Fnv9LbB,159,False,7pVrnghuweG61wdb2XcQjG,The Old Rugged Cross - Remastered,0.368,0.254,-9.003,0.0332,0.979,0.0,0.108,0.208,94.0
['7u6FSuqT3SWE2kO8rNVjfp'],03rdGtfdQje1Hh8Fnv9LbB,143,False,3Z1mrdvom2sNstBKuGoORK,Farther Along - Remastered,0.446,0.311,-10.401,0.109,0.986,1.82e-05,0.122,0.544,171.0
['7u6FSuqT3SWE2kO8rNVjfp'],03rdGtfdQje1Hh8Fnv9LbB,132,False,2oomZEEsJpXGrQBPXw5iq5,My Task - Remastered,0.316,0.315,-7.805,0.0278,0.974,5.34e-05,0.143,0.128,92.0
['7u6FSuqT3SWE2kO8rNVjfp'],03rdGtfdQje1Hh8Fnv9LbB,154,False,5wwgm9KZ3zDsr9mGMOjEyP,He'll Understand and Say Well Done - Remastered,0.621,0.261,-8.668,0.0308,0.878,2.99e-06,0.0993,0.46,92.0
['7u6FSuqT3SWE2kO8rNVjfp'],03rdGtfdQje1Hh8Fnv9LbB,151,False,2Bz3oQtnxunCLa293n5SPV,Wayfaring Pilgrim - Remastered,0.305,0.0937,-10.442,0.0398,0.977,0.00424,0.123,0.254,167.0
['7u6FSuqT3SWE2kO8rNVjfp'],03rdGtfdQje1Hh8Fnv9LbB,107,False,2eQSIaXziibcA5dkmgg7T7,Joy to the World - Remastered,0.563,0.532,-5.774,0.032,0.99,1.45e-05,0.211,0.7,83.0
['7u6FSuqT3SWE2kO8rNVjfp'],03rdGtfdQje1Hh8Fnv9LbB,160,False,7ClHk3uTgYqMI5LaNNhmrk,Softly & Tenderly - Remastered,0.278,0.254,-7.74,0.0305,0.981,8.08e-06,0.1,0.369,92.0
['7u6FSuqT3SWE2kO8rNVjfp'],03rdGtfdQje1Hh8Fnv9LbB,160,False,5ekpbRyWBGZIPYoSgAWB1e,Others - Remastered,0.327,0.19,-7.972,0.0282,0.974,6.69e-06,0.113,0.25,84.0
['7u6FSuqT3SWE2kO8rNVjfp'],03rdGtfdQje1Hh8Fnv9LbB,180,False,7Fud6Jw3S2pZ029GJpJ9lP,The First Noel - Remastered,0.309,0.222,-7.292,0.0307,0.986,0.00018,0.108,0.505,142.0
['7u6FSuqT3SWE2kO8rNVjfp'],03rdGtfdQje1Hh8Fnv9LbB,134,False,0mxvbTGU9SqTrkkjwv0zJE,We Three Kings - Remastered,0.478,0.238,-5.369,0.0335,0.992,0.0,0.0896,0.624,141.0
['7u6FSuqT3SWE2kO8rNVjfp'],03rdGtfdQje1Hh8Fnv9LbB,143,False,411yQgfRLpaLKLVsY85knz,O Harken Ye - Remastered,0.379,0.256,-5.215,0.0331,0.965,0.000177,0.367,0.552,106.0
['7u6FSuqT3SWE2kO8rNVjfp'],03rdGtfdQje1Hh8Fnv9LbB,136,False,3dJzq6qeI3xgYyaseX9qJa,Just a Closer Walk with Thee - Remastered,0.461,0.311,-6.161,0.0299,0.922,0.000411,0.225,0.477,103.0
['7u6FSuqT3SWE2kO8rNVjfp'],03rdGtfdQje1Hh8Fnv9LbB,146,False,1KcJt7JsqAtEdiWUOF6rl9,The Star Carol - Remastered,0.256,0.245,-6.497,0.0336,0.991,0.0263,0.0997,0.148,80.0
['7u6FSuqT3SWE2kO8rNVjfp'],03rdGtfdQje1Hh8Fnv9LbB,149,False,14uOlVFZCX1yu6ASUUWlZ0,His Amazing Grace - Remastered,0.245,0.262,-6.361,0.0366,0.953,0.0,0.0921,0.28,172.0
['7u6FSuqT3SWE2kO8rNVjfp'],03rdGtfdQje1Hh8Fnv9LbB,148,False,0lUFZDALwzkRtWfD2CyYUP,I Want to Be Ready - Remastered,0.762,0.532,-6.229,0.223,0.821,0.0,0.12,0.562,112.0
['7u6FSuqT3SWE2kO8rNVjfp'],03rdGtfdQje1Hh8Fnv9LbB,194,False,5PYgYcVc8dqjLzLY4aJqow,Who at My Door Is Standing - Remastered,0.337,0.234,-8.025,0.0328,0.981,0.0,0.132,0.237,118.0
['7u6FSuqT3SWE2kO8rNVjfp'],03rdGtfdQje1Hh8Fnv9LbB,151,False,4GYFOv0EjcO9L8b7NjTNjC,Adeste Fideles - Remastered,0.386,0.331,-5.753,0.0296,0.973,0.0,0.085,0.458,105.0
['7u6FSuqT3SWE2kO8rNVjfp'],03rdGtfdQje1Hh8Fnv9LbB,131,False,3hgqroieMWgZUxnOrwBraR,When God Dips His Love in My Heart - Remastered,0.523,0.331,-7.062,0.1,0.902,2.01e-06,0.111,0.366,175.0
['7u6FSuqT3SWE2kO8rNVjfp'],03rdGtfdQje1Hh8Fnv9LbB,102,False,4YkwlhVXO6PthLnMZUJaVw,I Know the Lord Laid His Hand on Me - Remastered,0.614,0.5,-6.581,0.36,0.801,0.0,0.0818,0.484,111.0
['7u6FSuqT3SWE2kO8rNVjfp'],03rdGtfdQje1Hh8Fnv9LbB,167,False,6ClEJvFXETgjK1e9TGkEFY,Sweet Hour of Prayer - Remastered,0.327,0.159,-7.963,0.0301,0.979,5.8e-06,0.1,0.218,71.0
['7u6FSuqT3SWE2kO8rNVjfp'],03rdGtfdQje1Hh8Fnv9LbB,87,False,58nAH9CCpsQGfUm9mltyle,Hark! the Herald Angels Sing - Remastered,0.586,0.376,-4.343,0.0372,0.992,0.0,0.264,0.817,122.0
['7u6FSuqT3SWE2kO8rNVjfp'],03rdGtfdQje1Hh8Fnv9LbB,213,False,3H4fTCpB4UWrH4OITwDqzW,When They Ring the Golden Bells - Remastered,0.372,0.223,-7.814,0.0337,0.973,0.000743,0.146,0.373,136.0
['7u6FSuqT3SWE2kO8rNVjfp'],03rdGtfdQje1Hh8Fnv9LbB,192,False,5Qov8iX9wUlPqL67wJToiQ,"Precious Lord, Take My Hand - Remastered",0.556,0.181,-7.404,0.0427,0.885,1.81e-05,0.0981,0.479,134.0
['7u6FSuqT3SWE2kO8rNVjfp'],03rdGtfdQje1Hh8Fnv9LbB,135,False,7bTUBBo6gnjQOXJpPRW8jD,Noah Found Grace in the Eyes of the Lord - Remastered,0.52,0.841,-5.501,0.301,0.762,0.0,0.18,0.71,202.0
['7u9m43vPVTERaALXXOzrRq'],04kp6esxZGU2hWRzdbxrRG,212,False,6Iol4VvMrhwRsMLIgXBbFT,Baraja De Oro Duo Lupillo Rivera,0.42,0.463,-6.641,0.0464,0.733,0.0,0.16,0.768,169.0
['7u9m43vPVTERaALXXOzrRq'],04kp6esxZGU2hWRzdbxrRG,213,False,7pCczwBxHVTeZL3okiwQxO,Oscar Barraza,0.485,0.365,-7.674,0.0395,0.694,3.39e-06,0.0768,0.775,198.0
['7u9m43vPVTERaALXXOzrRq'],04kp6esxZGU2hWRzdbxrRG,198,False,6qKf0P4OcB5fHDOJFupBfx,Eleodoro Elenes,0.619,0.398,-7.666,0.0317,0.88,4.01e-06,0.144,0.578,97.0
['7u9m43vPVTERaALXXOzrRq'],04kp6esxZGU2hWRzdbxrRG,217,False,4TSxZjvZ1TUsFJlricukHU,Rigo Campos,0.69,0.402,-7.482,0.0307,0.801,2.4e-05,0.187,0.663,98.0
['7u9m43vPVTERaALXXOzrRq'],04kp6esxZGU2hWRzdbxrRG,188,False,1Z4VoVCBpFbFyF3IZj7Dpo,Ramiro Sierra,0.408,0.374,-7.295,0.0518,0.848,0.0,0.327,0.769,188.0
['7u9m43vPVTERaALXXOzrRq'],04kp6esxZGU2hWRzdbxrRG,180,False,3jEmamTdYimdKnlse9DkEf,Hermanos Quintana,0.729,0.451,-7.156,0.0375,0.784,0.0,0.131,0.681,97.0
['7u9m43vPVTERaALXXOzrRq'],04kp6esxZGU2hWRzdbxrRG,178,False,6GX7l9ecxh8ouF9OiEUXYt,Agustin Nava,0.526,0.403,-7.044,0.0347,0.869,1.04e-06,0.0826,0.657,99.0
['7u9m43vPVTERaALXXOzrRq'],04kp6esxZGU2hWRzdbxrRG,149,False,6dNj7ER8eyJYLoR5GuvHMw,Hermosisimo Lucero,0.768,0.397,-7.089,0.0573,0.743,0.0,0.0765,0.961,120.0
['7u9m43vPVTERaALXXOzrRq'],04kp6esxZGU2hWRzdbxrRG,199,False,6a7URvcKU8Bmj3KJtAaEpu,Jose Silva Sanchez,0.678,0.419,-7.332,0.039,0.709,0.0,0.324,0.689,98.0
['7u9m43vPVTERaALXXOzrRq'],04kp6esxZGU2hWRzdbxrRG,315,False,2r4Y2uyr6dikmOroegLzPW,Valentin Felix,0.669,0.429,-7.694,0.0336,0.864,9.29e-05,0.226,0.579,98.0
['7u6FSuqT3SWE2kO8rNVjfp'],054i8x3ILmPQVzdpdrDl58,161,False,5jCoxY5iUAU1WDuIHFVpRy,Sixteen Tons,0.707,0.313,-14.739,0.154,0.787,0.0,0.115,0.345,144.0
['7u6FSuqT3SWE2kO8rNVjfp'],054i8x3ILmPQVzdpdrDl58,174,False,6YlmQuOTj2LS5P17Gagyq3,Ballad of Davy Crockett,0.66,0.373,-10.456,0.0886,0.866,0.0,0.125,0.611,126.0
['7u6FSuqT3SWE2kO8rNVjfp'],054i8x3ILmPQVzdpdrDl58,191,False,1DohoCRF4ATtISF4HvqJn3,The Cry of the Wild Goose,0.723,0.11,-16.437,0.0596,0.877,0.0794,0.0861,0.408,122.0
['7u6FSuqT3SWE2kO8rNVjfp'],054i8x3ILmPQVzdpdrDl58,158,False,4FqXD1RJUNEk6tK48hQ7Ua,Shotgun Boogie,0.713,0.448,-8.578,0.301,0.428,4.86e-06,0.0643,0.898,175.0
['7u6FSuqT3SWE2kO8rNVjfp'],054i8x3ILmPQVzdpdrDl58,187,False,2iUFNWiHL2SjQCStvqnWI1,Mule Train,0.699,0.256,-11.73,0.0558,0.325,0.00803,0.119,0.286,128.0
['7u6FSuqT3SWE2kO8rNVjfp'],054i8x3ILmPQVzdpdrDl58,154,False,2rbNbxCY1Vj5DOnt92OXt1,River of No Return,0.358,0.277,-12.015,0.0279,0.92,0.672,0.388,0.436,82.0
['7u6FSuqT3SWE2kO8rNVjfp'],054i8x3ILmPQVzdpdrDl58,143,False,1k07IHBqF0zstQyS7bob2f,In the Middle of an Island,0.586,0.391,-12.397,0.0774,0.744,0.0,0.122,0.946,159.0
