artists_idxs,duration,explicit,track_idx,track_name,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo
['5KrzaQ8HuNYuFcqFU8fwY1'],199384,False,0jYKllZE0RiH8RFBKoGTdS,The Skinned Machine,0.323,0.251,-20.877,0.106,0.692,0.716,0.246,0.0743,128.0
['45EXJ1cQAEt8k2zIYHyLBm'],90880,False,6dCdurP7VJ14WG2LuTwp3d,Renge Shahrashub,0.462,0.498,-8.814,0.0509,0.795,0.0113,0.135,0.748,67.0
"['5Uj3HYkiz1cn32IPHMqhOy', '45EXJ1cQAEt8k2zIYHyLBm']",95895,False,3blHkNdqn6wcknrnHHUzD3,Pishdaramad,0.549,0.365,-9.789,0.041,0.901,0.673,0.144,0.566,94.0
"['5Uj3HYkiz1cn32IPHMqhOy', '45EXJ1cQAEt8k2zIYHyLBm']",36649,False,2wPWa4MFebWEHqKq2paRvk,Solo Tar,0.517,0.254,-16.089,0.279,0.894,0.915,0.184,0.494,81.0
"['5Uj3HYkiz1cn32IPHMqhOy', '45EXJ1cQAEt8k2zIYHyLBm']",397217,False,22GdmKKW5Yt19hxlZIPyBp,Tasnife Shabe Vasl,0.37,0.252,-8.422,0.0472,0.921,2.15e-05,0.155,0.544,164.0
"['5Uj3HYkiz1cn32IPHMqhOy', '45EXJ1cQAEt8k2zIYHyLBm']",565342,False,0oulnvreMjSMTJl9MWiQTK,Saz Va Avaz Daramade Goshayesh Mahoor,0.31,0.135,-13.289,0.0494,0.976,0.00104,0.0502,0.356,75.0
"['5Uj3HYkiz1cn32IPHMqhOy', '45EXJ1cQAEt8k2zIYHyLBm']",302471,False,5IHUfc9nzazqJZd74qZpEX,Saz Va Avaz Bayate Lor Gousheh Ye Dashti Foroud Be Basteh Negar Be Mahoor,0.341,0.0963,-12.555,0.041,0.956,2.28e-05,0.373,0.416,106.0
"['5Uj3HYkiz1cn32IPHMqhOy', '45EXJ1cQAEt8k2zIYHyLBm']",161515,False,0L0dssyxkVDcwA1uQp9kZf,Solo Tonbak,0.511,0.354,-17.644,0.0756,0.98,0.937,0.121,0.136,112.0
"['5Uj3HYkiz1cn32IPHMqhOy', '45EXJ1cQAEt8k2zIYHyLBm']",245890,False,4cWP5Qih5Jn5OgNtmywPjS,Tasnife Ze Daste Mahboub,0.418,0.336,-6.786,0.0559,0.921,1.94e-06,0.121,0.651,185.0
"['5Uj3HYkiz1cn32IPHMqhOy', '45EXJ1cQAEt8k2zIYHyLBm']",137142,False,5YFVNLmcq2j46UJdo0PC1j,Solo Barbat Delkash Ba Ghateh ye Se Mezrab,0.457,0.269,-14.999,0.0692,0.738,0.925,0.103,0.748,102.0
['45EXJ1cQAEt8k2zIYHyLBm'],594024,False,63I39kS7HRsZMLT4O4zxBp,Saz Va Avaz Delkash Gharacheh Razavi Va Jameh Daran,0.413,0.17,-13.623,0.0491,0.973,0.0456,0.129,0.398,111.0
"['5Uj3HYkiz1cn32IPHMqhOy', '45EXJ1cQAEt8k2zIYHyLBm']",235180,False,3CDERrsW9BnL3TCsxJNzvv,Tasnife Ahange Vafa,0.447,0.266,-6.689,0.034,0.913,1.13e-05,0.232,0.375,93.0
"['5Uj3HYkiz1cn32IPHMqhOy', '45EXJ1cQAEt8k2zIYHyLBm']",137508,False,5fSsc0riRg53QhGi3hGjgK,Solo Tar Rak,0.537,0.247,-16.202,0.0389,0.816,0.474,0.103,0.643,107.0
"['5Uj3HYkiz1cn32IPHMqhOy', '45EXJ1cQAEt8k2zIYHyLBm']",473835,False,4cImZgLojBMoOPwakvx857,Saz Va Avaz Rak Kereshmeh Rak Safire Rak,0.462,0.149,-11.044,0.0449,0.95,1.1e-05,0.107,0.267,124.0
"['5Uj3HYkiz1cn32IPHMqhOy', '45EXJ1cQAEt8k2zIYHyLBm']",290037,False,7jxnQSmEyF0vbibber00xq,Tasnife Ze Man Negaram,0.526,0.385,-6.945,0.0433,0.875,2.72e-06,0.302,0.577,129.0
['5WDOIeZ6G7lSnpvnZoGpwO'],138370,False,4o08rv31pWT0P7lTJgYT8w,Beat Circuits,0.753,0.31,-13.272,0.0641,0.855,0.764,0.106,0.432,170.0
['5WDOIeZ6G7lSnpvnZoGpwO'],98821,False,4j79xLkBd1CumWLX9ByAMH,Beach Tokyo,0.809,0.429,-14.047,0.136,0.0411,0.243,0.107,0.215,85.0
['5WDOIeZ6G7lSnpvnZoGpwO'],144039,False,1mwKC2tFVkU3VwWAjaESLP,Wonderland Take,0.777,0.45,-12.685,0.258,0.324,0.88,0.0713,0.542,170.0
['5WDOIeZ6G7lSnpvnZoGpwO'],101668,False,4vkCXw2k39tX6a2rs965mY,Funk Foggy,0.76,0.855,-10.704,0.0521,0.0159,0.831,0.0771,0.154,170.0
['5WDOIeZ6G7lSnpvnZoGpwO'],146834,False,5c3jEvZTapeW4DPLClLRTM,Travel Clear,0.643,0.434,-12.618,0.0532,0.941,0.905,0.136,0.229,85.0
['5WDOIeZ6G7lSnpvnZoGpwO'],124238,False,4EBnB8dibuMJjmJYWo9zdQ,Classic Harvest,0.677,0.286,-14.371,0.192,0.9,0.644,0.161,0.566,170.0
['5WDOIeZ6G7lSnpvnZoGpwO'],104489,False,1FJj2k9ANBOlkdxK9GxGO8,Lights Neon,0.612,0.254,-13.175,0.146,0.958,0.914,0.226,0.612,85.0
['5WDOIeZ6G7lSnpvnZoGpwO'],141191,False,0Omb37WvzPjhJ8oUDWlbRQ,Busy Voyage,0.634,0.348,-14.772,0.13,0.368,0.251,0.114,0.189,170.0
['5WDOIeZ6G7lSnpvnZoGpwO'],138370,False,6Um8Bp5vK093wR7xZki1IF,Slick Space,0.832,0.368,-11.968,0.0887,0.208,0.857,0.072,0.5,85.0
['5WDOIeZ6G7lSnpvnZoGpwO'],121443,False,4r41CNTV4ZE8kH1MPT75yw,Fuel Drive,0.411,0.165,-15.922,0.0829,0.951,0.858,0.114,0.0886,170.0
['5WDOIeZ6G7lSnpvnZoGpwO'],76225,False,7sI2LnYrHrVq7q0XQyV9Kd,Tokyo Illusion,0.743,0.7,-15.258,0.0804,0.0241,0.156,0.0619,0.223,170.0
['5WDOIeZ6G7lSnpvnZoGpwO'],112953,False,4CzEogPzZKkEhdutshcguc,Impart Imbue,0.613,0.195,-14.62,0.0406,0.953,0.844,0.107,0.3,170.0
['5WDOIeZ6G7lSnpvnZoGpwO'],144013,False,7hVJwuHUACAz6WFAIGdgoe,Ice On,0.69,0.513,-12.191,0.274,0.915,0.621,0.141,0.582,170.0
['5WDOIeZ6G7lSnpvnZoGpwO'],129880,False,28yvTA3JjC7BZjduFFz0wT,Station Track,0.635,0.239,-13.932,0.06,0.871,0.899,0.111,0.362,170.0
['5WDOIeZ6G7lSnpvnZoGpwO'],112979,False,6vTKirINfvNaTcP2EGJvYV,Sunlight Saturn,0.497,0.402,-19.189,0.397,0.812,0.223,0.169,0.148,113.0
['5WDOIeZ6G7lSnpvnZoGpwO'],110132,False,3o7vEFzJWfIdF2xGtSHl4y,Life Full,0.74,0.518,-11.02,0.21,0.145,0.95,0.107,0.15,170.0
['5WDOIeZ6G7lSnpvnZoGpwO'],121443,False,3ugaii3KXoWxbU2lGwDpRf,Cable Cable,0.872,0.334,-15.968,0.363,0.607,0.844,0.101,0.857,85.0
['5WDOIeZ6G7lSnpvnZoGpwO'],76251,False,2zv9iDh3UAVCMdoCydRLQL,Empty Journey,0.784,0.946,-9.462,0.0774,0.235,0.761,0.292,0.141,170.0
['5WDOIeZ6G7lSnpvnZoGpwO'],149655,False,2S5Ud5MTnCFW6rYxdz4zYI,Lofi Hopper,0.749,0.507,-14.412,0.08,0.125,0.927,0.117,0.582,170.0
['5WDOIeZ6G7lSnpvnZoGpwO'],124238,False,3tdMjLiWEIJi3bgy4nh1rK,Wood Mars,0.81,0.403,-11.998,0.116,0.584,0.925,0.187,0.781,85.0
['5WDOIeZ6G7lSnpvnZoGpwO'],155324,False,4zSQNhEqCaNkaKvhJvmxih,Convenient Futuristic,0.755,0.535,-13.477,0.068,0.754,0.799,0.107,0.185,170.0
['5WDOIeZ6G7lSnpvnZoGpwO'],127059,False,2DKQZjqFL77aUXOXBkBNla,Stone Metal,0.745,0.554,-9.214,0.096,0.517,0.867,0.0651,0.699,170.0
['5WDOIeZ6G7lSnpvnZoGpwO'],146886,False,2Xp6U10EfIhGfHxExesLZ5,Kitchen Review,0.651,0.373,-12.257,0.0758,0.879,0.88,0.0911,0.414,85.0
['5WDOIeZ6G7lSnpvnZoGpwO'],138344,False,2U8WhNzD9dvsIvv8deaCc8,Stroll Expression,0.574,0.065,-16.399,0.0645,0.986,0.934,0.17,0.103,170.0
['5WDOIeZ6G7lSnpvnZoGpwO'],146860,False,2VRUPWkCoNm21IdRsoZvtc,Construct Cut,0.695,0.315,-15.126,0.0588,0.959,0.928,0.139,0.18,85.0
['5WDOIeZ6G7lSnpvnZoGpwO'],103732,False,1IIQrATA1fXQjayvezBLCR,Ascend Saturn,0.699,0.242,-14.693,0.04,0.872,0.837,0.362,0.172,85.0
['5WDOIeZ6G7lSnpvnZoGpwO'],141923,False,6Qb672ZurEAJGMJWDfueHL,Section Voyage,0.734,0.219,-14.519,0.113,0.786,0.23,0.139,0.542,170.0
['5WDOIeZ6G7lSnpvnZoGpwO'],53655,False,6RW9Dt1oJbCfgsb5Lrsp5w,One Morning,0.481,0.0982,-18.781,0.2,0.896,0.159,0.162,0.5,98.0
['5WDOIeZ6G7lSnpvnZoGpwO'],126928,False,4yWkzlBS7MzHB6HhfXSXCM,Space Completed,0.82,0.319,-13.975,0.316,0.73,0.853,0.144,0.574,85.0
['5WDOIeZ6G7lSnpvnZoGpwO'],127059,False,2DN9GUFazDMKomekBHNi4h,Travel Completion,0.571,0.391,-16.095,0.0655,0.961,0.809,0.263,0.144,85.0
['5WDOIeZ6G7lSnpvnZoGpwO'],121417,False,0MC159W5QBPCM4gGkb58Px,Fresh Piano,0.844,0.354,-11.673,0.156,0.149,0.801,0.0754,0.227,85.0
['5WDOIeZ6G7lSnpvnZoGpwO'],107284,False,7tCu3VELiws4zdbdZ7MkxA,Warm Kit,0.788,0.525,-14.687,0.315,0.422,0.808,0.124,0.511,170.0
['5WDOIeZ6G7lSnpvnZoGpwO'],146860,False,41H69Al4jN4zu2MREx7BAM,Room Neptune,0.651,0.261,-12.516,0.0569,0.963,0.437,0.151,0.311,85.0
['5WDOIeZ6G7lSnpvnZoGpwO'],132728,False,7JCRQUWaWFj6yMQQkUb1vz,Cloudy Silver,0.65,0.159,-14.287,0.0326,0.968,0.961,0.127,0.188,85.0
['5WDOIeZ6G7lSnpvnZoGpwO'],146860,False,6ibpbhLCt1N8KC74tycoUF,Infinity Waves,0.715,0.322,-15.781,0.0729,0.542,0.606,0.116,0.0958,85.0
['5WDOIeZ6G7lSnpvnZoGpwO'],96000,False,5eAHIaXY4zL1ubfR8jn2Tl,Lullaby Vinyl,0.72,0.212,-10.237,0.0457,0.947,0.95,0.0738,0.496,85.0
['5WDOIeZ6G7lSnpvnZoGpwO'],146834,False,1OiK57derx9PwcmLxZJbMD,Portable Bars,0.72,0.411,-12.977,0.121,0.78,0.882,0.153,0.378,170.0
['5WDOIeZ6G7lSnpvnZoGpwO'],132728,False,53AjWOfooFJPKzXpsxx15h,Day Tokyo,0.78,0.506,-10.303,0.19,0.0164,0.462,0.169,0.174,170.0
['5WDOIeZ6G7lSnpvnZoGpwO'],87588,False,13LAqvZYxYCnkgcFxlKj2D,Rising Break,0.672,0.561,-15.167,0.321,0.668,0.318,0.0583,0.888,170.0
['5WDOIeZ6G7lSnpvnZoGpwO'],146860,False,0vX1Mtj6uJpXp1MNW6f5ok,Section Section,0.729,0.335,-14.189,0.0561,0.908,0.919,0.107,0.198,85.0
['5WDOIeZ6G7lSnpvnZoGpwO'],129906,False,5EhzgrxZY2tURUHZN41w0q,Eternal Journey,0.708,0.452,-10.382,0.153,0.483,0.913,0.0824,0.322,170.0
['5WDOIeZ6G7lSnpvnZoGpwO'],112796,False,4v1CSMrZPuiqwRPSm3jFiz,Coza Hopper,0.749,0.498,-12.758,0.161,0.0786,0.905,0.0936,0.321,170.0
['5WDOIeZ6G7lSnpvnZoGpwO'],129880,False,2T1N0F35X3oc4FpiBcaXNM,Tripper Morning,0.793,0.414,-11.244,0.111,0.889,0.937,0.116,0.28,85.0
['5WDOIeZ6G7lSnpvnZoGpwO'],138370,False,0DYavuZR4H2uKDwV1H3sYd,Room Soft,0.764,0.35,-12.269,0.087,0.826,0.348,0.163,0.245,85.0
['5WDOIeZ6G7lSnpvnZoGpwO'],141191,False,4thciOO0ATigffl0eKuQjF,Central Sail,0.807,0.342,-12.452,0.164,0.0358,0.891,0.282,0.233,170.0
['5WDOIeZ6G7lSnpvnZoGpwO'],127059,False,7cSbXs4A1IUtEdCdQ89Hlv,Brain Enter,0.663,0.373,-14.377,0.052,0.759,0.92,0.142,0.281,170.0
['5WDOIeZ6G7lSnpvnZoGpwO'],112953,False,6AkZ64NWMKHGU2czq9Kk6b,Virtual Play,0.722,0.362,-14.324,0.144,0.0824,0.718,0.184,0.453,85.0
['5WDOIeZ6G7lSnpvnZoGpwO'],144013,False,6CuzHpFV5mmGgOwkie0hRB,Classic Invert,0.73,0.529,-10.506,0.218,0.728,0.796,0.0812,0.545,170.0
['5WDOIeZ6G7lSnpvnZoGpwO'],141191,False,74Gb7rvfY5HZVRK75ULBln,Jaunt Unbind,0.75,0.471,-15.44,0.0763,0.543,0.897,0.0908,0.338,85.0
['5WDOIeZ6G7lSnpvnZoGpwO'],121417,False,6SI4uO1tzMJfRSAKMAJ563,Mathematics Discipline,0.717,0.479,-14.19,0.0878,0.126,0.888,0.101,0.447,170.0
"['4mQmpDH2FfT9FjSnAJV3U1', '5lODCkFdEtpPn3YxfmyLfT']",148680,False,3XskVB121hPB4RaM1LHpOe,"Dímelo, Dímelo (with Armando Manzanero)",0.648,0.379,-15.341,0.048,0.487,0.0,0.218,0.555,128.0
"['4mQmpDH2FfT9FjSnAJV3U1', '5lODCkFdEtpPn3YxfmyLfT']",129386,False,7d6cTfKLeIQhJabDWouL7M,Me Gustas (with Armando Manzanero),0.665,0.173,-18.31,0.0377,0.792,5.94e-06,0.273,0.693,103.0
"['4mQmpDH2FfT9FjSnAJV3U1', '5lODCkFdEtpPn3YxfmyLfT']",126026,False,6rnBWI75ejlFzNyM5M1PX8,Buena Suerte Amor (with Armando Manzanero),0.355,0.309,-16.266,0.0873,0.471,0.0,0.101,0.418,203.0
"['4mQmpDH2FfT9FjSnAJV3U1', '5lODCkFdEtpPn3YxfmyLfT']",140653,False,0yv12K1zR6JSIjWtnks0q3,Te Quiero... Te Amo... (with Armando Manzanero),0.501,0.177,-16.382,0.0333,0.789,0.0,0.14,0.509,98.0
"['4mQmpDH2FfT9FjSnAJV3U1', '5lODCkFdEtpPn3YxfmyLfT']",150533,False,1Dq2MJmwKpOrCkUcfl2wfa,Todo Puede Ser (with Armando Manzanero),0.674,0.462,-14.02,0.0482,0.638,0.0,0.245,0.845,132.0
"['4mQmpDH2FfT9FjSnAJV3U1', '5lODCkFdEtpPn3YxfmyLfT']",116746,False,4h68spKxWpnTcnxVbuIOoI,Dicen Que Tú Dices (with Armando Manzanero),0.52,0.374,-14.993,0.0359,0.207,0.0,0.306,0.638,103.0
"['4mQmpDH2FfT9FjSnAJV3U1', '5lODCkFdEtpPn3YxfmyLfT']",177480,False,1S1ouG6kLEA8qSEyswKMh8,Llanto Y Más Llanto (with Armando Manzanero),0.489,0.222,-17.511,0.104,0.61,0.0,0.457,0.651,103.0
"['4mQmpDH2FfT9FjSnAJV3U1', '5lODCkFdEtpPn3YxfmyLfT']",141400,False,24jxjKta490U6erPu4K3o2,No Te Preocupes Más Por Mí (with Armando Manzanero),0.353,0.411,-14.658,0.0661,0.547,0.0,0.154,0.258,101.0
"['4mQmpDH2FfT9FjSnAJV3U1', '5lODCkFdEtpPn3YxfmyLfT']",139280,False,0OQur8w1nHHCGYwpOtc575,Pensando en Ti (with Armando Manzanero),0.424,0.329,-15.891,0.0577,0.775,0.0,0.451,0.66,92.0
"['4mQmpDH2FfT9FjSnAJV3U1', '5lODCkFdEtpPn3YxfmyLfT']",155253,False,2v3PgG44VMQYP4AEAeUmGV,Para Que Nunca Me Olvides (with Armando Manzanero),0.607,0.164,-16.849,0.0329,0.614,0.0,0.156,0.745,101.0
"['4mQmpDH2FfT9FjSnAJV3U1', '5lODCkFdEtpPn3YxfmyLfT']",129493,False,55zSKRL91kWYajC5h7QSkV,"Te Amo, Te Amo (with Armando Manzanero)",0.542,0.339,-16.048,0.0954,0.783,0.0,0.151,0.66,103.0
"['4mQmpDH2FfT9FjSnAJV3U1', '5lODCkFdEtpPn3YxfmyLfT']",91200,False,7JfcOMpK5C9aT6nBJPjNBX,Quererte Tener (with Armando Manzanero),0.377,0.242,-16.732,0.0457,0.457,0.0,0.135,0.711,161.0
"['04qLma4TvriHyGJ0YlK6XI', '06yxKlkK9PEaqfBiU5K0xT', '5NKYpROtVAHu5iudIQSs8z', '2n1QP75kbCOoxl1gPi8cs3', '2HeWIvHGcrKkN5dab3lMnL', '1WiARZlaiu6ZXMmEVFeFqP']",400200,False,36tmr5AneuvjDFrXjttQos,Un tempo piccolo,0.561,0.414,-11.046,0.0324,0.647,2.45e-06,0.195,0.653,137.0
"['04qLma4TvriHyGJ0YlK6XI', '06yxKlkK9PEaqfBiU5K0xT', '5NKYpROtVAHu5iudIQSs8z', '2n1QP75kbCOoxl1gPi8cs3', '2HeWIvHGcrKkN5dab3lMnL', '1WiARZlaiu6ZXMmEVFeFqP']",244960,False,3KG67fpDNDwdCkuV594nsb,Tutto il resto e' noia,0.529,0.418,-9.444,0.0647,0.723,0.0,0.16,0.514,138.0
"['04qLma4TvriHyGJ0YlK6XI', '06yxKlkK9PEaqfBiU5K0xT', '5NKYpROtVAHu5iudIQSs8z', '2n1QP75kbCOoxl1gPi8cs3', '2HeWIvHGcrKkN5dab3lMnL', '1WiARZlaiu6ZXMmEVFeFqP']",291840,False,7hwj0U3vgq647iaegCFw0B,Semo gente di borgata,0.342,0.39,-10.275,0.0339,0.765,0.0,0.261,0.445,177.0
"['04qLma4TvriHyGJ0YlK6XI', '06yxKlkK9PEaqfBiU5K0xT', '5NKYpROtVAHu5iudIQSs8z', '2n1QP75kbCOoxl1gPi8cs3', '2HeWIvHGcrKkN5dab3lMnL', '1WiARZlaiu6ZXMmEVFeFqP']",302425,False,4DUizEAtUaKZErMNGdJ4zP,La mia liberta',0.659,0.323,-11.056,0.0398,0.608,0.0,0.152,0.331,105.0
"['04qLma4TvriHyGJ0YlK6XI', '06yxKlkK9PEaqfBiU5K0xT', '5NKYpROtVAHu5iudIQSs8z', '2n1QP75kbCOoxl1gPi8cs3', '2HeWIvHGcrKkN5dab3lMnL', '1WiARZlaiu6ZXMmEVFeFqP']",209960,False,44xm5YPMc8D2Q0U7OfywLI,Io me mbriaco,0.637,0.406,-12.722,0.0641,0.665,2.46e-05,0.113,0.537,119.0
"['04qLma4TvriHyGJ0YlK6XI', '06yxKlkK9PEaqfBiU5K0xT', '5NKYpROtVAHu5iudIQSs8z', '2n1QP75kbCOoxl1gPi8cs3', '2HeWIvHGcrKkN5dab3lMnL', '1WiARZlaiu6ZXMmEVFeFqP']",285412,False,2FEbzgGuxfDpXaspebjFLP,L'ultimo amico va via,0.435,0.318,-10.175,0.081,0.809,0.0,0.148,0.482,80.0
"['04qLma4TvriHyGJ0YlK6XI', '06yxKlkK9PEaqfBiU5K0xT', '5NKYpROtVAHu5iudIQSs8z', '2n1QP75kbCOoxl1gPi8cs3', '2HeWIvHGcrKkN5dab3lMnL', '1WiARZlaiu6ZXMmEVFeFqP']",236728,False,21efTOiXpkULclFCoLcqyV,Tac,0.529,0.131,-16.15,0.051,0.88,0.0,0.18,0.206,103.0
"['04qLma4TvriHyGJ0YlK6XI', '06yxKlkK9PEaqfBiU5K0xT', '5NKYpROtVAHu5iudIQSs8z', '2n1QP75kbCOoxl1gPi8cs3', '2HeWIvHGcrKkN5dab3lMnL', '1WiARZlaiu6ZXMmEVFeFqP']",278114,False,3EPOWkx1MJSTyOeD8lGUbq,La vacanza di fine settimana,0.433,0.549,-9.89,0.0762,0.329,0.0,0.159,0.54,90.0
['5cvnQ2gtwZraxeE99Y8aOg'],421611,False,747YdlMrpEn9pEjIVBqu6t,Amor Verdadero - 2018 Remastered Version,0.582,0.568,-9.809,0.0426,0.546,5.67e-05,0.107,0.732,137.0
['5cvnQ2gtwZraxeE99Y8aOg'],403571,False,30O1XBxNDCmFEzQE3HUM7A,Alto Songo - 2018 Remastered Version,0.544,0.529,-9.111,0.0335,0.519,0.0314,0.0891,0.825,146.0
['5cvnQ2gtwZraxeE99Y8aOg'],397838,False,2TUo9aZSvxIJfxdbeGkzgq,Habana del Este - 2018 Remastered Version,0.592,0.444,-9.08,0.0362,0.367,0.331,0.258,0.827,129.0
['5cvnQ2gtwZraxeE99Y8aOg'],346835,False,3Z9wJwkwzHgm3cgX7gEv6r,A Toda Cuba Le Gusta - 2018 Remastered Version,0.489,0.669,-7.711,0.0366,0.362,0.000179,0.269,0.882,93.0
['5cvnQ2gtwZraxeE99Y8aOg'],353748,False,5DsaqCYg7dWrPx154fmRDA,Fiesta de la Rumba - 2018 Remastered Version,0.513,0.481,-11.692,0.188,0.443,0.000417,0.0699,0.548,122.0
['5cvnQ2gtwZraxeE99Y8aOg'],319766,False,0DIo8eOiM8oV8b5YvWnGvM,Los Sitio' Asere - 2018 Remastered Version,0.573,0.496,-9.267,0.0302,0.258,0.0018,0.0446,0.777,144.0
['5cvnQ2gtwZraxeE99Y8aOg'],274527,False,3yzm9VG6hkAAV2ZAog1Spo,Pío Mentiroso - 2018 Remastered Version,0.582,0.702,-7.705,0.0475,0.481,7.55e-05,0.076,0.912,108.0
['5cvnQ2gtwZraxeE99Y8aOg'],288292,False,0HnX8aJttzJo6njGycwTn1,María Caracoles - 2018 Remastered Version,0.595,0.603,-9.22,0.13,0.529,0.000265,0.126,0.808,122.0
['5cvnQ2gtwZraxeE99Y8aOg'],314045,False,299tWLs7sTDLjlA8S7z1n7,Clasiqueando Con Rubén - Instrumental;2018 Remastered Version,0.554,0.718,-8.634,0.0325,0.238,0.59,0.0712,0.919,100.0
['5cvnQ2gtwZraxeE99Y8aOg'],243064,False,11rhvROtqpa5jWD2JXlJkQ,Elube Changó - 2018 Remastered Version,0.63,0.764,-8.612,0.0475,0.362,0.0547,0.244,0.818,128.0
"['5g4aQ9x1Nn42DLq0iuqR3S', '0EyM85N7G9j7d9jerxPScO']",63933,False,4nKxB3e55yUiC9KL0DOk95,Lovely White Sleepy Noise,0.1,0.0616,-39.113,0.06,0.0387,0.973,0.113,0.0505,82.0
"['5g4aQ9x1Nn42DLq0iuqR3S', '0EyM85N7G9j7d9jerxPScO']",65336,False,0s99nELJ5FCG5rYRJdueaH,Calming Noise to Lie Down,0.172,0.0732,-38.439,0.122,0.71,0.973,0.111,0.0557,89.0
"['5g4aQ9x1Nn42DLq0iuqR3S', '0EyM85N7G9j7d9jerxPScO']",63532,False,65YeTtXxym1QGCxjUbv3LW,White Fan Sound to Fall Asleep,0.122,0.0437,-40.013,0.17,0.892,0.418,0.111,0.0282,89.0
"['5g4aQ9x1Nn42DLq0iuqR3S', '0EyM85N7G9j7d9jerxPScO']",63732,False,3tJPtwa7ZIc2VSCSqOhmr5,Cosy Brown Noise to Sleep Deep,0.232,0.102,-42.725,0.196,0.905,0.973,0.112,0.0832,65.0
"['5g4aQ9x1Nn42DLq0iuqR3S', '0EyM85N7G9j7d9jerxPScO']",64133,False,7KTB3PwFasFiaFma3guwmp,No Fade Calm Rest Noise,0.207,0.24,-38.283,0.0955,0.841,0.973,0.112,0.102,93.0
"['5g4aQ9x1Nn42DLq0iuqR3S', '2F9Km2P9DcCBMxH4vMeD6L']",66137,False,2vgHy70aPG4pqUtjz7Xrnq,Brown Infant Noise to Repose,0.187,0.0472,-39.002,0.052,0.0515,0.973,0.113,0.0886,52.0
"['5g4aQ9x1Nn42DLq0iuqR3S', '2F9Km2P9DcCBMxH4vMeD6L']",63933,False,1rrS0fA9ZxIBwOPYDY7TOw,Loosen Chill Sleep Sound,0.202,0.0296,-43.445,0.0464,0.788,0.972,0.112,0.0353,80.0
"['5g4aQ9x1Nn42DLq0iuqR3S', '2F9Km2P9DcCBMxH4vMeD6L']",64533,False,5MilcrdGLeCjmPAyjFDVl3,Quick Relax Brown Sough,0.183,0.0355,-36.976,0.0468,0.00121,0.413,0.113,0.0495,84.0
"['5g4aQ9x1Nn42DLq0iuqR3S', '2F9Km2P9DcCBMxH4vMeD6L']",62931,False,0hgddEqZRJn2kHAUolrTqq,Infant Clear Mind Sound,0.165,0.0972,-42.658,0.107,0.932,0.973,0.112,0.142,90.0
"['5g4aQ9x1Nn42DLq0iuqR3S', '2F9Km2P9DcCBMxH4vMeD6L']",63732,False,0hSnLv4WOM8ahhXF9thOHv,Enjoyable Loosen White Noise,0.135,0.225,-38.416,0.0607,0.754,0.973,0.112,0.114,87.0
['5WDOIeZ6G7lSnpvnZoGpwO'],118595,False,5oTMq7wvf303ILpGOseJT8,Release Beats,0.787,0.339,-12.788,0.524,0.351,0.922,0.0984,0.238,170.0
['5WDOIeZ6G7lSnpvnZoGpwO'],146860,False,5jlv6wPfUKKvxMNbp5Uu3N,Infinity Waves,0.715,0.322,-15.781,0.0729,0.542,0.606,0.116,0.0958,85.0
['5WDOIeZ6G7lSnpvnZoGpwO'],115774,False,3GJu5VnejJ0At3othBZR54,Artform Audio,0.77,0.303,-17.895,0.0644,0.707,0.856,0.12,0.394,85.0
['5WDOIeZ6G7lSnpvnZoGpwO'],104489,False,66SnjLfhIi4qJLu7p5AW5v,Lights Neon,0.612,0.254,-13.175,0.146,0.958,0.914,0.226,0.612,85.0
['5WDOIeZ6G7lSnpvnZoGpwO'],146886,False,7tjHjYyCA22yizgAq74WjY,Kitchen Review,0.651,0.373,-12.257,0.0758,0.879,0.88,0.0911,0.414,85.0
['5WDOIeZ6G7lSnpvnZoGpwO'],84897,False,5Qx1wz5tOWzIO8DRMiT27k,Fall Vinyl,0.494,0.149,-15.14,0.135,0.903,0.0315,0.169,0.336,170.0
['5WDOIeZ6G7lSnpvnZoGpwO'],101668,False,6BpGniw2C2re5ok23MAEPZ,Funk Foggy,0.76,0.855,-10.704,0.0521,0.0159,0.831,0.0771,0.154,170.0
['5WDOIeZ6G7lSnpvnZoGpwO'],98821,False,13xJU6oEZJfBJqYyEZcgWv,Beach Tokyo,0.809,0.429,-14.047,0.136,0.0411,0.243,0.107,0.215,85.0
['5WDOIeZ6G7lSnpvnZoGpwO'],87588,False,2o53fwfzUskr0pFjp8GH5E,Rising Break,0.672,0.561,-15.167,0.321,0.668,0.318,0.0583,0.888,170.0
['5WDOIeZ6G7lSnpvnZoGpwO'],141191,False,22aneIoOGZtWPZegZ9S3pN,Central Sail,0.807,0.342,-12.452,0.164,0.0358,0.891,0.282,0.233,170.0
['5WDOIeZ6G7lSnpvnZoGpwO'],110158,False,0K8VGBsZeRv0EC3ReLPX12,Break Warmth,0.758,0.371,-14.141,0.109,0.971,0.833,0.233,0.194,85.0
['5WDOIeZ6G7lSnpvnZoGpwO'],112953,False,3ZHlW2jG1Mrf2IzbBt5EZ1,Impart Imbue,0.613,0.195,-14.62,0.0406,0.953,0.844,0.107,0.3,170.0
['5WDOIeZ6G7lSnpvnZoGpwO'],96000,False,6MpMK2UFp2Zv9n7cG1fZ5O,Lullaby Vinyl,0.72,0.212,-10.237,0.0457,0.947,0.95,0.0738,0.496,85.0
