artists_idxs,album_idx,album_name,album_release_year,album_release_month,album_release_day
['4wA5rRyycoTs1BhqulHzvs'],6QpN8c7qkzRJtw1MrYbmbo,Ögonblick,2023,3.0,3.0
['4wA5rRyycoTs1BhqulHzvs'],2LOtGUVLqpi6o8ta0Z3lse,Det som alla letar efter,2019,4.0,12.0
['4wA5rRyycoTs1BhqulHzvs'],6oLGYWxTLLzybZ2L0rUWfu,Fredrik Furu - Ensam längst fram (Live 2016),2016,12.0,23.0
['4wA5rRyycoTs1BhqulHzvs'],6r8Q6w5ifg5itNiaxObYwp,Mittemellanland,2012,6.0,13.0
['4wA5rRyycoTs1BhqulHzvs'],3f3M9qaVS9Z1xbANqh6Oou,Hollywoodhjärtan,2009,11.0,4.0
"['72T7x96EAqN2UWvAgobYfv', '4xDC3G6OUck11fSodF11jI', '6vAeuCv7vX673gUuZTwba3']",1Hbc6KXr49Gn62tIPVdxas,"Reggae Greats: Garnett Silk, Sizzla & Luciano",2021,9.0,17.0
['4xDC3G6OUck11fSodF11jI'],4SakRYrbaWXTBZXMcBq5zq,"The Sounds of Garnett Silk: Zion, Vol. 1",2018,8.0,18.0
['4xDC3G6OUck11fSodF11jI'],4nMhqqZBOSB2AB2hKcaJ9W,Garnett Silk Selects Reggae Dancehall,2017,9.0,8.0
['4xDC3G6OUck11fSodF11jI'],2f3yZ8lyojwudbRufFQQAe,Penthouse Flashback Series: Complain Riddim,2013,2.0,2.0
['4xDC3G6OUck11fSodF11jI'],6lhheDQzRjR1x65h3GJ1ZJ,Illumination - Garnet Silk Part 1,2012,10.0,26.0
['4xDC3G6OUck11fSodF11jI'],1R4ivN2MJqZxQYPulFrluo,Collectors Series-Garnett Silk,2006,8.0,29.0
['4xDC3G6OUck11fSodF11jI'],6yczz5tEae3aH59cSGhKFo,Silky Mood,2006,8.0,15.0
['4xDC3G6OUck11fSodF11jI'],5PbG4LaxS77o8enWztszbD,Nothing Can Divide Us,2005,,
['4xDC3G6OUck11fSodF11jI'],3JIyyQ4Re9JW5BB706adXk,Reggae Anthology: Music Is The Rod,2005,,
['4xDC3G6OUck11fSodF11jI'],1FgTmfbj9dFNVCpYK66gCp,Give I Strength,2003,,
['4xDC3G6OUck11fSodF11jI'],48d7Zh6o18fVnVJ5RGoeKr,The Definitive Garnet Silk,2000,9.0,12.0
['4xDC3G6OUck11fSodF11jI'],283pmxpj2sM1Bw3iWpsW2y,Nothing Can Divide Us,1999,1.0,1.0
['4xDC3G6OUck11fSodF11jI'],7dTY1ocojOUjT7ZFDqiwH1,Give I Strength,1999,1.0,1.0
['4xDC3G6OUck11fSodF11jI'],2f5Ks0x0Q3QRokSez1j4eT,Live At Reggae Sunsplash 1994,1999,,
['4xDC3G6OUck11fSodF11jI'],51XgHEFKhAGXoMXaHASbJa,Journey,1998,,
['4xDC3G6OUck11fSodF11jI'],2u5fpkDB2MnbwzBHKK0ven,Reggae Max: Garnett Silk,1996,1.0,1.0
['4xDC3G6OUck11fSodF11jI'],4nhunkTVVtXGCs4yKzbg0x,Lord Watch Over Our Shoulders,1995,3.0,1.0
"['0eyU8FDZOOlay1MxO2ze4E', '4xDC3G6OUck11fSodF11jI']",6iaqXb39kb0wQSWFUrfPzm,Tony Rebel Meets Garnett Silk In A Dancehall Conference,1994,2.0,28.0
['4xDC3G6OUck11fSodF11jI'],2Ll3vyTkyi9TuicQl9xKjk,Love Is The Answer,1994,,
['4xDC3G6OUck11fSodF11jI'],5JXSeZGUTJs1AeWnpGOH53,Gold,1993,6.0,1.0
['4xDC3G6OUck11fSodF11jI'],45CtwHYp9B8am5lkkyLJPs,100 Silk,1993,,
['4xDC3G6OUck11fSodF11jI'],4TjHpHW4Ij2bOjdxTi1SJC,It's Growing,1992,,
['4xToaj2SBjesTF1N4IJXHb'],6AWZteYtrxcMJgdTS5U6cw,Rey Mio,2021,2.0,19.0
['4xToaj2SBjesTF1N4IJXHb'],56ibH7TTmmCZJ7HPAnky89,Disposición Misionera,2021,1.0,10.0
['4xToaj2SBjesTF1N4IJXHb'],00WR5clYx5NtqnqLwEl6y3,Hermoso Eres,2021,1.0,7.0
['4xToaj2SBjesTF1N4IJXHb'],62qjn6ZZQnaxX8dVC4iVlg,Un Milagro Dios Quiere Hacer en Ti,2021,1.0,7.0
['4xToaj2SBjesTF1N4IJXHb'],3KTEBWzOcc69L0arjwAU6f,La Historia de Mi Vida,2021,1.0,7.0
['4xToaj2SBjesTF1N4IJXHb'],43O2uyO0tQmD4Xtv4I2FYF,Padre No Me Dejes,2021,1.0,5.0
['4xToaj2SBjesTF1N4IJXHb'],3by2D5fqngTD6NaW36bPRk,He Peleado la Batalla,2021,1.0,4.0
['4xToaj2SBjesTF1N4IJXHb'],1uY4YB7Aqnun2Vtcu0wqHa,14Exitos,2016,11.0,2.0
['4xToaj2SBjesTF1N4IJXHb'],38UIVUB5v2WyVQjehbwhg4,Decisión Misionera,2016,11.0,2.0
['4xToaj2SBjesTF1N4IJXHb'],5XKSGFIrCYnzcA2JhsoUWv,Desde El Bosque De Sumpango,2016,11.0,2.0
['4xToaj2SBjesTF1N4IJXHb'],2mZyeuW7XkCHzYUsFcwgmY,El Agua Cristalina,2016,11.0,2.0
['4xToaj2SBjesTF1N4IJXHb'],36HlIpfhW5eIxxMP2M1GNp,Gracias Por Mi Vida,2016,11.0,2.0
['4xToaj2SBjesTF1N4IJXHb'],68iQwzQaSHfaY3ocC4jiCe,La Historia De La Vida,2016,11.0,2.0
['4xToaj2SBjesTF1N4IJXHb'],0TJuDqiA9cLtx3cTVEWzwx,Mi Corazon Te Quiere Expresar,2016,11.0,2.0
['4xXmbvxGSVzn9OFwYFRcC5'],4HDxBn6JCCp7f3wlm1mll3,"Deixe o Bambu Lascar, Vol. 11",2017,12.0,18.0
"['4xlqU0G9EloUPHL1qlmWY6', '5NEKAtf7afhypvelV5FatN', '67ra8R8hw9NkDyBaJBS2j6']",0kxPPPL35x08kJRPxu48jH,Unni Mukundan Hits (Original Motion Picture Soundtrack),2021,7.0,6.0
"['3cowxATurZfjWsJC4uEHsl', '4xlqU0G9EloUPHL1qlmWY6', '67ra8R8hw9NkDyBaJBS2j6']",44KMYqYy4JPKa93AwUpyfn,Vysakh Birthday Special Songs 2020,2020,7.0,6.0
"['4xlqU0G9EloUPHL1qlmWY6', '7r6kmDCXWnmTa2Uu1F37qm']",5rIC2x4X6NaPDLUZkSW97j,Big B (Original Motion Picture Soundtrack),2020,2.0,29.0
['4xlqU0G9EloUPHL1qlmWY6'],2YjU5LftLFtIiKDLa7cJ33,Expectional Music Of Gopi Sundar,2019,5.0,20.0
['4xlqU0G9EloUPHL1qlmWY6'],6LDkuQZTLwRVja4CpYOCuu,Beauty & The Beats of Samantha,2019,4.0,26.0
"['6TPmdhmGw4unqZlaHYvlyH', '4xlqU0G9EloUPHL1qlmWY6']",3WzSQRoe9RFNmosZyH254y,Broken Heart (Original Motion Picture Soundtrack),2018,12.0,8.0
"['09Swfzp0iwV8Yxe1Ngzf6v', '4kbWDG96QZ2HkyVl9l1EmL', '4xlqU0G9EloUPHL1qlmWY6']",3AJbzmIPQdbNtv2Ol8lGjN,Top Malayalam Songs,2018,4.0,30.0
['4xlqU0G9EloUPHL1qlmWY6'],2wThKNgIcqD44LDrWcXeZX,Goodalochana (Original Motion Picture Soundtrack),2017,11.0,6.0
"['4xlqU0G9EloUPHL1qlmWY6', '5sSzCxHtgL82pYDvx2QyEU', '05ppw2jwDfW9zo4mj6HNXp']",5qJqGqbHecDLxccfWCXmuh,Nene Raju Nene Mantri & Other Hits,2017,10.0,27.0
['4xlqU0G9EloUPHL1qlmWY6'],6vQcVrsvdu1SNc4rKlynMr,Chunkzz (Original Motion Picture Soundtrack),2017,9.0,15.0
['4xlqU0G9EloUPHL1qlmWY6'],7Ha7xnNEVupZWoK0TtAYor,Udaharanam Sujatha,2017,9.0,13.0
['4xlqU0G9EloUPHL1qlmWY6'],3y5kR22EaIOBDBxPKIDGIg,CIA - Comrade in America (Original Motion Picture Soundtrack),2017,4.0,15.0
['4xlqU0G9EloUPHL1qlmWY6'],6r1NZFVZaR7M36Eh4wA4ag,Take Off (Original Motion Picture Soundtrack),2017,4.0,5.0
"['1v94dABJrNm8fUbbysXc3s', '59qj3lr1WHh28AcmvlR1BH', '4xlqU0G9EloUPHL1qlmWY6']",3UwlohEH6ESiHnkO5DChL2,Fukri (Original Motion Picture Soundtrack),2017,1.0,25.0
['4xlqU0G9EloUPHL1qlmWY6'],0HRQi8aWtSY1Vmkhfnzwj7,Oopiri (Original Motion Picture Soundtrack),2016,2.0,29.0
['4xlqU0G9EloUPHL1qlmWY6'],7B5jTNgIMKK2RfJ2Y4zGzq,Thozha (Original Motion Picture Soundtrack),2016,2.0,29.0
['4xlqU0G9EloUPHL1qlmWY6'],2deV2K0AahpsATI6qhh0fb,Oopiri,2016,2.0,28.0
['4xlqU0G9EloUPHL1qlmWY6'],07AsasMZmit9nH9FAqJUkw,Thozha,2016,2.0,26.0
['4xlqU0G9EloUPHL1qlmWY6'],0z1I02lj6Iy5XJJlnZ8hR4,Ennul Aayiram (Original Motion Picture Soundtrack),2016,1.0,27.0
['4xlqU0G9EloUPHL1qlmWY6'],1NdlhtyYlHnkN9FtxV7x5u,Charlie (Original Motion Picture Soundtrack),2015,12.0,24.0
['4xlqU0G9EloUPHL1qlmWY6'],1Rgl5JQCH8hG9CdbEIQKV3,Charlie,2015,12.0,7.0
"['67ra8R8hw9NkDyBaJBS2j6', '0BclsM5F4xzdKWrHUeLZIQ', '4xlqU0G9EloUPHL1qlmWY6']",0gaxQteXDOFQVwgUURhMWw,Ennu Ninte Moideen (Original Motion Picture Soundtrack),2015,7.0,17.0
"['4xlqU0G9EloUPHL1qlmWY6', '42k1aOQmLqy5YQmqJ2zq8s']",1P5Fa20DbRHxNpJvNaN1WQ,Mili (Original Motion Picture Soundtrack),2015,1.0,1.0
"['4xlqU0G9EloUPHL1qlmWY6', '4iovdYAoWyK49rvCVMAgiu', '3W3L8yw63CVtkQb87bPrbc']",0JVWzofY7OPVhbpaKQj3ve,Koothara (Original Motion Picture Soundtrack),2014,7.0,17.0
['4xlqU0G9EloUPHL1qlmWY6'],2ZRSQZ15TIIsvC1nMbQreN,Bangalore Days,2014,5.0,12.0
['4xlqU0G9EloUPHL1qlmWY6'],0BHHDHGivYftagbyPNbwSn,Anwar (Original Motion Picture Soundtrack),2010,7.0,30.0
['4xlqU0G9EloUPHL1qlmWY6'],27VPwcqYqoitGCmItH1Kaj,Sagar Alias Jacky Reloaded (Original Motion Picture Soundtrack),2009,7.0,1.0
"['4yHByy4kCc7GNu7EGVELXr', '05Jn2Fp1GLYTBnapeqSLYa']",3766FXgTs4HEtyWmsayVYO,Too Rari To Be Happy,2022,7.0,29.0
"['4yk43MhqPWsrrzoRyoMZhv', '3ctsRe9vT9ehY8ppn5kUn1']",0wBHtNpZ50rnvq3BYeIdel,cycles (REMASTERED),2022,12.0,2.0
['4yk43MhqPWsrrzoRyoMZhv'],0DgnxZTwdJea50ZKHWxa4c,phone mouth music,2022,9.0,2.0
"['5GlGZLsUIaxhJGZvTwlfyx', '2i7HtVZgy9BmqgUqZ9NA3L', '4yk43MhqPWsrrzoRyoMZhv']",1gRQUvmjHWb0yjZIW1JM8h,digifae,2022,7.0,1.0
['4yk43MhqPWsrrzoRyoMZhv'],5vEMPjJgxW0rb2Z52FRdhK,Nymph Tones,2022,3.0,25.0
['4yk43MhqPWsrrzoRyoMZhv'],0fZLzz8rjM83NBDJ9RMAMv,goddexx (deluxe edition),2021,7.0,3.0
"['2PiVpr8UjimvqGWBq11Hod', '4yk43MhqPWsrrzoRyoMZhv']",7IhZtbHfEcLfL6f4oBVyAd,recovery girl (deluxe edition),2021,6.0,18.0
['4yk43MhqPWsrrzoRyoMZhv'],3YE0VIMshf4A4pa507f7eN,carepackage,2020,11.0,19.0
['4yk43MhqPWsrrzoRyoMZhv'],68qrGdDAa6GsvbQqmBUQZH,loot O2 - constant magic & mundane delights,2020,10.0,19.0
['4yk43MhqPWsrrzoRyoMZhv'],7dC1CR7tsjct6AZRockH2Z,ungoliant,2020,9.0,18.0
"['2PiVpr8UjimvqGWBq11Hod', '4yk43MhqPWsrrzoRyoMZhv']",0FBt9KRpIB2An5iE8n7x0Y,recovery girl (deluxe edition),2020,5.0,1.0
['4yk43MhqPWsrrzoRyoMZhv'],5FjpKDUjbZQrMS5QJbUTUG,Fake Meat,2019,9.0,27.0
['4yk43MhqPWsrrzoRyoMZhv'],6Ojeclj9NvrqjpsrSwMePY,nightbath,2018,7.0,13.0
['4yk43MhqPWsrrzoRyoMZhv'],7gAVia9YsVEQnrSK5noA9s,spell books O2 - QUEER FLESH,2018,6.0,8.0
['4yk43MhqPWsrrzoRyoMZhv'],2b3QDkqbYsNljlIIQqG0zk,treats 2!,2017,10.0,23.0
['4yk43MhqPWsrrzoRyoMZhv'],3mapbzKHMok4OJJa3w4ffa,loot O1 - BIOMIMICRY,2017,4.0,27.0
['4yk43MhqPWsrrzoRyoMZhv'],4mtOI0xVMcGF8nQLzuIy7I,spell books O1 - ideonella sakaiensis,2016,11.0,30.0
"['4ysa9WmL4Ac8X8lv6Ud7tC', '1HjAhQMwmBpypIyJ96f60l']",2F0SioFI2gYvQFe2uVJrKk,A Gathering,2022,7.0,25.0
['4ysa9WmL4Ac8X8lv6Ud7tC'],07FPor5XMiAMXnLOJV0fPP,Autumn,2021,10.0,7.0
['4ysa9WmL4Ac8X8lv6Ud7tC'],3X2QT5h8ZjH4AIw9PuEhNM,The Nordic Council,2020,7.0,23.0
['4yvcSjfu4PC0CYQyLy4wSq'],2YA8gtgzLZaum0wOaHZq8T,Dreamland (Real Life Edition),2022,8.0,5.0
['4yvcSjfu4PC0CYQyLy4wSq'],4nr6ytQ4OrEralEu4LhIVp,Dreamland (+ Bonus Levels),2021,9.0,9.0
['4yvcSjfu4PC0CYQyLy4wSq'],6bKougqSCNbYUEx433cryC,Dreamland (+ Bonus Levels),2020,8.0,11.0
['4yvcSjfu4PC0CYQyLy4wSq'],5bfpRtBW7RNRdsm3tRyl3R,Dreamland,2020,8.0,7.0
['4yvcSjfu4PC0CYQyLy4wSq'],0KTj6k94XZh0c6IEMfxeWV,Dreamland (+ Bonus Levels),2020,8.0,6.0
['4yvcSjfu4PC0CYQyLy4wSq'],6qb9MDR0lfsN9a2pw77uJy,How To Be A Human Being,2016,8.0,26.0
['4yvcSjfu4PC0CYQyLy4wSq'],0dd6bX3CRdybDCgltyoItP,ZABA (Deluxe),2014,6.0,6.0
['4yvcSjfu4PC0CYQyLy4wSq'],14IOe7ahxQPTwUYUQX3IFi,ZABA,2014,6.0,3.0
['4yvcSjfu4PC0CYQyLy4wSq'],2ipSXAsBLmvEeVKKbRAL7i,ZABA (Deluxe),2014,1.0,1.0
['4yziZEqle7EybZDq3zATOZ'],3slblAvlo4f2DFWrqcMeJH,Live at the Sierra Nevada Big Room,2020,10.0,20.0
['4yziZEqle7EybZDq3zATOZ'],273drSSzO8wdzjSl7jcX1b,If We Ever Get out of Here,2019,2.0,16.0
['4yziZEqle7EybZDq3zATOZ'],7lqvUhrB1XL0MTPldrBFY7,Way Up High,2015,11.0,6.0
['4yziZEqle7EybZDq3zATOZ'],4gfMwoUqdJYknsBDSJXFnh,Take Me Back,2013,8.0,16.0
['4zPGlyitRvJo7iz6OKlETa'],3JQ8ChL30V3SIoxFGpmo47,Liquid Skin (20th Anniversary Edition / Deluxe),2019,7.0,12.0
['4zPGlyitRvJo7iz6OKlETa'],3tFsq4AhEVW3WvzGRajllr,Whatever's On Your Mind (Bonus Track Version),2011,7.0,8.0
['4zPGlyitRvJo7iz6OKlETa'],7gnU2h8hLpvYu6vBvTAwMz,Whatever's On Your Mind,2011,7.0,8.0
['4zPGlyitRvJo7iz6OKlETa'],6AdkxCVWfXRfPMF8DMs1vs,Whatever's On Your Mind,2011,6.0,21.0
['4zPGlyitRvJo7iz6OKlETa'],4D65T0wiIqYvdX4K2kdCWr,Whatever's On Your Mind,2011,6.0,21.0
['4zPGlyitRvJo7iz6OKlETa'],3IIgCqFksmNLOybBuBfS8T,Whatever's On Your Mind,2011,,
['4zPGlyitRvJo7iz6OKlETa'],761BiLjMMTAMTSHcHc8aoC,A New Tide,2009,5.0,12.0
['4zPGlyitRvJo7iz6OKlETa'],0zNy2M6MhIU6gdUe0rNVhm,A New Tide,2009,3.0,27.0
['4zPGlyitRvJo7iz6OKlETa'],5eILFUNEfMPGamGSKAnHc1,A New Tide,2009,1.0,1.0
['4zPGlyitRvJo7iz6OKlETa'],6kRpxz0rih3hwKKfO4GbQh,"Five Men In A Hut (A's, B's And Rarities: 1998 - 2004)",2006,9.0,25.0
['4zPGlyitRvJo7iz6OKlETa'],32XAJ6f5Wr28pwOvqoCMB7,How We Operate,2006,5.0,2.0
['4zPGlyitRvJo7iz6OKlETa'],5sneWwtoLBc2HoMfm0Fkwb,How We Operate,2006,5.0,2.0
['4zPGlyitRvJo7iz6OKlETa'],0a0helxqXGvXDVoFl6yfex,How We Operate,2006,,
['4zPGlyitRvJo7iz6OKlETa'],2AHqYRPcKjdswCQ4IItDvn,Out West,2005,6.0,7.0
['4zPGlyitRvJo7iz6OKlETa'],7JVet18vG279sDbxA0txpc,Split The Difference,2004,1.0,1.0
['4zPGlyitRvJo7iz6OKlETa'],724iWCsZxqlPQdS8KefYKh,In Our Gun,2002,1.0,1.0
['4zPGlyitRvJo7iz6OKlETa'],4cNQjJTHE8JHmXLnP8HgnO,Abandoned Shopping Trolley Hotline,2000,1.0,1.0
['4zPGlyitRvJo7iz6OKlETa'],4ebT2pQ0KklYdH1XBvzk51,Liquid Skin,1999,1.0,1.0
['4zPGlyitRvJo7iz6OKlETa'],2F4x4keIkoLsPIwLudR8cd,Bring It On (20th Anniversary Deluxe),1998,4.0,13.0
['4zPGlyitRvJo7iz6OKlETa'],3TfA5qAwyI3iy3YbRc28qL,Bring It On,1998,1.0,1.0
['4zPGlyitRvJo7iz6OKlETa'],0IZURGZc6VFXCbOtcRdn5z,Bring It On - 10th Anniversary Collector's Edition,1998,,
"['548NVqriCiY9E5xW3QYJiJ', '4znpeZQkiPbcXtHlRbfTqF']",0ulMXglIzgkwurq9KTyCMl,Odyssey,2019,11.0,5.0
"['548NVqriCiY9E5xW3QYJiJ', '4znpeZQkiPbcXtHlRbfTqF', '3RetaRLqTdyo8vTIywWEvq']",0ef666GmnkO120c0gSHI1u,NYO Canada,2015,11.0,9.0
"['6TwepX85gA0qhnaM8OlW21', '4znpeZQkiPbcXtHlRbfTqF']",5fHO454AcEGRvWrJpEzmIg,Fantasy and Farewell,2013,4.0,2.0
"['0Kekt6CKSo0m5mivKcoH51', '0gOrXuu1vCBXe3pwTyb5Ca', '5yxyJsFanEAuwSM5kOuZKc', '4znpeZQkiPbcXtHlRbfTqF']",5lVqgXqdoIH3W1wUM2hzPx,Rachmaninov: Piano Concerto No.2,2012,1.0,1.0
"['0Kekt6CKSo0m5mivKcoH51', '0gOrXuu1vCBXe3pwTyb5Ca', '5yxyJsFanEAuwSM5kOuZKc', '4znpeZQkiPbcXtHlRbfTqF']",1LntaBXqf6pzYWSz9s09FT,Rachmaninov: Piano Concerto No.3,2012,1.0,1.0
