artists_idxs,album_idx,album_name,album_release_year,album_release_month,album_release_day
['3Om4E4aDBrVJxiBjAnAhO2'],2oQeCkTKGgySCjpSBPCdRx,Pink Dogs on the Green Grass,2021,4.0,30.0
['3Om4E4aDBrVJxiBjAnAhO2'],1Bey34209XokWK17JuUjIH,"Portrait of George, Demos & Songs I Forgot",2020,1.0,8.0
['3Om4E4aDBrVJxiBjAnAhO2'],0VlH2WmOt6g0WsLzKk3chT,Easy,2018,10.0,19.0
['3Om4E4aDBrVJxiBjAnAhO2'],2MKkLDSQPZpg7NvglJugkz,"Pictures, Movies and Apartments",2017,10.0,13.0
['3Om4E4aDBrVJxiBjAnAhO2'],3B94L3m6bCCETh21V1XLpx,"Pictures, Movies and Apartments",2016,,
['3OykSjAE6F2Mb51WplFoRk'],4j2bWgZFN0tFcmXYgwYQG8,Locals 3,2019,6.0,28.0
['3PG2tJxxB6fh7o7YIGRrnM'],5q8a1BZ4e4BDnDoYPPrqIf,Phonk Barbie,2022,8.0,19.0
['3PG2tJxxB6fh7o7YIGRrnM'],39LxNLKXKFVlKlnxVEym6l,To Tokyo and Back,2021,8.0,6.0
['3PG2tJxxB6fh7o7YIGRrnM'],12pL8XDUqdDERtR6wGMWTv,To Tokyo and Back,2021,8.0,6.0
['3PG2tJxxB6fh7o7YIGRrnM'],3XRys18DWUhQohagWt5b08,Prism in Pink,2020,11.0,20.0
['3PhgYwWVG2xnfWip50Dkdq'],7i7zqwzHETrUggkWSsFPy7,Say Yes,2015,10.0,9.0
['3PhoLpVuITZKcymswpck5b'],3bfgBQwwP00KPKz6QmsNYz,Regimental Sgt. Zippo,2022,7.0,8.0
['3PhoLpVuITZKcymswpck5b'],0N5UdJXj3N2Bjg5KnPAVHQ,Madman Across The Water (Deluxe Edition),2022,6.0,10.0
['3PhoLpVuITZKcymswpck5b'],3O52AkvWUCF7MfkfLfnobb,The Lockdown Sessions,2021,10.0,22.0
['3PhoLpVuITZKcymswpck5b'],4bOAb70KPrcZBeoxGCf35O,The Lockdown Sessions,2021,10.0,22.0
['3PhoLpVuITZKcymswpck5b'],3aKfW9tXUCRmLuW1DxhU5U,The Lockdown Sessions (Christmas Edition),2021,10.0,22.0
['3PhoLpVuITZKcymswpck5b'],2Gd77sRs3Y8z8V08Hj6EzC,The Lockdown Sessions,2021,10.0,22.0
['3PhoLpVuITZKcymswpck5b'],7wHczdY0ek3FHnfVhk10om,The Lockdown Sessions,2021,10.0,22.0
['3PhoLpVuITZKcymswpck5b'],7egjRlUPTQzJ4zn3xR8vQV,The Lockdown Sessions,2021,10.0,22.0
['3PhoLpVuITZKcymswpck5b'],4y1qhmoZxvSyymJ1wZCtLE,The Lockdown Sessions,2021,10.0,22.0
['3PhoLpVuITZKcymswpck5b'],4gIPw5DPknhVBPDgNdHkDD,The Lockdown Sessions,2021,10.0,22.0
['3PhoLpVuITZKcymswpck5b'],2mUaDTaChkQi6dTthalJT2,The Lockdown Sessions (Christmas Edition),2021,10.0,22.0
['3PhoLpVuITZKcymswpck5b'],3AV5lmLPyBsEHQLLu8yCBK,The Lockdown Sessions,2021,10.0,22.0
['3PhoLpVuITZKcymswpck5b'],2iYJtrayurslsdw7qswCNs,Jewel Box,2020,11.0,13.0
"['3PhoLpVuITZKcymswpck5b', '7cKlb63iLFs9kvJfa8ZFhi']",5AzpxFD5l5i5Iy0DiVSDj6,Live From Moscow (Live From Moscow / 1979),2020,1.0,24.0
['3PhoLpVuITZKcymswpck5b'],01FYEjhfw6ZajRedccaWBV,Ik (Onverkort),2019,11.0,8.0
['3PhoLpVuITZKcymswpck5b'],2kf0ynF66zEMG2WxFnRwUd,Me - Elton John Official Autobiography (Unabridged),2019,10.0,15.0
"['3PhoLpVuITZKcymswpck5b', '5nwjcZ87CGNRiO98nFKdOD']",16iIPsnAjGZea8TeOCzeN8,Rocketman (Music From The Motion Picture),2019,5.0,24.0
['3PhoLpVuITZKcymswpck5b'],2n7B7svtcYIrYJFtYREauV,Wonderful Crazy Night (Deluxe),2016,2.0,5.0
['3PhoLpVuITZKcymswpck5b'],7nXmwymeNTvJd1CnpEugH2,The Diving Board,2013,9.0,16.0
['3PhoLpVuITZKcymswpck5b'],6NhOx6UV8nYDgrzPquDFLh,The Diving Board (Deluxe Version),2013,9.0,16.0
"['3PhoLpVuITZKcymswpck5b', '6r1Xmz7YUD4z0VRUoGm8XN']",7hZmPWO4fh1zlDBQOdRwSg,The Union (Deluxe),2010,10.0,19.0
"['3PhoLpVuITZKcymswpck5b', '6r1Xmz7YUD4z0VRUoGm8XN']",5O3tJmTjdvIWSRyut7mTbZ,The Union,2010,1.0,1.0
"['3PhoLpVuITZKcymswpck5b', '47IQuGHsvEJgd0tQEDP5X0']",5fIR9GcJchjHTXfWlvLlnf,The Circle Of Life / Bach Improvisations On Themes By Elton John,2008,1.0,1.0
"['3PhoLpVuITZKcymswpck5b', '47IQuGHsvEJgd0tQEDP5X0']",50oVGIWv99c38RByJtycf5,The Circle Of Life / Bach Improvisations On Themes By Elton John,2008,1.0,1.0
['3PhoLpVuITZKcymswpck5b'],1hBjd4MuIWjv6uwik1bA68,Elton 60 - Live At Madison Square Garden,2007,1.0,1.0
['3PhoLpVuITZKcymswpck5b'],1lqdOJ9M0EnXx9cf5moz1B,The Captain and The Kid,2006,9.0,15.0
['3PhoLpVuITZKcymswpck5b'],2QPGmOZ0SUzNF8HbmhG9EP,The Captain and The Kid,2006,9.0,15.0
['3PhoLpVuITZKcymswpck5b'],6Y434dBf43Id86JBNz2OJh,The Captain and The Kid,2006,9.0,15.0
['3PhoLpVuITZKcymswpck5b'],4ZnbmpRdl8H0JW8e4ReSt7,Peachtree Road (Expanded Edition),2004,11.0,7.0
['3PhoLpVuITZKcymswpck5b'],51we1Q0nYuL8VSyUUWFYKe,Peachtree Road,2004,11.0,7.0
['3PhoLpVuITZKcymswpck5b'],2AtoBGpFu6M7uihVOphaK6,Peachtree Road,2004,11.0,7.0
['3PhoLpVuITZKcymswpck5b'],2TkOhyL6D0hgVsyz31vKWa,Songs From The West Coast,2002,1.0,1.0
['3PhoLpVuITZKcymswpck5b'],1hBowxbDuRdbm5NouddGgq,Songs From The West Coast (Expanded Edition),2001,10.0,1.0
['3PhoLpVuITZKcymswpck5b'],1kurxs9vQ6MCevaoVeI0HY,One Night Only,2000,11.0,21.0
['3PhoLpVuITZKcymswpck5b'],4Mj2J4em412MgibTwZMqwR,One Night Only,2000,11.0,21.0
['3PhoLpVuITZKcymswpck5b'],5GAGfiaxn35fhwQlBGFgpf,The Road To El Dorado (Original Motion Picture Soundtrack),2000,1.0,1.0
['3PhoLpVuITZKcymswpck5b'],7y0I0jpXSxe3XxCAvYECEI,Live In Australia (Remastered 1998),1998,1.0,1.0
['3PhoLpVuITZKcymswpck5b'],7ndxdHA40ZLx0jH0V6fjz9,The Big Picture,1997,9.0,22.0
['3PhoLpVuITZKcymswpck5b'],1IkLYWnY2NNZjpE0z7m3EH,Made In England,1995,3.0,17.0
['3PhoLpVuITZKcymswpck5b'],70N1KLB06vjUQWSUaEYYdq,Made In England,1995,3.0,17.0
['3PhoLpVuITZKcymswpck5b'],7ptAfRrbwr8pzM1oeUsRea,Duets,1993,11.0,22.0
['3PhoLpVuITZKcymswpck5b'],2ozX7odhzuW1PN1v8dpsxQ,Rare Masters,1992,10.0,20.0
['3PhoLpVuITZKcymswpck5b'],5WbC2jwkdiRD3lcgC2SAHa,The One,1992,6.0,22.0
['3PhoLpVuITZKcymswpck5b'],0j12QW17dkUCCI7eOAiT1r,Sleeping With The Past (Remastered with bonus tracks),1989,8.0,29.0
['3PhoLpVuITZKcymswpck5b'],0EXubpxzIR0IoPJCCvJNDZ,The Complete Thom Bell Sessions,1989,2.0,
['3PhoLpVuITZKcymswpck5b'],6X5nYddBsYWFHQvhN6SGDK,Reg Strikes Back,1988,6.0,24.0
['3PhoLpVuITZKcymswpck5b'],6LJWMUVW2N2vvshxq3XCS6,Leather Jackets,1986,10.0,15.0
['3PhoLpVuITZKcymswpck5b'],2B7lOrhmRawYzInu75QOgx,Leather Jackets,1986,10.0,15.0
