artists_idxs,album_idx,album_name,album_release_year,album_release_month,album_release_day
['1Vv30RU90MK54BAey4jVjC'],6LFc5ki2tjsjHBBEPX0MS3,Gutter 2,2019,11.0,21.0
['1VvuzaYmyLZFXo9ELCEZNJ'],3tJhUaaqGkWig03HW0GHqB,Little Wish,2022,6.0,6.0
['1Vx1VHG2dzOYA26mHOvvUR'],0tRiG3rcqLxouOglP9bX02,Surrounded by Idiots,2018,10.0,19.0
['1Vx1VHG2dzOYA26mHOvvUR'],36dyepcuZARASsRGzrDI3G,"10,000 Hours",2014,3.0,20.0
['1Vx1VHG2dzOYA26mHOvvUR'],1LL7MZAL9TGcB5YU2LJ87G,Brave New World,2011,9.0,27.0
['1Vx1VHG2dzOYA26mHOvvUR'],0HxB1cKKcfPFlu55M6nm38,Carpe Diem,2010,7.0,29.0
['1Vxc40v4VtLpSWTF2bn8Y4'],55dXSBiMiXW51Kc59gve4a,7.6.9.6.,2020,10.0,2.0
['1Vxc40v4VtLpSWTF2bn8Y4'],55IVr9hIlKJoZbDY82XmTF,Jan Douwe Kroeske presents: 2 Meter Sessions #1299 - Spinvis,2020,4.0,10.0
['1Vxc40v4VtLpSWTF2bn8Y4'],55ils03occvc3j6YE0VJOQ,Vele Hemels (Original Soundtrack),2017,11.0,6.0
['1Vxc40v4VtLpSWTF2bn8Y4'],2GDe05qocqcpr3O3gmv01Y,Trein Vuur Dageraad,2017,4.0,28.0
['1Vxc40v4VtLpSWTF2bn8Y4'],3gqXkxkw2AG3knhdcZ7OvY,Omnibus,2017,2.0,3.0
['1Vxc40v4VtLpSWTF2bn8Y4'],2aeLBdqU5aMNt5TPKuDHRg,"tot ziens, Justine Keller",2011,11.0,4.0
['1Vxc40v4VtLpSWTF2bn8Y4'],7ecbijbhQS6THwFqZ5YDuc,Goochelaars & Geesten,2007,8.0,27.0
['1Vxc40v4VtLpSWTF2bn8Y4'],3MxjkI3qExbQswtkpKI2oC,"Dagen Van Gras, Dagen Van Stro",2005,11.0,28.0
['1Vxc40v4VtLpSWTF2bn8Y4'],1xYcj1EZN3WCrr1qzgQP1E,Nieuwegein Aan Zee,2003,12.0,1.0
['1Vxc40v4VtLpSWTF2bn8Y4'],73JxaDpI1VBD6DlE4T5aEu,Spinvis,2002,4.0,1.0
['1WAu5oR3vtpCZCbGvhrevc'],1KDIWuNEljTyLIgeMYq0rM,Color Where You Are,2019,4.0,12.0
['1WAu5oR3vtpCZCbGvhrevc'],21NMxddvu3cjCyEZTek0Yl,Dust To Gold,2016,10.0,21.0
['1WGb8nCPGJA0RyriSDIQfC'],7FYVjCHeJAhgDi2zFmDV3n,Prism,2022,10.0,7.0
"['1WpKOZEr1eRV9oINn3zT7c', '4rZHfGZyl9XUnDPsJGQ5ua']",3UpeTbofoUHvSCACNGPE7M,"Planète verte: konomemoura, les yeux du jaguar (colombie)",2001,,
['1WvziZcLLYLoMMdmQx7qcN'],3nHEUUid5TFYQzdKmN4Jco,Solid Gold Shangri-Las,2020,11.0,15.0
['1WvziZcLLYLoMMdmQx7qcN'],1V3Sbtwa5FcgVs48wSjAFO,Rock Elite: Best Of The Shangri-Las,2015,7.0,14.0
"['7x3T5bMN64p9io5kF2GVMQ', '1XGTgBBrLnDeKsrr354Nza']",4zQsacWaIVbo1bfvpsEGW5,Premer Chador,2015,,
['1XcbmsczGDkYqrqIy8K89H'],0usFjvNIwzOiI56FDysgNj,Storms a Brewing,2022,10.0,16.0
['1XcbmsczGDkYqrqIy8K89H'],7rE2dZByxDMtDlEVlbnXfY,Wet Chimes,2022,9.0,20.0
['1XcbmsczGDkYqrqIy8K89H'],6CL4dPTS4LsLeoxVrLJCLl,Water Is Life,2022,6.0,26.0
['1XcbmsczGDkYqrqIy8K89H'],6D9mkWCWpRX0vbJqoZzHaW,Sleeping by the Ocean,2021,4.0,18.0
['1XcbmsczGDkYqrqIy8K89H'],4MjMHrspXg9d4jc3VbfAdZ,Australian Rain,2020,12.0,20.0
"['6Y8kwsG8fmuhZV9TAqRDkr', '1XcbmsczGDkYqrqIy8K89H']",6uihl5o27L7c5TSncsDx0q,Healing Crystal & Tibetan Bowls Near the Waterfall with Solfeggio Tones,2020,11.0,30.0
"['6Y8kwsG8fmuhZV9TAqRDkr', '1XcbmsczGDkYqrqIy8K89H']",76Ysu4v10h5UYDTJYIEf7Z,Crystal & Tibetan Bowls with Rain Sounds & Solfeggio Frequencies,2020,11.0,23.0
"['1XcbmsczGDkYqrqIy8K89H', '3bDsuUNat2v3VyTvFJnxnk', '1Sv2Y17gVgqayAkDOB0bpb']",2EVFyLEpRjY3oTRDP5lfvn,Winter Wind & Arctic Blizzard Storm Sounds for Sleep (Loopable),2019,6.0,3.0
"['1XcbmsczGDkYqrqIy8K89H', '7Fhhko71irKWbkQQ0WWI0b', '2wLI1xOvWFV2ZqMW4C5GId']",13dqjg1QPYfezWbfoA4y2R,Rain on a Tin Roof with Nature Sounds for Sleep (Loopable),2019,3.0,18.0
"['1XcbmsczGDkYqrqIy8K89H', '7Fhhko71irKWbkQQ0WWI0b', '2wLI1xOvWFV2ZqMW4C5GId']",5QpAWmyLFqQqr75BlwqxB8,Sleep Better with Rain & Nature Sounds,2019,3.0,7.0
['1XcbmsczGDkYqrqIy8K89H'],4GekBZiR9k4uigT8i1Ki22,Thunderstorm & Rain Sounds for Sleeping: Best of 2 (Loopable),2019,3.0,4.0
['1XcbmsczGDkYqrqIy8K89H'],2z9DkhssXE6OoyLj2ReNsl,Blizzard & Snowstorm Sounds for Sleep: Best Of (Loopable),2019,2.0,14.0
['1XcbmsczGDkYqrqIy8K89H'],50ZlFVV8P4e038m3g1Oh2r,Thunderstorm Sounds for Sleep: Best Of,2018,2.0,14.0
['1Xuc0pGYj4tcs8RAtHdpBD'],1h5sP4OFftUYXtkzG0RRCp,Aware,2014,2.0,13.0
['1Xuc0pGYj4tcs8RAtHdpBD'],209nlW62itmkXIiLgocwQU,Northern Lights,2010,8.0,1.0
['1Xuc0pGYj4tcs8RAtHdpBD'],6Xvu1uzJON53UPRaL1xVQI,Times,2009,11.0,10.0
['1Xuc0pGYj4tcs8RAtHdpBD'],37UVsGUSkCWOhJOThsWJRr,Serious,1998,,
['1Y4F23k7mxcA9Jxm9kpYlw'],5BIAY8cLV0a2hOrpp8Ss9n,Vicious Cycle,2022,2.0,18.0
['1Y4F23k7mxcA9Jxm9kpYlw'],5ZYDqRTMpGwTZpwQ5oQwgL,Ritual of Dissonance,2020,12.0,20.0
['1Y8cdNmUJH7yBTd9yOvr5i'],7lfq6BX56cETlgQEtmHnzF,Destiny's Child: The Untold Story Presents Girls Tyme,2019,12.0,2.0
['1Y8cdNmUJH7yBTd9yOvr5i'],0b6ivSFfDs38MG7aLn9rvO,Destiny Fulfilled,2004,11.0,16.0
['1Y8cdNmUJH7yBTd9yOvr5i'],3xjdyJjSMNsSRkj3GTmBLi,Destiny Fulfilled,2004,,
['1Y8cdNmUJH7yBTd9yOvr5i'],6B3Ad63nboSVgrnuFTwoo9,8 Days of Christmas (Deluxe Version),2001,10.0,30.0
['1Y8cdNmUJH7yBTd9yOvr5i'],0MnAbxbwU1Rjg8hbGzKjYZ,8 Days Of Christmas,2001,10.0,30.0
['1Y8cdNmUJH7yBTd9yOvr5i'],480AZOo2VQ1kf3GedAiKV9,Survivor,2001,5.0,1.0
['1Y8cdNmUJH7yBTd9yOvr5i'],2HcjLD0ButtKsQYqzoyOx9,Survivor,2001,5.0,1.0
['1Y8cdNmUJH7yBTd9yOvr5i'],0IVseR3zfrrInlKJQNh294,Survivor,2001,1.0,1.0
['1Y8cdNmUJH7yBTd9yOvr5i'],6ordCtjHPF9FLdh3GPZNbX,8 Days Of Christmas,2001,,
['1Y8cdNmUJH7yBTd9yOvr5i'],78r5vrR1Wf60JPgFQ1drwr,The Writing's On The Wall,1999,9.0,7.0
['1Y8cdNmUJH7yBTd9yOvr5i'],283NWqNsCA9GwVHrJk59CG,The Writing's On The Wall,1999,7.0,27.0
['1Y8cdNmUJH7yBTd9yOvr5i'],3zB2PjaK4CDzxBErKvDvfo,Destiny's Child,1998,2.0,17.0
['1Y8cdNmUJH7yBTd9yOvr5i'],7D7VhHKEee3UMA0PtbMEMQ,Destiny's Child,1998,,
['1Y8cdNmUJH7yBTd9yOvr5i'],7LCfpsK9t0JnVeL3mtQ3dC,Destiny's Child,1998,,
['1Y8cdNmUJH7yBTd9yOvr5i'],3HO4VsqadVwqkWRjOgavEH,Destiny's Child,1998,,
['1YlyxjwYNSjBD0NAJGEfWB'],0ijUMV8FhzXnze4fnOTF3n,Fragments,2018,8.0,3.0
['1YlyxjwYNSjBD0NAJGEfWB'],1CQVoA06axDsWJfcfWIGld,"Fragments, Pt. 2 (B Sides and Remixes)",2018,7.0,27.0
