artists_idxs,album_idx,album_name,album_release_year,album_release_month,album_release_day
['12InvBNZTKboiU2xT663oK'],6LycMr5uywvLjH0lSxk6Fu,I Love Music - Only Original Recondings,2014,5.0,9.0
['12InvBNZTKboiU2xT663oK'],1b42iJ0BmfXco4UpeIBUnb,Daddy's Home - The Great Recordings of the Heartbeats / Shep and the Limelites,2012,7.0,12.0
['12InvBNZTKboiU2xT663oK'],6WPh1AxV7qlc254M6FXyDk,The Heartbeats in the Twilight Zone,2009,,
"['6aUmoNP3dS6an1wvsfK7vg', '12InvBNZTKboiU2xT663oK']",6bRqeDD4uTSCRoFVE1F8kJ,LET'S HAVE A PARTY,1974,,
['12InvBNZTKboiU2xT663oK'],4NNxIaemmMQcQjFarFVcVG,Presenting The Heart Beats,1955,4.0,29.0
"['12ZOHgIYkZiwd9w9F7I83e', '5ZMwoAjeDtLJ0XRwRTgaK8']",173jCDoA1pArfdouxi1kZ8,Tropidélico,2007,10.0,22.0
['12ZOHgIYkZiwd9w9F7I83e'],0uU60x1GpYBcOS7imngIXS,Tropidélico,2007,10.0,22.0
"['6ObV2QiicPhGurIqf0Pj4u', '12ZOHgIYkZiwd9w9F7I83e', '5ZMwoAjeDtLJ0XRwRTgaK8']",2olsXUlqTtaZDyYj6qoDa5,I'm Thankful,2006,10.0,2.0
"['6ObV2QiicPhGurIqf0Pj4u', '12ZOHgIYkZiwd9w9F7I83e']",1o4UHxYhMWBz6lxn0WDJan,I'm Thankful,2006,10.0,2.0
"['12ZOHgIYkZiwd9w9F7I83e', '5ZMwoAjeDtLJ0XRwRTgaK8']",0KPkVfp35nc2BrsHEwdEh3,Pushin On,2005,5.0,10.0
['12ZOHgIYkZiwd9w9F7I83e'],7bfklJKfFf9RvmaKsU7ARn,Pushin' On,2005,5.0,10.0
['12ZOHgIYkZiwd9w9F7I83e'],2kTpXifOnSfV6xprLnGx5P,Stampede,2003,4.0,22.0
"['12ZOHgIYkZiwd9w9F7I83e', '5ZMwoAjeDtLJ0XRwRTgaK8']",6Ze0S2wAAiPiU1fzBXRUGZ,Stampede,2003,4.0,22.0
['12j6dJrPXanCBwY599pZxf'],4eyBviSES0CZjUaipdnHku,Good Morning It's Now Tomorrow,2021,10.0,8.0
['12j6dJrPXanCBwY599pZxf'],0DMKZZanrzK36YjFyI5nfF,Krystal,2020,11.0,20.0
['12j6dJrPXanCBwY599pZxf'],7I6d6PkjEJE50fnxhCwQ8M,Bad Contestant,2018,6.0,8.0
