artists_idxs,album_idx,album_name,album_release_year,album_release_month,album_release_day
['6jQ9UtYXqNfVnPkrH1Xxwi'],0R3e4Hcf2MQVed40q1zdSB,Right Back Where We Started From,2020,11.0,27.0
['6jQ9UtYXqNfVnPkrH1Xxwi'],1FClVnvkp1RzPLjRDuALzM,Lead Me On,2004,7.0,27.0
['6jR5bdZEijiv9wsEhZU2Al'],1ivwIqZSAXzZpa6DbUvqKu,Hunting Season,2022,7.0,14.0
['6kART38d9tWb1yOcSO40YH'],5n7WPGHFxXMRvhB0KRoYm4,In Portrait,2020,7.0,24.0
['6kART38d9tWb1yOcSO40YH'],6G1BNEaFS6wJ1dPB5qMY4h,Electric Air,2013,9.0,3.0
['6kART38d9tWb1yOcSO40YH'],1NclbYhtOpfC89I4tGhme2,Electric Air,2013,8.0,30.0
['6kART38d9tWb1yOcSO40YH'],3duk4PVA7r012ysSojmnXv,A Night In Strings,2013,6.0,25.0
['6kART38d9tWb1yOcSO40YH'],6d68TArYUXmDDIjwRItAUd,A Night in Strings,2012,3.0,30.0
['6kNluNBHa4sh5BKIvyiDgf'],4yq095FcGXmjYAnZXtxu7H,People On Sunday,2020,11.0,13.0
['6kNluNBHa4sh5BKIvyiDgf'],4FzlCyvEDrvU8pHmgCUKkn,Miniatures de auto rhythm,2018,10.0,1.0
"['7Kyzb5qbYUBg5PnS1y0Wr8', '6kQI6xCovuuTrjp5sIYbQh']",6vO7pAUviXaPZrqb95JUvP,Going - Gone (The Expanded Edition),1986,2.0,24.0
['6kaefrHSdAvxhhCVDFTCEL'],0pAnU3phDJgCNZTDdEPL9O,Origen (Deluxe),2022,12.0,9.0
['6kaefrHSdAvxhhCVDFTCEL'],3UTUz23xApMZetgCBvYWE5,Origen,2021,10.0,22.0
['6kaefrHSdAvxhhCVDFTCEL'],6Fvajr0UJfVS15huvZ7V1h,Origen,2021,10.0,22.0
['6kaefrHSdAvxhhCVDFTCEL'],5z5Kk5PO3V8sBnjfnk4ZW7,DM,2017,3.0,10.0
['6kaefrHSdAvxhhCVDFTCEL'],6urBpdQzNBtCQRbv6VwMzo,Sin Fronteras,2013,1.0,1.0
['6kaefrHSdAvxhhCVDFTCEL'],4otcDW8u4KX3KrGvR2WObB,Sin Fronteras,2013,1.0,1.0
['6kaefrHSdAvxhhCVDFTCEL'],2JTenANmookdKsa80w9n4A,Extranjera Segunda Parte,2011,1.0,1.0
['6kaefrHSdAvxhhCVDFTCEL'],4SFOYBoKJc2wmjnUAPlRMa,Extranjera Segunda Parte (Standard Version),2011,1.0,1.0
['6kdkQuLodHEGOzqHuohWid'],38ur4M1gwLAXAJivn2uY4o,Contact,2023,1.0,6.0
