artists_idxs,album_idx,album_name,album_release_year,album_release_month,album_release_day
['0028K9FRr7VfdzdF9DhUAo'],7N0eBnMlygq4sbz1XyEXwy,Frankenstein (World Premiere Recording),2008,9.0,30.0
['00TAFGfXmqhVr8Ouu8psBF'],05ufMOsrJ8NwGp9DUVW0f6,No Let Downs 2,2022,12.0,2.0
['00YJFmTkMloy3dYPLExyRr'],5tq8TNQrOaqzHL0GDHUHWy,Mortem,2021,5.0,28.0
['00g1hZIIn1xKwrbZd6nDUY'],1psIcuxutNdnG6Ka0H4Gyw,#Worship: God of Miracles,2017,3.0,3.0
['00g1hZIIn1xKwrbZd6nDUY'],3kQG6nOMjmaLGfkAGAH3lO,The Greatest Gift of All,2016,9.0,16.0
['00g1hZIIn1xKwrbZd6nDUY'],6SbhT6938aK7D04JdQyGHo,The Greatest Gift of All (Backing Tracks With Children's Choir & Backing Vocals),2016,9.0,16.0
['00g1hZIIn1xKwrbZd6nDUY'],1ReNvJtvbPrXdTVRvPYK8R,The Greatest Gift of All (Backing Tracks),2016,9.0,16.0
['00g1hZIIn1xKwrbZd6nDUY'],3pzEZFywKHp5tQLWYJKIlV,Days of Elijah,2016,6.0,10.0
['00g1hZIIn1xKwrbZd6nDUY'],5dqdM2l2Mpe2bUkjdhRXIv,"#Worship: Holy Spirit, You Are Welcome Here",2016,5.0,13.0
['00g1hZIIn1xKwrbZd6nDUY'],0VdrFzPlxfjciTWCtmJLJf,#Worship: Our God,2016,4.0,15.0
['00g1hZIIn1xKwrbZd6nDUY'],5mnyQS9f6M5IkzLzHK31Gs,"Old Hymns, New Hearts",2016,4.0,15.0
['00g1hZIIn1xKwrbZd6nDUY'],6lXDxp3R7vGfXFs8NLpLvL,#Worship: Cornerstone,2016,1.0,15.0
['00g1hZIIn1xKwrbZd6nDUY'],4ATPFCqqlwmXXCcHS23Ntr,My First Scripture Songs Album,2015,11.0,13.0
['00g1hZIIn1xKwrbZd6nDUY'],0ran9UO62REdsj5ijKo5CV,Timeless Treasures: All Hail the Lamb,2015,11.0,13.0
['00g1hZIIn1xKwrbZd6nDUY'],3Yli8l6an13v81dd8c6HfQ,#Worship: One Thing Remains,2015,10.0,9.0
['00g1hZIIn1xKwrbZd6nDUY'],1DFtojxMZk6LoVcfCWVqS7,Timeless Treasures: All Heaven Declares,2015,10.0,2.0
['00g1hZIIn1xKwrbZd6nDUY'],4YbHIpassoHUlUzSiDZNIK,Precious Moments 7: Great Is Thy Faithfulness,2015,9.0,25.0
['00g1hZIIn1xKwrbZd6nDUY'],2cQc3SJfbtPnJLldckNjj6,Timeless Treasures: Only By Grace Can We Enter,2015,9.0,25.0
['00g1hZIIn1xKwrbZd6nDUY'],3JAfDX4tuBSquDzTXkpxqM,The Nations' 50 Favourite Hymns,2015,9.0,11.0
['00g1hZIIn1xKwrbZd6nDUY'],1oXWRQSCgYgIy41b5YVTQI,Timeless Treasures: Open the Eyes of My Heart Lord,2015,9.0,4.0
