artists_idxs,album_idx,album_name,album_release_year,album_release_month,album_release_day
['3yoSVQdO70gyHa8hfpoJwD'],6ftavlxrqclecC6DeCTNn7,Head Shrinkin' Fun,1998,1.0,1.0
['3yoSVQdO70gyHa8hfpoJwD'],3vLdrulP4lBz0hT6TyGmsR,Organ Grinder,1997,,
['3yoSVQdO70gyHa8hfpoJwD'],0yfDlYjL7m8HGqaobyt4k3,Swingin' Singles,1996,,
['3yoSVQdO70gyHa8hfpoJwD'],6rYOpRv7EjECzIvQIoV6rN,Savage Island!,1995,,
['3yrnbpfwbD8yGy939iYwYe'],6ZhLTTWZwKxSor3E9XdE6A,non puoi è interdetto,2023,2.0,1.0
['3yrnbpfwbD8yGy939iYwYe'],4ZCitaarAqVsLr1rRIpvZN,Panna acida,2018,6.0,6.0
['3yuRfwGObaWwngTFTDNxVO'],1U7HLYFpmHdgwGLQwG7TKc,Exposing Seas,2015,9.0,18.0
['3yuRfwGObaWwngTFTDNxVO'],7m2z5WRhew2C6KOzY4qFZ9,Night Falls,2010,3.0,9.0
['3yuRfwGObaWwngTFTDNxVO'],1mX0DpEqCTHqFhwPRdLE5X,Sun Come Undone,2006,1.0,1.0
"['3xPpQCRiTBxgmL4PD8J5ek', '3z5VqEvu6RJ4Abtah3lTsg']",0pbANNudg3M8diXxLZJDa1,Dixieland Master - the Big Band Sound of Jimmy Dorsey,2023,1.0,27.0
"['1eOE35R4NC60yvasrSxOED', '3z5VqEvu6RJ4Abtah3lTsg']",5nqgym5sMzOFjdVdHzAKHP,Those Fabulous Dorsey Boys,2022,6.0,14.0
['3z5VqEvu6RJ4Abtah3lTsg'],1LTeX5nna4WbNW88NFULJc,Jimmy Dorsey and His Orchestra 22 Original Hits the Essential Series,2021,4.0,1.0
['3z5VqEvu6RJ4Abtah3lTsg'],4qSLXjPEFUlow2Ili2AXEC,Latin American Favorites,2020,10.0,3.0
['3z5VqEvu6RJ4Abtah3lTsg'],6GHN60H1K1ve8VGFaZSX6x,Jazz Greats - Jimmy Dorsey,2019,7.0,16.0
['3z5VqEvu6RJ4Abtah3lTsg'],3T7DzejIkeo31o5ifAsfj2,A Summer Sky Shines,2015,8.0,7.0
['3z5VqEvu6RJ4Abtah3lTsg'],7l2MPfQBxS57nnGDRIMDXF,I Got Rhythm (1942-1944),2015,6.0,25.0
['3z5VqEvu6RJ4Abtah3lTsg'],36rGQAz9jUQBJpuBix0I3S,Your Music Around Me,2015,6.0,5.0
['3z5VqEvu6RJ4Abtah3lTsg'],5Cep27RbnsLkceQPNtIs2Q,This Is Worth Fighting For,2015,5.0,7.0
['3z5VqEvu6RJ4Abtah3lTsg'],6PqnMvAN4HdRQy6HPTif2N,Jimmy Dorsey - Greatest Jazz Hits,2015,4.0,24.0
['3z5VqEvu6RJ4Abtah3lTsg'],2rllR6OtHhKdRH7d7SItud,Doin' What Comes Natur'lly,2015,4.0,1.0
['3z5VqEvu6RJ4Abtah3lTsg'],10LhHC2cfIoU68cvGUPhC8,A Man and His Dream,2015,2.0,15.0
['3z5VqEvu6RJ4Abtah3lTsg'],2HDmTYaa8cqia8kK8zJZeW,Remembered Hits 1950,2015,2.0,10.0
['3z5VqEvu6RJ4Abtah3lTsg'],5kShsh79qjpInwGgkKfo2s,My Devotion,2015,1.0,22.0
['3z5VqEvu6RJ4Abtah3lTsg'],6rjszo2PwRujhz49QlCiWI,Amapola - Big Band Favourites,2014,11.0,3.0
['3z5VqEvu6RJ4Abtah3lTsg'],3Hu6zsSjh87VCJJYQhJ5yM,Fingerbustin',2014,9.0,15.0
['3z5VqEvu6RJ4Abtah3lTsg'],3FjBVTmEmMMGIAqF54nbHq,That's What I Need (Remastered),2014,8.0,26.0
['3z5VqEvu6RJ4Abtah3lTsg'],5sfW8XsofCtF09f9LGkA9M,Colours of Music History (Remastered),2014,8.0,14.0
['3z5VqEvu6RJ4Abtah3lTsg'],0oYwACQjHiZM5kYwSjEjds,Jimmy Dorsey and His Orchestra,2013,12.0,5.0
['3z5VqEvu6RJ4Abtah3lTsg'],1gwGgbgLBIdmt0njaCnDhB,Vintage Jazz Pioneers - Jimmy Dorsey Orchestra,2011,,
