artists_idxs,album_idx,album_name,album_release_year,album_release_month,album_release_day
"['2Ji7pIcY1oJeS2tevigVaE', '2xmzOWZeQCDksIQcLcnRrT', '4KAvqco7JE80QdRlEjvyrd', '01UzgUtDa2NqWuvUjrrl3p', '4sbcjbyksdT4dJ5Lh0SvZp', '3eqv9LW7ZXlYWXVFjHS4Mr', '5aIqB5nVVvmFsvSdExz408', '3sam97auWZppQpYU1HWNxK', '4br5HVmW3Xed5Zvffl0RSU', '4NJhFmfw43RLBLjQvxDuRS']",3JNEi8Gl8jpkeQhC7hfmUS,The Radiant Guitar,2022,12.0,2.0
"['0HTpLUNPRxYfmKRrnluHfq', '01UzgUtDa2NqWuvUjrrl3p', '4sbcjbyksdT4dJ5Lh0SvZp', '3eqv9LW7ZXlYWXVFjHS4Mr', '5aIqB5nVVvmFsvSdExz408']",4NkN05FmX6RpdmXYLAB7N7,Striking a Chord,2022,11.0,25.0
"['3eqv9LW7ZXlYWXVFjHS4Mr', '2fjrtbDUXoUeZBoAL8ry0P']",3xJee6P72JOVrUX93I0Gfl,JOAQUÍN RODRIGO Obras Concertantes,2021,11.0,19.0
"['3eqv9LW7ZXlYWXVFjHS4Mr', '4IDnRdiIVKS0ylECWh8t2V', '2HP1eHIo1mpE1EmsGqni1b', '2b6DsQeD42TvUvc1jeXPPC']",0eRWdgNrUx5ODoXp0S6rir,Rodrigo: Concierto de Aranjuez & Fantasía para un gentilhombre,2021,10.0,8.0
"['3eqv9LW7ZXlYWXVFjHS4Mr', '6LMRNEtnVqJYsGaT4xJ6zr']",6G0lGLLePceMNVU0UPc1Gx,"Rodrigo: Guitar Works, Vol. 3",2021,5.0,28.0
"['3eqv9LW7ZXlYWXVFjHS4Mr', '5JGhqXGzv9PQznmDxauQ9w', '7bgEXVMlf1Q0zhlUNgTHha', '16Tv8Es1dOEzT0hHKA9ChT', '5yzDve56IQmzO0FfHKhoC2']",0HYXvKCOwjFi8dn4SQOlxs,Rodrigio: Concierto de Aranjuez & Fantasía para un gentilhombre,2020,10.0,2.0
"['3eqv9LW7ZXlYWXVFjHS4Mr', '3XAv09eczjHpjjuvFzjz1K', '34vvOIeUehZPOvP1NnqAbc']",7DmbehbRbYp5bMeVuRJGpc,Rodrigo: Orchestral Works,2020,7.0,10.0
"['3eqv9LW7ZXlYWXVFjHS4Mr', '7v1hXHEoQWtJ5YqFuwdkls', '35zzPROV68K4g2AZZHEOpo', '7Irm45lYrs3plPMdXbRrch']",35TII8gQ6j3zEFp4ZnhcJH,Rodrigo: Fantasía para un gentilhombre & Concierto de Aranjuez,2020,6.0,19.0
"['3eqv9LW7ZXlYWXVFjHS4Mr', '7KUXAiLy4mN3ZOpW8ykJR6']",6xEJcAKAu03Ir24nIpuzFD,Rodrigo: Guitar Works,2020,1.0,3.0
"['3eqv9LW7ZXlYWXVFjHS4Mr', '16Tv8Es1dOEzT0hHKA9ChT']",3eXfCUN38YGGKT0aNJIMj2,"Milestones of a Conductor Legend: Ataúlfo Argenta, Vol. 2",2019,9.0,6.0
