artists_idxs,album_idx,album_name,album_release_year,album_release_month,album_release_day
['2wJcmsEJLpNICbfvnz7IW9'],4w0YqTvUtbHvFgvQ8xw3JQ,Unravel,2014,,
['2wSgVsgLUZeDJwoLcPO7ny'],0xsa9tFddApdX5wlHtKROP,Hell of a Holiday,2021,10.0,22.0
"['2wSgVsgLUZeDJwoLcPO7ny', '66lH4jAE7pqPlOlzUKbwA0']",0IXxmmlfSQxgJNWnNjHhgJ,Interstate Gospel,2018,11.0,2.0
"['2wSgVsgLUZeDJwoLcPO7ny', '66lH4jAE7pqPlOlzUKbwA0']",2npDnxNIX1mnm332JezYVG,Annie Up,2013,5.0,7.0
"['2wSgVsgLUZeDJwoLcPO7ny', '66lH4jAE7pqPlOlzUKbwA0']",2zJVeRorn9q3XBeH7twIjc,Hell On Heels,2011,8.0,23.0
['2wYNzTzigUWAeVLaxeRrg3'],6Fd0wFKIytpEARbtq3NheL,Too Much Information,2019,5.0,10.0
['2wYNzTzigUWAeVLaxeRrg3'],6ZnacvTzuZgnxnVko3Azbf,Too Much Information,2019,5.0,10.0
['2wYNzTzigUWAeVLaxeRrg3'],2MqGGU7tOpdgmcWbncF3HV,Mixed Messages,2014,4.0,8.0
['2wYNzTzigUWAeVLaxeRrg3'],4iLreb3J9rfvjJZKlVfP7c,Mixed Messages,2014,4.0,8.0
['2wYNzTzigUWAeVLaxeRrg3'],5J9x9eZiMW5vQFU0eT9lZ7,Descent into the Valley Of...,2011,8.0,2.0
['2wYNzTzigUWAeVLaxeRrg3'],4hB7mcI4hl5CyeCqvzBKPY,Descent Into The Valley Of...,2011,7.0,12.0
['2wYNzTzigUWAeVLaxeRrg3'],1kJP7cQaT8xHYSKlknNiuS,Unstoppable,2005,8.0,2.0
['2wYNzTzigUWAeVLaxeRrg3'],4fNP8J5tl75Yb9KtU7hOhZ,Unstoppable,2005,,
