artists_idxs,album_idx,album_name,album_release_year,album_release_month,album_release_day
['1SYclsG3Op5J2sv0GGeuMH'],1KOwYj7WZATIH38GCFu9qQ,Cover The Earth,2003,1.0,1.0
['1SbnQl7KrIVnXhYcQcMjL2'],1a2cVtWsamtbng2W0mgLPq,"That Was Then, This Is Now",2015,7.0,31.0
['1SbnQl7KrIVnXhYcQcMjL2'],4xjAeY5J7q6iHlRWEF07b0,Carry Me,2013,1.0,1.0
['1SbnQl7KrIVnXhYcQcMjL2'],0fOV4DUZwtScuGK8Y2AOm4,Noel,2012,1.0,1.0
['1SbnQl7KrIVnXhYcQcMjL2'],0Jhb93JcZgAUzcRWSihxTa,See You,2011,1.0,1.0
['1SbnQl7KrIVnXhYcQcMjL2'],1Fw2fT60pB6KEIbw5lDOyz,See You,2011,1.0,1.0
['1SbnQl7KrIVnXhYcQcMjL2'],5yJvSB37yL2Kp5pLkJUEHv,See You,2011,1.0,1.0
['1SbnQl7KrIVnXhYcQcMjL2'],4egEbjr9keEfncjr8dTd33,Josh Wilson,2010,1.0,1.0
['1SbnQl7KrIVnXhYcQcMjL2'],19JrDqbVQtohtO9tLFhPaB,Life Is Not A Snapshot,2009,1.0,1.0
['1SbnQl7KrIVnXhYcQcMjL2'],0a3Mjh0RqRnUmH6NcirHXh,Trying To Fit The Ocean In A Cup,2008,1.0,1.0
['1SzLvjYm0lQLPi3AneCpDO'],08Sq1TUyON8b3k4VDPoIj5,Cherry Tree,2021,7.0,2.0
"['1SzLvjYm0lQLPi3AneCpDO', '2UxHowdAHxVWPhQQswzpT6']",1qT0jx1jNSzgWzvOt50qfI,Pegan Hill,2021,4.0,28.0
['1SzLvjYm0lQLPi3AneCpDO'],4dTeBLknKL7DzYCB09LvoA,window painting,2020,5.0,5.0
['1SziWFhTyi7hx6K7M31K0H'],6nwFNsUkhRSAkel9ra3Yej,Ebb & Flow - Live Session,2022,12.0,16.0
['1SziWFhTyi7hx6K7M31K0H'],04Uisa0I5xUlXf2j8QOPSx,Ebb & Flow,2022,4.0,9.0
['1SziWFhTyi7hx6K7M31K0H'],7MqzUOhTJ3CjETJ8SQI23K,2001,2019,10.0,25.0
['1SziWFhTyi7hx6K7M31K0H'],4ioLHawn8xhIEOtsb3Roah,Douze,2016,9.0,17.0
