artists_idxs,album_idx,album_name,album_release_year,album_release_month,album_release_day
['1aQ7P3HtKOQFW16ebjiks1'],2TgXc0KeZDRjb9AsnSED7M,Get Fucked,2022,8.0,19.0
['1aQ7P3HtKOQFW16ebjiks1'],0MHGKVzf6jX0hJ1gfgDwF7,High Risk Behaviour,2020,3.0,27.0
['1aQ7P3HtKOQFW16ebjiks1'],64iGQZed5wY1mBSiRjkgsP,High Risk Behaviour,2020,3.0,27.0
['1aQ7P3HtKOQFW16ebjiks1'],2D1DzQxd2Lgwtj1xVGpOD0,Get This In Ya,2017,7.0,31.0
['1aQ7P3HtKOQFW16ebjiks1'],1qVEcYx3PxJrqwRLUBRamT,The Chats,2016,11.0,7.0
"['1aTDTChWWyiJH3SEnYrdVp', '01N1aZStXA4yGvkz4vRXtJ']",5DIpOznjmSAdtnmVZwGhOn,Put Your Money In Your Shoes (Live 1986),2022,9.0,6.0
"['1aTDTChWWyiJH3SEnYrdVp', '1CPwHx5lgVxv0rfcp7UXLx']",3d5mOvPLoAggvWctC7L12Z,GET ON BOARD,2022,4.0,22.0
['1aTDTChWWyiJH3SEnYrdVp'],65qUM8WjwYdC14YIpCbYBJ,Queen Bee Live,2021,9.0,27.0
['1aTDTChWWyiJH3SEnYrdVp'],1Z4K9kDC8VZ4oasuDXTMg6,Live at Ultrasonic Studios,2020,12.0,4.0
['1aTDTChWWyiJH3SEnYrdVp'],79YcjZwzCSFbDGViqUh6zP,"The Underground Pipeline (Live, Gainesville, 1978)",2020,11.0,5.0
"['1j6ZqtSr1Y94DjLnQdUnUl', '1aTDTChWWyiJH3SEnYrdVp', '1fJEAxQLhUQdBmUjsj3vIF']",2DRzxrAuKQwZ79O1lddtwp,Then & Now,2020,,
['1aTDTChWWyiJH3SEnYrdVp'],28gVjtr6KXbfeVMKkqQs9g,Ultrasonic Blues (Live 1974),2019,11.0,18.0
"['1aTDTChWWyiJH3SEnYrdVp', '6iDaoPZVgxrTkndDCisX8F']",3NF642glRZZKf3Ng96eMfX,TajMo,2017,5.0,5.0
['1aTDTChWWyiJH3SEnYrdVp'],5L1LocOqMMfsUd5E0iQbwA,Labor of Love,2016,12.0,16.0
"['1aTDTChWWyiJH3SEnYrdVp', '1zCI8Ya7GNsyVlMUvDnbh9']",5TwkXJeaiFZgXlhR170pBV,Taj Mahal & the Hula Blues Band: Live from Kauai,2015,10.0,16.0
"['5TVL4FXEntBYZb3ujyt6fH', '1aTDTChWWyiJH3SEnYrdVp']",7GZgbKU1vzumOH7PzUaVgN,Talkin' Christmas!,2014,10.0,17.0
['1aTDTChWWyiJH3SEnYrdVp'],4nocvEzO3hT4S7sXPhSEZQ,The Hidden Treasures Of Taj Mahal,2012,8.0,21.0
['1aTDTChWWyiJH3SEnYrdVp'],2cafOEPoxPwz7hyg3wWTCv,The Hidden Treasures of Taj Mahal,2012,8.0,21.0
"['1aTDTChWWyiJH3SEnYrdVp', '1hLUGkZvkUxmwCNpPJg9w5', '1tY6Z4NEPI3xHhVA8VU9Jl']",4fMOFLqTNVT3fNPa5wKJGe,Mumtaz Mahal,2011,12.0,6.0
['1aTDTChWWyiJH3SEnYrdVp'],4z7XOEDztNm8ZGctLE057T,Maestro,2008,9.0,29.0
['1aTDTChWWyiJH3SEnYrdVp'],5MzN6zd9E6YQivARLhTYpK,Songs For The Young At Heart: Taj Mahal,2006,9.0,26.0
['1aTDTChWWyiJH3SEnYrdVp'],0u846wb1sq0Z9jQgsTRrEE,Sugar Mama Blues,2004,6.0,22.0
['1aTDTChWWyiJH3SEnYrdVp'],7l6XVI97Qxjt0KPJEiYFjB,Blues With A Feeling,2003,9.0,22.0
['1aTDTChWWyiJH3SEnYrdVp'],2Be8pxIY93ydaEEc2r40yG,Blues With A Feeling,2003,,
"['1aTDTChWWyiJH3SEnYrdVp', '6fkz7DwRkofWxdVfhGHv1u']",0q5sd0FxBZRLSnw51H76vc,Hanapepe Dream,2001,4.0,22.0
['1aTDTChWWyiJH3SEnYrdVp'],1J3Bwh7djkDDsc0Jki9ssY,Blue Light Boogie,1999,4.0,5.0
['1aTDTChWWyiJH3SEnYrdVp'],5L1BZt4jgwojdf16PwPNrB,Sacred Island,1998,4.0,6.0
['1aTDTChWWyiJH3SEnYrdVp'],0qdDKmArLhNe67OfoJBQoT,Sacred Island,1998,4.0,1.0
['1aTDTChWWyiJH3SEnYrdVp'],0UJVTwwX3ApDXRBKRGg3Np,And The Hula Blues,1997,11.0,1.0
['1aTDTChWWyiJH3SEnYrdVp'],1J4901NnEbPx0sTbfQlahA,Señor Blues,1997,6.0,16.0
