artists_idxs,album_idx,album_name,album_release_year,album_release_month,album_release_day
['3PtpYIjt5wvQsLBLurCHNz'],6gQms5vl6RzCaDgo5J6tCF,Heyerane Te Me,2019,2.0,25.0
['3PtpYIjt5wvQsLBLurCHNz'],1n2N175wMTB50CpQKudu2W,Govend Grani Delilo Halay,2019,1.0,29.0
['3PtpYIjt5wvQsLBLurCHNz'],2ikPiMthFQP2Hvs9Dks8xG,Doxtor,2014,12.0,16.0
['3PtpYIjt5wvQsLBLurCHNz'],0fuYqFMpzfYHbTPoZejBEF,Evdalım,2011,10.0,10.0
['3PxABgbDMeYxPK9GGjNg4j'],42Y2qFdWg1GuqSLyWwGE3Z,Lettera 22,2023,2.0,9.0
"['6gr9N1ZxcYFJJHRBxkveUX', '02k49fevWJG1fltz6R0jez', '3PxABgbDMeYxPK9GGjNg4j']",13md0BKzFMNEGHofVwoVGz,Italia amore mio,2012,2.0,28.0
['3PxABgbDMeYxPK9GGjNg4j'],6zAUmHTNRDMZ74O7RTXjq6,Cugini di Campagna,2011,9.0,29.0
['3PxABgbDMeYxPK9GGjNg4j'],5b6gyswq2ECt7CXdRpwiuD,Monografie italiane: Cugini di campagna,2011,9.0,1.0
['3PxABgbDMeYxPK9GGjNg4j'],6mDWrInzx9GpkVWQ80zt9a,Anima mia... Mi manchi tu ...da 40 anni (Le chicche),2011,1.0,1.0
['3PxABgbDMeYxPK9GGjNg4j'],3iG1Dua3nRDI2Qh0N3Cp1k,"Anima mia... Mi manchi tu ...da 40 anni, vol. 1",2011,1.0,1.0
['3PxABgbDMeYxPK9GGjNg4j'],2hsV0SpM3iQjtCpUCBGMDi,"Anima mia... Mi manchi tu ...da 40 anni, vol. 2",2011,1.0,1.0
['3PxABgbDMeYxPK9GGjNg4j'],5OaJIhszYrOWihSP1hg3lq,"Anima mia... Mi manchi tu ...da 40 anni, vol. 3",2011,1.0,1.0
