artists_idxs,album_idx,album_name,album_release_year,album_release_month,album_release_day
['2sjktXSuCqEU42XUox2oXr'],0xdzo5pk6bjiURrM2Hofmt,Blu,2018,6.0,22.0
['2t1pU9Pi5hkVAGhXeWPoxt'],5NgDlQbDa3oMesDabRQl3e,Learn,2022,4.0,22.0
"['1U5zgr455OGyIkLNXvDdrf', '1sYWnsoHWopSllje7vUcoj', '4yjCuNyKsx307LTDxCsvYH', '0MCEkB6K4mpf32lWWaUnjC', '1cLnAOJLtcIfTnkkpe7o9z', '6bD3JuSe7Eph8Zdtps5FbW', '6FriPIsy1mKgMnX5nfHXWz', '2t1pU9Pi5hkVAGhXeWPoxt', '6KrccL5vdtncBPr99uACBU', '2cYjjhUGOczI2vWRwUhWRk', '0qxgRXADsBvaZULlERdRmg', '0QY2w4nsqKyDv1Pj7qZOFY', '13m3Saz3X3pU9xwXuQEDk5', '0KoE5a0vjX1FTNak4FYVKp', '4qkOBEa7CLszTluHEJFe5X']",1dUTT9oPmXH9MvYECk1QRr,"The Sacred Nine Project: Regret, Repent, Rejoice",2021,3.0,5.0
['2t1pU9Pi5hkVAGhXeWPoxt'],3fBFxTTK0n4yJVhf3zG9yK,In the Long Run,2016,12.0,10.0
['2t1pU9Pi5hkVAGhXeWPoxt'],4heUmIunyi4q36SGvoTyky,Freedom In Your Eyes,2011,1.0,1.0
['2t1pU9Pi5hkVAGhXeWPoxt'],6jvrmg3cDa84p3usmCBCEP,War of the Spirit,2002,1.0,1.0
['2t9yJDJIEtvPmr2iRIdqBf'],76sz4YqjUxWhXevuhGkJdC,IIUII,2021,8.0,20.0
['2t9yJDJIEtvPmr2iRIdqBf'],2LqXeVxP4l5gCcuN48GHKV,Bloom Innocent (Horizontalism Sessions),2020,8.0,14.0
['2t9yJDJIEtvPmr2iRIdqBf'],5BFBEvoKh7KtK0sQvkeCSs,Bloom Innocent - Acoustic,2020,4.0,17.0
['2t9yJDJIEtvPmr2iRIdqBf'],7mZdMFXdNUqaBNB7pkIJu1,Bloom Innocent,2019,10.0,25.0
['2t9yJDJIEtvPmr2iRIdqBf'],53d9avLMC8cioMdvIjnnmt,Resurgam,2017,9.0,15.0
['2t9yJDJIEtvPmr2iRIdqBf'],1Iv94voHxB8ylOcibAC9xX,Resurgam,2017,9.0,15.0
['2t9yJDJIEtvPmr2iRIdqBf'],2PsGo1JtlWPYYQU4mtN2Kx,"Fink’s Sunday Night Blues Club, Vol. 1",2017,3.0,10.0
['2t9yJDJIEtvPmr2iRIdqBf'],21ZAw950GH7UiPWhc2GNcP,"Fink’s Sunday Night Blues Club, Vol. 1",2017,3.0,10.0
['2t9yJDJIEtvPmr2iRIdqBf'],4BnKPMrJ3rSzUJjyglYUak,Horizontalism,2015,5.0,18.0
['2t9yJDJIEtvPmr2iRIdqBf'],1TMJ7yDSSYByO0UjKwnOiX,Hard Believer,2014,7.0,14.0
['2t9yJDJIEtvPmr2iRIdqBf'],4ASssSMdLQaGqFErxoyU1p,Hard Believer,2014,7.0,14.0
['2t9yJDJIEtvPmr2iRIdqBf'],1SKcWBLttGq3r5P5EgsLEC,Fink Meets The Royal Concertgebouw Orchestra,2013,10.0,14.0
['2t9yJDJIEtvPmr2iRIdqBf'],3HgyDo12A8Nt4cSzVJCxjl,Fink Meets the Royal Concertgebouw Orchestra,2013,10.0,14.0
['2t9yJDJIEtvPmr2iRIdqBf'],0rv5tEPgdqJjAuFYdF1QyU,Wheels Turn Beneath My Feet,2012,10.0,8.0
['2t9yJDJIEtvPmr2iRIdqBf'],6U4HlRVAxbBJqPPJnvVr1Y,Wheels Turn Beneath My Feet,2012,10.0,8.0
['2t9yJDJIEtvPmr2iRIdqBf'],2OxzgpZVebKUWrEesFBmzb,Wheels Turn Beneath My Feet (Band Commentary Version),2012,9.0,3.0
['2t9yJDJIEtvPmr2iRIdqBf'],4ETFvYj7PfZLnGeBuZq8yh,Perfect Darkness,2011,7.0,19.0
['2t9yJDJIEtvPmr2iRIdqBf'],3s8cIQuGT45N56XsJehuvE,Perfect Darkness,2011,6.0,13.0
['2t9yJDJIEtvPmr2iRIdqBf'],51i87g39UWRYL5VMDDbKFj,Perfect Darkness,2011,6.0,13.0
['2t9yJDJIEtvPmr2iRIdqBf'],5CON5NbnTzGdgqlxFqW3Go,Fink Spotify Exclusive Session,2011,6.0,6.0
['2t9yJDJIEtvPmr2iRIdqBf'],5ZTPeI7dCa04Rr60EUGzu2,Sort of Revolution,2009,5.0,27.0
['2t9yJDJIEtvPmr2iRIdqBf'],0DXrbcXdGSxoEVaGHAvbni,Sort of Revolution,2009,5.0,25.0
['2t9yJDJIEtvPmr2iRIdqBf'],5yTx83u3qerZF7GRJu7eFk,Sort of Revolution,2009,5.0,11.0
['2t9yJDJIEtvPmr2iRIdqBf'],5QPjqszNR3WhLpFc6oB7BC,Distance and Time,2007,10.0,3.0
['2t9yJDJIEtvPmr2iRIdqBf'],4v8f9LoKgrLVHPlM0oe4Br,Distance and Time,2007,10.0,1.0
['2t9yJDJIEtvPmr2iRIdqBf'],23dMvxL5w5W9XKmxU2siBd,Distance and Time,2007,10.0,1.0
['2t9yJDJIEtvPmr2iRIdqBf'],2maOZwofRTH1Jsta6ajpd4,Biscuits For Breakfast,2006,4.0,24.0
['2t9yJDJIEtvPmr2iRIdqBf'],4d8tysZ6qizaqsOPu4d9kC,Biscuits For Breakfast,2006,4.0,16.0
['2t9yJDJIEtvPmr2iRIdqBf'],6WoAvGeACQteHq1pzn4Xg1,Biscuits for Breakfast,2006,,
['2tRsMl4eGxwoNabM08Dm4I'],2alySadx70cVPH0YC9QHFM,Reflections - 50 Heavy Metal Years of Music,2021,10.0,15.0
['2tRsMl4eGxwoNabM08Dm4I'],5f5yluCh3cF3x6ox83DcLm,ライヴ・イン・セントルイス1986 (Live),2018,8.0,3.0
['2tRsMl4eGxwoNabM08Dm4I'],7p3G0OCxtlWyJcPE1FxnyB,Firepower,2018,3.0,9.0
['2tRsMl4eGxwoNabM08Dm4I'],6fJqp1I3UMz2DzCGSJpmrS,Turbo 30 (Remastered 30th Anniversary Deluxe Edition),2017,2.0,3.0
['2tRsMl4eGxwoNabM08Dm4I'],09OABBoUoHmbi3IyFLplTy,Battle Cry,2016,3.0,25.0
['2tRsMl4eGxwoNabM08Dm4I'],1CnQ833wnu35tWpQHFXEP9,The Essential Judas Priest,2015,6.0,24.0
['2tRsMl4eGxwoNabM08Dm4I'],1A7ghngoYLVNBKJ4QRJMhx,Redeemer of Souls (Track by Track),2014,7.0,8.0
['2tRsMl4eGxwoNabM08Dm4I'],0RIfXMHvRpLqHsZ0FZE3mS,Redeemer of Souls (Deluxe),2014,7.0,7.0
['2tRsMl4eGxwoNabM08Dm4I'],4OwBaU87F1fKR9xAQ5qdhQ,British Steel - 30th Anniversary,2010,5.0,10.0
['2tRsMl4eGxwoNabM08Dm4I'],4sSCecUVUrk9eQ7nJjIiT1,A Touch of Evil - Live,2009,7.0,14.0
['2tRsMl4eGxwoNabM08Dm4I'],2k2m2GaoRsa0aDxo6Z2lEQ,Nostradamus,2008,6.0,16.0
['2tRsMl4eGxwoNabM08Dm4I'],7i6a0KJlgGZnimKV8oXxAn,Nostradamus,2008,6.0,13.0
['2tRsMl4eGxwoNabM08Dm4I'],12rTdEhRhwPpV0XJvZW9u1,Angel Of Retribution,2005,2.0,28.0
['2tRsMl4eGxwoNabM08Dm4I'],2jFDRII1DAlwMQ1JdB0S3g,Demolition (Explicit Version),2001,7.0,31.0
['2tRsMl4eGxwoNabM08Dm4I'],29uDJyt4sV3iM5cfxGosOz,Demolition,2001,7.0,31.0
['2tRsMl4eGxwoNabM08Dm4I'],3x4zcfOKIC56IKElMNK7HQ,Hero Hero,2000,5.0,9.0
"['0EN59d2vqSSJgHJ2PPHSkz', '2tRsMl4eGxwoNabM08Dm4I']",3ua82mOgwcKdNli5fD3aWj,Sad Wings Of Destiny,2000,1.0,25.0
['2tRsMl4eGxwoNabM08Dm4I'],7Cbv6sTLJQstLZavSsot05,Priest... Live & Rare!,1999,1.0,22.0
['2tRsMl4eGxwoNabM08Dm4I'],4eoB0NlHD1fentI8ZbXBv5,Living After Midnight,1997,9.0,29.0
['2tRsMl4eGxwoNabM08Dm4I'],7LgrhuKnAXpNEv8qzcVd2t,Painkiller,1990,9.0,26.0
['2tRsMl4eGxwoNabM08Dm4I'],1t2M4YmH8x9Tplcxq08H5l,Ram It Down,1988,5.0,3.0
['2tRsMl4eGxwoNabM08Dm4I'],2jI1cHVZ6B3T0r5FWvHjN4,Priest...Live!,1987,7.0,7.0
['2tRsMl4eGxwoNabM08Dm4I'],7ipED6pLR8QJpO6PN9CC2U,Turbo 30,1986,4.0,7.0
['2tRsMl4eGxwoNabM08Dm4I'],3o0mPpetAFCOIFkUaw1egl,Defenders Of The Faith,1984,,
['2tRsMl4eGxwoNabM08Dm4I'],14XCQIisgyMIY55Tj3gCEP,Defenders of the Faith (30th Anniversary Edition) [Remastered],1984,,
['2tRsMl4eGxwoNabM08Dm4I'],0V7mTTzioHiYIjfM8ATZBI,Screaming For Vengeance,1982,,
['2tRsMl4eGxwoNabM08Dm4I'],55MZQrenomrTq0aQneC7Pi,Screaming For Vengeance (Expanded Edition),1982,,
['2tRsMl4eGxwoNabM08Dm4I'],02mDd1vg3xHPOxpNYkZIGP,Point Of Entry,1981,,
['2tRsMl4eGxwoNabM08Dm4I'],5bqtZRbUZUxUps8mrO9tGY,British Steel,1980,,
['2tRsMl4eGxwoNabM08Dm4I'],2NDFw84v8oUouELMdzeYsb,Unleashed In The East,1979,5.0,6.0
['2tRsMl4eGxwoNabM08Dm4I'],5Ud4v6Y2UC3uNeTdVssXj0,Killing Machine,1979,,
['2tRsMl4eGxwoNabM08Dm4I'],0ZrCxz0vj7vvsecF2hPx59,Hell Bent For Leather,1979,,
['2tRsMl4eGxwoNabM08Dm4I'],0v6FGuCgvRotTNL1KoX297,Stained Class,1978,10.0,27.0
['2tRsMl4eGxwoNabM08Dm4I'],2GXeHOkRouW0LnKBMUnVtv,Sin After Sin,1977,11.0,15.0
['2tRsMl4eGxwoNabM08Dm4I'],6D7LIAfyX9u8ZtZhOnRfUp,Sad Wings Of Destiny (Remastered),1976,,
['2tRsMl4eGxwoNabM08Dm4I'],42Fs0bkomVUFR7rbKfx9Ej,Rocka Rolla,1974,9.0,6.0
['2tRsMl4eGxwoNabM08Dm4I'],4AxwGk6EmqSZMadj39ZI3T,Rocka Rolla (Remastered),1974,,
['2uBR4Yh27WB4rn7t3c4uCX'],2Ku50Drr3ULS0sGV8dPa9M,Источник,2019,4.0,26.0
['2uDaDi5TsgEtUBCPRx7mlp'],0BJV1sqGn2bG0mMSrbgYfT,Discord Collection,2019,11.0,7.0
['2uFUBdaVGtyMqckSeCl0Qj'],3ZMw3jfq4MTYJHMEdeTZ3s,Music of Care,2023,2.0,13.0
['2uFUBdaVGtyMqckSeCl0Qj'],2530prY0HWeOPLWq4q2NTa,Moments of Peace,2023,1.0,10.0
['2uFUBdaVGtyMqckSeCl0Qj'],3DT821mYJb7Ore88vA8IOO,Underwater,2022,1.0,21.0
['2uFUBdaVGtyMqckSeCl0Qj'],2zMtXfGkXIlc3dWXxHmSEX,Cinema,2021,6.0,4.0
['2uFUBdaVGtyMqckSeCl0Qj'],13N7JjBSjtRhNZwf6FpsLn,Undiscovered,2020,9.0,18.0
['2uFUBdaVGtyMqckSeCl0Qj'],5jxMth5zvt6qZId5Llplqi,12 Songs From Home,2020,5.0,8.0
['2uFUBdaVGtyMqckSeCl0Qj'],5Otajf16kZ0zkVZWhu7LtO,Seven Days Walking,2019,10.0,18.0
['2uFUBdaVGtyMqckSeCl0Qj'],4GEcFHTB7y9N8ciFFDIikp,Seven Days Walking (Day 7),2019,9.0,20.0
