artists_idxs,album_idx,album_name,album_release_year,album_release_month,album_release_day
['6PUonwj4CvGYySy3GWguRT'],0iiA6wVeUDvY8nAmQotZ0b,Link Up,2021,5.0,25.0
['6PUonwj4CvGYySy3GWguRT'],6PK6rM573Ym9EEo38vWjQN,Link Up,2019,5.0,16.0
['6PdwpyZMhQyBzwa70feMmM'],2ZBEzCTmpkm3EtUEKP0LMd,The Split Series 3 - (Original Songs from the Television Series),2022,4.0,4.0
"['6PdwpyZMhQyBzwa70feMmM', '1ji2gVMoRRPB0yT7O01yaj', '3XK14qCHXoUGMijTpeXiUf']",1IHMg1wSOJHJoCtcYnX03C,Abbey Road Masters: Intimate Score,2022,4.0,1.0
['6PdwpyZMhQyBzwa70feMmM'],50LK34sGi9u0SsvDoYQXyh,Jumberlack,2016,8.0,19.0
['6PdwpyZMhQyBzwa70feMmM'],3PiBMCLZS9mJPC91UTpNDg,Paper Dolls,2014,2.0,3.0
['6PdwpyZMhQyBzwa70feMmM'],4LFGE0OfrVoUuZa1rfAJNs,Eyes Wide Open,2009,8.0,4.0
"['6Pu5E98JgFYXOEa7qPFX1p', '1CrRDFczaW3pzb9iWtLaOY', '0rrLNc22toYGknYoa4dMMy']",2fjOGX9UkoVhTKUmCjOyHS,Ambient Rain: Rainstorm Madness Recordings Vol. 2,2023,2.0,9.0
"['6Pu5E98JgFYXOEa7qPFX1p', '5XRqj86xOmCYIAnCmYl1fz', '4jn0rp4IaA8CclmhZyUSRW']",0D1M1zUmgEgma74bY4Ak6v,Ambient Rain: Vast Focused Disturbance,2023,2.0,7.0
"['6Pu5E98JgFYXOEa7qPFX1p', '4uZgGRhOgDTseM7pil6V4M', '0SS2yPrbIYS1j5r6nJOiWD']",46vvTkk1kfpPtlHJzAI8s1,Rain: Naturally Deep Sleeping Sound Vol. 1,2023,2.0,6.0
"['3fapdkOkECRqWp0dr8VcL4', '6Pu5E98JgFYXOEa7qPFX1p', '5V8aUYwzn79xKjUjqRfTZO']",1EUUG8jP6TtENtYfIXdXax,Meditation Music: Calming Ambient Music Relaxation to Sleep Vol. 1,2023,2.0,2.0
"['6Pu5E98JgFYXOEa7qPFX1p', '6hnxCPaYMfjXwNL2Y3bQJz', '3UDxdbAXqqKJG1pWgUgOCp']",2ehCdT6RsdN4QT83ZVcSQM,Ambient Rain: Melodies on Cloud Nine,2023,1.0,30.0
"['7926Y6ve9rJTFcjeCYTjqx', '6Pu5E98JgFYXOEa7qPFX1p', '0d8fizC1Lqam8HcOizfGIq']",1VCEK8lsngXkPwEVmWTxw2,Rainy Ambiance: A Relaxing Morning By The Musical Rain,2022,12.0,26.0
['6Pu5E98JgFYXOEa7qPFX1p'],6uVwzZ4j35G4mxm2ynOOZ1,Sea Water Sounds,2022,12.0,7.0
"['6Pu5E98JgFYXOEa7qPFX1p', '5goKVjLW9wcaX9hLn6P0pS', '7o6Xra2rsRAVLL15NlBhed']",6LtSSC2FYk0qZShvXNNA8X,Study: Rain Sounds to Relax Your Brain Vol. 1,2022,12.0,2.0
['6Pu5E98JgFYXOEa7qPFX1p'],5H8Z9wV3KZXeW1hNdUg6LG,Nature HD Samples,2022,11.0,29.0
"['3KCBnJE0Ww7kT7Z7CXlS7h', '6Pu5E98JgFYXOEa7qPFX1p', '11kbRDrZRBOeM0cNB9at69']",0DOIBarttxouiTdsuULjqo,By The River Streams: Peaceful Water Currents For Deep Relaxation,2022,11.0,28.0
['6Pu5E98JgFYXOEa7qPFX1p'],5r7QVz7IF38LA7u17eyFA0,Ambience of the Ocean,2022,11.0,16.0
"['6Pu5E98JgFYXOEa7qPFX1p', '02az7Ywux0nojnEWY4HlUK', '7DDb0TcPvod03JVbymuvdx']",47ekaHyxB0iyF78LCLdiDv,Summer Rain with Birds Chirping Ambience Vol. 1,2022,10.0,26.0
"['2zAtkIHXxkWzifCOBejrXs', '6Pu5E98JgFYXOEa7qPFX1p', '1EH775rCTuurjglEJHlP5n']",3dK6oH4Wpzfc4blnzPZzC0,"Holy Meditation: The Best Selection Of Binaural Sounds To Inhale, Exhale & Repeat",2022,10.0,20.0
"['6Pu5E98JgFYXOEa7qPFX1p', '7LAtrybgetxKqgyKpjvJMW', '4lrOh2SR7H3guHky2lAYOk']",3GNgIygu6NNFdvLzD3uqLb,Nature Music: Soft Water Sound of Forest River Vol. 2,2022,10.0,18.0
"['7yrrBoat3imi8RJTlmYXfz', '7vgzPGibRcse3QY4d9316n', '6Pu5E98JgFYXOEa7qPFX1p']",1W0ffMqJG7wONDZ0JRkrbX,Fertility of the River Valleys,2022,10.0,11.0
"['6Pu5E98JgFYXOEa7qPFX1p', '55sMqfbpv992JStHPEr81t', '78F7BI6aLk3OkQaSs9xvIj']",7cbhsIwOTUmiDHYY0SRTbV,Nature: Feeling Refreshed with Relaxing Creek Sound Vol. 1,2022,10.0,6.0
"['6Pu5E98JgFYXOEa7qPFX1p', '4n9ZJZKu9u7nSNJPFLPuC6', '5mzHhrVaow1CgOAEJdrfdx']",5TnPbgqkrdad1nEIvA7QnZ,Nature: Chirping Bugs for Good Mood Vol. 1,2022,9.0,20.0
['6Pu5E98JgFYXOEa7qPFX1p'],5y3Bk3GCt647obFO56UNLY,Orchestral Nature,2022,9.0,6.0
"['7vgzPGibRcse3QY4d9316n', '6Pu5E98JgFYXOEa7qPFX1p', '11kbRDrZRBOeM0cNB9at69']",73TrNlrAQjxTRfN18vTumt,Into The Fire: Soothing Fire Sounds In A Windy Environment,2022,8.0,23.0
"['6Pu5E98JgFYXOEa7qPFX1p', '69NnQdhWahj5me7i9EfvTn', '1O2nK8zKtpXOckXSR76kaS']",5V80mbkdlf023uC5OvigIK,Rain and Thunder Sleeping Ambience Vol. 1,2022,8.0,22.0
['6Pu5E98JgFYXOEa7qPFX1p'],5KI6I2x4nVg2WylaykBSiZ,Natural Ocean Sounds for Relaxation,2022,8.0,3.0
"['2aUUMMp3ZE5Re7DO58rbNZ', '00WqZVAC8plAECRF34lDqL', '6Pu5E98JgFYXOEa7qPFX1p']",1G3trzmc0sO0c13I1q6Th3,Ocean View: Gentle Water Ripples And Relaxing Beach Tones,2022,8.0,2.0
['6Pu5E98JgFYXOEa7qPFX1p'],1wl8In9Mbi8WQKegcUpaWu,1 Earth Live,2022,6.0,9.0
['6Pu5E98JgFYXOEa7qPFX1p'],4fbarnDqIz90KkBtibQbHe,1 Relax Journey,2022,5.0,19.0
['6Pu5E98JgFYXOEa7qPFX1p'],62DcRTqJiZFfQuPv3ZvPTE,Calm Sounds of Nature,2022,5.0,17.0
['6Pu5E98JgFYXOEa7qPFX1p'],7g3tZMiC8x6fx63mEr99aa,Earth Sounds,2022,5.0,17.0
['6Pu5E98JgFYXOEa7qPFX1p'],2iGDsbAy7RQy5KBsctxyOo,A Long Zen Playground,2022,5.0,14.0
"['2Cz4ao1PswaCkgyGTAt9TE', '5goKVjLW9wcaX9hLn6P0pS', '6Pu5E98JgFYXOEa7qPFX1p']",74IRPqD0zNNOfZzxtHngoY,Autumn Rain Vol. 1,2022,5.0,13.0
['6Pu5E98JgFYXOEa7qPFX1p'],5SVLyAdVYHzfSjKp40sa0q,2 0 2 2 New Age Subtle Tune,2022,5.0,12.0
