artists_idxs,album_idx,album_name,album_release_year,album_release_month,album_release_day
['00674101R8zyIKoTNL0tX1'],6InMh709XFBhFyl0NjX30L,Angry Angles,2016,5.0,20.0
"['46NCqFl8vhQZD77y7XkvJs', '00i4PzAbt6fpwgBqdtSP0q']",7unrfFr053NDEc4DP22vbb,Seafloor,2021,2.0,19.0
['00mXcJtNREnEylhkYnVNp9'],5LXe6GGqSRxCGVPevkHA01,Extraterrestrial Bios Systemshell,2021,7.0,9.0
['00mXcJtNREnEylhkYnVNp9'],7fNLMlHVRxrUTo0SebiJ5p,Deconsecrate the Galaxy,2016,12.0,7.0
['01DSnqT4D8CHCbIkYQhVoP'],14BQC78ejVlLrNsk1ePXRJ,Pathos,2021,6.0,25.0
['01DSnqT4D8CHCbIkYQhVoP'],5q8UohBTJVzPGGjkcmS2xO,Re: Count,2018,12.0,18.0
['01VuhBPnnOgs8rD7v0rUfj'],7AdrSAorLLASGTRClW7xHC,"Pequeños Maestros de la Música Clásica ¡Todos a Comer! para Niños y Bebés Beethoven, Vivaldi, Mozart, Tchaikovski y Sus Amigos (Música para Relajarse a la Hora de Comer)",2020,11.0,9.0
['01VuhBPnnOgs8rD7v0rUfj'],1JLmOpN4aYYRMsGVGzjp7q,Pequeños Maestros de la Música Clásica ¡Todos a Bailar! para Niños y Bebés Beethoven – Vivaldi – Mozart – Tchaikovski y Otros (Música Divertida para Bailar),2020,11.0,3.0
['01VuhBPnnOgs8rD7v0rUfj'],0Qp7tBoS96RunsSe1DQ4hi,Pequeños Maestros de la Música Clásica ¡todos a Aprender! para Niños y Bebés Beethoven – Vivaldi – Mozart – Tchaikovsky y Sus Amigos (Música para la estimulación temprana),2020,9.0,9.0
['01VuhBPnnOgs8rD7v0rUfj'],4WZM7uX3iGOR9ivVwxw3r2,Pequeños Maestros de la Música Clásica ¡todos a Dormir! para Niños y Bebés Beethoven – Vivaldi – Mozart – Tchaikovsky y Sus Amigos (Música para Relajarse a la Hora de Dormir),2020,9.0,9.0
['01VuhBPnnOgs8rD7v0rUfj'],26NXBPnRmlAEj7KNVW9TqC,Pequeños Maestros de la Música Clásica ¡todos a Jugar! para Niños y Bebés Beethoven – Vivaldi – Mozart – Tchaikovsky y Sus Amigos (Música divertida para la hora de jugar),2020,9.0,9.0
['01VuhBPnnOgs8rD7v0rUfj'],5E4Hv2t29jZDQTZyj2KFOw,"Pequeños Maestros de la Música Clásica para Niños y Bebés. Verdi, Rossini, Schubert y Otros",2020,9.0,7.0
['01VuhBPnnOgs8rD7v0rUfj'],3M6mOwcgLjBqxifHUSkjDZ,"Pequeños Maestros. Hits de la Música Clásica para Niños y Bebés. Mozart, Beethoven, Tchaikvosky, Vivaldi, Chopin, Bach y Otros",2018,7.0,2.0
['01VuhBPnnOgs8rD7v0rUfj'],7ymVcORcv76oIZI518jR5M,"Vivaldi, Chopin y Bach. Pequeños Maestros de la Música Clásica para Niños y Bebés.",2018,7.0,2.0
['01VuhBPnnOgs8rD7v0rUfj'],1XRrR974MC64vlPmp88Yjr,"Mozart, Tchaikovsky, Beethoven. Pequeños Maestros de la Música Clásica para Niños y Bebés.",2016,12.0,23.0
['01ZpL2TZ4QxYNDLc70RIiT'],4pE8PIk2uTKgetMgmA88bG,Kinfolk,2006,1.0,1.0
['01ZpL2TZ4QxYNDLc70RIiT'],30EkVtaetPgIBGYlbmCI8k,Kinfolk,2006,1.0,1.0
"['0tjiQxtlLDndYeOynTzS8M', '01oY6wumU3INVxo8ddX7mj']",3l3P8IPUHxuFZSeQuwBzRr,Checkmate,2022,12.0,13.0
['01oY6wumU3INVxo8ddX7mj'],3CGZzB7M3PfSsh6jOxUsDh,Undefeated,2022,10.0,14.0
['01oY6wumU3INVxo8ddX7mj'],7efHx0rcNNUEqHbZFVe4yM,Low Tides,2022,7.0,8.0
['01oY6wumU3INVxo8ddX7mj'],5XT6Ql1bjBgYqLAO8prZI6,High Tides,2022,7.0,1.0
['01oY6wumU3INVxo8ddX7mj'],6S1NhwjU5dfsXfagBvW2o0,C.R.I.M.E.,2021,9.0,17.0
['01oY6wumU3INVxo8ddX7mj'],5Ou53pdknpjHihjbvoYPCI,Candle Lights & Calicos,2020,11.0,13.0
['029uS2pMvwk0TsIUTHkyyw'],2eBPtXvFg0lX1QQKOnrQG1,La Society,2017,1.0,1.0
['029uS2pMvwk0TsIUTHkyyw'],7dsMlATfaGSU8FYmApgPEB,Puesto Pa' lo Mío,2014,6.0,18.0
['029uS2pMvwk0TsIUTHkyyw'],1K5jWTGI67uZpFm8LMnl8q,Puesto Pa Lo Mio,2013,2.0,22.0
