artists_idxs,album_idx,album_name,album_release_year,album_release_month,album_release_day
['50hkKRxo0g8Ck4JqlwoJr4'],0x7Hr6i67SAQ4Kd4rclmPB,Running Home,2023,2.0,3.0
['50hkKRxo0g8Ck4JqlwoJr4'],3Us0eofAYq7tRuaH7A56i0,Don't Lose Hope,2021,1.0,22.0
"['4pb9F3WYtXLiv9S7rqKx6u', '1t0LaYwS6MJ6GL0lw7vdBN', '50zFfc5fmwZHAiBbYGAa3g']",4nuvHnLgUd5AuTFpQcSC3t,"Space Rider (Music from ""Marvel's Guardians of the Galaxy: Original Video Game Soundtrack"")",2021,10.0,26.0
['511p3MFMWKJau6hCyT1Qk4'],4E2DJkRLmEHBqbzNICLkXM,big nanbanab,2022,12.0,31.0
['511p3MFMWKJau6hCyT1Qk4'],6yGfPM3jTPaCMUpvOsUIK3,ジャガイモの神 (god of potatos),2022,8.0,14.0
['511p3MFMWKJau6hCyT1Qk4'],4rF7KrnQmkxbcB073GUScZ,crow legs,2022,3.0,13.0
['511p3MFMWKJau6hCyT1Qk4'],4bWsnjFZ7HdRNQUxWXukBD,death to all tvvigs (a botanophobe origin story),2021,12.0,1.0
['51YBtWvwOP37hIGmnxf4yC'],0KU3hRcplequ9TtAdylCsN,Ah Bu Şarkıların Gözü Kör Olsun,2015,11.0,25.0
['51YBtWvwOP37hIGmnxf4yC'],7zJfuTTTg8D2QPsHAG0wYr,Milyonlarca Kuştuk...,2013,6.0,3.0
['51YBtWvwOP37hIGmnxf4yC'],3YmgmoWQn6MfMvCg1nRtyT,Aranjman 2011 (Arrangement 2011),2011,7.0,7.0
['51YBtWvwOP37hIGmnxf4yC'],6fnw66YtkWOyV5jyoCQuIi,Kırık Kalpler Durağında,2009,12.0,12.0
['51YBtWvwOP37hIGmnxf4yC'],0YnLpaWwjGOJoJwfSDJU0C,Remix' 5,2005,7.0,12.0
['51YBtWvwOP37hIGmnxf4yC'],5SJIiwfXiMJu3PX1ImVoB7,Aman Doktor,2005,,
['51YBtWvwOP37hIGmnxf4yC'],3yJP4wgaLXapfPTlK1AlqQ,Melek,2004,6.0,1.0
['51YBtWvwOP37hIGmnxf4yC'],0c1RZw1NHQz6EBLccnuKh3,Chante Hier Pour Aujourd'hui,2003,4.0,25.0
