artists_idxs,album_idx,album_name,album_release_year,album_release_month,album_release_day
['20PdOyVym0ZZrOB1rfcvCR'],6VVsa93buutotShEWaBejL,Are U Down?,2021,9.0,10.0
['20U0ZkzluaLiHuPaG6eGRd'],2jCK9O4zBiA9p1Duy6ftTw,DAMNED IF I DO,2022,10.0,22.0
['20U0ZkzluaLiHuPaG6eGRd'],4Yrrns2mPs1rVyV65QajE1,DAMNED IF I DO,2022,10.0,21.0
['20YtJDRaSzJREUlVvNfYB3'],2Rj5Ow1fTJaWUjDfFQXiji,Sous un soleil énorme (Version collector),2022,5.0,13.0
['20YtJDRaSzJREUlVvNfYB3'],2vMGcBtkorxNWOHKcdDdWm,Sous un soleil énorme,2021,11.0,12.0
['20YtJDRaSzJREUlVvNfYB3'],7mb056WL8VQdNX8oVGJ68y,5 minutes au paradis (Deluxe),2017,11.0,24.0
['20YtJDRaSzJREUlVvNfYB3'],56yRXbIqal21M4qvpSAxEx,5 minutes au paradis (Bonus Edition),2017,11.0,24.0
['20YtJDRaSzJREUlVvNfYB3'],1ZVpGHgNZ2whLT78ajxX3L,5 minutes au paradis,2017,9.0,29.0
['20YtJDRaSzJREUlVvNfYB3'],5qVCHd1ZMQSE7RTSXiYIuR,Pouvoirs (Deluxe),2016,9.0,16.0
['20YtJDRaSzJREUlVvNfYB3'],3dXtkv9TNIQxmSGcuN9i1W,Acoustique,2014,11.0,24.0
['20YtJDRaSzJREUlVvNfYB3'],4ESUbkgLQ7q1mwYCK1pNgm,Acoustique,2014,1.0,1.0
['20YtJDRaSzJREUlVvNfYB3'],3oVwiIt1XRe8dHTEu2YwmO,Baron Samedi,2013,11.0,25.0
['20YtJDRaSzJREUlVvNfYB3'],3RBaLvFFrOjbl04fhD7c8Q,Baron Samedi,2013,1.0,1.0
['20YtJDRaSzJREUlVvNfYB3'],0Z7ezULQOM3u0Bo6kA5Nxx,Baron Samedi (Standard Version),2013,1.0,1.0
['20YtJDRaSzJREUlVvNfYB3'],7ly1E66wmhW5QnfUNZ0fns,Causes Perdues Et Musiques Tropicales,2010,1.0,1.0
['20YtJDRaSzJREUlVvNfYB3'],48dKI0Z3SVx5CIeMaM9FRC,Causes Perdues Et Musiques Tropicales,2010,1.0,1.0
['20YtJDRaSzJREUlVvNfYB3'],5RqJlip2Sp8JzaHwHjiCd8,Samedi soir à Beyrouth,2008,1.0,21.0
['20YtJDRaSzJREUlVvNfYB3'],6STbBuk7eMKK1cGhd7oNK7,Carnet De Bord/Arrêt Sur Image/Champs Du Possible,2005,1.0,1.0
['20YtJDRaSzJREUlVvNfYB3'],7niBFtfZFYRokLcOB7GOuv,Carnets De Bord / Arrêt Sur Image,2005,1.0,1.0
['20YtJDRaSzJREUlVvNfYB3'],6kyvgm5zrApk03Auc2QkxI,Escale Au Grand Rex,2005,1.0,1.0
['20YtJDRaSzJREUlVvNfYB3'],6bQYvUGUbJNqKa036TfMKJ,Carnets De Bord,2004,1.0,1.0
['20YtJDRaSzJREUlVvNfYB3'],3xhV31aE7wvjtYEZnVfoaG,L'Olympia Live 1984,2004,1.0,1.0
['20YtJDRaSzJREUlVvNfYB3'],5nvs5JgjGeB9Gpf1CvN5Cw,Bernard Lavilliers Chante Les Poètes,2003,1.0,1.0
['20YtJDRaSzJREUlVvNfYB3'],3xnma4QgUydn8KG9CCC1x6,CD Story,2002,1.0,1.0
['20YtJDRaSzJREUlVvNfYB3'],11AyP8gkqiUCG10H2vluey,Live Tour 80,2002,1.0,1.0
