artists_idxs,album_idx,album_name,album_release_year,album_release_month,album_release_day
"['2uDY1ixxYwWPw7LXQiROrs', '3SoOohS0zlj8nLdGmhrKA7']",5QRXaYegriXkKhIh0cMhFf,The Big Happy,2021,7.0,11.0
"['2uDY1ixxYwWPw7LXQiROrs', '3SoOohS0zlj8nLdGmhrKA7']",4hFKfGGgolUCMoS1kWpdUb,Sad People Dancing,2019,4.0,26.0
['2uRjuSX3CCVJO0KBA518XG'],40py8Fn35TC6GnszSKccjZ,Past Lives,2022,11.0,11.0
['2uUghNtAEObc8bLkVwIjGx'],1wrin1bSalDgm3I4ya1KoD,Kolya,2001,6.0,7.0
['2uyVNFnf9icQH8UizUvxHP'],3cAgKKxhswmZu3t8OC8Hr1,The Terrell One Million Show,2021,11.0,26.0
['2uyVNFnf9icQH8UizUvxHP'],32omOZ2m0xJCyZVbMpPPx9,An Invitation to the Cookout (Live Sessions),2020,10.0,30.0
['2uyVNFnf9icQH8UizUvxHP'],1mxQynHQ4f4UBGnLpgJzFs,An Invitation to the Cookout,2020,1.0,31.0
['2v6mbdTJmUzHlPNfPYwkaK'],5XMyj2DY7b6ulAVHy6HO1e,Body Pressure,2022,10.0,31.0
['2v6mbdTJmUzHlPNfPYwkaK'],10k3u4L8NiTtYmnFNAhccr,Rayon City,2021,7.0,20.0
['2v6mbdTJmUzHlPNfPYwkaK'],31NwAs0hQuDyJpvj0ETACx,Scattered Flowers (Live),2021,7.0,20.0
['2v6mbdTJmUzHlPNfPYwkaK'],5G1v8TZX16uoUrBQwEqKyi,"""Dark Black"" Track By Track",2012,1.0,1.0
['2v6mbdTJmUzHlPNfPYwkaK'],3Aqtzulfu7WWsGgALvvghN,Dark Black,2012,,
['2v6mbdTJmUzHlPNfPYwkaK'],4fmFC1VO8vU1hP9jfCRH96,Spilt Milk,2009,10.0,20.0
['2vAf9AiSVXNE5ZWMOVnpHw'],2blI9OGl9rtE45i2H6UGk3,Look At That Old Grizzly Bear,2010,7.0,30.0
"['0Ld26D4Ya5Od7ZZpLanfQJ', '2LQF8AgyQUgLfquM92Rx8N', '2vKV4nXsO1RjkkrEWuVmOg']",7KNFjCxA3CrFRP93GWUWbn,Thanks EP (Chopnotslop),2020,10.0,31.0
"['2vKV4nXsO1RjkkrEWuVmOg', '0Ld26D4Ya5Od7ZZpLanfQJ', '2LQF8AgyQUgLfquM92Rx8N']",7n1Vmk28RJOeRpXHskjFBp,Big 16 (Chopnotslop),2019,12.0,6.0
['2vKV4nXsO1RjkkrEWuVmOg'],7hzVXfXjpkV5SF5yrdNc8d,BIG 16 (All American P),2019,9.0,16.0
['2vKV4nXsO1RjkkrEWuVmOg'],6yQ5uwxUpqbJg4Mp0uKrdD,Thanks LuLu,2019,4.0,20.0
['2vKV4nXsO1RjkkrEWuVmOg'],4BpayfZKvbbQZWImk0ZJpV,P vs The World,2019,1.0,17.0
['2vKV4nXsO1RjkkrEWuVmOg'],0pkptZIGdE335oskMg90tC,Himalayas,2018,10.0,1.0
['2vKV4nXsO1RjkkrEWuVmOg'],0zI5fSriTpFhW6P8Es7IqK,Gtfo,2017,11.0,26.0
['2vKV4nXsO1RjkkrEWuVmOg'],2CrItidPLO0AXXGlTZOqZi,Grand Slam Reloaded,2017,11.0,25.0
['2vmZupMPxLgT8MNNXTRfa2'],7Ixkeh9FbESa6sTlIfIlKt,Limits,2019,10.0,25.0
['2vpE7WMWRYohCfJ7uU7gr6'],357EG4bOEAxdfULQ0DQvB6,Lofi Loop Chillhop Mix 19,2022,12.0,27.0
['2vpE7WMWRYohCfJ7uU7gr6'],5FVaHI6fuHDc2Th0R5L8Ij,Lofi Loop Chillhop Mix 17,2022,12.0,25.0
['2vpE7WMWRYohCfJ7uU7gr6'],5qQ9E6ZtW0wtajvYFhfUuB,Lofi Loop Chillhop Mix 15,2022,12.0,23.0
['2vpE7WMWRYohCfJ7uU7gr6'],0pTWg3pbxT9o5kLoUI6n2X,Lofi Loop Chillhop Mix 13,2022,12.0,21.0
['2vpE7WMWRYohCfJ7uU7gr6'],44Np6vkc9QuceTXPxCjabj,Lofi Loop Chillhop Mix 11,2022,12.0,19.0
['2vpE7WMWRYohCfJ7uU7gr6'],3uvc5CjNvwoQ4RBqGBHp81,Lofi Loop Chillhop Mix 9,2022,10.0,6.0
['2vpE7WMWRYohCfJ7uU7gr6'],3uvaf0OqHNbgth3Os4o463,Lofi Loop Chillhop Mix 7,2022,9.0,29.0
['2vpE7WMWRYohCfJ7uU7gr6'],0tQiHOmqCzgmRVBTOUUdMo,Lofi Loop Chillhop mix 5,2022,9.0,22.0
['2vpE7WMWRYohCfJ7uU7gr6'],65lzOtLJq5O928DRekiLlH,Lofi Loop Chillhop mix 3,2022,9.0,15.0
['2vpE7WMWRYohCfJ7uU7gr6'],5HDjGNawqdKvwzCUY5Iwnx,Lofi Loop Chillhop mix 1,2022,9.0,8.0
['2vxoMnMwSl8OWBYfZFQWOj'],3FHzxiozfCEZnIQoG6OsRz,The 10,2023,1.0,3.0
['2w3S57NmAGnZwqC1ATXxDP'],6qbq1zVhBAnsTgiupg8obS,LILLILLIE CHARLOTTE within MetamorphoseLIE CHARLOTTE,2013,12.0,18.0
['2w3S57NmAGnZwqC1ATXxDP'],0aiy2CpPxzaXeA0yHsH8SN,Never Cage,2004,9.0,5.0
['2w3S57NmAGnZwqC1ATXxDP'],3zV8vv9pBYg719brfVfmbL,SCREAM,2000,11.0,1.0
['2w3S57NmAGnZwqC1ATXxDP'],0MYLLr15czlOXy9cd8gLPr,フィエルテの海と共に消ゆ 〜THE LAST OF ROMANCE〜,2000,,
['2w3S57NmAGnZwqC1ATXxDP'],3BH5tJ34V7jZeF3fLoTTv1,BLUE ROMANCE ~優しい花達の狂奏~,1997,9.0,7.0
['2wC90WSKQd0BvdxJZ0mObr'],0MKK47SeNcqO7JTZ8SZY0b,Belikeando Vol.1 (En Vivo),2023,3.0,3.0
['2wC90WSKQd0BvdxJZ0mObr'],0mILzVi38zvca3UUymDpjW,"Corridos, Caballos, Y Parranda",2021,8.0,27.0
['2wC90WSKQd0BvdxJZ0mObr'],6ikSgXCV793uQlKpqsArZh,Enamorate De Mi,2019,10.0,4.0
['2wC90WSKQd0BvdxJZ0mObr'],7zvSj9MlPhvh6FMEo9Thn9,Corridos De Caballos,2018,12.0,20.0
['2wC90WSKQd0BvdxJZ0mObr'],7qKOqhqGxc0kbjwncj5Pj1,La Corona,2018,5.0,10.0
['2wC90WSKQd0BvdxJZ0mObr'],6A0UAYnbtSGfUhzOaiWlcM,Unplugged,2017,9.0,15.0
