artists_idxs,album_idx,album_name,album_release_year,album_release_month,album_release_day
['7HkRWn9KQavVjW2lCTGi3K'],2zoKhONaJBKUHsbPZLFubF,Do Your Worst,2022,9.0,30.0
['7HqusleTbGzo4P4ZByRp82'],62siK2ldNO0rRGI9LZ7rff,Two of a Kind: Gilbert and Sullivan,2022,6.0,22.0
"['0cUXke8xUirN51fCJ0Bxv1', '7HqusleTbGzo4P4ZByRp82', '1kQWz8NGPiyTGpNMGHkbea', '4FVncYpcoiyS5lY2ElwtK8']",2lRIgrupkRz2GvizDm1PqH,The Beggar's Opera,2021,2.0,19.0
"['26uMjSyTAF4BU3PKhrzJtd', '7HqusleTbGzo4P4ZByRp82', '2O8OZAZBdDpV4nxqvzmdpP']",0mEIUuJUnb3pn7Hq0KexPP,"Milestones of a Violin Legend: Igor Oistrach, Vol. 3",2019,6.0,7.0
"['2wOqMjp9TyABvtHdOSOTUS', '26uMjSyTAF4BU3PKhrzJtd', '7HqusleTbGzo4P4ZByRp82', '2O8OZAZBdDpV4nxqvzmdpP']",2fuZEOcfnyGmh3mDVb2ZhI,"Milestones of a Violin Legend: Igor Oistrach, Vol. 4",2019,6.0,7.0
"['46xXzoOdtD7SL2PTRq5irp', '1iyvtzGjtuQa1I5UGpzk6l', '5WmgHZP3SoLpoeQ9HlinaH', '35NnUEPKGspM23lTZvK3cb', '7HqusleTbGzo4P4ZByRp82']",6EFrIj8or70wmadnG06P5h,"Janácek: Sinfonietta, 4 Opera Preludes, Taras Bulba",2019,4.0,5.0
"['1jK7F6jheJ08CowHGDW6IN', '5yxyJsFanEAuwSM5kOuZKc', '1iyvtzGjtuQa1I5UGpzk6l', '4FVncYpcoiyS5lY2ElwtK8', '7HqusleTbGzo4P4ZByRp82']",1S8hpB2HVzj77QluiVhnVB,Pineapple Poll (Ballet) & Favourite Sullivan Overtures,2016,10.0,14.0
['7HqusleTbGzo4P4ZByRp82'],7GrXtHC5mzFw6wnaMj30uJ,The Gilbert & Sullivan Songbook,2014,2.0,25.0
"['2unOlsDZw7xlml0FaLTaq4', '7HqusleTbGzo4P4ZByRp82']",0h385KdnY6FMVeM777VqsX,In Concert,2014,1.0,31.0
"['46xXzoOdtD7SL2PTRq5irp', '7HqusleTbGzo4P4ZByRp82', '1aKZWY1nZkwO5DKLCCg7PB', '5IIg1NTINxH4nExF2H3v4h', '35NnUEPKGspM23lTZvK3cb']",0jPWHIJ4PGK6QijG4tymNI,The Art of Leoš Janáček,2013,11.0,1.0
"['1jK7F6jheJ08CowHGDW6IN', '5tQUjTVbmmCr1lFN5UVGHW', '7HqusleTbGzo4P4ZByRp82']",5b3njRc13eIOXocH5uLDdm,The Yeomen of the Guard,2012,9.0,12.0
"['4FVncYpcoiyS5lY2ElwtK8', '7HqusleTbGzo4P4ZByRp82']",315Vy9NZ7271v6sl4tVnjl,Sargent's Overtures,2012,2.0,16.0
"['49hKlMJmzKgWWqgj505Vnv', '7HqusleTbGzo4P4ZByRp82']",3hlF6iDLZNsdsluHo0xUCj,Gilbert & Sullivan Overtures,2012,2.0,5.0
['7HqusleTbGzo4P4ZByRp82'],6AvIw3ATfL3NdNcn0jZwij,Sullivan: 'Pineapple Poll' - Ballet Suite (Remastered),2011,6.0,29.0
['7HqusleTbGzo4P4ZByRp82'],6wkjGiLIYcaJufsRuSkGzB,Handel: Music For The Royal Fireworks | Concerto A Due Cori in F major,2011,4.0,16.0
['7HqusleTbGzo4P4ZByRp82'],6Qh8EKBXO4w9VrSzy00qzA,Handel: Music for the Royal Fireworks,2010,1.0,10.0
"['1jK7F6jheJ08CowHGDW6IN', '49hKlMJmzKgWWqgj505Vnv', '2JGY40MroTDQDhT73M10Tm', '18ouJo7j7egCFOsRdCTcUk', '10BrIKCIskne4Eow222Mtn', '3FdbXUtyRQaRNQKvXRtIox', '5YiPZ5YGvXI7YgWZWpuSXW', '1p4y529sRq6IlgVDY1lFu1', '7HqusleTbGzo4P4ZByRp82']",579nUMtmK91F9rknmBlgbb,The Gondoliers,2009,6.0,16.0
"['1jK7F6jheJ08CowHGDW6IN', '5Dn6NtmfKWgvKBFuwBCXgm', '7HqusleTbGzo4P4ZByRp82']",3Z6nrt9hZG8FF9LBzfcwZe,Gilbert & Sullivan: Favorite Overtures,2000,8.0,1.0
"['1jK7F6jheJ08CowHGDW6IN', '0OztS9C2qQjwp8mdjq9xoM', '4FVncYpcoiyS5lY2ElwtK8', '7HqusleTbGzo4P4ZByRp82']",1PxCUWbKHjzCTehla5UjkU,The Gilbert & Sullivan Collection,2000,3.0,1.0
['7HqusleTbGzo4P4ZByRp82'],1xoKYBV0rC9rIEaeJVSrev,English Light Music,2000,1.0,1.0
"['49hKlMJmzKgWWqgj505Vnv', '7HqusleTbGzo4P4ZByRp82']",3MpbRJCWReLbCbmMXqLfbU,Gilbert & Sullivan H.M.S. Pinafore,2000,1.0,1.0
"['49hKlMJmzKgWWqgj505Vnv', '7HqusleTbGzo4P4ZByRp82']",0PvmPetBcf0AoKqbjZc3pd,"Gilbert & Sullivan Highlights, Vol. 2",2000,1.0,1.0
"['49hKlMJmzKgWWqgj505Vnv', '7HqusleTbGzo4P4ZByRp82']",0fNJ4aykuOr3Yvs4Z9h4qu,Gilbert & Sullivan Overtures,2000,1.0,1.0
"['49hKlMJmzKgWWqgj505Vnv', '7HqusleTbGzo4P4ZByRp82']",0nev5U6m5rsKhJ1V7mi4NQ,Gilbert & Sullivan The Gondoliers,2000,1.0,1.0
"['49hKlMJmzKgWWqgj505Vnv', '7HqusleTbGzo4P4ZByRp82', '1pEyBBbhZIb5JTSuzgsJlo', '2jGyU2e4Ge4dG6vszRG0WT', '18ouJo7j7egCFOsRdCTcUk', '5epNPX8lcU2simDUaCfgeB', '2JGY40MroTDQDhT73M10Tm']",6okrZ2bAcCNV8ftu4Rv23n,HMS Pinafore & Trial By Jury,2000,1.0,1.0
"['49hKlMJmzKgWWqgj505Vnv', '1p4y529sRq6IlgVDY1lFu1', '7HqusleTbGzo4P4ZByRp82']",5odiaEo7cumhxi62Yffiic,HMS Pinafore & Trial by Jury,2000,1.0,1.0
