artists_idxs,album_idx,album_name,album_release_year,album_release_month,album_release_day
['67NN7SgdxKesGnxZOB8YeX'],5uO9uKaMGstwTrD9T75vpW,You Are in My System. (Electro Ave Remixes),2018,2.0,10.0
['67NN7SgdxKesGnxZOB8YeX'],6XOyoTKLC8e7yh56fFYwBM,Baptize the Beat (The Remixes) [feat. Mic Murphy David Frank],2013,12.0,23.0
['67NN7SgdxKesGnxZOB8YeX'],6wcktHR7saleDX0BEIXarX,System Overload,2013,1.0,30.0
['67NN7SgdxKesGnxZOB8YeX'],2SVpgeXN9Sb8CFREmyGGVQ,ESP,2011,11.0,15.0
['67NN7SgdxKesGnxZOB8YeX'],5wlP5IToE5S7IfBdCoKRdz,Unreleased Unleashed,2009,12.0,21.0
['67NN7SgdxKesGnxZOB8YeX'],11UpHMjhfHz83ZoCZMGsUL,Rhythm and Romance,1989,1.0,1.0
['67NN7SgdxKesGnxZOB8YeX'],0Kwk6arYrNHMXkC3wR3gGJ,Don't Disturb This Groove,1987,1.0,1.0
['67NN7SgdxKesGnxZOB8YeX'],0IornSrnyQoXSvJVWjL4OP,The Pleasure Seekers,1985,1.0,1.0
['67NN7SgdxKesGnxZOB8YeX'],2qgQhLLLXt2uGB6AYMCQl2,X-Periment,1984,1.0,1.0
['67NN7SgdxKesGnxZOB8YeX'],3hl2uaqB2zBZdetkeATUBe,Sweat,1983,1.0,1.0
['67ei8ib6PLT1w3OkhIb4fB'],6GRzmk9UGL7odxprOPop1Q,Mos Def & Talib Kweli Are Black Star,1998,9.0,29.0
['67hb7towEyKvt5Z8Bx306c'],60pRr5JvZkU9XhHg2pBkRy,Two Vines,2016,10.0,28.0
['67hb7towEyKvt5Z8Bx306c'],2P33ELQaFVcZdLcDh3V7DG,Two Vines (Deluxe),2016,10.0,28.0
['67hb7towEyKvt5Z8Bx306c'],4ARTgZcw7MLmjQkZ4zPptP,Two Vines (Deluxe),2016,10.0,28.0
['67hb7towEyKvt5Z8Bx306c'],4phgwA30YOM1BAhJEm96Al,Ice On The Dune,2013,1.0,1.0
['67hb7towEyKvt5Z8Bx306c'],2DBgRWyiqVdjlxbYizM2yK,Ice On The Dune (Track By Track),2013,1.0,1.0
['67hb7towEyKvt5Z8Bx306c'],1olQuvonXXUEourYrj6daN,Ice On The Dune,2013,1.0,1.0
['67hb7towEyKvt5Z8Bx306c'],3HQWrKAp2yeuzhfoN4giWI,Ice On the Dune,2013,1.0,1.0
['67hb7towEyKvt5Z8Bx306c'],2QIGswf9a2LugIRYtTQq1d,Ice On The Dune - Track By Track,2013,1.0,1.0
['67hb7towEyKvt5Z8Bx306c'],6eva7Oh34fRmIA6dOeNVdc,Walking On A Dream,2009,5.0,24.0
['67hb7towEyKvt5Z8Bx306c'],3WynoyaH0tSTUiGdBxe8OJ,Walking On A Dream,2009,3.0,13.0
['67hb7towEyKvt5Z8Bx306c'],04gYcIojJt78nYnN5oOrKt,Walking On A Dream,2009,2.0,23.0
['67hb7towEyKvt5Z8Bx306c'],1yzfxnvUzgnTen3QdMq7c8,Walking On A Dream,2009,2.0,18.0
['67hb7towEyKvt5Z8Bx306c'],7sdPNv73USetXczqf6ZLvz,Walking On A Dream,2009,2.0,16.0
['67hb7towEyKvt5Z8Bx306c'],1GoqBRUPZzBKvMKZxSQ1mp,Walking On A Dream (Special Edition),2009,1.0,1.0
['67hb7towEyKvt5Z8Bx306c'],5B6XfyHHYawyLkEvNvhSPh,Walking On A Dream (10th Anniversary Edition),2008,10.0,3.0
['67hb7towEyKvt5Z8Bx306c'],1jsJSeAkZvC09FrwcztR3w,Walking On A Dream,2008,1.0,1.0
['67hb7towEyKvt5Z8Bx306c'],6PpwY4y4jGTeojmWRGduUk,Walking On A Dream,2008,1.0,1.0
['67hb7towEyKvt5Z8Bx306c'],5PUFhB75M0dO4X5gKpvKFB,Walking On A Dream,2008,1.0,1.0
['67hb7towEyKvt5Z8Bx306c'],60XBzSNNCCgdE6IsPUdMQn,Walking On A Dream,2008,1.0,1.0
['67hb7towEyKvt5Z8Bx306c'],0ToyjGERzOxyxOePxhz7eF,Walking On A Dream,2008,1.0,1.0
['67koLjNJIwd3at8sM8EAkt'],57KLMex0JrodIDGfeGWST2,Unholy Hymns,2021,8.0,20.0
['67koLjNJIwd3at8sM8EAkt'],3eKfajjrBrrZgxI33rJ63P,Here's to the Devil,2019,5.0,17.0
['67koLjNJIwd3at8sM8EAkt'],4SRcDy9lRpxA3bkAPoxabH,Bridge City Sinners,2016,11.0,28.0
['67zji6lHQFRF2mY4MOBD50'],0IH1SKPy0phRNPkWROQQ8m,Better Late Than Never,2023,2.0,13.0
['67zji6lHQFRF2mY4MOBD50'],4fStGBYt3IGkbxIArke5c9,The Saga,2020,4.0,20.0
