artists_idxs,album_idx,album_name,album_release_year,album_release_month,album_release_day
['1RCoE2Dq19lePKhPzt9vM5'],5jhZbi8q95rr7RXALZ6Gvy,Goodbye Blues,2008,3.0,17.0
['1RCoE2Dq19lePKhPzt9vM5'],2ViqUaFAwiL0ILIr7eexgl,Like Vines,2006,6.0,6.0
['1RCoE2Dq19lePKhPzt9vM5'],3sYfvpmvDAZLbawkDZN2fi,Like Vines,2006,6.0,5.0
['1RCoE2Dq19lePKhPzt9vM5'],4GgkE1GN5TPy1AeDYcJX5j,So Sudden,2005,10.0,11.0
"['0QHPo4EDeIiHCs37RRfhCM', '1RGNzkIbAdJlqJooCykfG8']",77EgoQoBR4KyoYoqYt079E,Heroes of the Storm (Original Game Soundtrack),2017,5.0,30.0
"['136kA3rjWhgb8eVPWDl2wj', '1RV6xPzTTfuhZzXxZgNOXt', '6xguHTFxfPQDMLnCzbfU4R']",3nu4zaGUmyn37FTWzbsZ0u,One More Chance,2023,1.0,2.0
"['136kA3rjWhgb8eVPWDl2wj', '1RV6xPzTTfuhZzXxZgNOXt', '6xguHTFxfPQDMLnCzbfU4R']",0AxWde1zYoJCe6cfKACy2q,Andalusia,2023,1.0,1.0
"['4NVTnUR7DbPlPWaavEXG0n', '6LikMUSGDYSAnDGuMmvrnf', '1RV6xPzTTfuhZzXxZgNOXt']",1ERgnJ6loHDlcttfbhD8WH,Latin Jazz Sessions,2022,12.0,31.0
['1RV6xPzTTfuhZzXxZgNOXt'],7mTj6FwPRGTzRCy6tf1lDE,Party Agua Oceano,2022,12.0,31.0
"['4NVTnUR7DbPlPWaavEXG0n', '6LikMUSGDYSAnDGuMmvrnf', '1RV6xPzTTfuhZzXxZgNOXt']",3OImOK9BJn6cjVsQ1Amwvh,Arena Caliente,2022,12.0,30.0
['1RV6xPzTTfuhZzXxZgNOXt'],46AyiKSpzhGaFyDHuvx26f,Sea Life Hot,2022,12.0,30.0
['1RV6xPzTTfuhZzXxZgNOXt'],1fVI1YT7W9FU0EmrNIh3je,Amanecer Relajarse Party,2022,12.0,29.0
"['4NVTnUR7DbPlPWaavEXG0n', '6LikMUSGDYSAnDGuMmvrnf', '1RV6xPzTTfuhZzXxZgNOXt']",3kMdIoKQ2OTWOxcIrhPzwk,Autumn Night,2022,12.0,29.0
['1RV6xPzTTfuhZzXxZgNOXt'],7hMKLuXbNZNGpWiZ9OUj2A,Moonlight Catalan Sunset,2022,12.0,28.0
['1RV6xPzTTfuhZzXxZgNOXt'],7tScWN6P2IYZgePA282uRx,Del Catalan Morning,2022,12.0,27.0
"['4NVTnUR7DbPlPWaavEXG0n', '6LikMUSGDYSAnDGuMmvrnf', '1RV6xPzTTfuhZzXxZgNOXt']",0fXfPQTDAq55g9FD1ypdmy,Domingo Noche,2022,12.0,27.0
['1RV6xPzTTfuhZzXxZgNOXt'],6QXPlNj7RAyBVxkUQGxWfr,Cafe Life Agua,2022,12.0,26.0
['1RV6xPzTTfuhZzXxZgNOXt'],6xRHFcJG62QDYJROmID6YD,Sea Agua Del,2022,12.0,25.0
"['4NVTnUR7DbPlPWaavEXG0n', '6LikMUSGDYSAnDGuMmvrnf', '1RV6xPzTTfuhZzXxZgNOXt']",7dp3LyTnDVEebJVcbsIJEd,Sun Life,2022,12.0,25.0
['1RV6xPzTTfuhZzXxZgNOXt'],1ey7XR2tlTEm9cvvKlK5DP,Amanecer Sol Chill,2022,12.0,24.0
"['4NVTnUR7DbPlPWaavEXG0n', '6LikMUSGDYSAnDGuMmvrnf', '1RV6xPzTTfuhZzXxZgNOXt']",3jRWcT527EOQznIAYq9Ayb,Extasis,2022,12.0,24.0
['1RV6xPzTTfuhZzXxZgNOXt'],1XIw392mp4EgjmoqJwoRFV,Dancer Sunrise Sea,2022,12.0,11.0
"['4NVTnUR7DbPlPWaavEXG0n', '6LikMUSGDYSAnDGuMmvrnf', '1RV6xPzTTfuhZzXxZgNOXt']",1rlU9wCz4oBHSgnQ3wHVY0,Latin Relax Collection,2022,12.0,11.0
['1RV6xPzTTfuhZzXxZgNOXt'],38SmutcbgkhbAEtdRUFqXA,Relajarse Morning Dancer,2022,12.0,10.0
"['4NVTnUR7DbPlPWaavEXG0n', '6LikMUSGDYSAnDGuMmvrnf', '1RV6xPzTTfuhZzXxZgNOXt']",1GrWL5sf9TI8KHEhUtjxHg,Verano Caluroso,2022,12.0,10.0
"['4NVTnUR7DbPlPWaavEXG0n', '6LikMUSGDYSAnDGuMmvrnf', '1RV6xPzTTfuhZzXxZgNOXt']",5wMCkDP97UrG5U9i0Ir5La,Cuban Latin Beginnings,2022,12.0,8.0
['1RV6xPzTTfuhZzXxZgNOXt'],0lpFF302BHyl1LCMSqnKjQ,Sun Agua Lounge,2022,12.0,8.0
"['4NVTnUR7DbPlPWaavEXG0n', '6LikMUSGDYSAnDGuMmvrnf', '1RV6xPzTTfuhZzXxZgNOXt']",5uGm2Yqs9WLtsGC3WN4reC,La Playa,2022,12.0,6.0
['1RV6xPzTTfuhZzXxZgNOXt'],6NU1JUCzCQdnhB7N6ZoF5D,Relajarse Sunset Meditación,2022,11.0,22.0
"['1RV6xPzTTfuhZzXxZgNOXt', '5RH75xICC2v2Y5xPRmRWFm', '1qNVWuQ6NmW3F7ZJ5ivUZR']",27YzeJWM2ScTZuIiZ7CbvH,Instrumental Spanish Guitars,2022,11.0,20.0
"['1RV6xPzTTfuhZzXxZgNOXt', '5RH75xICC2v2Y5xPRmRWFm', '1qNVWuQ6NmW3F7ZJ5ivUZR']",1n0e8W5Ut60Ja7UlJWNfaD,Spanish Guitar Instrumentals,2022,11.0,19.0
"['1RV6xPzTTfuhZzXxZgNOXt', '5RH75xICC2v2Y5xPRmRWFm', '1qNVWuQ6NmW3F7ZJ5ivUZR']",0pOCjzQ40LoUyPEWWMDPva,Spanish Guitar Latin Lounge,2022,11.0,18.0
['1RV6xPzTTfuhZzXxZgNOXt'],04KYqIISbLF0jm6fiZdFli,Baile Life Latin,2022,11.0,16.0
"['0QEpEWCtLHzevRKN0De7Uq', '1RV6xPzTTfuhZzXxZgNOXt']",4zzSgWKWOeGoBV6jn6q3Z5,Christmas Guitar Jazz – Instrumental Music,2022,11.0,15.0
"['5lwCITojTAAIbyFlvmpFOn', '7cagoUaM1S4vI6EOP2Yuz6', '1RV6xPzTTfuhZzXxZgNOXt']",5ddYg1P8DxL7d4MmnIrOUo,Sea,2022,11.0,15.0
"['5lwCITojTAAIbyFlvmpFOn', '7cagoUaM1S4vI6EOP2Yuz6', '1RV6xPzTTfuhZzXxZgNOXt']",1soiJcycVqafzzeVW0Zuvm,Sun Life,2022,11.0,11.0
"['5lwCITojTAAIbyFlvmpFOn', '7cagoUaM1S4vI6EOP2Yuz6', '1RV6xPzTTfuhZzXxZgNOXt']",3WZobg7avr917sp0a6BMDF,Hotel Junto Al Mar,2022,11.0,10.0
"['5lwCITojTAAIbyFlvmpFOn', '7cagoUaM1S4vI6EOP2Yuz6', '1RV6xPzTTfuhZzXxZgNOXt']",23z5G2PaRnq3Y3655quinx,Note Precious,2022,11.0,9.0
"['5lwCITojTAAIbyFlvmpFOn', '7cagoUaM1S4vI6EOP2Yuz6', '1RV6xPzTTfuhZzXxZgNOXt']",1c07amg7YNUMZYBjnctWZh,Noisy Note,2022,11.0,7.0
"['5lwCITojTAAIbyFlvmpFOn', '7cagoUaM1S4vI6EOP2Yuz6', '1RV6xPzTTfuhZzXxZgNOXt']",0Pw728na5H75PFas7nS8Mk,Beach Cafe,2022,11.0,6.0
"['5lwCITojTAAIbyFlvmpFOn', '7cagoUaM1S4vI6EOP2Yuz6', '1RV6xPzTTfuhZzXxZgNOXt']",2bvQOvkKgSbJJbWEKn8290,Sueno Grande,2022,11.0,3.0
"['1RV6xPzTTfuhZzXxZgNOXt', '0pzWMShlSubBAsoUYlT7uR', '4GgxDw0fH3Xb5FOU7JXAtx']",0V6x6EghT99xTTPpNi7iUs,Wings,2022,10.0,31.0
"['1RV6xPzTTfuhZzXxZgNOXt', '0pzWMShlSubBAsoUYlT7uR', '4GgxDw0fH3Xb5FOU7JXAtx']",3BHdvnguX0jcbGuonNdDdn,Awakening,2022,10.0,29.0
"['1RV6xPzTTfuhZzXxZgNOXt', '0pzWMShlSubBAsoUYlT7uR', '4GgxDw0fH3Xb5FOU7JXAtx']",4fapGXJ9jMXZ00Fqbg2qUN,Guitarra Ondulante,2022,10.0,27.0
"['1RV6xPzTTfuhZzXxZgNOXt', '0pzWMShlSubBAsoUYlT7uR', '4GgxDw0fH3Xb5FOU7JXAtx']",4XiIxQX1jE92rUzg8H2vYs,At One,2022,10.0,26.0
"['2BJmTPJMw7Gr2CCfs7jO57', '4GgxDw0fH3Xb5FOU7JXAtx', '1RV6xPzTTfuhZzXxZgNOXt']",4q7qYVJKgfgy05vsh12qFy,Astral Tango,2022,10.0,24.0
"['108u5ZiztgymkUVe4w6hRI', '4GgxDw0fH3Xb5FOU7JXAtx', '1RV6xPzTTfuhZzXxZgNOXt']",4HzdZonZlE2dFNfvjuvIGN,Suavidad,2022,10.0,22.0
"['1RV6xPzTTfuhZzXxZgNOXt', '1qNVWuQ6NmW3F7ZJ5ivUZR', '6xguHTFxfPQDMLnCzbfU4R']",1VcU4L0SkX2ldhmzknBSTR,Mediterranean Magic,2022,10.0,17.0
"['1RV6xPzTTfuhZzXxZgNOXt', '1qNVWuQ6NmW3F7ZJ5ivUZR', '6xguHTFxfPQDMLnCzbfU4R']",52AclGhT4Gjduykm6YJuUa,Hogar En Mente,2022,10.0,16.0
