artists_idxs,album_idx,album_name,album_release_year,album_release_month,album_release_day
"['4zAMiCvE5KTXuTHxi56cPE', '3hhy7Tz6R2Zkf2V3BmMxJM']",1F7JA3uk7z0x2AW9XohkeA,Salieri: Le Sommeil des Enfants,2021.0,5.0,18.0
"['4zAMiCvE5KTXuTHxi56cPE', '6li36SBZjIoweZ1cBzMFN0']",1DStp4wmPEgFUHP7Pa7Jkg,Salieri: Mors Vita Alicia Est Scriptor,2021.0,5.0,15.0
"['4zAMiCvE5KTXuTHxi56cPE', '5JYgjQKgcKOCWvsMztDF2z', '7rfKdyx8vflt0A81D6phEQ', '4vMBWUghYUm3dUdh39fx3i', '3EeTSc6CdwJqLz6qzb5NqF', '7Fo9nvZqxkiNJp9KY7aTsB', '4ShWCO5SkwksVvgxF1xfxP', '44myJYmEyThm9oofZ2uq9B']",38iL96hkzo0LcSoWEaXbFX,Salieri: Armida,2021.0,1.0,22.0
"['4zAMiCvE5KTXuTHxi56cPE', '6vz3pFvevfFL0OlPV3UMdP', '5JNlUxZUXbdCzsTm4595tL', '1FH6ekmNO33FleISWH4Uee', '7cff0R2GoSW2aQYgHjuzVT']",63dMfjtB2O9ELAjzKb5uev,Strictly Private,2020.0,3.0,13.0
"['4zAMiCvE5KTXuTHxi56cPE', '6MW9AS1ZyDr6gnCBeaTeQY', '4WXwM0GBirDxTJA6zngdfz']",5ZpXUVFggxPQ17anSQfj6Y,Antonio Salieri: La Fiera di Venezia,2019.0,8.0,23.0
"['4zAMiCvE5KTXuTHxi56cPE', '5tiwc0mIQ3l4yHzVz99E89', '6z3juX3wLgnMpAF6VvqcUS', '12KhdQETxjAKUesgUnJTRf', '09smnPWFpHdimB0dFdX8dK', '5JYgjQKgcKOCWvsMztDF2z', '7rfKdyx8vflt0A81D6phEQ', '5GCz1F2oRhCO0s2V2OmVOA', '4Au2JwTsByYIFbGzeIYjpU']",6ATH0RCDjYls12podPVkEL,Salieri: Tarare,2019.0,6.0,7.0
['4zAMiCvE5KTXuTHxi56cPE'],5abGnS9I6JTkrYDMOe1Mn6,The Best of Salieri (Remastered),2018.0,4.0,15.0
"['4zAMiCvE5KTXuTHxi56cPE', '2TavcvZrT3eKquO44pW4z6', '4n6l2mhA7oiqoPFTqPzW9P', '70ALVpLoxIZfi8qr7aq44U']",1EMZl9t5vISMLOenhrP8c4,Piano Concertos,2017.0,6.0,23.0
"['4zAMiCvE5KTXuTHxi56cPE', '6MW9AS1ZyDr6gnCBeaTeQY', '4WXwM0GBirDxTJA6zngdfz']",20NkUJrPF18qJAjIUdpAnQ,Salieri: La scuola de' gelosi,2016.0,11.0,25.0
"['4zAMiCvE5KTXuTHxi56cPE', '5pXc3hdnVW50TkAvUZ3IhJ']",0NUOGg8YdxPO9TaOf5fJ4Y,Salieri: Harmonie Musiken,2016.0,7.0,1.0
