artists_idxs,album_idx,album_name,album_release_year,album_release_month,album_release_day
['6jQ21P9GEZfQf4aOMoTYDj'],0DXvVv0k7XqxIfmYyEUTrm,For Real Tho,2022,12.0,2.0
['6jQ21P9GEZfQf4aOMoTYDj'],4nvHLzp2CInKEzvz8QTquQ,To The Factory,2021,9.0,10.0
['6jQ21P9GEZfQf4aOMoTYDj'],4tYFeYmBO0fKp9eNCxt7wV,Burgertown,2021,3.0,5.0
['6jeg7JBX9J9097esK752iR'],1fPlrG2gMtXmzhZPpo8ciy,Buy or Bye 2 (Deluxe),2022,3.0,25.0
['6jeg7JBX9J9097esK752iR'],23F9N51WrU2xYVMKuvlyzz,Buy or Bye 2 (Deluxe),2022,3.0,25.0
['6jeg7JBX9J9097esK752iR'],2ioMOjxtndeNFrssEFnIjF,Buy or Bye 2,2021,11.0,12.0
['6jeg7JBX9J9097esK752iR'],2V22o6KdIimscgsIgAj1tl,Buy or Bye 2,2021,11.0,12.0
['6jeg7JBX9J9097esK752iR'],5p40ctMGXnBqPDyQ0YMZVB,YYZ-LAX,2020,5.0,29.0
['6jeg7JBX9J9097esK752iR'],3nvp306CvHJD3upD7JP22d,YYZ-LAX,2020,5.0,28.0
['6jeg7JBX9J9097esK752iR'],4Xx8G99RNMSJn3EWmT0rXQ,Road to Buy or Bye 2 (The Playlist),2019,7.0,12.0
['6jeg7JBX9J9097esK752iR'],5CC3BOBqGjhD47JeVAVM2N,A Tape To Remember,2018,8.0,22.0
['6jeg7JBX9J9097esK752iR'],2CiLTkitlybzcW4KjLtCN1,Buy. or. Bye,2018,3.0,7.0
['6jmM2psBFj8uTTbv8GZZsH'],6WSZwgJqbOJMiDBw4sy3kJ,New In Town,2022,10.0,14.0
"['2KSTO71QIhNTbNuf7JfNK4', '6jrLQ7oxROymfvwX7gM9CF']",0lWAdAffj1Pmq6ApX3RFBv,La Santísima Trinosofía,2022,2.0,15.0
['6jrLQ7oxROymfvwX7gM9CF'],5EkxVkJZH3dMgV60CCORTb,Lotus Path,2017,11.0,10.0
['6jrLQ7oxROymfvwX7gM9CF'],20qItEtJl7MGq7cA5BjiN8,Shores of Siljan (Live Recordings from Sweden 2017),2017,10.0,4.0
['6jrLQ7oxROymfvwX7gM9CF'],0p7p6VpxXaPzNj0A5LbGnW,Sevens,2017,7.0,26.0
"['6jrLQ7oxROymfvwX7gM9CF', '6Wp0AwS0xO5f7dNXUHmZVh']",4xdIulUsnvGG3rT6KaS4vx,Moving Forward,2017,3.0,14.0
['6jsjhAEteAlY0vCiLvMLBA'],3UJ3kelJ5onDDfiz8Mbu2j,Used to Love You,2023,1.0,6.0
"['53EEj8KLCiNiSKZremzDWf', '6k4OQbxKHwgYveXneYj3fL']",4nIEzuUaExXQjJ61Lt5aXu,Threes and Fives,2020,5.0,30.0
['6kQWPGBItT0oMCHZy3M9DN'],1vnYinE0S5ozezv7FVM0lI,Rodney Brown Jr,2022,10.0,21.0
['6kQWPGBItT0oMCHZy3M9DN'],0n6XZvJA2xatnAawRaSFPt,Let Me Talk My Shit,2020,7.0,31.0
"['6kQWPGBItT0oMCHZy3M9DN', '0IUBTnweyOMhLh7dcNbJ0g']",5r2TBwfeQcXNOJYN8qhjDK,Rich Off Mackin 2,2020,4.0,17.0
['6kQWPGBItT0oMCHZy3M9DN'],5S0kuixF3jVGnvRDdjYVi7,On God,2019,8.0,9.0
['6kQWPGBItT0oMCHZy3M9DN'],5fePCMoj39VG9Y8LIrEYjC,On God,2019,8.0,9.0
"['0YinUQ50QDB7ZxSCLyQ40k', '6kQWPGBItT0oMCHZy3M9DN']",5alhJcqITAVC4o6f8qGO0Z,The Ghetto,2017,12.0,15.0
"['0YinUQ50QDB7ZxSCLyQ40k', '6kQWPGBItT0oMCHZy3M9DN']",7C0zkwe2lvSRvaYoHfZGzK,The Ghetto,2017,12.0,15.0
"['0YinUQ50QDB7ZxSCLyQ40k', '6kQWPGBItT0oMCHZy3M9DN']",6r4tbTvFNPP0SjxWlTy8VP,The Ghetto,2017,12.0,15.0
['6kQWPGBItT0oMCHZy3M9DN'],0XNZA4dmF9FmECBeZ97xZC,MrLA,2017,5.0,26.0
['6kQWPGBItT0oMCHZy3M9DN'],55dc5LEBgBIBe8RgbN83Et,MrLA,2017,5.0,26.0
['6kQWPGBItT0oMCHZy3M9DN'],0t8JY8OAXIeIsRNkbdl8ZD,MrLA (JPay Only),2017,5.0,26.0
"['6kQWPGBItT0oMCHZy3M9DN', '0IUBTnweyOMhLh7dcNbJ0g']",6c7NxaApdnbXqUOKKpf7Ql,Rich Off Mackin,2016,5.0,24.0
['6kQWPGBItT0oMCHZy3M9DN'],4XX8badjqAvEYQK0q9ydxi,O.M.M.I.O 3,2016,5.0,12.0
['6kQWPGBItT0oMCHZy3M9DN'],3TumIACV4GijQrW1sSUqax,O.M.M.I.O 2,2015,5.0,26.0
['6kQWPGBItT0oMCHZy3M9DN'],3T7Cqg8Ryx5DRlBjN5VtTe,O.M.M.I.O.,2013,9.0,25.0
['6kSjbNXcS3bNyP3WSli67X'],4Xr5nKSwjfiUX7f0vksm8P,Stax Profiles: Rance Allen,2006,1.0,1.0
['6kUQJlewgd3UFKVYrrmILh'],1uvd8KWiZfPA4FSqI8BwRT,INFRASOUNDS,2020,4.0,10.0
['6kUQJlewgd3UFKVYrrmILh'],4424IFYjqusqhabhCxhLsl,Raven-Symoné,2008,1.0,1.0
['6kUQJlewgd3UFKVYrrmILh'],0sSHU2jQd7x8MhLGEZ6eSK,From Then Until,2006,10.0,31.0
['6kUQJlewgd3UFKVYrrmILh'],3IjMeld2rNW6pwOfd03X2U,That's So Raven Too!,2006,1.0,1.0
['6kUQJlewgd3UFKVYrrmILh'],5iz3DdRLx9bhxWffOblQrz,This Is My Time,2004,9.0,21.0
['6kUQJlewgd3UFKVYrrmILh'],4WbgOZXxHiMdkEiPDathPC,Here's To New Dreams,1993,6.0,22.0
"['6knlx1UlpSo2VeLjkMRD4N', '55WHA7U6B7O99UtHrsBE3O']",4bnUaDLx9J9tUNhzyEP3cK,Rivals,2020,11.0,9.0
['6knlx1UlpSo2VeLjkMRD4N'],0uspfNgbttw0BJE0trWjYm,Achieve,2020,6.0,9.0
['6knlx1UlpSo2VeLjkMRD4N'],4niggITd5j5Te2tPmBbRNj,Final$,2015,12.0,12.0
['6ksTOcAVlvgh4OrffHxZlG'],0tQhHRm9UOcFnzhB6Wyg56,Io vivrò ed altri grandi successi,2022,3.0,10.0
['6ksTOcAVlvgh4OrffHxZlG'],5BNqgm1UHS9joGzorcTjvX,Rosanna Fratello - Rarities 1971,2021,12.0,22.0
['6ksTOcAVlvgh4OrffHxZlG'],2obPq9BXU74amvtjBzq9sM,Com'è dolce la sera,2013,7.0,31.0
['6ksTOcAVlvgh4OrffHxZlG'],4q91uM20sbFCw2a6I0X6Eq,Tre rose rosse,2011,6.0,15.0
['6ksTOcAVlvgh4OrffHxZlG'],4J41UVa8cSHd2WiJECXwf3,Com'è dolce la sera,2011,5.0,16.0
['6ksTOcAVlvgh4OrffHxZlG'],4CJYwXFCkBatF12Xq4NbXw,Rosanna Fratello,2001,3.0,14.0
['6ksTOcAVlvgh4OrffHxZlG'],4qLxglITCydOGj2NgjdCKf,I miei successi,2000,,
['6ksTOcAVlvgh4OrffHxZlG'],7GaBeplWlMi9N2OWDCeq4p,Rosanna Fratello,1999,5.0,13.0
['6ksTOcAVlvgh4OrffHxZlG'],6kNj67fYVAJtgXASgPCIg7,Il meglio,1999,,
['6ksTOcAVlvgh4OrffHxZlG'],4P39QmycUBBVBMGR6sKsb2,Vivere Insieme …,1994,1.0,1.0
['6ksTOcAVlvgh4OrffHxZlG'],2WNXvPy49WFA2gm2gKvXKH,Stammi vicino,1994,,
['6ksTOcAVlvgh4OrffHxZlG'],6cA6i6e1dAZk8NNqsocI3u,1972 Recording Session,1972,,
['6lHL3ubAMgSasKjNqKb8HF'],0Ll4nNtgysxhusMIeSGDEd,Fear Of Flying (Expanded Edition),2020,4.0,24.0
['6lHL3ubAMgSasKjNqKb8HF'],4rJrOiuG0MCQzP6HaBy6Ey,T.K.O. (The Knock out),2018,4.0,20.0
['6lHL3ubAMgSasKjNqKb8HF'],7APXc6FB3JCvFi6RN9gzT2,T.K.O. (The Knock out),2018,4.0,20.0
['6lHL3ubAMgSasKjNqKb8HF'],48iYMZkO63iwsM4nh6zChL,Smoove Jones,2016,2.0,23.0
['6lHL3ubAMgSasKjNqKb8HF'],6d6FFQ03mBzmx3Pz0JxSf0,K.I.S.S. (Keep It Sexy & simple),2012,4.0,25.0
['6lHL3ubAMgSasKjNqKb8HF'],3HZ0aKECXkTSEZ4EA9oqoX,K.I.S.S. (Keep It Sexy & Simple),2011,12.0,20.0
['6lHL3ubAMgSasKjNqKb8HF'],7jXFTwHQLaUUh1OuNcQY2N,K.I.S.S. (Bonus Track Version),2011,4.0,20.0
['6lHL3ubAMgSasKjNqKb8HF'],3pQkFScrWZMYZLT5dceCDA,K.I.S.S. (Keep It Sexy & Simple),2011,,
['6lHL3ubAMgSasKjNqKb8HF'],2bw6heGWMS4RGyckFwlCfL,Beauty & The Streets,2009,10.0,26.0
['6lHL3ubAMgSasKjNqKb8HF'],2EKVkPeWlep4SUH3Nf21yB,Sugar & Spice,2008,,
['6lHL3ubAMgSasKjNqKb8HF'],11ooTep83VRX2RQqy0ZNxP,Liberation,2007,1.0,1.0
['6lHL3ubAMgSasKjNqKb8HF'],7saBQaFrx579Dx6wUs5BFI,Moodring,2003,1.0,1.0
['6lHL3ubAMgSasKjNqKb8HF'],2rG46woJMW2HnvnD5JDNpk,Moodring,2003,1.0,1.0
['6lHL3ubAMgSasKjNqKb8HF'],2syvgyDNiIraR35ncupC0H,Moodring,2003,1.0,1.0
['6lHL3ubAMgSasKjNqKb8HF'],4LPScJnCr71D6oXB1MfQJ7,Fear Of Flying,2000,1.0,1.0
['6lHL3ubAMgSasKjNqKb8HF'],0Dghe9D5vGnodQMGJXD9Kc,Fear Of Flying,2000,,
['6lHL3ubAMgSasKjNqKb8HF'],6DOrJ531pbcGf3ZkrfayPD,Fear Of Flying,2000,,
['6lHL3ubAMgSasKjNqKb8HF'],4O1WKiIEXNy7iycHEI681e,Mya,1998,1.0,1.0
