artists_idxs,album_idx,album_name,album_release_year,album_release_month,album_release_day
['3HH6yOn1yJNZo3RY5zEfy5'],3uo1QU42J1TEctlj9EujvD,Santuario,2022.0,11.0,16.0
['3HJzLaMbS0jMabxS3wttGk'],6X0P7XyEdeTrt3p8H59EHW,Live in Gothenburg,2019.0,10.0,25.0
['3HJzLaMbS0jMabxS3wttGk'],2zg1OqfwcBaDCgMAkVM3un,Live in London,2018.0,5.0,11.0
['3HJzLaMbS0jMabxS3wttGk'],2mP5eITEOqzOZ18Wcpawuf,301,2012.0,3.0,30.0
['3HJzLaMbS0jMabxS3wttGk'],7lkbRDQReQXCAPViu5aTOO,Leucocyte,2008.0,8.0,29.0
['3HJzLaMbS0jMabxS3wttGk'],7kH95yv5OsNxNYd0lowwGJ,E.S.T Leucocyte,2008.0,1.0,1.0
['3HJzLaMbS0jMabxS3wttGk'],3PU1b3aDrbMKucRulElluF,e.s.t. Live in Hamburg,2007.0,11.0,23.0
['3HJzLaMbS0jMabxS3wttGk'],1FXFyWXLIdOVgjR0MaRa9y,Tuesday Wonderland,2006.0,9.0,22.0
['3HJzLaMbS0jMabxS3wttGk'],5TMOqpo8tmDcsBuvFMCZWJ,E.S:T. Tuesday Wonderland,2006.0,1.0,1.0
['3HJzLaMbS0jMabxS3wttGk'],5CnjYQb9NKoIQS90pnWx9E,E.S.T. Tuesday Wonderland,2006.0,1.0,1.0
['3HJzLaMbS0jMabxS3wttGk'],2YOBWl7pHENV7nma7UgVSq,Viaticum Platinum (Live),2005.0,9.0,30.0
['3HJzLaMbS0jMabxS3wttGk'],6tkWyugiJx8ldyhwAZ694u,Viaticum,2005.0,1.0,24.0
['3HJzLaMbS0jMabxS3wttGk'],24J37iZUa4r2AVO7NHnRZ0,Viaticum,2005.0,1.0,1.0
['3HJzLaMbS0jMabxS3wttGk'],36M6vwSgrPqzUYYG4cKlIB,Seven Days of Falling,2003.0,9.0,22.0
['3HJzLaMbS0jMabxS3wttGk'],5xvQ646C8U6qWqfmtxb48K,Strange Place for Snow,2002.0,3.0,11.0
