artists_idxs,album_idx,album_name,album_release_year,album_release_month,album_release_day
['1X4to0F6BAPE9N3HlMUoRX'],4nvakI4IiRtV77g75UJMPC,Void Ov Voices : Baalbek,2023,2.0,17.0
['1X4to0F6BAPE9N3HlMUoRX'],48sIgfBD9TsoNspiYPfqqp,Attila Csihar... The Beast Of,2003,,
['1Xq5wasmlEwC6TqCqJtP5o'],7zCnxE5x8xkwJIaw71KEdh,That One Summer,2020,3.0,13.0
['1Y4cI9GOE7EyqkjzSlEX2q'],6v92IMxnj0279mUBtmhTKX,Burn It All Down,2022,3.0,25.0
['1Y8dOnSKslODbDNr5DmTuB'],3WO1WEu2lfT894KztRG93B,Homenaje Al Rey Del Trombón Tomás Sandoval,2023,1.0,6.0
"['32SOY410glrbXIpeG7SbUd', '1Y8dOnSKslODbDNr5DmTuB']",6N6GEw6NdcSy9lyT5BDhu7,Tumba olvidada,2022,12.0,7.0
"['33AEr6o9qFJDlEpqlW3lg5', '1Y8dOnSKslODbDNr5DmTuB']",6IosEsobiRfKar4jUUoxq1,En Vivo Desde la Higuerita,2021,12.0,10.0
"['3OFZZxPrO2uYjDVglqTwEr', '1Y8dOnSKslODbDNr5DmTuB']",1b4Je0KY3DMG5Nghy1hbUh,En Vivo con 2 Grandes,2020,11.0,20.0
['1Y8dOnSKslODbDNr5DmTuB'],3LXFYHj17nB3U9GU0jQRWp,"Agarron De Bandas, Vol. 1",2019,1.0,1.0
"['1Y8dOnSKslODbDNr5DmTuB', '0unSOCIqTgVX4oL0hyaaps']",4A5pZwLTIIT1rOV0Fsv1d8,"Agarron De Bandas, Vol. 2",2019,1.0,1.0
"['3OFZZxPrO2uYjDVglqTwEr', '1Y8dOnSKslODbDNr5DmTuB']",7FY1bUed4YEOxojHu9sUmS,En Vivo con 2 Grandes,2018,7.0,31.0
['1Y8dOnSKslODbDNr5DmTuB'],2BenDQxFexUvvZFXrqugfr,Archivos Privados,2018,5.0,31.0
['1Y8dOnSKslODbDNr5DmTuB'],5CtvRscmr4aEKboLMBra6x,En Vivo - La Edicion De Culiacan,2013,,
['1Y8dOnSKslODbDNr5DmTuB'],7BiA2iYGedktCsL83lEi8i,Evitame La Pena,2005,9.0,23.0
